cm,K,K,cm,K,K,K,K,K,K,K,K,K,K
18.84422111,1193.569698,192.8783507,5,1213.766763,199.4990685,1140.760506,321.461405,903.8672362,353.4379951,703.5788755,310.3885257,578.3780318,224.0673319
20.10050251,1202.921622,192.8012421,6,1226.338896,211.6630879,1110.550839,334.7425053,886.7248722,355.1922126,694.0783828,303.8818681,574.9791869,222.1072218
21.35678392,1212.234224,192.8270192,7,1234.035523,227.2547456,1079.855839,344.4298831,867.6702255,356.5721654,683.7731546,296.7158376,570.2809955,218.7106342
22.61306533,1220.943696,192.7822032,8,1232.615904,242.5293708,1048.450763,349.0950934,846.2182805,357.3865712,672.2458308,289.962225,564.6730459,214.502822
23.86934673,1228.661689,192.4527772,9,1228.223081,256.5890814,1013.055479,350.371894,823.2069655,354.9087622,660.1249498,284.4706914,558.3656077,210.5141422
25.12562814,1234.968217,191.3460137,10,1222.447153,268.9700195,972.6686731,350.2814895,797.4894506,348.9317474,647.4633236,279.2475284,552.1008872,207.5176085
26.38190955,1240.35808,189.9930743,11,1207.174163,281.0773917,928.6804323,350.5259399,769.0580555,342.4056948,634.1839364,273.0442704,546.1167227,205.5092353
27.63819095,1245.237411,189.7934349,12,1177.682817,292.6122214,883.3304718,351.1344265,740.759289,337.2497508,621.3117569,266.7982244,540.7520456,203.97658
28.89447236,1250.249404,190.4803286,13,1136.564794,304.437165,842.8323359,352.0810473,713.8951384,332.0796213,609.707768,260.9857606,535.6498949,202.337381
30.15075377,1254.92658,191.6606099,14,1093.717882,316.3375277,807.3396994,351.3851592,688.570901,325.3043761,600.858248,256.4351591,530.4637919,200.2352721
31.40703518,1259.164785,192.6747227,15,1053.757174,326.7203941,772.5427286,347.7413316,663.9127897,317.5532933,594.7727106,253.6416962,525.2333679,197.5470543
32.66331658,1262.934116,193.44919,16,1013.6508,335.7334621,738.7787243,343.7620787,641.5974389,311.0154892,588.8079561,250.8937102,519.9539507,194.429087
33.91959799,1266.517854,194.026258,17,971.8246285,343.5467848,706.4486978,337.735231,624.1607268,306.2221758,580.5847202,247.0130101,514.7723464,191.2196789
35.1758794,1269.553546,194.5196248,18,927.9082278,347.4147472,674.9576892,329.1855819,609.9994762,301.5779702,569.4225591,242.0289597,509.6627941,187.7212798
36.4321608,1271.829816,195.4384002,19,882.2931388,345.5085966,644.0215753,320.8598401,596.5921248,295.8862952,556.1049566,236.2906703,504.5405021,184.5108813
37.68844221,1273.077863,197.5707845,20,833.7193038,341.5059611,616.0540103,311.6466352,582.7585255,288.8938525,542.6058961,231.0028109,499.2670077,181.398121
38.94472362,1273.633182,200.5264787,21,783.1069565,339.7032098,592.6316157,301.5129457,567.3595115,280.7419984,530.5558304,226.568726,493.2519557,177.9310987
40.20100503,1273.500004,204.1583353,22,738.4858764,340.6919185,573.8434799,293.9051682,551.8302713,273.3458305,520.5588071,222.6940466,486.8015683,174.3585207
41.45728643,1272.949711,208.0679021,23,701.9266687,341.6404193,557.7949284,289.0943331,539.2065715,267.725535,511.5225628,218.9083312,480.0248202,170.6740609
42.71356784,1272.045899,212.0665259,24,667.558182,337.6058737,544.3803944,284.5142208,528.5006459,262.0758623,502.264338,214.1999487,473.3071541,167.2875544
43.96984925,1270.769608,215.8499045,25,631.9764402,328.2620854,533.9735365,279.7239037,518.2774814,255.8281164,492.6803946,208.127561,466.0067842,163.8080083
45.22613065,1269.013615,219.326066,26,597.0375184,314.6392178,525.2498242,276.7593902,508.4022805,249.5452806,482.7662773,200.2826038,458.6523291,160.124838
46.48241206,1266.803521,222.5031918,27,563.4134378,297.6171687,515.0406786,273.5097216,499.601041,242.5608763,472.4024672,190.9958427,451.1436882,156.1014645
47.73869347,1263.633869,226.0457247,28,532.7289631,279.528968,502.807051,268.1171386,491.8701022,234.3539314,461.9465727,181.2281493,443.4932616,151.5681134
48.99497487,1259.75886,229.5800312,29,507.0869932,264.813223,490.6882176,261.2808054,483.6290404,225.1598988,452.187722,172.4373639,435.4936998,146.1197967
50.25125628,1255.228758,233.3710488,30,487.910912,255.4443474,480.9913487,256.481505,474.7376601,217.0329269,444.159263,166.1604826,427.7378087,140.0624266
51.50753769,1250.080819,237.799276,31,472.4426018,246.4885037,472.5077457,253.5096907,466.0128816,211.0166642,436.8480239,160.6254458,420.3725805,133.8576239
52.7638191,1244.614029,242.5719107,32,458.5309143,237.9090728,465.0357473,251.4378238,457.2940775,205.9977536,428.9494469,155.0320425,413.1736539,127.7646629
54.0201005,1239.051083,247.388681,33,445.1971121,229.9802935,458.8696053,250.1967883,448.6482166,201.5850958,420.7294597,150.2277714,406.3180278,121.4630098
55.27638191,1233.551405,251.893149,34,430.9582935,218.5768865,451.8867905,246.9008671,439.6171968,196.9924745,412.5650189,145.6138122,400.0493092,114.8678038
56.53266332,1228.176032,255.9327823,35,415.7250249,203.9161404,444.0707561,242.2510125,430.8135318,192.5504727,404.9672625,140.2232653,394.2331145,108.9164895
57.78894472,1222.865989,259.6203678,36,399.6285396,187.3963511,436.4454908,238.0997777,422.5335332,188.5483108,398.7548705,134.6643916,388.4106804,103.5646728
59.04522613,1217.557661,262.8850413,37,381.9891058,168.7677098,428.9587062,233.7914454,413.8150419,183.5732091,393.1641101,129.1901459,382.9136534,99.83490185
60.30150754,1212.136175,266.0316933,38,364.2205076,146.5557495,421.2664287,228.2748394,404.7850727,176.831601,386.7924511,122.7440758,377.9560875,97.3278831
61.55778894,1206.391937,269.3205526,39,348.099895,119.3116853,412.9220987,220.9221667,395.7693567,167.9557643,380.2327204,115.6750332,373.7995057,95.7833258
62.81407035,1200.106352,272.834664,40,334.374,92.54696558,403.8317465,212.1501596,387.344237,160.2827349,374.4668241,109.0162555,370.0263731,94.1514933
64.07035176,1193.195079,276.5760451,41,323.2179689,69.42248877,395.262162,204.0600092,379.7034069,155.8681342,369.2579646,103.5309359,366.3684973,91.87291708
65.32663317,1185.662683,280.5566069,42,314.6228585,47.76404741,388.0261484,197.5616362,372.6166443,152.4185483,364.4131854,99.21063869,362.6623882,88.785498
66.58291457,1177.704338,284.7145679,43,308.7561734,31.15965132,380.6624566,190.4311826,366.5311028,150.1334263,359.4677123,95.711969,358.7425325,85.1067165
67.83919598,1169.508273,288.9819984,44,305.287692,22.19797321,372.6669827,180.7191615,361.6216276,149.2391853,354.9050025,93.02203027,354.5960818,81.07132013
69.09547739,1161.289142,293.2522434,45,303.5963046,20.68748404,363.1346252,165.4381906,357.6075675,149.2422478,350.4056678,89.9978757,350.3206938,77.07029264
70.35175879,1153.127578,297.5077201,46,302.8829567,23.08306934,352.9788579,150.6958406,354.0396897,149.7112824,345.292585,85.43504985,346.2508249,73.47853564
71.6080402,1145.013664,301.7367617,47,302.2852818,23.41706769,344.6042054,140.8215404,350.5141182,149.2564117,340.0382876,80.30409256,342.554829,70.34804762
72.86432161,1136.985475,305.9258472,48,301.3717351,17.64028794,338.6574738,133.9790662,346.5144673,147.000895,335.2168367,75.16544856,339.0213294,67.44501433
74.12060302,1129.145307,309.9882241,49,300.4147072,8.968154444,334.4487571,127.4241097,342.6918075,144.8339599,331.0127313,69.52191758,335.7494444,64.63676589
75.37688442,1121.561539,313.8117647,50,299.8083207,3.234494516,331.0028283,121.0305835,339.2614013,141.9769594,327.1435104,62.90175669,332.6804027,61.96979799
76.63316583,1114.109934,317.3370063,51,299.5011695,1.455971935,327.6847174,115.1613078,335.2778463,134.8468932,323.7970986,57.54850961,329.897006,59.13772235
77.88944724,1106.70519,320.6266595,52,299.2888257,1.238481293,324.6198521,110.8141871,330.5324469,123.8750853,320.8858428,53.27881318,327.2261677,56.00473967
79.14572864,1099.459515,323.6696634,53,299.0855848,1.194781508,321.6445771,106.7475443,325.3663158,110.9459637,318.3008927,49.88897092,324.7450616,53.00707514
80.40201005,1092.518858,326.5305058,54,298.876745,1.158882864,318.6066456,100.6434921,320.402731,96.66627769,315.9340421,47.58985624,322.5265646,50.55757416
81.65829146,1085.899618,329.2514122,55,298.6812824,1.123557903,315.505298,90.73320106,316.2678799,84.84498883,314.098124,46.009755,320.464475,48.49506375
82.91457286,1079.271448,331.8334396,56,298.5034567,1.090248842,312.2109183,76.95412901,313.2266719,77.09535002,312.4961939,44.32711306,318.3653298,46.47664319
84.17085427,1072.27024,334.3199827,57,298.3444939,1.057455083,308.5777454,61.61466505,311.2603079,71.73222925,311.0544302,42.58220291,316.3664181,44.6497752
85.42713568,1064.721288,336.6572012,58,298.2034445,1.025916112,305.1170381,48.35579488,310.0110779,67.75972226,309.7952571,41.08746871,314.5804628,43.15328527
86.68341709,1056.659574,338.8642894,59,298.0786131,0.996652328,302.6882707,39.72912969,308.8728942,63.66317699,308.4252073,39.17846276,312.9979686,41.7863039
87.93969849,1048.063723,340.9794169,60,297.9645139,0.96772074,301.3054942,34.59409563,307.464211,58.06331779,306.9859486,36.79564619,311.5115591,40.43236091
89.1959799,1039.055493,342.9125157,,,,,,,,,,,
90.45226131,1029.835778,344.6259499,,,,,,,,,,,
91.70854271,1020.517394,346.0830464,,,,,,,,,,,
92.96482412,1011.114593,347.3830805,,,,,,,,,,,
94.22110553,1001.533622,348.5828458,,,,,,,,,,,
95.47738693,991.8022501,349.5832818,,,,,,,,,,,
96.73366834,982.0391094,350.5128141,,,,,,,,,,,
97.98994975,972.4525462,351.4361477,,,,,,,,,,,
99.24623116,963.3595573,352.3659818,,,,,,,,,,,
100.5025126,954.9136228,353.2791635,,,,,,,,,,,
101.758794,947.2363081,354.0829433,,,,,,,,,,,
103.0150754,940.0832058,354.706192,,,,,,,,,,,
104.2713568,933.1907359,355.1300323,,,,,,,,,,,
105.5276382,926.477935,355.2201461,,,,,,,,,,,
106.7839196,919.8038364,355.0279076,,,,,,,,,,,
108.040201,913.073707,354.5725105,,,,,,,,,,,
109.2964824,906.2101266,353.9100727,,,,,,,,,,,
110.5527638,899.1211712,353.1395129,,,,,,,,,,,
111.8090452,891.6591971,352.2298917,,,,,,,,,,,
113.0653266,883.8657533,351.126203,,,,,,,,,,,
114.321608,875.8704103,349.8063222,,,,,,,,,,,
115.5778894,867.7393757,348.2235743,,,,,,,,,,,
116.8341709,859.4815859,346.4259052,,,,,,,,,,,
118.0904523,851.0939069,344.5456239,,,,,,,,,,,
119.3467337,842.5392246,342.5758434,,,,,,,,,,,
120.6030151,833.8442207,340.5901426,,,,,,,,,,,
121.8592965,825.1280077,338.6800052,,,,,,,,,,,
123.1155779,816.6069475,336.9177155,,,,,,,,,,,
124.3718593,808.4490267,335.2566721,,,,,,,,,,,
125.6281407,800.598414,333.5886857,,,,,,,,,,,
126.8844221,793.1544427,331.8305328,,,,,,,,,,,
128.1407035,786.1517875,330.0023221,,,,,,,,,,,
129.3969849,779.533977,328.0032374,,,,,,,,,,,
130.6532663,773.0713668,325.8458829,,,,,,,,,,,
131.9095477,766.6832473,323.7411736,,,,,,,,,,,
133.1658291,760.4347605,321.8321354,,,,,,,,,,,
134.4221106,754.6261678,320.2617734,,,,,,,,,,,
135.678392,749.3264439,318.9337538,,,,,,,,,,,
136.9346734,744.4193155,317.7191196,,,,,,,,,,,
138.1909548,740.0037034,316.5036276,,,,,,,,,,,
139.4472362,735.9260274,315.167084,,,,,,,,,,,
140.7035176,731.8774007,313.5771269,,,,,,,,,,,
141.959799,727.4080773,311.4872234,,,,,,,,,,,
143.2160804,722.3591646,308.8665329,,,,,,,,,,,
144.4723618,716.6884033,305.734937,,,,,,,,,,,
145.7286432,710.501194,302.2079537,,,,,,,,,,,
146.9849246,704.1051085,298.5261069,,,,,,,,,,,
148.241206,697.6269824,294.7311891,,,,,,,,,,,
149.4974874,690.7547604,290.7602738,,,,,,,,,,,
150.7537688,681.7926996,284.4802382,,,,,,,,,,,
152.0100503,672.811679,277.6033964,,,,,,,,,,,
153.2663317,666.3940057,272.7754646,,,,,,,,,,,
154.5226131,660.5920697,268.4704466,,,,,,,,,,,
155.7788945,655.2240714,264.628314,,,,,,,,,,,
157.0351759,650.2073047,261.2516917,,,,,,,,,,,
158.2914573,645.3770773,258.1085798,,,,,,,,,,,
159.5477387,640.8337493,255.3538621,,,,,,,,,,,
160.8040201,636.4850081,252.8179326,,,,,,,,,,,
162.0603015,632.2440133,250.3905107,,,,,,,,,,,
163.3165829,628.133345,248.0789116,,,,,,,,,,,
164.5728643,624.1029026,245.8098751,,,,,,,,,,,
165.8291457,620.1327727,243.5690902,,,,,,,,,,,
167.0854271,616.2976979,241.4376475,,,,,,,,,,,
168.3417085,612.5491887,239.3748135,,,,,,,,,,,
169.59799,608.8977801,237.3931243,,,,,,,,,,,
170.8542714,605.4862302,235.5972208,,,,,,,,,,,
172.1105528,602.1945485,233.8757139,,,,,,,,,,,
173.3668342,599.0861561,232.2717474,,,,,,,,,,,
174.6231156,596.0825895,230.7137839,,,,,,,,,,,
175.879397,593.1186405,229.1604013,,,,,,,,,,,
177.1356784,590.188389,227.5884327,,,,,,,,,,,
178.3919598,587.2597163,226.0106857,,,,,,,,,,,
179.6482412,584.3340711,224.4231609,,,,,,,,,,,
180.9045226,581.4535404,222.7836815,,,,,,,,,,,
182.160804,578.5803924,221.0686461,,,,,,,,,,,
183.4170854,575.7159243,219.2650493,,,,,,,,,,,
184.6733668,572.82571,217.329816,,,,,,,,,,,
185.9296482,569.9205634,215.337048,,,,,,,,,,,
187.1859296,566.9871141,213.2663527,,,,,,,,,,,
188.4422111,564.0430538,211.1814018,,,,,,,,,,,
189.6984925,561.0981688,209.0867521,,,,,,,,,,,
190.9547739,558.1891751,207.0499645,,,,,,,,,,,
192.2110553,555.3157732,205.0227193,,,,,,,,,,,
193.4673367,552.4780041,203.0053368,,,,,,,,,,,
194.7236181,549.6167054,200.8779883,,,,,,,,,,,
195.9798995,546.7402696,198.686086,,,,,,,,,,,
197.2361809,543.8337862,196.393164,,,,,,,,,,,
198.4924623,540.9460208,194.0188478,,,,,,,,,,,
199.7487437,538.0733271,191.5867423,,,,,,,,,,,
201.0050251,535.2829074,189.0877095,,,,,,,,,,,
202.2613065,532.5425331,186.5686159,,,,,,,,,,,
203.5175879,529.8622027,184.0313543,,,,,,,,,,,
204.7738693,527.2819522,181.5198366,,,,,,,,,,,
206.0301508,524.7332926,179.0057284,,,,,,,,,,,
207.2864322,522.2294003,176.532575,,,,,,,,,,,
208.5427136,519.7267245,174.0901328,,,,,,,,,,,
209.798995,517.2248924,171.6592488,,,,,,,,,,,
211.0552764,514.7649811,169.2758349,,,,,,,,,,,
212.3115578,512.3281983,166.9135312,,,,,,,,,,,
213.5678392,509.9348495,164.6237389,,,,,,,,,,,
214.8241206,507.5730856,162.4185761,,,,,,,,,,,
216.080402,505.2295742,160.2430916,,,,,,,,,,,
217.3366834,502.9577742,158.1663779,,,,,,,,,,,
218.5929648,500.7341228,156.1080321,,,,,,,,,,,
219.8492462,498.5790532,154.0885658,,,,,,,,,,,
221.1055276,496.5135276,152.1120506,,,,,,,,,,,
222.361809,494.4793366,150.1444526,,,,,,,,,,,
223.6180905,492.4779746,148.2539428,,,,,,,,,,,
224.8743719,490.513422,146.4014783,,,,,,,,,,,
226.1306533,488.5907073,144.5971603,,,,,,,,,,,
227.3869347,486.7268093,142.8570641,,,,,,,,,,,
228.6432161,484.887651,141.1266672,,,,,,,,,,,
229.8994975,483.1091774,139.4339521,,,,,,,,,,,
231.1557789,481.3785394,137.7344634,,,,,,,,,,,
232.4120603,479.6977458,136.0285438,,,,,,,,,,,
233.6683417,478.0602952,134.3329943,,,,,,,,,,,
234.9246231,476.4283482,132.6239142,,,,,,,,,,,
236.1809045,474.7765336,130.8996965,,,,,,,,,,,
237.4371859,473.1584434,129.2040754,,,,,,,,,,,
238.6934673,471.5762868,127.5416158,,,,,,,,,,,
239.9497487,470.02276,125.928569,,,,,,,,,,,
241.2060302,468.4760983,124.3113659,,,,,,,,,,,
242.4623116,466.9294065,122.6689481,,,,,,,,,,,
243.718593,465.404018,121.0063514,,,,,,,,,,,
244.9748744,463.905276,119.3232698,,,,,,,,,,,
246.2311558,462.2922948,117.6238132,,,,,,,,,,,
247.4874372,460.6600211,115.9181516,,,,,,,,,,,
248.7437186,459.2574416,114.4116979,,,,,,,,,,,
