r(cm),T_mean(K),T_rms(K),fv_mean(ppm),fv_rms(ppm),
-20,304.39,23.95,0.0022875,0.0089999
-19.8,304.96,25.25,0.0024828,0.0094441
-19.6,305.55,26.569,0.0026809,0.009893
-19.4,306.14,27.888,0.002879,0.010342
-19.2,306.73,29.206,0.0030772,0.01079
-19,307.31,30.525,0.0032753,0.011239
-18.8,307.95,31.911,0.0034871,0.011714
-18.6,308.77,33.565,0.0037568,0.012302
-18.4,309.6,35.219,0.0040266,0.01289
-18.2,310.42,36.873,0.0042963,0.013478
-18,311.25,38.527,0.004566,0.014066
-17.8,312.08,40.181,0.0048357,0.014653
-17.6,313.12,42.157,0.0051813,0.015406
-17.4,314.26,44.265,0.0055585,0.016228
-17.2,315.4,46.373,0.0059357,0.01705
-17,316.53,48.481,0.0063129,0.017872
-16.8,317.67,50.589,0.0066901,0.018694
-16.6,319.01,52.909,0.0071219,0.019537
-16.4,320.54,55.445,0.0076094,0.0204
-16.2,322.08,57.981,0.008097,0.021263
-16,323.61,60.517,0.0085844,0.022125
-15.8,325.15,63.053,0.0090719,0.022988
-15.6,326.91,65.697,0.0096097,0.023836
-15.4,328.86,68.432,0.010188,0.024672
-15.2,330.8,71.166,0.010767,0.025507
-15,332.75,73.901,0.011346,0.026343
-14.8,334.7,76.636,0.011925,0.027178
-14.6,337.02,79.414,0.012562,0.027917
-14.4,339.41,82.198,0.01321,0.028639
-14.2,341.8,84.983,0.013857,0.02936
-14,344.19,87.767,0.014505,0.030082
-13.8,346.79,90.7,0.015191,0.030859
-13.6,349.73,93.871,0.015942,0.031719
-13.4,352.66,97.042,0.016692,0.032578
-13.2,355.6,100.21,0.017443,0.033438
-13,358.61,103.43,0.018206,0.034376
-12.8,362.04,106.9,0.019052,0.035839
-12.6,365.46,110.37,0.019898,0.037302
-12.4,368.89,113.84,0.020745,0.038765
-12.2,372.33,117.29,0.021591,0.04027
-12,375.82,120.5,0.022433,0.042146
-11.8,379.32,123.72,0.023275,0.044022
-11.6,382.82,126.93,0.024117,0.045897
-11.4,386.32,130.16,0.024948,0.047889
-11.2,389.85,133.43,0.025742,0.050159
-11,393.38,136.71,0.026535,0.052428
-10.8,396.91,139.98,0.027329,0.054698
-10.6,400.55,143.33,0.028059,0.056604
-10.4,404.25,146.72,0.028751,0.058291
-10.2,407.95,150.11,0.029443,0.059978
-10,411.68,153.49,0.030131,0.061661
-9.8,415.57,156.81,0.030799,0.063336
-9.6,419.45,160.14,0.031467,0.065011
-9.4,423.34,163.46,0.032135,0.066686
-9.2,427.6,167.07,0.032873,0.069472
-9,431.91,170.71,0.03362,0.072398
-8.8,436.21,174.35,0.034366,0.075325
-8.6,440.83,178.28,0.035086,0.078712
-8.4,445.54,182.31,0.035798,0.082234
-8.2,450.25,186.34,0.03651,0.085756
-8,455.03,190.28,0.037092,0.088325
-7.8,459.84,194.2,0.037642,0.090663
-7.6,464.64,198.13,0.038192,0.093001
-7.4,470.42,202.35,0.038782,0.095309
-7.2,476.21,206.57,0.03937,0.097623
-7,482.42,210.97,0.040068,0.10058
-6.8,488.74,215.39,0.040793,0.10386
-6.6,495.56,220.28,0.041529,0.10737
-6.4,502.88,225.57,0.042328,0.11118
-6.2,510.37,230.99,0.043154,0.11542
-6,518.59,236.95,0.044036,0.11988
-5.8,526.95,242.94,0.045025,0.12516
-5.6,535.65,249.13,0.046201,0.13172
-5.4,544.75,255.6,0.047606,0.13967
-5.2,554.01,262.06,0.049173,0.14862
-5,563.95,268.43,0.051006,0.15872
-4.8,574.09,274.79,0.052983,0.16926
-4.6,584.68,280.88,0.055299,0.18139
-4.4,595.47,286.82,0.05771,0.19379
-4.2,606.73,292.93,0.060375,0.20701
-4,618.77,299.32,0.063266,0.22122
-3.8,631.47,305.83,0.066449,0.23605
-3.6,646.73,313.47,0.070329,0.25271
-3.4,661.65,320.31,0.074827,0.27052
-3.2,675.67,325.97,0.08006,0.28856
-3,689.34,331.12,0.08664,0.30974
-2.8,703.11,336.14,0.094382,0.33232
-2.6,717.26,341.21,0.10344,0.35737
-2.4,732.12,346.36,0.11396,0.38394
-2.2,747.36,351.49,0.12521,0.41015
-2,762.82,356.41,0.13809,0.43781
-1.8,778.16,360.99,0.15262,0.46682
-1.6,792.93,364.95,0.16834,0.49639
-1.4,807.16,368.38,0.18613,0.52683
-1.2,820.39,371.26,0.20601,0.55824
-1,832.01,373.48,0.22745,0.58989
-0.8,840.86,374.52,0.25069,0.62317
-0.6,847.65,374.85,0.27297,0.65397
-0.4,852.19,374.57,0.2926,0.67997
-0.2,854.52,374.3,0.30456,0.69519
-0,856.1,374.02,0.31434,0.70717
0,856.1,374.02,0.31434,0.70717
0.2,854.52,374.3,0.30456,0.69519
0.4,852.19,374.57,0.2926,0.67997
0.6,847.65,374.85,0.27297,0.65397
0.8,840.86,374.52,0.25069,0.62317
1,832.01,373.48,0.22745,0.58989
1.2,820.39,371.26,0.20601,0.55824
1.4,807.16,368.38,0.18613,0.52683
1.6,792.93,364.95,0.16834,0.49639
1.8,778.16,360.99,0.15262,0.46682
2,762.82,356.41,0.13809,0.43781
2.2,747.36,351.49,0.12521,0.41015
2.4,732.12,346.36,0.11396,0.38394
2.6,717.26,341.21,0.10344,0.35737
2.8,703.11,336.14,0.094382,0.33232
3,689.34,331.12,0.08664,0.30974
3.2,675.67,325.97,0.08006,0.28856
3.4,661.65,320.31,0.074827,0.27052
3.6,646.73,313.47,0.070329,0.25271
3.8,631.47,305.83,0.066449,0.23605
4,618.77,299.32,0.063266,0.22122
4.2,606.73,292.93,0.060375,0.20701
4.4,595.47,286.82,0.05771,0.19379
4.6,584.68,280.88,0.055299,0.18139
4.8,574.09,274.79,0.052983,0.16926
5,563.95,268.43,0.051006,0.15872
5.2,554.01,262.06,0.049173,0.14862
5.4,544.75,255.6,0.047606,0.13967
5.6,535.65,249.13,0.046201,0.13172
5.8,526.95,242.94,0.045025,0.12516
6,518.59,236.95,0.044036,0.11988
6.2,510.37,230.99,0.043154,0.11542
6.4,502.88,225.57,0.042328,0.11118
6.6,495.56,220.28,0.041529,0.10737
6.8,488.74,215.39,0.040793,0.10386
7,482.42,210.97,0.040068,0.10058
7.2,476.21,206.57,0.03937,0.097623
7.4,470.42,202.35,0.038782,0.095309
7.6,464.64,198.13,0.038192,0.093001
7.8,459.84,194.2,0.037642,0.090663
8,455.03,190.28,0.037092,0.088325
8.2,450.25,186.34,0.03651,0.085756
8.4,445.54,182.31,0.035798,0.082234
8.6,440.83,178.28,0.035086,0.078712
8.8,436.21,174.35,0.034366,0.075325
9,431.91,170.71,0.03362,0.072398
9.2,427.6,167.07,0.032873,0.069472
9.4,423.34,163.46,0.032135,0.066686
9.6,419.45,160.14,0.031467,0.065011
9.8,415.57,156.81,0.030799,0.063336
10,411.68,153.49,0.030131,0.061661
10.2,407.95,150.11,0.029443,0.059978
10.4,404.25,146.72,0.028751,0.058291
10.6,400.55,143.33,0.028059,0.056604
10.8,396.91,139.98,0.027329,0.054698
11,393.38,136.71,0.026535,0.052428
11.2,389.85,133.43,0.025742,0.050159
11.4,386.32,130.16,0.024948,0.047889
11.6,382.82,126.93,0.024117,0.045897
11.8,379.32,123.72,0.023275,0.044022
12,375.82,120.5,0.022433,0.042146
12.2,372.33,117.29,0.021591,0.04027
12.4,368.89,113.84,0.020745,0.038765
12.6,365.46,110.37,0.019898,0.037302
12.8,362.04,106.9,0.019052,0.035839
13,358.61,103.43,0.018206,0.034376
13.2,355.6,100.21,0.017443,0.033438
13.4,352.66,97.042,0.016692,0.032578
13.6,349.73,93.871,0.015942,0.031719
13.8,346.79,90.7,0.015191,0.030859
14,344.19,87.767,0.014505,0.030082
14.2,341.8,84.983,0.013857,0.02936
14.4,339.41,82.198,0.01321,0.028639
14.6,337.02,79.414,0.012562,0.027917
14.8,334.7,76.636,0.011925,0.027178
15,332.75,73.901,0.011346,0.026343
15.2,330.8,71.166,0.010767,0.025507
15.4,328.86,68.432,0.010188,0.024672
15.6,326.91,65.697,0.0096097,0.023836
15.8,325.15,63.053,0.0090719,0.022988
16,323.61,60.517,0.0085844,0.022125
16.2,322.08,57.981,0.008097,0.021263
