r(cm),T_mean(K),T_rms(K),fv_mean(ppm),fv_rms(ppm),
-20,297.97,0.030419,1.4193e-05,0.00026837
-19.8,297.97,0.080382,3.7471e-05,0.0006242
-19.6,297.97,0.13269,6.1838e-05,0.00099629
-19.4,297.97,0.185,8.6204e-05,0.0013684
-19.2,297.97,0.23732,0.00011057,0.0017404
-19,297.98,0.28963,0.00013494,0.0021126
-18.8,297.98,0.39108,0.00017968,0.002705
-18.6,298.01,0.71477,0.000317,0.0042883
-18.4,298.03,1.0385,0.00045433,0.0058715
-18.2,298.06,1.3621,0.00059165,0.0074549
-18,298.08,1.6858,0.00072898,0.0090382
-17.8,298.1,2.0095,0.00086631,0.010621
-17.6,298.19,3.0008,0.0012298,0.014217
-17.4,298.31,4.2775,0.0016899,0.018651
-17.2,298.44,5.5543,0.0021499,0.023084
-17,298.55,6.831,0.00261,0.027517
-16.8,298.67,8.1078,0.0030701,0.03195
-16.6,298.9,10.123,0.0038518,0.038297
-16.4,299.25,12.886,0.0049624,0.046585
-16.2,299.59,15.648,0.0060731,0.054873
-16,299.93,18.411,0.0071839,0.063161
-15.8,300.27,21.174,0.0082944,0.071448
-15.6,300.82,24.638,0.010169,0.083558
-15.4,301.53,28.671,0.012678,0.098811
-15.2,302.23,32.704,0.015188,0.11406
-15,302.94,36.738,0.017697,0.12932
-14.8,303.65,40.771,0.020207,0.14457
-14.6,304.98,46.425,0.025382,0.17525
-14.4,306.41,52.376,0.031046,0.20873
-14.2,307.85,58.326,0.036711,0.24221
-14,309.28,64.276,0.042375,0.27569
-13.8,311.19,71.188,0.049767,0.31954
-13.6,313.9,79.716,0.060011,0.38065
-13.4,316.61,88.245,0.070254,0.44175
-13.2,319.32,96.774,0.080499,0.50285
-13,322.23,105.48,0.091192,0.56362
-12.8,326.46,115.38,0.10486,0.62279
-12.6,330.69,125.28,0.11852,0.68195
-12.4,334.91,135.18,0.13218,0.74112
-12.2,339.29,145.07,0.14609,0.79873
-12,344.94,154.75,0.16221,0.8425
-11.8,350.59,164.44,0.17832,0.88628
-11.6,356.24,174.12,0.19444,0.93004
-11.4,362.31,183.87,0.21141,0.97365
