r(cm),T_mean(K),T_rms(K),fv_mean(ppm),fv_rms(ppm),
5.6,609.8,357.02,0.951,2.4093
5.8,599.43,351.12,0.91523,2.341
6,589.47,345.3,0.8836,2.2838
6.2,579.65,339.63,0.85149,2.2236
6.4,570.05,333.8,0.82117,2.1681
6.6,560.7,328.06,0.7925,2.1207
6.8,551.48,322.1,0.76315,2.0677
7,542.45,315.96,0.73546,2.0213
7.2,533.47,309.64,0.70818,1.9728
7.4,524.45,302.73,0.68195,1.9167
7.6,515.44,295.82,0.65577,1.8606
7.8,507.96,289.77,0.63454,1.8074
8,500.48,283.72,0.6133,1.7542
8.2,493.11,277.79,0.5924,1.7023
8.4,486.26,272.38,0.57291,1.6563
8.6,479.4,266.98,0.55342,1.6102
8.8,472.69,261.7,0.53453,1.5667
9,466.49,256.89,0.51759,1.5314
9.2,460.29,252.07,0.50065,1.4962
9.4,454.12,247.24,0.48385,1.4605
9.6,448.22,242.28,0.46808,1.4213
9.8,442.32,237.32,0.4523,1.3821
10,436.42,232.36,0.43652,1.3429
10.2,430.72,227.23,0.42116,1.2994
10.4,425.07,222.05,0.40589,1.2549
10.6,419.41,216.88,0.39062,1.2104
10.8,413.88,211.74,0.37556,1.1676
11,408.58,206.65,0.36089,1.1276
11.2,403.28,201.57,0.34622,1.0875
11.4,397.98,196.48,0.33155,1.0475
11.6,393.14,191.71,0.31781,1.0142
11.8,388.46,187.06,0.3044,0.98335
12,383.79,182.4,0.29099,0.9525
12.2,379.11,177.75,0.27759,0.92167
12.4,375.01,173.24,0.26574,0.9037
12.6,370.97,168.74,0.25406,0.88725
12.8,366.94,164.25,0.24237,0.8708
13,362.9,159.75,0.23069,0.85433
13.2,359.31,154.97,0.21987,0.83756
13.4,355.8,150.16,0.20919,0.82092
13.6,352.29,145.33,0.19852,0.80428
13.8,348.77,140.52,0.18784,0.78764
14,345.58,135.55,0.17765,0.761
14.2,342.59,130.51,0.16774,0.72834
14.4,339.6,125.46,0.15784,0.69569
14.6,336.61,120.41,0.14794,0.66303
14.8,333.71,115.37,0.13833,0.63018
15,331.28,110.35,0.13019,0.59502
15.2,328.84,105.34,0.12205,0.55986
15.4,326.41,100.32,0.11391,0.52469
15.6,323.98,95.309,0.10577,0.48953
15.8,321.82,90.399,0.098445,0.45899
16,319.98,85.615,0.092091,0.43388
16.2,318.14,80.83,0.085737,0.40875
16.4,316.3,76.046,0.079383,0.38363
16.6,314.46,71.262,0.073028,0.35851
16.8,312.91,66.81,0.067342,0.33632
17,311.65,62.679,0.062321,0.31723
17.2,310.39,58.547,0.057301,0.29814
17.4,309.13,54.416,0.052281,0.27905
17.6,307.87,50.284,0.04726,0.25996
17.8,306.73,46.368,0.042621,0.24157
18,305.89,42.966,0.03891,0.22502
18.2,305.05,39.563,0.035199,0.20847
18.4,304.21,36.161,0.031488,0.19192
18.6,303.37,32.759,0.027777,0.17536
18.8,302.52,29.356,0.024066,0.15881
19,301.96,26.55,0.021424,0.14512
19.2,301.46,23.889,0.019037,0.13212
19.4,300.96,21.228,0.016649,0.11912
19.6,300.47,18.567,0.014261,0.10612
19.8,299.97,15.906,0.011874,0.093113
20,299.48,13.287,0.0095362,0.080334
