r(cm),T_mean(K),T_rms(K),fv_mean(ppm),fv_rms(ppm),
-20,302.01,17.978,0.010984,0.050287
-19.8,302.63,19.584,0.012571,0.05443
-19.6,303.25,21.207,0.014181,0.058608
-19.4,303.88,22.829,0.015791,0.062786
-19.2,304.51,24.451,0.017401,0.066964
-19,305.14,26.073,0.019011,0.071143
-18.8,305.83,27.754,0.020782,0.075475
-18.6,306.77,29.675,0.023219,0.08044
-18.4,307.71,31.596,0.025656,0.085403
-18.2,308.65,33.518,0.028093,0.090367
-18,309.59,35.439,0.03053,0.095331
-17.8,310.53,37.36,0.032967,0.1003
-17.6,311.67,39.432,0.035838,0.10515
-17.4,312.91,41.57,0.03889,0.10997
-17.2,314.14,43.709,0.041943,0.11478
-17,315.38,45.847,0.044995,0.11961
-16.8,316.61,47.986,0.048047,0.12442
-16.6,317.94,50.111,0.051191,0.12877
-16.4,319.36,52.227,0.054435,0.13265
-16.2,320.78,54.342,0.057679,0.13653
-16,322.2,56.458,0.060924,0.14041
-15.8,323.62,58.574,0.064168,0.14429
-15.6,325.15,60.632,0.067547,0.14789
-15.4,326.76,62.639,0.071039,0.15123
-15.2,328.37,64.646,0.074531,0.15458
-15,329.98,66.653,0.078022,0.15793
-14.8,331.59,68.661,0.081514,0.16127
-14.6,333.46,70.694,0.085488,0.16485
-14.4,335.37,72.733,0.089552,0.16846
-14.2,337.29,74.771,0.093614,0.17208
-14,339.2,76.809,0.097677,0.17569
-13.8,341.27,78.907,0.102,0.1794
-13.6,343.59,81.111,0.10675,0.18326
-13.4,345.91,83.315,0.11151,0.18712
-13.2,348.23,85.518,0.11626,0.19098
-13,350.61,87.76,0.12107,0.19483
-12.8,353.33,90.244,0.12617,0.19851
-12.6,356.04,92.728,0.13127,0.20219
-12.4,358.76,95.212,0.13637,0.20588
-12.2,361.52,97.733,0.14148,0.20955
-12,364.62,100.58,0.14666,0.21307
-11.8,367.72,103.42,0.15184,0.21658
-11.6,370.82,106.26,0.15703,0.2201
-11.4,374.03,109.21,0.1623,0.22394
