HRR,HF_z10,HF_z20,HF_z30,HF_z50,HF_z75,HF_z100,HF_z140,HF_z180,HF_z220
9.691253000000001,33.037800000000004,12.73457,5.703530000000001,4.60029,0.38924100000000006,-0.08720560000000001,0.264457,-0.665303,-0.578168
10.220540000000002,32.41411,16.45316,9.32809,2.8020989999999997,1.1572449999999999,1.019149,-0.24907929999999998,0.03289799999999997,-0.685737
10.74297,30.2116,13.63205,11.759509999999999,7.1506300000000005,0.800019,0.06421,-0.065284,-0.23163019999999998,-0.5075170000000001
10.77903,32.301899999999996,8.893327000000001,8.04133,3.047733,0.6381121999999999,0.5836939999999999,-0.26495236,-0.48991500000000004,-0.154387
10.631770000000001,35.318599999999996,14.95832,5.564946,3.52106,0.5780890999999999,0.337126,0.699825,-0.27618862,-0.44605700000000004
10.99732,36.764199999999995,16.08154,12.484399999999999,7.46562,0.877568,-0.334009,-0.09354,0.115863,-0.595095
11.81646,36.4312,12.18857,9.0039,7.33347,4.289041,1.0356869999999998,-0.32413709999999996,-0.12432400000000002,-0.571428
11.67888,32.6355,9.723965,7.0777399999999995,3.8895999999999997,2.062733,0.39661899999999994,0.22234000000000004,-0.5342950000000001,-0.3629596
11.95583,31.410330000000002,15.59735,11.02776,3.052495,0.9158350000000001,0.40896600000000005,0.473282,-0.2569907,-0.524002
11.50823,32.82445,13.67739,14.97232,6.555860000000001,1.300881,-0.14645249999999999,-0.18291470000000004,0.08437700000000001,-0.28801026
12.764940000000001,23.03083,9.778775,7.48056,4.32045,2.824525,1.430623,-0.5459339999999999,-0.3751668,-0.091237
12.74701,34.4501,14.331059999999999,5.778083,3.193411,1.279939,1.6562050000000001,-0.3411171,-0.525876,-0.39923699999999995
12.614790000000001,37.8115,18.01461,13.085899999999999,3.327051,0.9038030000000001,0.24250799999999997,0.566095,0.605468,-0.6368199999999999
12.46896,37.9748,16.11554,15.102919999999997,4.21929,2.8759200000000003,-0.2585,-0.17625419999999997,-0.23190880000000003,0.39927999999999997
13.47183,33.792100000000005,15.9501,10.091479999999999,5.08166,2.458951,0.5893379999999999,-0.3202688,-0.400269,-0.30928140000000004
13.62386,39.374900000000004,18.82008,9.279020000000001,4.69262,2.351764,0.41114799999999996,-0.461705,-0.37016830000000006,-0.47525599999999996
13.21699,38.559,18.66475,12.67489,4.72389,1.488735,0.015176299999999998,0.33278,-0.548322,-0.444474
13.53728,38.804199999999994,21.176699999999997,16.55788,10.395389999999999,1.906357,-0.396404,-0.32981769999999994,0.09358099999999996,-0.508563
14.34532,35.629659999999994,18.98737,4.6272340000000005,3.9896900000000004,2.395844,2.3604532999999996,-0.59074,-0.32101419999999997,-0.3557201
14.78623,31.44603,17.480790000000002,5.50475,2.325473,0.864915,0.1328274,0.8863780000000001,-0.5740080000000001,-0.3391399
14.036959999999999,39.0,25.103199999999998,11.17892,5.238090000000001,0.346845,-0.1592886,0.240976,0.11013800000000003,0.013930999999999983
14.14381,32.32408,14.78465,11.388309999999999,8.575880000000002,5.261199,-0.37103800000000003,-0.24219980000000002,0.11032600000000002,-0.4286420000000001
15.73072,30.50341,15.84457,5.578821,3.1539639999999998,3.127389,1.3439253999999998,-0.42000699999999996,-0.38563,-0.08308299999999998
15.46292,28.129489999999997,16.08415,6.0859369999999995,2.592206,1.130004,1.0171188,0.8800829999999998,-0.3474644,-0.562472
13.78018,43.533199999999994,16.50553,11.10801,4.46037,0.4033299999999999,-0.2439385,0.28530900000000003,0.6969279999999999,-0.38049239999999995
15.64655,33.99439999999999,16.56816,10.283029999999998,4.859319999999999,1.231035,-0.452379,-0.426477,-0.24359999999999996,0.23572399999999993
16.23041,38.1491,16.394620000000003,11.71325,4.0686,1.4432170000000002,2.0490659,-0.5967339999999999,-0.45328099999999993,-0.435836
16.79592,34.40019,17.8341,14.992510000000003,8.57036,0.87678,0.035575,-0.2133573,-0.6443949999999999,-0.479528
14.84432,41.478199999999994,19.12012,14.309220000000002,3.1751639999999997,3.757288,-0.1818707,-0.11633600000000001,-0.5780230000000001,-0.636636
16.48533,29.05304,23.7025,9.18717,7.13145,1.734273,1.6969633999999998,-0.543066,-0.13112600000000002,-0.601166
17.69098,26.369670000000003,17.297759999999997,5.3238460000000005,2.969043,1.6114600000000001,-0.0552189,-0.31470190000000003,-0.380887,-0.28764004
17.63277,37.4445,14.11113,7.246049999999999,2.578127,0.593029,0.044068600000000006,0.45327800000000007,-0.55413,-0.28967748
14.74437,40.543600000000005,23.275449999999996,9.24696,5.4271899999999995,0.45634899999999995,-0.23409789999999997,-0.09953899999999999,0.195659,-0.473313
18.550759999999997,34.055870000000006,18.24507,9.41211,4.50451,2.5577749999999995,1.0480237,-0.599511,-0.2461331,0.003286999999999978
17.86076,35.201589999999996,18.929419999999997,9.069630000000002,2.749052,0.8230725,1.1753173,-0.37238800000000005,-0.612764,-0.2614454
19.05987,45.246100000000006,26.2848,13.152490000000002,4.70272,0.443751,-0.17894110000000002,0.5519789999999999,-0.632163,-0.586387
15.70384,47.2213,20.31993,12.77576,8.034189999999999,7.646649999999999,-0.1814971,-0.22865629999999998,-0.524507,-0.6905840000000001
19.5877,50.1371,29.0744,8.02535,8.30224,2.654043,2.3277842,-0.128873,-0.23903180000000004,-0.7643949999999999
18.49259,36.6082,14.95402,9.24075,5.460430000000001,1.109434,0.17831380000000002,1.414337,0.9713370000000001,-0.597859
18.81693,48.9405,37.6312,29.7239,9.45986,2.3284499999999997,0.2679951,-0.027776999999999986,0.651007,0.11738799999999998
17.63397,26.639395,16.614,6.923412999999999,4.23206,4.1741909999999995,4.3639297,-0.14706799999999998,-0.108102,-0.07432299999999997
20.42499,27.83125,12.279699,5.597501,3.5750569999999997,1.21714,0.9259866999999999,0.989891,-0.052632000000000005,-0.342512
20.06134,38.6975,17.727700000000002,8.28446,2.7598540000000003,0.6806028,-0.2380548,-0.16382099999999997,-0.13010099999999997,-0.32538279999999997
17.52442,30.57333,17.60162,11.76709,9.60365,1.631419,-0.2003961,-0.438764,-0.538308,0.409908
20.38213,39.2347,16.13228,6.477624,5.05143,2.906804,1.8260695,-0.5741310000000001,-0.441669,-0.28253316
20.10991,41.9155,19.63561,10.0648,3.752655,3.134949,0.2306832,-0.3043299,-0.546932,-0.466579
20.850150000000003,49.9269,40.6366,17.52141,14.052869999999999,2.047021,-0.028251000000000002,0.29923700000000003,-0.53128,-0.541839
18.138270000000002,47.7542,23.4225,15.73812,3.382715,2.532502,-0.028972199999999993,-0.3444007,-0.13142600000000002,-0.5720360000000001
22.81207,49.525,27.779300000000003,12.22265,6.22818,0.6927750000000001,0.9608895,-0.546969,-0.3337817,-0.18358199999999997
20.969849999999997,47.1925,36.9675,7.788380999999999,6.682510000000001,1.7177200000000001,0.046596099999999994,-0.2764986,-0.428252,-0.28290793
20.35828,44.9185,20.09418,10.54181,7.12825,3.322447,0.028052,-0.3382135,-0.473327,-0.29544509999999996
21.41084,34.18948,20.08436,11.48632,5.45453,2.330603,1.0491455,-0.47917,-0.466649,-0.437109
22.38618,36.94305,23.72776,8.488550000000002,5.724799999999999,0.702146,0.1627685,0.569097,-0.23563260000000003,-0.42529900000000004
22.44626,39.94411,29.84396,10.43465,10.72879,0.473119,-0.23430209999999999,-0.2479164,0.05023699999999997,0.28567
18.49686,28.121938000000004,16.01166,13.19674,5.567139999999999,2.8301369999999997,-0.20497300000000002,-0.553288,-0.32456050000000003,-0.009601999999999975
24.33314,30.55926,15.796700000000001,8.53241,5.31911,0.9378012,1.417197,0.13461400000000004,-0.5385270000000001,-0.39363400000000004
22.040020000000002,49.0351,31.2375,14.42155,4.901940000000001,0.5678219999999999,-0.2906089,0.65226,-0.0038810000000000285,-0.537156
22.68041,50.5205,25.891599999999997,11.63135,4.037128,6.52407,-0.3914635,-0.5495979999999999,0.13178900000000004,-0.36513329999999994
21.73856,53.620200000000004,27.62284,7.111021000000001,6.53248,1.5243550000000001,1.6344592900000001,-0.09059300000000002,-0.397279,-0.142757
25.965700000000002,49.26910000000001,33.588,19.44116,4.5950500000000005,0.7016009999999999,0.2312961,-0.1847942,-0.088058,-0.43734300000000004
24.071990000000003,37.10168,31.7439,7.634839,9.73511,0.593899,-0.2747884,-0.31242559999999997,0.22913999999999998,-0.27173662
20.224349999999998,34.51243,16.31993,6.713123,3.3898564,2.73012,-0.2017646,-0.2871105,-0.376091,0.035831999999999996
26.72408,36.151650000000004,18.46586,7.027919300000001,3.252442,0.8261069999999999,0.04354691,-0.647242,-0.3654233,-0.412197
27.07461,50.765299999999996,28.7641,19.10423,5.5561300000000005,1.708997,-0.2869681,0.06834200000000004,0.22963599999999998,-0.42348199999999997
21.426740000000002,47.1141,21.667009999999998,7.586736,3.970043,4.81587,1.77196219,-0.3478985,-0.3029,-0.33590539999999997
25.67245,51.5577,32.632,11.735400000000002,3.871002,2.6270059999999997,1.9960033199999998,0.42262199999999994,-0.32466199999999995,-0.36627339999999997
26.77813,58.2043,32.763600000000004,16.48715,8.840279999999998,4.56879,0.0920003,0.431979,0.031967000000000044,0.19217399999999998
26.70625,48.9115,37.165699999999994,11.288680000000001,8.485650000000001,5.479439999999999,0.4897799,-0.382688,0.0052800000000000295,-0.43412800000000007
22.699009999999998,52.070299999999996,33.3903,9.771891,5.598940000000001,1.704888,2.319599,-0.34666820000000004,-0.5440999999999999,-0.6364120000000001
29.62107,51.054,36.89339999999999,17.26436,4.02548,1.753511,-0.10813219,1.106589,0.08403999999999996,-0.443573
27.92671,53.103699999999996,49.832800000000006,34.911199999999994,21.64081,5.5515,-0.28108979999999995,-0.46803200000000006,0.306251,-0.3244917
21.25722,40.2712,14.474926,10.41766,5.30875,1.902933,2.4296437,-0.3341479,-0.49345,-0.12825
28.75557,54.1948,24.048059999999996,10.739960000000002,3.7477266,0.8354259999999999,0.44805578,1.5435,-0.50129,-0.2083139
29.806720000000002,53.8606,39.6265,24.568900000000003,7.8667300000000004,3.1266700000000003,-0.35729869999999997,-0.36005200000000004,-0.3093881,0.8108679999999999
26.24415,44.634699999999995,26.2065,14.22499,5.1807,4.4248899999999995,1.2321388,-0.5795119999999999,-0.161562,-0.37529629999999997
26.47418,39.71671,26.743599999999997,11.29759,5.705690000000001,2.2866400000000002,0.1337161,1.2493640000000001,0.17344900000000002,-0.36428549999999993
28.998540000000002,49.92597,42.9324,20.555880000000002,7.1704099999999995,1.1619375,-0.11846690000000001,-0.24359470000000003,0.7314890000000001,0.7103889999999999
31.329439999999998,43.048199999999994,36.2325,21.02961,12.7825,9.59737,1.4973004,-0.386961,-0.429027,0.162344
24.44272,41.508539999999996,21.5517,10.1715,4.1207259999999994,3.6404500000000004,3.3560943,2.9621280000000003,-0.518649,-0.3368415
31.92745,45.4335,20.680889999999998,12.455290000000002,6.24433,1.293202,0.4073361,1.970337,-0.04846699999999998,-0.46028600000000003
29.61157,59.1255,46.3858,30.903899999999997,8.95157,1.048786,0.36186419999999997,-0.049631,0.5143909999999999,-0.172627
29.433919999999997,54.735699999999994,37.59539999999999,30.6851,15.450479999999999,5.13057,0.3034913,-0.410703,-0.49815499999999996,0.28802900000000003
28.78305,41.59214,31.38408,15.69366,8.85319,7.1428400000000005,2.3986490000000003,0.480422,-0.37059000000000003,-0.497654
32.48543,60.668,40.252399999999994,18.036129999999996,7.002059999999999,3.9483,2.2564387999999997,0.38739100000000004,0.269058,-0.5539829999999999
30.76348,53.5986,52.54279999999999,14.17313,16.883879999999998,5.831180000000001,0.566395,1.1913150000000001,0.27297499999999997,0.06530799999999999
26.81664,43.471070000000005,24.91522,9.062085999999999,4.800951,2.4239,3.9384015,-0.416822,0.102902,0.122685
35.08473,57.3425,28.77517,16.21584,13.0025,1.8987330000000002,0.33746049999999994,0.14720999999999998,-0.2157996,-0.26650162
36.685370000000006,43.88538,37.3973,10.875290000000001,9.87909,4.98749,-0.16595102999999997,-0.2218325,-0.20470580000000002,-0.08414500000000004
25.51425,57.6531,29.381199999999996,17.71878,5.0733999999999995,2.27062,1.4266390000000002,-0.387512,-0.3462453,-0.095269
33.496269999999996,55.721199999999996,28.734779999999997,11.39007,10.25987,1.093132,0.1937203,0.38417199999999996,0.9757349999999999,-0.24877449999999998
33.929410000000004,56.04560000000001,47.4714,45.619699999999995,35.207800000000006,4.21115,2.1641600000000003,-0.03311500000000001,-0.572236,0.509136
36.18869,42.71408,39.57281,12.6755,10.32594,4.08721,5.668948,-0.1988595,-0.06182999999999998,-0.33570209999999995
32.410740000000004,59.7281,47.03510000000001,14.24159,5.1980200000000005,3.09348,0.306676,1.453508,1.525922,-0.07947400000000002
36.87536,59.94970000000001,44.747,44.35189999999999,15.162650000000001,2.602124,0.709329,0.15669799999999998,0.3351410000000001,0.17677600000000002
36.66827,49.092,33.17406,12.296050000000001,8.51094,8.087900000000001,2.162328,-0.374867,-0.25930509,0.006536000000000001
30.10421,59.570600000000006,41.2184,16.48122,5.878290000000001,1.8852760000000002,1.784195,0.210505,-0.45406,-0.33724260000000006
38.75472,69.3743,35.686370000000004,21.41214,8.972430000000001,2.9671800000000004,0.39384800000000003,1.193826,0.0025,-0.428568
40.285650000000004,51.941300000000005,30.387690000000003,47.652899999999995,16.07638,5.53081,0.762327,-0.392233,0.962485,-0.2532816
26.34982,53.8235,37.0123,13.732610000000001,4.2134659999999995,3.7945,3.264156,-0.042685,-0.472934,0.128829
34.856139999999996,61.4378,30.664450000000002,29.367099999999997,14.012739999999999,1.5024566,0.1498498,1.728588,0.6004940000000001,-0.46065700000000004
39.39524,64.9589,60.5998,44.09160000000001,15.679890000000002,4.82853,0.519928,-0.116215,1.08871,-0.474954
40.02135,52.6043,41.835,22.9008,7.658049999999999,6.2124,5.1197289999999995,-0.443173,-0.12854999999999997,0.8711639999999999
36.46526,59.1533,45.435,44.7307,25.112800000000004,1.889012,0.9731190000000001,3.03627,-0.3041195,-0.2615559
42.12875,58.0061,47.216300000000004,42.147,20.22653,6.89702,0.573857,-0.1229931,0.17563300000000004,-0.24148730000000002
41.38706,57.4298,42.804300000000005,36.0099,14.937389999999999,9.97635,11.261359999999998,1.01761,-0.1730462,1.0340740000000002
29.36527,50.6327,31.70489,13.01497,6.9975,3.0292399999999997,1.874874,3.6267610000000006,1.8616030000000001,-0.04119
40.78244,66.39569999999999,47.8582,26.57002,7.6159099999999995,2.0756310000000004,0.9797819999999999,0.0014579999999999984,1.13571,0.013831999999999994
48.60797,55.2873,26.22557,25.79248,11.94939,7.13767,0.2476763,-0.32160900000000003,-0.608248,0.615955
29.10644,48.0077,28.643159999999998,25.7509,9.37818,2.051534,4.021681,-0.333314,-0.32492899999999997,-0.6168920000000001
37.451339999999995,52.2172,31.711170000000003,25.130860000000002,13.10119,2.519641,0.558086,0.20246200000000003,-0.3051919,-0.552769
44.028220000000005,66.1653,50.6961,46.29789999999999,31.424,7.270989999999999,4.201323,0.529264,-0.11918799999999999,-0.489644
46.6143,59.523399999999995,39.9141,30.955199999999998,5.789969999999999,6.08054,5.411499,2.4314679999999997,-0.488152,-0.2521343
35.90609,48.648300000000006,40.832,28.4896,20.155279999999998,2.2521048,0.7190489999999999,0.8882770000000001,1.764347,0.493385
46.62669,67.12960000000001,56.5474,40.047599999999996,13.866650000000002,5.874899999999999,7.155912,0.07964300000000003,0.12271099999999996,1.2208120000000002
46.57304,57.1835,43.905,25.937300000000004,17.44146,9.54988,2.821094,2.4161840000000003,1.8749760000000002,0.008824000000000012
35.93911,52.600199999999994,39.7829,24.394519999999996,10.817020000000001,3.9330199999999995,1.1405779999999999,1.9172600000000002,0.783234,0.4646370000000001
47.135940000000005,64.992,54.43920000000001,39.83760000000001,13.87955,4.41185,0.80204,0.06745100000000002,0.787479,-0.47229
52.982279999999996,58.7204,34.2121,10.743073,13.50988,6.399559999999999,1.594012,-0.1259798,-0.007449999999999989,0.5702940000000001
31.30536,49.8093,29.22493,22.814949999999996,5.193967499999999,1.868381,1.124298,0.43559899999999996,-0.1883272,0.160678
43.56279,66.2247,46.604099999999995,28.036120000000004,12.00451,2.2125909999999998,0.38955619999999996,0.08482199999999998,-0.259445057,-0.2996357
50.93071,52.440200000000004,39.060300000000005,24.6704,11.542530000000001,23.61903,5.400960000000001,0.33970570000000005,-0.1678364,-0.11781299999999999
48.401900000000005,57.4938,24.68619,18.81982,7.46139,6.04452,3.718921,1.001009,-0.106578,-0.2134828
43.02397,62.6624,37.51497,27.173800000000004,8.5743,3.35206,0.788424,2.04022,1.3456890000000001,0.20720999999999998
48.20614,65.5991,55.974199999999996,61.8345,41.103,8.76002,1.548248,-0.18992100000000003,0.106197,0.408375
54.3065,56.6563,36.890519999999995,21.57571,6.451335,5.37889,4.848417,-0.374284,-0.387246,-0.07544999999999996
40.85323,51.8055,47.637699999999995,26.46115,13.524610000000001,3.0900069999999995,0.6658310000000001,2.343816,0.896608,-0.3200055
49.24127,66.5343,59.0041,48.7266,26.339309999999998,5.444389999999999,4.227069,-0.2258126,0.602367,1.209911
56.56375,61.5313,31.91646,30.3968,16.56007,11.436810000000001,11.82633,1.030172,-0.31924800000000003,0.184118
40.78924,54.35660000000001,30.91944,22.7947,9.72536,2.0663317,0.627861,3.0068399999999995,4.956404,-0.38903899999999997
48.17818,74.29620000000001,54.0802,46.20819,15.969580000000002,4.2116620000000005,0.606146,-0.012449000000000012,-0.121864,2.807864
60.57235,54.8498,33.2142,19.93646,13.82462,9.81741,1.281632,-0.1562356,-0.16697150000000002,0.02091300000000001
40.32672,43.49555,37.89047,29.5258,9.68497,2.3210610000000003,2.37023,-0.32904700000000003,-0.377882,-0.486416
51.777260000000005,69.3887,50.354899999999994,25.51985,12.92001,3.54691,0.199682,0.07155299999999999,-0.19284449999999997,-0.408332
55.4591,66.9761,65.8186,57.83689999999999,36.68639999999999,8.33288,2.73606,-0.19958300000000004,-0.1537951,-0.26971425
56.54039,64.6303,35.89388,24.569699999999997,11.79399,10.28375,8.91513,-0.04430200000000002,-0.308392,-0.120882
45.79185,63.8985,54.55310000000001,43.68110000000001,14.921059999999999,3.985436,2.21616,2.45684,-0.49119399999999996,-0.2903617
52.109480000000005,59.667199999999994,54.421,50.8717,27.0616,8.849,5.771682,0.048465,1.0235770000000002,-0.39127200000000006
60.581489999999995,67.564,57.17739999999999,53.533300000000004,36.390699999999995,13.338610000000001,7.288450000000001,0.26384440000000003,-0.07162899999999998,0.37347400000000003
47.2653,67.77720000000001,36.17752,27.120199999999997,19.368779999999997,9.71338,3.4960500000000003,1.6782620000000001,0.65520497,-0.10992700000000001
56.38538,60.538,50.8918,47.804199999999994,20.902060000000002,6.69426,0.9270263999999999,-0.19999,0.8999739999999999,-0.5931569999999999
71.70262,70.19810000000001,86.89329999999998,52.053200000000004,46.446,25.9203,3.83978,0.26995392,-0.654332,0.329466
42.65927,59.730599999999995,47.5525,33.4703,25.3034,3.320766,5.430721999999999,3.275495,0.11285199999999998,-0.6649919999999999
54.04041,67.5509,54.885299999999994,35.604620000000004,23.91532,4.346191,0.7566349,1.5631886000000002,2.630169,-0.5300779999999999
61.6398,71.096,63.8014,51.2902,18.94189,9.00456,1.325964,-0.35903809999999997,0.159783,0.9255209999999999
64.89575,56.0225,49.901300000000006,19.88932,8.54337,7.28416,7.35717,0.27371,-0.446635,0.08789899999999998
49.70483,49.1865,28.041439999999998,19.291529999999998,17.356150000000003,3.9140699999999997,1.710899,1.7780228999999999,-0.6573669999999999,-0.495985
56.62825,70.78110000000001,45.191199999999995,24.30257,11.46844,3.540769,3.970624,-0.12073156,1.0252139999999998,-0.1939796
57.86108,64.8625,49.225300000000004,41.972,55.525600000000004,29.6354,3.0211090000000005,0.6843680000000001,-0.332789,-0.15605599999999997
67.31546,61.1516,36.05753,31.12058,15.00107,6.7249,2.55428,1.6225224,-0.39422500000000005,-0.411774
57.543980000000005,47.88476,36.18368,32.25053,14.92702,6.4658999999999995,1.514038,0.9699925999999999,0.652962,-0.09634499999999997
60.56758,72.76039999999999,64.0341,55.876400000000004,20.104260000000004,13.760200000000001,6.473161999999999,-0.196197,0.345764,1.4548910000000002
76.92867,61.4438,39.158699999999996,27.655099999999997,41.363800000000005,21.52321,4.2846329999999995,3.095001,0.126605,0.014728999999999985
51.94228,66.32639999999999,54.2548,37.701,12.23159,3.728238,2.62887,0.4484858,0.7611469999999999,-0.12028000000000003
79.08411,65.6009,58.8159,54.165,49.9367,6.94104,1.0292177,0.4063457,1.1275060000000001,1.0403769999999999
64.82351,65.4311,51.2759,44.5032,36.441399999999994,47.1226,26.659380000000002,0.07841499999999996,-0.17660050000000002,0.39772900000000005
48.40403,65.2732,45.1783,37.347,20.04276,9.82122,8.339690000000001,5.609554,1.40469,-0.134813
65.23993,66.99539999999999,58.5642,50.9634,18.50043,7.13042,0.8711357000000001,0.06479789999999999,1.674513,0.937084
71.48413000000001,63.736799999999995,50.961,71.6455,54.258300000000006,21.3737,7.465229999999999,-0.1324708,0.04481800000000001,0.7033659999999999
66.10397999999999,68.70039999999999,43.9125,36.0945,8.623280000000001,7.79792,4.3982600000000005,0.8757887000000001,-0.00974600000000001,0.24237299999999995
62.55907,61.968599999999995,55.8865,39.540699999999994,17.47307,9.90833,4.35273,1.0996799999999998,0.213199,-0.118464
59.68858,60.9022,56.4032,55.75429999999999,48.2355,8.27668,3.1814399999999994,0.8331667,0.6597179999999999,0.050297999999999975
77.76022,61.8775,53.0944,51.12479999999999,38.393,41.682,37.7085,2.175169,0.6348366,0.41097200000000006
62.82354,72.36110000000001,66.3735,49.920300000000005,19.60039,5.99255,2.66236,6.072549,2.965484,0.207012
