s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PLUME FLUID MIXTURE
 2.713E+00, 0.000E+00, 0.000E+00, 1.051E+00, 2.444E-05,-2.387E-01, 0.000E+00, 0.000E+00, 7.770E-01, 8.126E-01, 0.000E+00, 4.707E-02
 2.741E+00, 0.000E+00, 0.000E+00, 1.053E+00, 2.513E-05,-2.349E-01, 0.000E+00, 0.000E+00, 7.813E-01, 8.183E-01, 0.000E+00, 4.710E-02
 2.769E+00, 0.000E+00, 0.000E+00, 1.055E+00, 2.580E-05,-2.312E-01, 0.000E+00, 0.000E+00, 7.858E-01, 8.237E-01, 0.000E+00, 4.712E-02
 2.797E+00, 0.000E+00, 0.000E+00, 1.056E+00, 2.632E-05,-2.281E-01, 0.000E+00, 0.000E+00, 7.899E-01, 8.285E-01, 0.000E+00, 4.714E-02
 2.825E+00, 0.000E+00, 0.000E+00, 1.058E+00, 2.692E-05,-2.256E-01, 0.000E+00, 0.000E+00, 7.931E-01, 8.321E-01, 0.000E+00, 4.716E-02
 2.854E+00, 0.000E+00, 0.000E+00, 1.059E+00, 2.717E-05,-2.240E-01, 0.000E+00, 0.000E+00, 7.951E-01, 8.346E-01, 0.000E+00, 4.718E-02
 2.882E+00, 0.000E+00, 0.000E+00, 1.059E+00, 2.746E-05,-2.231E-01, 0.000E+00, 0.000E+00, 7.957E-01, 8.358E-01, 0.000E+00, 4.719E-02
 2.910E+00, 0.000E+00, 0.000E+00, 1.059E+00, 2.756E-05,-2.229E-01, 0.000E+00, 0.000E+00, 7.949E-01, 8.358E-01, 0.000E+00, 4.721E-02
 2.938E+00, 0.000E+00, 0.000E+00, 1.058E+00, 2.781E-05,-2.232E-01, 0.000E+00, 0.000E+00, 7.928E-01, 8.348E-01, 0.000E+00, 4.722E-02
 2.963E+00, 0.000E+00, 0.000E+00, 1.056E+00, 2.795E-05,-2.237E-01, 0.000E+00, 0.000E+00, 7.891E-01, 8.325E-01, 0.000E+00, 4.724E-02
 2.988E+00, 0.000E+00, 0.000E+00, 1.054E+00, 2.818E-05,-2.243E-01, 0.000E+00, 0.000E+00, 7.845E-01, 8.294E-01, 0.000E+00, 4.725E-02
 3.014E+00, 0.000E+00, 0.000E+00, 1.050E+00, 2.869E-05,-2.248E-01, 0.000E+00, 0.000E+00, 7.788E-01, 8.249E-01, 0.000E+00, 4.726E-02
 3.039E+00, 0.000E+00, 0.000E+00, 1.041E+00, 2.970E-05,-2.251E-01, 0.000E+00, 0.000E+00, 7.703E-01, 8.156E-01, 0.000E+00, 4.727E-02
 3.064E+00, 0.000E+00, 0.000E+00, 1.020E+00, 3.071E-05,-2.252E-01, 0.000E+00, 0.000E+00, 7.543E-01, 7.946E-01, 0.000E+00, 4.728E-02
 3.089E+00, 0.000E+00, 0.000E+00, 9.778E-01, 3.189E-05,-2.251E-01, 0.000E+00, 0.000E+00, 7.217E-01, 7.527E-01, 0.000E+00, 4.729E-02
 3.114E+00, 0.000E+00, 0.000E+00, 9.108E-01, 3.299E-05,-2.248E-01, 0.000E+00, 0.000E+00, 6.644E-01, 6.860E-01, 0.000E+00, 4.730E-02
 3.139E+00, 0.000E+00, 0.000E+00, 8.237E-01, 3.461E-05,-2.244E-01, 0.000E+00, 0.000E+00, 5.827E-01, 5.994E-01, 0.000E+00, 4.731E-02
 3.161E+00, 0.000E+00, 0.000E+00, 7.406E-01, 3.630E-05,-2.238E-01, 0.000E+00, 0.000E+00, 4.938E-01, 5.169E-01, 0.000E+00, 4.732E-02
 3.182E+00, 0.000E+00, 0.000E+00, 6.554E-01, 3.848E-05,-2.232E-01, 0.000E+00, 0.000E+00, 4.074E-01, 4.322E-01, 0.000E+00, 4.733E-02
 3.204E+00, 0.000E+00, 0.000E+00, 5.702E-01, 4.136E-05,-2.226E-01, 0.000E+00, 0.000E+00, 3.209E-01, 3.476E-01, 0.000E+00, 4.733E-02
 3.225E+00, 0.000E+00, 0.000E+00, 4.840E-01, 4.578E-05,-2.221E-01, 0.000E+00, 0.000E+00, 2.346E-01, 2.619E-01, 0.000E+00, 4.734E-02
 3.247E+00, 0.000E+00, 0.000E+00, 3.937E-01, 4.969E-05,-2.216E-01, 0.000E+00, 0.000E+00, 1.460E-01, 1.721E-01, 0.000E+00, 4.735E-02
 3.268E+00, 0.000E+00, 0.000E+00, 2.982E-01, 5.338E-05,-2.213E-01, 0.000E+00, 0.000E+00, 5.230E-02, 7.702E-02, 0.000E+00, 4.735E-02
 3.290E+00, 0.000E+00, 0.000E+00, 1.987E-01, 5.682E-05,-2.210E-01, 0.000E+00, 0.000E+00,-4.604E-02,-2.222E-02, 0.000E+00, 4.736E-02
 3.311E+00, 0.000E+00, 0.000E+00, 9.880E-02, 6.104E-05,-2.209E-01, 0.000E+00, 0.000E+00,-1.477E-01,-1.220E-01, 0.000E+00, 4.736E-02
 3.332E+00, 0.000E+00, 0.000E+00, 3.159E-03, 6.581E-05,-2.209E-01, 0.000E+00, 0.000E+00,-2.473E-01,-2.176E-01, 0.000E+00, 4.737E-02
 3.352E+00, 0.000E+00, 0.000E+00,-7.560E-02, 7.011E-05,-2.210E-01, 0.000E+00, 0.000E+00,-3.353E-01,-2.965E-01, 0.000E+00, 4.737E-02
 3.371E+00, 0.000E+00, 0.000E+00,-1.437E-01, 7.362E-05,-2.212E-01, 0.000E+00, 0.000E+00,-4.091E-01,-3.648E-01, 0.000E+00, 4.738E-02
 3.390E+00, 0.000E+00, 0.000E+00,-1.989E-01, 7.516E-05,-2.214E-01, 0.000E+00, 0.000E+00,-4.707E-01,-4.203E-01, 0.000E+00, 4.738E-02
 3.410E+00, 0.000E+00, 0.000E+00,-2.388E-01, 7.777E-05,-2.217E-01, 0.000E+00, 0.000E+00,-5.186E-01,-4.604E-01, 0.000E+00, 4.739E-02
 3.429E+00, 0.000E+00, 0.000E+00,-2.596E-01, 8.211E-05,-2.221E-01, 0.000E+00, 0.000E+00,-5.494E-01,-4.816E-01, 0.000E+00, 4.739E-02
 3.448E+00, 0.000E+00, 0.000E+00,-2.605E-01, 9.265E-05,-2.225E-01, 0.000E+00, 0.000E+00,-5.601E-01,-4.828E-01, 0.000E+00, 4.739E-02
 3.470E+00, 0.000E+00, 0.000E+00,-2.392E-01, 1.022E-04,-2.229E-01, 0.000E+00, 0.000E+00,-5.501E-01,-4.620E-01, 0.000E+00, 4.740E-02
 3.491E+00, 0.000E+00, 0.000E+00,-2.006E-01, 1.225E-04,-2.234E-01, 0.000E+00, 0.000E+00,-5.178E-01,-4.239E-01, 0.000E+00, 4.740E-02
 3.512E+00, 0.000E+00, 0.000E+00,-1.532E-01, 1.330E-04,-2.238E-01, 0.000E+00, 0.000E+00,-4.721E-01,-3.769E-01, 0.000E+00, 4.741E-02
 3.533E+00, 0.000E+00, 0.000E+00,-1.034E-01, 1.370E-04,-2.243E-01, 0.000E+00, 0.000E+00,-4.212E-01,-3.276E-01, 0.000E+00, 4.741E-02
 3.557E+00, 0.000E+00, 0.000E+00,-5.100E-02, 1.307E-04,-2.248E-01, 0.000E+00, 0.000E+00,-3.682E-01,-2.757E-01, 0.000E+00, 4.741E-02
 3.580E+00, 0.000E+00, 0.000E+00,-5.700E-03, 1.322E-04,-2.253E-01, 0.000E+00, 0.000E+00,-3.177E-01,-2.308E-01, 0.000E+00, 4.742E-02
 3.606E+00, 0.000E+00, 0.000E+00, 3.330E-02, 1.786E-04,-2.258E-01, 0.000E+00, 0.000E+00,-2.736E-01,-1.923E-01, 0.000E+00, 4.742E-02
 3.631E+00, 0.000E+00, 0.000E+00, 6.043E-02, 2.248E-04,-2.263E-01, 0.000E+00, 0.000E+00,-2.382E-01,-1.656E-01, 0.000E+00, 4.742E-02
 3.657E+00, 0.000E+00, 0.000E+00, 7.812E-02, 2.148E-04,-2.268E-01, 0.000E+00, 0.000E+00,-2.152E-01,-1.485E-01, 0.000E+00, 4.743E-02
 3.683E+00, 0.000E+00, 0.000E+00, 8.596E-02, 2.088E-04,-2.273E-01, 0.000E+00, 0.000E+00,-2.027E-01,-1.411E-01, 0.000E+00, 4.743E-02
 3.708E+00, 0.000E+00, 0.000E+00, 8.794E-02, 2.030E-04,-2.279E-01, 0.000E+00, 0.000E+00,-1.992E-01,-1.397E-01, 0.000E+00, 4.743E-02
 3.734E+00, 0.000E+00, 0.000E+00, 8.571E-02, 1.978E-04,-2.284E-01, 0.000E+00, 0.000E+00,-2.004E-01,-1.425E-01, 0.000E+00, 4.744E-02
 3.760E+00, 0.000E+00, 0.000E+00, 8.131E-02, 1.934E-04,-2.290E-01, 0.000E+00, 0.000E+00,-2.046E-01,-1.475E-01, 0.000E+00, 4.744E-02
 3.785E+00, 0.000E+00, 0.000E+00, 7.673E-02, 1.897E-04,-2.297E-01, 0.000E+00, 0.000E+00,-2.100E-01,-1.528E-01, 0.000E+00, 4.744E-02
 3.811E+00, 0.000E+00, 0.000E+00, 7.340E-02, 1.868E-04,-2.304E-01, 0.000E+00, 0.000E+00,-2.152E-01,-1.568E-01, 0.000E+00, 4.744E-02
 3.837E+00, 0.000E+00, 0.000E+00, 7.312E-02, 1.922E-04,-2.312E-01, 0.000E+00, 0.000E+00,-2.185E-01,-1.579E-01, 0.000E+00, 4.745E-02
 3.863E+00, 0.000E+00, 0.000E+00, 7.805E-02, 1.571E-04,-2.320E-01, 0.000E+00, 0.000E+00,-2.179E-01,-1.538E-01, 0.000E+00, 4.745E-02
 3.891E+00, 0.000E+00, 0.000E+00, 8.676E-02, 1.419E-04,-2.329E-01, 0.000E+00, 0.000E+00,-2.129E-01,-1.460E-01, 0.000E+00, 4.745E-02
 3.950E+00, 0.000E+00, 0.000E+00, 9.717E-02, 2.036E-04,-2.344E-01, 0.000E+00, 0.000E+00,-2.013E-01,-1.370E-01, 0.000E+00, 4.745E-02
 3.981E+00, 0.000E+00, 0.000E+00, 9.994E-02, 1.974E-04,-2.359E-01, 0.000E+00, 0.000E+00,-1.955E-01,-1.358E-01, 0.000E+00, 4.746E-02
 4.012E+00, 0.000E+00, 0.000E+00, 9.883E-02, 2.192E-04,-2.369E-01, 0.000E+00, 0.000E+00,-1.970E-01,-1.379E-01, 0.000E+00, 4.746E-02
 4.043E+00, 0.000E+00, 0.000E+00, 1.004E-01, 2.149E-04,-2.379E-01, 0.000E+00, 0.000E+00,-1.992E-01,-1.373E-01, 0.000E+00, 4.746E-02
 4.106E+00, 0.000E+00, 0.000E+00, 1.092E-01, 1.833E-04,-2.390E-01, 0.000E+00, 0.000E+00,-1.946E-01,-1.296E-01, 0.000E+00, 4.746E-02
 4.137E+00, 0.000E+00, 0.000E+00, 1.278E-01, 1.524E-04,-2.399E-01, 0.000E+00, 0.000E+00,-1.806E-01,-1.120E-01, 0.000E+00, 4.747E-02
 4.168E+00, 0.000E+00, 0.000E+00, 1.467E-01, 1.491E-04,-2.403E-01, 0.000E+00, 0.000E+00,-1.638E-01,-9.349E-02, 0.000E+00, 4.747E-02
 4.230E+00, 0.000E+00, 0.000E+00, 1.796E-01, 1.443E-04,-2.406E-01, 0.000E+00, 0.000E+00,-1.313E-01,-6.088E-02, 0.000E+00, 4.747E-02
 4.261E+00, 0.000E+00, 0.000E+00, 2.103E-01, 1.400E-04,-2.406E-01, 0.000E+00, 0.000E+00,-9.714E-02,-3.017E-02, 0.000E+00, 4.747E-02
 4.295E+00, 0.000E+00, 0.000E+00, 2.246E-01, 1.543E-04,-2.404E-01, 0.000E+00, 0.000E+00,-7.834E-02,-1.566E-02, 0.000E+00, 4.747E-02
 4.329E+00, 0.000E+00, 0.000E+00, 2.284E-01, 1.512E-04,-2.402E-01, 0.000E+00, 0.000E+00,-6.705E-02,-1.160E-02, 0.000E+00, 4.747E-02
 4.364E+00, 0.000E+00, 0.000E+00, 2.210E-01, 1.487E-04,-2.399E-01, 0.000E+00, 0.000E+00,-6.726E-02,-1.872E-02, 0.000E+00, 4.747E-02
 4.432E+00, 0.000E+00, 0.000E+00, 1.995E-01, 1.498E-04,-2.395E-01, 0.000E+00, 0.000E+00,-8.705E-02,-3.986E-02, 0.000E+00, 4.748E-02
 4.466E+00, 0.000E+00, 0.000E+00, 1.791E-01, 1.523E-04,-2.394E-01, 0.000E+00, 0.000E+00,-1.092E-01,-6.010E-02, 0.000E+00, 4.748E-02
 4.500E+00, 0.000E+00, 0.000E+00, 1.728E-01, 1.987E-04,-2.394E-01, 0.000E+00, 0.000E+00,-1.190E-01,-6.646E-02, 0.000E+00, 4.748E-02
 4.534E+00, 0.000E+00, 0.000E+00, 1.754E-01, 1.947E-04,-2.396E-01, 0.000E+00, 0.000E+00,-1.209E-01,-6.402E-02, 0.000E+00, 4.748E-02
 4.569E+00, 0.000E+00, 0.000E+00, 1.864E-01, 1.908E-04,-2.399E-01, 0.000E+00, 0.000E+00,-1.149E-01,-5.336E-02, 0.000E+00, 4.748E-02
 4.603E+00, 0.000E+00, 0.000E+00, 2.037E-01, 1.867E-04,-2.403E-01, 0.000E+00, 0.000E+00,-1.011E-01,-3.639E-02, 0.000E+00, 4.748E-02
 4.671E+00, 0.000E+00, 0.000E+00, 2.267E-01, 2.331E-04,-2.408E-01, 0.000E+00, 0.000E+00,-7.547E-02,-1.387E-02, 0.000E+00, 4.748E-02
 4.705E+00, 0.000E+00, 0.000E+00, 2.411E-01, 2.236E-04,-2.411E-01, 0.000E+00, 0.000E+00,-5.697E-02, 2.492E-04, 0.000E+00, 4.748E-02
 4.743E+00, 0.000E+00, 0.000E+00, 2.449E-01, 2.121E-04,-2.411E-01, 0.000E+00, 0.000E+00,-5.154E-02, 3.960E-03, 0.000E+00, 4.748E-02
 4.781E+00, 0.000E+00, 0.000E+00, 2.437E-01, 2.578E-04,-2.409E-01, 0.000E+00, 0.000E+00,-5.054E-02, 3.097E-03, 0.000E+00, 4.748E-02
 4.818E+00, 0.000E+00, 0.000E+00, 2.424E-01, 2.476E-04,-2.403E-01, 0.000E+00, 0.000E+00,-5.268E-02, 2.336E-03, 0.000E+00, 4.748E-02
 4.856E+00, 0.000E+00, 0.000E+00, 2.411E-01, 2.378E-04,-2.395E-01, 0.000E+00, 0.000E+00,-5.427E-02, 1.780E-03, 0.000E+00, 4.748E-02
 4.894E+00, 0.000E+00, 0.000E+00, 2.411E-01, 2.288E-04,-2.385E-01, 0.000E+00, 0.000E+00,-5.455E-02, 2.855E-03, 0.000E+00, 4.748E-02
 4.931E+00, 0.000E+00, 0.000E+00, 2.436E-01, 2.133E-04,-2.373E-01, 0.000E+00, 0.000E+00,-5.205E-02, 6.516E-03, 0.000E+00, 4.748E-02
 4.969E+00, 0.000E+00, 0.000E+00, 2.469E-01, 2.044E-04,-2.361E-01, 0.000E+00, 0.000E+00,-4.742E-02, 1.098E-02, 0.000E+00, 4.749E-02
 5.006E+00, 0.000E+00, 0.000E+00, 2.502E-01, 1.966E-04,-2.351E-01, 0.000E+00, 0.000E+00,-4.257E-02, 1.536E-02, 0.000E+00, 4.749E-02
 5.044E+00, 0.000E+00, 0.000E+00, 2.543E-01, 1.914E-04,-2.343E-01, 0.000E+00, 0.000E+00,-3.774E-02, 2.022E-02, 0.000E+00, 4.749E-02
 5.082E+00, 0.000E+00, 0.000E+00, 2.583E-01, 1.808E-04,-2.339E-01, 0.000E+00, 0.000E+00,-3.237E-02, 2.457E-02, 0.000E+00, 4.749E-02
 5.157E+00, 0.000E+00, 0.000E+00, 2.612E-01, 1.807E-04,-2.342E-01, 0.000E+00, 0.000E+00,-2.782E-02, 2.723E-02, 0.000E+00, 4.749E-02
 5.194E+00, 0.000E+00, 0.000E+00, 2.624E-01, 1.851E-04,-2.353E-01, 0.000E+00, 0.000E+00,-2.714E-02, 2.726E-02, 0.000E+00, 4.749E-02
 5.232E+00, 0.000E+00, 0.000E+00, 2.620E-01, 1.519E-04,-2.366E-01, 0.000E+00, 0.000E+00,-2.842E-02, 2.558E-02, 0.000E+00, 4.749E-02
 5.270E+00, 0.000E+00, 0.000E+00, 2.604E-01, 1.558E-04,-2.379E-01, 0.000E+00, 0.000E+00,-3.103E-02, 2.264E-02, 0.000E+00, 4.749E-02
 5.307E+00, 0.000E+00, 0.000E+00, 2.576E-01, 1.327E-04,-2.392E-01, 0.000E+00, 0.000E+00,-3.486E-02, 1.852E-02, 0.000E+00, 4.749E-02
 5.345E+00, 0.000E+00, 0.000E+00, 2.538E-01, 1.277E-04,-2.404E-01, 0.000E+00, 0.000E+00,-3.990E-02, 1.352E-02, 0.000E+00, 4.749E-02
 5.382E+00, 0.000E+00, 0.000E+00, 2.491E-01, 1.329E-04,-2.412E-01, 0.000E+00, 0.000E+00,-4.566E-02, 8.028E-03, 0.000E+00, 4.749E-02
 5.420E+00, 0.000E+00, 0.000E+00, 2.443E-01, 1.393E-04,-2.417E-01, 0.000E+00, 0.000E+00,-5.171E-02, 2.795E-03, 0.000E+00, 4.749E-02
 5.458E+00, 0.000E+00, 0.000E+00, 2.395E-01, 1.464E-04,-2.418E-01, 0.000E+00, 0.000E+00,-5.730E-02,-2.136E-03, 0.000E+00, 4.749E-02
 5.495E+00, 0.000E+00, 0.000E+00, 2.344E-01, 1.634E-04,-2.415E-01, 0.000E+00, 0.000E+00,-6.260E-02,-6.912E-03, 0.000E+00, 4.749E-02
 5.533E+00, 0.000E+00, 0.000E+00, 2.315E-01, 9.203E-05,-2.409E-01, 0.000E+00, 0.000E+00,-6.714E-02,-9.312E-03, 0.000E+00, 4.749E-02
 5.571E+00, 0.000E+00, 0.000E+00, 2.286E-01, 9.148E-05,-2.403E-01, 0.000E+00, 0.000E+00,-7.033E-02,-1.158E-02, 0.000E+00, 4.749E-02
 5.608E+00, 0.000E+00, 0.000E+00, 2.274E-01, 9.086E-05,-2.396E-01, 0.000E+00, 0.000E+00,-7.206E-02,-1.215E-02, 0.000E+00, 4.749E-02
 5.646E+00, 0.000E+00, 0.000E+00, 2.281E-01, 1.026E-04,-2.392E-01, 0.000E+00, 0.000E+00,-7.212E-02,-1.098E-02, 0.000E+00, 4.749E-02
 5.683E+00, 0.000E+00, 0.000E+00, 2.317E-01, 1.008E-04,-2.389E-01, 0.000E+00, 0.000E+00,-6.964E-02,-7.159E-03, 0.000E+00, 4.749E-02
 5.721E+00, 0.000E+00, 0.000E+00, 2.379E-01, 1.002E-04,-2.390E-01, 0.000E+00, 0.000E+00,-6.449E-02,-9.392E-04, 0.000E+00, 4.749E-02
 5.796E+00, 0.000E+00, 0.000E+00, 2.502E-01, 9.930E-05,-2.395E-01, 0.000E+00, 0.000E+00,-5.279E-02, 1.080E-02, 0.000E+00, 4.749E-02
 5.834E+00, 0.000E+00, 0.000E+00, 2.619E-01, 9.855E-05,-2.404E-01, 0.000E+00, 0.000E+00,-4.037E-02, 2.160E-02, 0.000E+00, 4.749E-02
 5.871E+00, 0.000E+00, 0.000E+00, 2.683E-01, 9.816E-05,-2.410E-01, 0.000E+00, 0.000E+00,-3.368E-02, 2.737E-02, 0.000E+00, 4.749E-02
 5.909E+00, 0.000E+00, 0.000E+00, 2.730E-01, 9.789E-05,-2.415E-01, 0.000E+00, 0.000E+00,-2.814E-02, 3.164E-02, 0.000E+00, 4.749E-02
 5.947E+00, 0.000E+00, 0.000E+00, 2.759E-01, 8.495E-05,-2.418E-01, 0.000E+00, 0.000E+00,-2.434E-02, 3.426E-02, 0.000E+00, 4.749E-02
 5.984E+00, 0.000E+00, 0.000E+00, 2.762E-01, 8.404E-05,-2.417E-01, 0.000E+00, 0.000E+00,-2.240E-02, 3.457E-02, 0.000E+00, 4.749E-02
 6.022E+00, 0.000E+00, 0.000E+00, 2.734E-01, 8.323E-05,-2.414E-01, 0.000E+00, 0.000E+00,-2.299E-02, 3.213E-02, 0.000E+00, 4.749E-02
 6.059E+00, 0.000E+00, 0.000E+00, 2.679E-01, 8.256E-05,-2.408E-01, 0.000E+00, 0.000E+00,-2.637E-02, 2.724E-02, 0.000E+00, 4.749E-02
 6.097E+00, 0.000E+00, 0.000E+00, 2.606E-01, 8.195E-05,-2.399E-01, 0.000E+00, 0.000E+00,-3.199E-02, 2.080E-02, 0.000E+00, 4.749E-02
 6.135E+00, 0.000E+00, 0.000E+00, 2.522E-01, 9.938E-05,-2.388E-01, 0.000E+00, 0.000E+00,-3.886E-02, 1.346E-02, 0.000E+00, 4.749E-02
 6.172E+00, 0.000E+00, 0.000E+00, 2.438E-01, 9.955E-05,-2.378E-01, 0.000E+00, 0.000E+00,-4.631E-02, 6.131E-03, 0.000E+00, 4.749E-02
 6.210E+00, 0.000E+00, 0.000E+00, 2.363E-01, 9.985E-05,-2.368E-01, 0.000E+00, 0.000E+00,-5.345E-02,-3.610E-04, 0.000E+00, 4.749E-02
 6.248E+00, 0.000E+00, 0.000E+00, 2.312E-01, 1.002E-04,-2.360E-01, 0.000E+00, 0.000E+00,-5.911E-02,-4.744E-03, 0.000E+00, 4.749E-02
 6.285E+00, 0.000E+00, 0.000E+00, 2.295E-01, 1.007E-04,-2.355E-01, 0.000E+00, 0.000E+00,-6.208E-02,-5.869E-03, 0.000E+00, 4.749E-02
 6.323E+00, 0.000E+00, 0.000E+00, 2.319E-01, 1.093E-04,-2.354E-01, 0.000E+00, 0.000E+00,-6.134E-02,-3.404E-03, 0.000E+00, 4.749E-02
 6.360E+00, 0.000E+00, 0.000E+00, 2.381E-01, 1.095E-04,-2.358E-01, 0.000E+00, 0.000E+00,-5.680E-02, 2.498E-03, 0.000E+00, 4.749E-02
 6.436E+00, 0.000E+00, 0.000E+00, 2.524E-01, 1.108E-04,-2.369E-01, 0.000E+00, 0.000E+00,-4.482E-02, 1.554E-02, 0.000E+00, 4.749E-02
 6.473E+00, 0.000E+00, 0.000E+00, 2.693E-01, 1.161E-04,-2.383E-01, 0.000E+00, 0.000E+00,-2.982E-02, 3.110E-02, 0.000E+00, 4.749E-02
 6.511E+00, 0.000E+00, 0.000E+00, 2.813E-01, 1.141E-04,-2.391E-01, 0.000E+00, 0.000E+00,-1.850E-02, 4.235E-02, 0.000E+00, 4.749E-02
 6.548E+00, 0.000E+00, 0.000E+00, 2.929E-01, 1.115E-04,-2.396E-01, 0.000E+00, 0.000E+00,-7.006E-03, 5.343E-02, 0.000E+00, 4.749E-02
 6.586E+00, 0.000E+00, 0.000E+00, 3.028E-01, 1.084E-04,-2.394E-01, 0.000E+00, 0.000E+00, 3.875E-03, 6.344E-02, 0.000E+00, 4.749E-02
 6.624E+00, 0.000E+00, 0.000E+00, 3.100E-01, 1.066E-04,-2.387E-01, 0.000E+00, 0.000E+00, 1.334E-02, 7.143E-02, 0.000E+00, 4.749E-02
 6.661E+00, 0.000E+00, 0.000E+00, 3.141E-01, 1.031E-04,-2.372E-01, 0.000E+00, 0.000E+00, 2.027E-02, 7.695E-02, 0.000E+00, 4.749E-02
 6.699E+00, 0.000E+00, 0.000E+00, 3.148E-01, 1.198E-04,-2.352E-01, 0.000E+00, 0.000E+00, 2.469E-02, 7.971E-02, 0.000E+00, 4.749E-02
 6.737E+00, 0.000E+00, 0.000E+00, 3.129E-01, 1.158E-04,-2.329E-01, 0.000E+00, 0.000E+00, 2.661E-02, 8.013E-02, 0.000E+00, 4.749E-02
 6.774E+00, 0.000E+00, 0.000E+00, 3.081E-01, 1.290E-04,-2.304E-01, 0.000E+00, 0.000E+00, 2.642E-02, 7.781E-02, 0.000E+00, 4.749E-02
 6.812E+00, 0.000E+00, 0.000E+00, 3.016E-01, 1.244E-04,-2.281E-01, 0.000E+00, 0.000E+00, 2.378E-02, 7.360E-02, 0.000E+00, 4.749E-02
 6.849E+00, 0.000E+00, 0.000E+00, 2.933E-01, 1.201E-04,-2.262E-01, 0.000E+00, 0.000E+00, 1.901E-02, 6.724E-02, 0.000E+00, 4.749E-02
 6.887E+00, 0.000E+00, 0.000E+00, 2.837E-01, 1.160E-04,-2.249E-01, 0.000E+00, 0.000E+00, 1.200E-02, 5.893E-02, 0.000E+00, 4.749E-02
 6.925E+00, 0.000E+00, 0.000E+00, 2.759E-01, 1.123E-04,-2.243E-01, 0.000E+00, 0.000E+00, 3.170E-03, 5.174E-02, 0.000E+00, 4.749E-02
 6.962E+00, 0.000E+00, 0.000E+00, 2.717E-01, 1.063E-04,-2.245E-01, 0.000E+00, 0.000E+00,-2.630E-03, 4.738E-02, 0.000E+00, 4.749E-02
 7.037E+00, 0.000E+00, 0.000E+00, 2.740E-01, 1.003E-04,-2.262E-01, 0.000E+00, 0.000E+00,-4.190E-03, 4.797E-02, 0.000E+00, 4.749E-02
 7.075E+00, 0.000E+00, 0.000E+00, 2.848E-01, 9.579E-05,-2.290E-01, 0.000E+00, 0.000E+00, 1.483E-03, 5.587E-02, 0.000E+00, 4.749E-02
 7.113E+00, 0.000E+00, 0.000E+00, 2.967E-01, 9.346E-05,-2.314E-01, 0.000E+00, 0.000E+00, 9.591E-03, 6.533E-02, 0.000E+00, 4.749E-02
 7.146E+00, 0.000E+00, 0.000E+00, 3.086E-01, 9.249E-05,-2.337E-01, 0.000E+00, 0.000E+00, 1.920E-02, 7.505E-02, 0.000E+00, 4.749E-02
 7.180E+00, 0.000E+00, 0.000E+00, 3.185E-01, 9.084E-05,-2.360E-01, 0.000E+00, 0.000E+00, 2.852E-02, 8.253E-02, 0.000E+00, 4.749E-02
 7.213E+00, 0.000E+00, 0.000E+00, 3.233E-01, 9.660E-05,-2.383E-01, 0.000E+00, 0.000E+00, 3.449E-02, 8.504E-02, 0.000E+00, 4.749E-02
 7.247E+00, 0.000E+00, 0.000E+00, 3.242E-01, 9.487E-05,-2.406E-01, 0.000E+00, 0.000E+00, 3.456E-02, 8.370E-02, 0.000E+00, 4.749E-02
 7.280E+00, 0.000E+00, 0.000E+00, 3.225E-01, 1.159E-04,-2.427E-01, 0.000E+00, 0.000E+00, 3.044E-02, 7.993E-02, 0.000E+00, 4.749E-02
 7.348E+00, 0.000E+00, 0.000E+00, 3.202E-01, 1.146E-04,-2.455E-01, 0.000E+00, 0.000E+00, 2.409E-02, 7.480E-02, 0.000E+00, 4.749E-02
 7.381E+00, 0.000E+00, 0.000E+00, 3.220E-01, 1.119E-04,-2.480E-01, 0.000E+00, 0.000E+00, 2.131E-02, 7.412E-02, 0.000E+00, 4.749E-02
 7.415E+00, 0.000E+00, 0.000E+00, 3.272E-01, 1.103E-04,-2.494E-01, 0.000E+00, 0.000E+00, 2.359E-02, 7.791E-02, 0.000E+00, 4.749E-02
 7.448E+00, 0.000E+00, 0.000E+00, 3.341E-01, 1.067E-04,-2.506E-01, 0.000E+00, 0.000E+00, 2.858E-02, 8.353E-02, 0.000E+00, 4.749E-02
 7.482E+00, 0.000E+00, 0.000E+00, 3.403E-01, 1.055E-04,-2.517E-01, 0.000E+00, 0.000E+00, 3.475E-02, 8.867E-02, 0.000E+00, 4.749E-02
 7.549E+00, 0.000E+00, 0.000E+00, 3.414E-01, 1.042E-04,-2.530E-01, 0.000E+00, 0.000E+00, 3.855E-02, 8.845E-02, 0.000E+00, 4.749E-02
 7.582E+00, 0.000E+00, 0.000E+00, 3.331E-01, 1.030E-04,-2.540E-01, 0.000E+00, 0.000E+00, 3.349E-02, 7.920E-02, 0.000E+00, 4.749E-02
 7.616E+00, 0.000E+00, 0.000E+00, 3.254E-01, 1.005E-04,-2.545E-01, 0.000E+00, 0.000E+00, 2.441E-02, 7.106E-02, 0.000E+00, 4.749E-02
 7.650E+00, 0.000E+00, 0.000E+00, 3.173E-01, 1.003E-04,-2.548E-01, 0.000E+00, 0.000E+00, 1.537E-02, 6.261E-02, 0.000E+00, 4.749E-02
