,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
184,-10.11,855.34,547.9325,0.2683,0.4587,0.3435,0.5741,160.6379,-0.0326
185,-10.08,856.43,547.8138,0.269,0.4591,0.3425,0.573,159.9699,-0.0323
186,-10.05,857.52,547.6952,0.2697,0.4595,0.3415,0.572,159.3129,-0.032
187,-10.02,858.62,547.5673,0.2705,0.46,0.3404,0.5709,158.6438,-0.0317
188,-9.98,859.71,547.4486,0.2712,0.4604,0.3394,0.5698,157.9829,-0.0314
189,-9.95,860.8,547.3207,0.2719,0.4608,0.3384,0.5688,157.3328,-0.031
190,-9.92,861.89,547.202,0.2727,0.4612,0.3374,0.5677,156.6764,-0.0307
191,-9.89,862.99,547.074,0.2734,0.4617,0.3364,0.5666,156.0253,-0.0304
192,-9.86,864.08,546.9552,0.2741,0.4621,0.3354,0.5656,155.3836,-0.0301
193,-9.82,865.17,546.8272,0.2748,0.4625,0.3343,0.5645,154.7342,-0.0298
194,-9.79,866.26,546.7083,0.2756,0.4629,0.3333,0.5634,154.0958,-0.0294
195,-9.76,867.36,546.5894,0.2763,0.4634,0.3323,0.5624,153.4454,-0.0291
196,-9.73,868.45,546.4613,0.277,0.4638,0.3313,0.5613,152.803,-0.0288
197,-9.7,869.54,546.3424,0.2777,0.4642,0.3302,0.5603,152.1715,-0.0285
198,-9.66,870.16,546.0952,0.2783,0.4649,0.3291,0.5591,151.7571,-0.028
199,-9.63,870.33,545.7289,0.2788,0.4659,0.3278,0.5577,151.5657,-0.0273
200,-9.6,870.5,545.3531,0.2792,0.4669,0.3265,0.5563,151.366,-0.0266
201,-9.57,870.67,544.9862,0.2797,0.4679,0.3252,0.555,151.1756,-0.0259
202,-9.54,870.84,544.6191,0.2802,0.4689,0.3239,0.5536,150.9769,-0.0252
203,-9.5,871.01,544.2518,0.2806,0.4699,0.3226,0.5523,150.7873,-0.0245
204,-9.47,871.18,543.8842,0.2811,0.4709,0.3213,0.5509,150.5895,-0.0238
205,-9.44,871.35,543.5163,0.2816,0.4719,0.32,0.5496,150.4009,-0.0231
206,-9.41,871.52,543.1482,0.282,0.4728,0.3187,0.5482,150.204,-0.0224
207,-9.38,871.69,542.7799,0.2825,0.4738,0.3174,0.5468,150.0163,-0.0217
208,-9.34,871.86,542.4113,0.283,0.4748,0.3162,0.5455,149.8204,-0.021
209,-9.31,872.03,542.0424,0.2834,0.4758,0.3148,0.5441,149.6336,-0.0203
210,-9.28,872.2,541.6733,0.2839,0.4767,0.3136,0.5428,149.4386,-0.0196
211,-9.25,872.37,541.304,0.2844,0.4777,0.3123,0.5414,149.2527,-0.0189
212,-9.22,872.54,540.9344,0.2848,0.4787,0.311,0.5401,149.0586,-0.0182
213,-9.18,872.71,540.5645,0.2853,0.4796,0.3097,0.5387,148.8737,-0.0175
214,-9.15,872.88,540.1944,0.2857,0.4806,0.3084,0.5374,148.6805,-0.0168
215,-9.12,873.05,539.824,0.2862,0.4816,0.3071,0.536,148.4965,-0.0161
216,-9.09,873.22,539.4534,0.2866,0.4825,0.3058,0.5347,148.3042,-0.0154
217,-9.06,873.39,539.0826,0.2871,0.4835,0.3045,0.5333,148.1111,-0.0147
218,-9.02,873.56,538.7114,0.2876,0.4844,0.3032,0.5319,147.9285,-0.014
219,-8.99,873.25,538.1728,0.2878,0.4856,0.3018,0.5306,148.0297,-0.0132
220,-8.96,872.63,537.5407,0.2879,0.487,0.3004,0.5292,148.3029,-0.0123
221,-8.93,872.02,536.9078,0.288,0.4883,0.299,0.5278,148.5791,-0.0114
222,-8.9,871.41,536.2742,0.2882,0.4896,0.2976,0.5264,148.8536,-0.0105
223,-8.86,870.8,535.6398,0.2883,0.4909,0.2961,0.525,149.1252,-0.0096
224,-8.83,870.19,535.0047,0.2884,0.4923,0.2947,0.5237,149.3963,-0.0087
225,-8.8,869.57,534.3594,0.2885,0.4936,0.2933,0.5223,149.661,-0.0078
226,-8.77,868.96,533.7228,0.2886,0.4949,0.2919,0.5209,149.9287,-0.0069
227,-8.74,868.35,533.0854,0.2888,0.4962,0.2904,0.5195,150.1935,-0.006
228,-8.7,867.74,532.4472,0.2889,0.4975,0.289,0.5181,150.4579,-0.0051
229,-8.67,867.13,531.8082,0.289,0.4988,0.2876,0.5168,150.7106,-0.0042
230,-8.64,866.51,531.1591,0.2891,0.5001,0.2862,0.5154,150.9767,-0.0033
231,-8.61,865.9,530.5186,0.2892,0.5014,0.2848,0.514,151.2347,-0.0024
232,-8.58,865.29,529.8773,0.2893,0.5027,0.2833,0.5126,151.4923,-0.0015
233,-8.54,864.68,529.2353,0.2895,0.504,0.2819,0.5112,151.7383,-0.0006
234,-8.51,864.07,528.5925,0.2896,0.5053,0.2805,0.5098,151.9926,0.0003
235,-8.48,863.45,527.9489,0.2897,0.5066,0.2791,0.5084,152.2488,0.0011
236,-8.45,862.84,527.295,0.2898,0.5078,0.2776,0.5071,152.4997,0.002
237,-8.42,862.23,526.6498,0.2899,0.5091,0.2762,0.5057,152.7389,0.0029
238,-8.38,861.62,526.0038,0.2901,0.5104,0.2748,0.5043,152.9864,0.0038
239,-8.35,861.01,525.357,0.2902,0.5117,0.2734,0.5029,153.2309,0.0047
240,-8.32,860.21,524.7285,0.2901,0.5131,0.2719,0.5017,153.814,0.0056
241,-8.29,859.34,524.1088,0.29,0.5147,0.2704,0.5006,154.5474,0.0066
242,-8.26,858.47,523.4883,0.2898,0.5162,0.269,0.4994,155.2601,0.0075
243,-8.22,857.6,522.8671,0.2897,0.5177,0.2675,0.4982,155.9708,0.0084
244,-8.19,856.73,522.2452,0.2896,0.5193,0.266,0.4971,156.6981,0.0093
245,-8.16,855.86,521.6225,0.2894,0.5208,0.2646,0.4959,157.4048,0.0102
246,-8.13,854.99,520.999,0.2893,0.5223,0.2631,0.4948,158.1095,0.0112
247,-8.1,854.12,520.3749,0.2892,0.5238,0.2616,0.4936,158.8307,0.0121
248,-8.06,853.25,519.7499,0.289,0.5253,0.2601,0.4925,159.5314,0.013
249,-8.03,852.38,519.1243,0.2889,0.5268,0.2586,0.4913,160.2387,0.0139
250,-8.0,851.51,518.4978,0.2888,0.5283,0.2572,0.4902,160.9453,0.0149
251,-7.97,850.64,517.8706,0.2886,0.5298,0.2557,0.489,161.64,0.0158
252,-7.94,849.77,517.2427,0.2885,0.5313,0.2542,0.4879,162.3412,0.0167
253,-7.9,848.91,516.614,0.2884,0.5328,0.2528,0.4867,163.037,0.0176
254,-7.87,848.04,515.9845,0.2882,0.5343,0.2513,0.4856,163.7257,0.0185
255,-7.84,847.17,515.3542,0.2881,0.5358,0.2498,0.4844,164.4209,0.0195
256,-7.81,846.3,514.7232,0.2879,0.5373,0.2483,0.4832,165.1155,0.0204
257,-7.78,845.43,514.0914,0.2878,0.5387,0.2469,0.4821,165.7982,0.0213
258,-7.74,844.56,513.4589,0.2877,0.5402,0.2454,0.4809,166.4873,0.0222
259,-7.71,843.69,512.8158,0.2875,0.5417,0.2439,0.4798,167.176,0.0232
260,-7.68,842.82,512.1816,0.2874,0.5431,0.2424,0.4786,167.8526,0.0241
261,-7.65,842.47,511.9277,0.2873,0.5448,0.2411,0.4779,168.8236,0.025
262,-7.62,842.23,511.7519,0.2873,0.5465,0.2398,0.4772,169.8557,0.0259
263,-7.58,842.0,511.576,0.2873,0.5482,0.2385,0.4766,170.8812,0.0267
264,-7.55,841.76,511.4,0.2872,0.5499,0.2371,0.4759,171.9127,0.0276
265,-7.52,841.52,511.2142,0.2872,0.5516,0.2358,0.4753,172.934,0.0285
266,-7.49,841.28,511.0382,0.2871,0.5533,0.2345,0.4746,173.9649,0.0294
267,-7.46,841.05,510.862,0.2871,0.555,0.2332,0.474,174.9807,0.0303
268,-7.42,840.81,510.6858,0.287,0.5566,0.2319,0.4733,176.011,0.0311
269,-7.39,840.57,510.5095,0.287,0.5583,0.2306,0.4727,177.0394,0.032
270,-7.36,840.33,510.3332,0.2869,0.56,0.2292,0.472,178.069,0.0329
271,-7.33,840.09,510.147,0.2869,0.5616,0.2279,0.4714,179.0884,0.0338
272,-7.3,839.86,509.9706,0.2868,0.5633,0.2266,0.4707,180.1127,0.0347
273,-7.26,839.62,509.7941,0.2868,0.5649,0.2253,0.4701,181.1314,0.0356
274,-7.23,839.38,509.6175,0.2868,0.5666,0.224,0.4694,182.1598,0.0364
275,-7.2,839.14,509.4409,0.2867,0.5682,0.2226,0.4688,183.1863,0.0373
276,-7.17,838.9,509.2544,0.2867,0.5699,0.2213,0.4681,184.2141,0.0382
277,-7.14,838.67,509.0776,0.2866,0.5715,0.22,0.4675,185.2269,0.0391
278,-7.1,838.43,508.9008,0.2866,0.5731,0.2187,0.4668,186.2541,0.04
279,-7.07,838.19,508.7239,0.2865,0.5747,0.2174,0.4662,187.271,0.0409
280,-7.04,837.95,508.5469,0.2865,0.5764,0.2161,0.4655,188.2975,0.0417
281,-7.01,837.72,508.3601,0.2864,0.578,0.2147,0.4649,189.3175,0.0426
282,-6.98,839.05,508.5666,0.2866,0.5796,0.2136,0.4654,190.4445,0.0433
283,-6.94,840.49,508.7927,0.2868,0.5812,0.2126,0.466,191.5801,0.044
284,-6.91,841.93,509.0285,0.2869,0.5828,0.2115,0.4666,192.7055,0.0448
285,-6.88,843.38,509.2544,0.2871,0.5845,0.2104,0.4672,193.8429,0.0455
286,-6.85,844.82,509.4801,0.2873,0.5861,0.2093,0.4678,194.9648,0.0462
287,-6.82,846.26,509.7156,0.2875,0.5877,0.2083,0.4684,196.0934,0.0469
288,-6.78,847.71,509.9412,0.2876,0.5893,0.2072,0.469,197.2071,0.0476
289,-6.75,849.15,510.1666,0.2878,0.5909,0.2061,0.4696,198.3422,0.0483
290,-6.72,850.59,510.4018,0.288,0.5925,0.205,0.4702,199.4571,0.049
291,-6.69,852.03,510.6271,0.2882,0.594,0.204,0.4708,200.5787,0.0497
292,-6.66,853.48,510.8522,0.2883,0.5956,0.2029,0.4714,201.6954,0.0504
293,-6.62,854.92,511.0871,0.2885,0.5972,0.2018,0.472,202.8136,0.0511
294,-6.59,856.36,511.312,0.2887,0.5988,0.2007,0.4726,203.9214,0.0518
295,-6.56,857.81,511.5369,0.2888,0.6003,0.1996,0.4732,205.0314,0.0526
296,-6.53,859.25,511.7714,0.289,0.6019,0.1986,0.4739,206.1458,0.0533
297,-6.5,860.69,511.9961,0.2892,0.6035,0.1975,0.4745,207.257,0.054
298,-6.46,862.14,512.2207,0.2894,0.605,0.1964,0.4751,208.3532,0.0547
299,-6.43,863.58,512.4451,0.2895,0.6066,0.1953,0.4757,209.4709,0.0554
