,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
298,-6.46,586.4,422.4216,0.535,0.9503,-0.008,1.4366,198.5778,-0.1502
299,-6.43,587.39,422.9421,0.5347,0.9543,-0.0083,1.4404,200.2234,-0.1513
300,-6.4,588.38,423.4619,0.5345,0.9583,-0.0086,1.4442,201.8616,-0.1525
301,-6.37,589.36,423.9811,0.5342,0.9622,-0.009,1.448,203.5067,-0.1537
302,-6.34,590.35,424.4997,0.5339,0.9661,-0.0093,1.4517,205.1889,-0.1549
303,-6.3,591.33,425.0176,0.5337,0.9701,-0.0096,1.4555,206.8192,-0.156
304,-6.27,592.32,425.535,0.5334,0.974,-0.0099,1.4593,208.5274,-0.1572
305,-6.24,593.31,426.0516,0.5332,0.9778,-0.0102,1.4631,210.1281,-0.1584
306,-6.21,594.29,426.5677,0.5329,0.9817,-0.0105,1.4669,211.736,-0.1596
307,-6.18,595.28,427.0831,0.5326,0.9856,-0.0108,1.4707,213.3217,-0.1608
308,-6.14,596.26,427.5979,0.5324,0.9894,-0.0112,1.4745,214.9146,-0.1619
309,-6.11,597.25,428.1121,0.5321,0.9932,-0.0115,1.4783,216.4853,-0.1631
310,-6.08,598.24,428.6257,0.5318,0.997,-0.0118,1.4821,218.0485,-0.1643
311,-6.05,599.22,429.1387,0.5316,1.0008,-0.0121,1.4859,219.619,-0.1655
312,-6.02,600.21,429.651,0.5313,1.0046,-0.0124,1.4897,221.1672,-0.1666
313,-5.98,601.79,430.1976,0.531,1.0094,-0.0128,1.4946,223.4647,-0.1679
314,-5.95,603.68,430.7668,0.5307,1.0147,-0.0131,1.5001,226.1196,-0.1693
315,-5.92,605.57,431.3351,0.5304,1.02,-0.0135,1.5056,228.7538,-0.1706
316,-5.89,607.46,431.9028,0.53,1.0252,-0.0138,1.5111,231.3672,-0.1719
317,-5.86,609.35,432.4697,0.5297,1.0304,-0.0142,1.5166,233.8598,-0.1732
318,-5.82,611.24,433.0358,0.5294,1.0356,-0.0146,1.5221,236.4316,-0.1746
319,-5.79,613.14,433.6127,0.529,1.0408,-0.0149,1.5276,238.9673,-0.1759
320,-5.76,615.03,434.1774,0.5287,1.0459,-0.0153,1.5331,241.4975,-0.1772
321,-5.73,616.92,434.7413,0.5284,1.051,-0.0157,1.5385,244.0686,-0.1786
322,-5.7,618.81,435.3045,0.5281,1.0562,-0.016,1.544,246.5574,-0.1799
323,-5.66,620.7,435.867,0.5277,1.0612,-0.0164,1.5495,248.9253,-0.1812
324,-5.63,622.59,436.4287,0.5274,1.0663,-0.0168,1.555,251.3725,-0.1826
325,-5.6,624.48,436.9897,0.5271,1.0713,-0.0171,1.5605,253.799,-0.1839
326,-5.57,626.37,437.55,0.5267,1.0763,-0.0175,1.566,256.2046,-0.1852
327,-5.54,628.27,438.1096,0.5264,1.0813,-0.0179,1.5715,258.5737,-0.1866
328,-5.5,630.16,438.6684,0.5261,1.0862,-0.0182,1.577,260.8377,-0.1879
329,-5.47,632.05,439.238,0.5257,1.0911,-0.0186,1.5825,263.1809,-0.1892
330,-5.44,633.94,439.7954,0.5254,1.0961,-0.0189,1.588,265.5033,-0.1906
331,-5.41,635.83,440.3521,0.5251,1.101,-0.0193,1.5935,267.8049,-0.1919
332,-5.38,637.72,440.9082,0.5247,1.1058,-0.0197,1.599,270.0857,-0.1932
333,-5.34,639.61,441.4635,0.5244,1.1107,-0.02,1.6044,272.3097,-0.1945
334,-5.31,641.5,442.0181,0.5241,1.1155,-0.0204,1.6099,274.5491,-0.1959
335,-5.28,643.4,442.572,0.5237,1.1203,-0.0208,1.6154,276.7516,-0.1972
336,-5.25,645.29,443.1253,0.5234,1.1251,-0.0211,1.6209,278.9494,-0.1985
337,-5.22,647.18,443.6778,0.5231,1.1298,-0.0215,1.6264,281.1264,-0.1999
338,-5.18,649.07,444.2297,0.5228,1.1345,-0.0219,1.6319,283.1827,-0.2012
339,-5.15,650.96,444.7921,0.5224,1.1393,-0.0222,1.6374,285.3181,-0.2025
340,-5.12,652.85,445.3426,0.5221,1.144,-0.0226,1.6429,287.4327,-0.2039
341,-5.09,654.74,445.8924,0.5217,1.1487,-0.023,1.6484,289.5266,-0.2052
342,-5.06,656.63,446.4415,0.5214,1.1533,-0.0233,1.6539,291.5996,-0.2065
343,-5.02,658.53,446.9899,0.5211,1.158,-0.0237,1.6594,293.6353,-0.2078
344,-4.99,660.74,447.6718,0.5207,1.1631,-0.0241,1.6654,296.3036,-0.209
345,-4.96,663.93,448.7427,0.5202,1.1698,-0.0244,1.673,301.1451,-0.2097
346,-4.93,667.12,449.8222,0.5197,1.1765,-0.0248,1.6806,305.8381,-0.2104
347,-4.9,670.32,450.888,0.5192,1.1831,-0.0252,1.6883,310.4987,-0.211
348,-4.86,673.51,451.9624,0.5187,1.1897,-0.0256,1.6959,315.0944,-0.2117
349,-4.83,676.7,453.0232,0.5182,1.1962,-0.026,1.7035,319.6416,-0.2124
350,-4.8,679.89,454.0925,0.5177,1.2028,-0.0264,1.7112,324.1722,-0.2131
351,-4.77,683.08,455.1483,0.5172,1.2093,-0.0268,1.7188,328.6221,-0.2138
352,-4.74,686.27,456.2017,0.5167,1.2157,-0.0272,1.7264,333.1235,-0.2144
353,-4.7,689.46,457.2636,0.5163,1.2221,-0.0276,1.7341,337.4074,-0.2151
354,-4.67,692.65,458.3121,0.5158,1.2285,-0.0279,1.7417,341.7115,-0.2158
355,-4.64,695.84,459.3691,0.5153,1.2348,-0.0283,1.7493,346.0671,-0.2165
356,-4.61,699.03,460.4129,0.5148,1.2412,-0.0287,1.7569,350.2742,-0.2171
357,-4.58,702.23,461.4651,0.5143,1.2474,-0.0291,1.7646,354.4449,-0.2178
358,-4.54,705.42,462.5041,0.5138,1.2537,-0.0295,1.7722,358.5547,-0.2185
359,-4.51,708.61,463.5515,0.5133,1.2599,-0.0299,1.7798,362.6159,-0.2192
360,-4.48,711.8,464.5858,0.5128,1.2661,-0.0303,1.7875,366.6575,-0.2198
361,-4.45,714.99,465.6286,0.5123,1.2722,-0.0307,1.7951,370.6215,-0.2205
362,-4.42,718.18,466.6583,0.5118,1.2784,-0.0311,1.8027,374.6369,-0.2212
363,-4.38,721.37,467.6858,0.5113,1.2845,-0.0315,1.8104,378.4318,-0.2219
364,-4.35,724.56,468.7217,0.5108,1.2905,-0.0318,1.818,382.3499,-0.2226
365,-4.32,727.75,469.7446,0.5102,1.2966,-0.0322,1.8256,386.1196,-0.2232
366,-4.29,730.94,470.776,0.5097,1.3026,-0.0326,1.8333,389.7677,-0.2239
367,-4.26,734.14,471.7944,0.5092,1.3086,-0.033,1.8409,393.5217,-0.2246
368,-4.22,737.33,472.8213,0.5087,1.3146,-0.0334,1.8485,397.1455,-0.2252
369,-4.19,740.52,473.8354,0.5082,1.3205,-0.0338,1.8561,400.8208,-0.2259
370,-4.16,743.71,474.8579,0.5077,1.3264,-0.0342,1.8638,404.2733,-0.2266
371,-4.13,746.9,475.8676,0.5072,1.3323,-0.0346,1.8714,407.7513,-0.2273
372,-4.1,750.09,476.8752,0.5067,1.3381,-0.035,1.879,411.2809,-0.228
373,-4.06,753.28,477.8912,0.5062,1.3439,-0.0353,1.8867,414.5866,-0.2286
374,-4.03,756.47,478.8946,0.5057,1.3498,-0.0357,1.8943,418.0189,-0.2293
375,-4.0,759.66,479.9062,0.5052,1.3555,-0.0361,1.9019,421.3026,-0.23
376,-3.97,763.56,481.0509,0.5047,1.3622,-0.0362,1.911,427.0368,-0.2294
377,-3.94,767.45,482.2033,0.5042,1.3689,-0.0363,1.92,432.796,-0.2289
378,-3.9,771.35,483.3529,0.5037,1.3755,-0.0364,1.929,438.4658,-0.2283
379,-3.87,775.24,484.4997,0.5032,1.3821,-0.0364,1.9381,444.1074,-0.2278
380,-3.84,779.14,485.6336,0.5028,1.3886,-0.0365,1.9471,449.6365,-0.2272
381,-3.81,783.03,486.7751,0.5023,1.3951,-0.0366,1.9562,455.0367,-0.2266
382,-3.78,786.93,487.9139,0.5018,1.4016,-0.0367,1.9652,460.4252,-0.2261
383,-3.74,790.82,489.0501,0.5013,1.4081,-0.0367,1.9742,465.7632,-0.2255
384,-3.71,794.72,490.1734,0.5008,1.4145,-0.0368,1.9833,470.9318,-0.225
385,-3.68,798.61,491.3044,0.5003,1.4209,-0.0369,1.9923,476.1293,-0.2244
386,-3.65,802.51,492.4327,0.4998,1.4273,-0.037,2.0014,481.2565,-0.2239
387,-3.62,806.4,493.5585,0.4993,1.4337,-0.037,2.0104,486.3134,-0.2233
388,-3.58,810.3,494.6716,0.4988,1.44,-0.0371,2.0195,491.1992,-0.2228
389,-3.55,814.19,495.7923,0.4984,1.4463,-0.0372,2.0285,496.1156,-0.2222
390,-3.52,818.09,496.9105,0.4979,1.4525,-0.0373,2.0375,500.9416,-0.2216
391,-3.49,821.98,498.0261,0.4974,1.4588,-0.0374,2.0466,505.6357,-0.2211
392,-3.46,825.88,499.1292,0.4969,1.465,-0.0374,2.0556,510.3211,-0.2205
393,-3.42,829.77,500.2399,0.4964,1.4712,-0.0375,2.0647,514.9739,-0.22
394,-3.39,833.67,501.3482,0.4959,1.4773,-0.0376,2.0737,519.5185,-0.2194
395,-3.36,837.56,502.454,0.4954,1.4834,-0.0377,2.0827,524.0138,-0.2189
396,-3.33,841.46,503.5474,0.4949,1.4896,-0.0377,2.0918,528.334,-0.2183
397,-3.3,845.35,504.6484,0.4944,1.4956,-0.0378,2.1008,532.6887,-0.2178
398,-3.26,849.25,505.747,0.4939,1.5017,-0.0379,2.1099,536.8674,-0.2172
399,-3.23,853.14,506.8432,0.4934,1.5077,-0.038,2.1189,541.0817,-0.2166
400,-3.2,857.04,507.9272,0.4929,1.5137,-0.038,2.1279,545.3046,-0.2161
401,-3.17,860.93,509.0187,0.4924,1.5197,-0.0381,2.137,549.2926,-0.2155
402,-3.14,864.83,510.1078,0.4919,1.5257,-0.0382,2.146,553.2748,-0.215
403,-3.1,868.72,511.1947,0.4914,1.5316,-0.0383,2.1551,557.1215,-0.2144
404,-3.07,872.62,512.2695,0.4909,1.5375,-0.0384,2.1641,560.9631,-0.2139
405,-3.04,876.51,513.3517,0.4904,1.5434,-0.0384,2.1731,564.7561,-0.2133
406,-3.01,880.41,514.4317,0.4899,1.5493,-0.0385,2.1822,568.3693,-0.2128
407,-2.98,883.93,514.9563,0.4894,1.5545,-0.0383,2.1911,572.321,-0.2112
408,-2.94,887.33,515.296,0.489,1.5594,-0.038,2.1999,576.3627,-0.2093
409,-2.91,890.74,515.6258,0.4885,1.5644,-0.0377,2.2088,580.1335,-0.2074
410,-2.88,894.14,515.9651,0.488,1.5693,-0.0374,2.2176,584.0551,-0.2054
411,-2.85,897.54,516.3042,0.4875,1.5742,-0.0371,2.2265,587.7272,-0.2035
412,-2.82,900.94,516.643,0.487,1.5791,-0.0368,2.2353,591.5288,-0.2016
413,-2.78,904.34,516.9816,0.4866,1.5839,-0.0365,2.2442,595.0802,-0.1997
414,-2.75,907.74,517.32,0.4861,1.5888,-0.0363,2.253,598.7618,-0.1978
415,-2.72,911.14,517.6582,0.4856,1.5936,-0.036,2.2619,602.2924,-0.1959
416,-2.69,914.54,517.9865,0.4851,1.5984,-0.0357,2.2707,605.754,-0.194
417,-2.66,917.95,518.3242,0.4846,1.6032,-0.0354,2.2796,609.1412,-0.192
418,-2.62,921.35,518.6617,0.4841,1.608,-0.0351,2.2884,612.4827,-0.1901
419,-2.59,924.75,518.999,0.4837,1.6128,-0.0348,2.2973,615.7718,-0.1882
420,-2.56,928.15,519.3361,0.4832,1.6176,-0.0345,2.3061,618.9933,-0.1863
421,-2.53,931.55,519.673,0.4827,1.6223,-0.0342,2.315,622.1617,-0.1844
422,-2.5,934.95,520.0096,0.4822,1.6271,-0.0339,2.3238,625.3632,-0.1825
423,-2.46,938.35,520.3364,0.4817,1.6318,-0.0336,2.3327,628.311,-0.1806
424,-2.43,941.75,520.6726,0.4812,1.6365,-0.0333,2.3415,631.3924,-0.1786
425,-2.4,945.16,521.0086,0.4807,1.6412,-0.033,2.3504,634.1959,-0.1767
426,-2.37,948.56,521.3444,0.4802,1.6459,-0.0327,2.3592,637.1572,-0.1748
427,-2.34,951.96,521.68,0.4798,1.6506,-0.0325,2.3681,639.8635,-0.1729
428,-2.3,955.36,522.0153,0.4793,1.6552,-0.0322,2.3769,642.7048,-0.171
429,-2.27,958.76,522.3505,0.4788,1.6599,-0.0319,2.3858,645.3904,-0.1691
430,-2.24,962.16,522.6758,0.4783,1.6645,-0.0316,2.3946,648.0117,-0.1672
431,-2.21,965.56,523.0105,0.4778,1.6691,-0.0313,2.4035,650.5765,-0.1652
432,-2.18,968.96,523.345,0.4773,1.6737,-0.031,2.4123,653.0778,-0.1633
433,-2.14,972.37,523.6793,0.4768,1.6783,-0.0307,2.4212,655.4978,-0.1614
434,-2.11,975.77,524.0134,0.4763,1.6829,-0.0304,2.43,657.8789,-0.1595
435,-2.08,979.17,524.3472,0.4758,1.6875,-0.0301,2.4389,660.2023,-0.1576
436,-2.05,982.57,524.6713,0.4754,1.692,-0.0298,2.4477,662.4634,-0.1557
437,-2.02,985.97,525.0048,0.4749,1.6966,-0.0295,2.4566,664.6661,-0.1538
438,-1.98,988.83,525.1476,0.4745,1.7002,-0.0291,2.4644,666.7273,-0.1515
439,-1.95,991.16,525.1095,0.4743,1.703,-0.0284,2.4711,668.5445,-0.1488
440,-1.92,993.48,525.0619,0.4741,1.7057,-0.0277,2.4779,670.3559,-0.1461
441,-1.89,995.8,525.0143,0.4738,1.7085,-0.027,2.4846,672.2353,-0.1434
442,-1.86,998.13,524.9667,0.4736,1.7112,-0.0264,2.4913,674.0587,-0.1407
443,-1.82,1000.5,524.9286,0.4734,1.7139,-0.0257,2.4981,675.651,-0.138
444,-1.79,1002.8,524.8809,0.4732,1.7167,-0.025,2.5048,677.3866,-0.1354
445,-1.76,1005.1,524.8333,0.473,1.7194,-0.0243,2.5116,679.0908,-0.1327
446,-1.73,1007.4,524.7857,0.4728,1.7221,-0.0237,2.5183,680.8646,-0.13
447,-1.7,1009.7,524.738,0.4725,1.7248,-0.023,2.5251,682.5065,-0.1273
448,-1.66,1012.1,524.6999,0.4723,1.7275,-0.0223,2.5318,683.8652,-0.1246
449,-1.63,1014.4,524.6523,0.4721,1.7303,-0.0217,2.5385,685.5456,-0.122
450,-1.6,1016.7,524.6046,0.4719,1.7329,-0.021,2.5453,687.0935,-0.1193
451,-1.57,1019.0,524.557,0.4717,1.7357,-0.0203,2.552,688.712,-0.1166
452,-1.54,1021.4,524.5188,0.4714,1.7384,-0.0196,2.5588,689.8417,-0.1139
453,-1.5,1023.7,524.4712,0.4712,1.741,-0.019,2.5655,691.3976,-0.1112
454,-1.47,1026.0,524.4235,0.471,1.7437,-0.0183,2.5723,692.8202,-0.1085
455,-1.44,1028.3,524.3758,0.4708,1.7464,-0.0176,2.579,694.3143,-0.1058
456,-1.41,1030.7,524.3377,0.4706,1.7491,-0.0169,2.5857,695.419,-0.1032
457,-1.38,1033.0,524.29,0.4704,1.7518,-0.0163,2.5925,696.7475,-0.1005
458,-1.34,1035.3,524.2423,0.4701,1.7544,-0.0156,2.5992,698.1482,-0.0978
459,-1.31,1037.6,524.1946,0.4699,1.7571,-0.0149,2.606,699.4144,-0.0951
460,-1.28,1039.9,524.1565,0.4697,1.7597,-0.0143,2.6127,700.6533,-0.0924
461,-1.25,1042.3,524.1088,0.4695,1.7624,-0.0136,2.6195,701.5952,-0.0897
462,-1.22,1044.6,524.0611,0.4693,1.7651,-0.0129,2.6262,702.8715,-0.0871
463,-1.18,1046.9,524.0134,0.469,1.7677,-0.0122,2.633,704.0123,-0.0844
464,-1.15,1049.2,523.9656,0.4688,1.7704,-0.0116,2.6397,705.2268,-0.0817
465,-1.12,1051.6,523.9275,0.4686,1.773,-0.0109,2.6464,706.0458,-0.079
466,-1.09,1053.9,523.8798,0.4684,1.7756,-0.0102,2.6532,707.0925,-0.0763
467,-1.06,1056.2,523.832,0.4682,1.7783,-0.0095,2.6599,708.2136,-0.0736
468,-1.02,1058.5,523.7843,0.4679,1.7809,-0.0089,2.6667,709.198,-0.071
469,-0.99,1060.5,523.7079,0.4678,1.783,-0.0083,2.6723,709.8259,-0.0682
470,-0.96,1061.3,523.5456,0.468,1.7837,-0.0078,2.6747,709.9409,-0.0655
471,-0.93,1062.1,523.3832,0.4681,1.7843,-0.0073,2.677,710.1583,-0.0627
472,-0.9,1063.0,523.2112,0.4683,1.785,-0.0069,2.6794,709.9978,-0.0599
473,-0.86,1063.8,523.0488,0.4685,1.7857,-0.0064,2.6817,710.2075,-0.0571
474,-0.83,1064.6,522.8767,0.4686,1.7863,-0.0059,2.6841,710.3071,-0.0543
475,-0.8,1065.4,522.7141,0.4688,1.787,-0.0054,2.6865,710.4029,-0.0515
476,-0.77,1066.3,522.5419,0.469,1.7877,-0.005,2.6888,710.3326,-0.0487
477,-0.74,1067.1,522.3792,0.4691,1.7883,-0.0045,2.6912,710.4205,-0.0459
478,-0.7,1067.9,522.2069,0.4693,1.789,-0.004,2.6935,710.6114,-0.0431
479,-0.67,1068.7,522.0441,0.4695,1.7896,-0.0036,2.6959,710.6917,-0.0404
480,-0.64,1069.6,521.8812,0.4696,1.7903,-0.0031,2.6983,710.3983,-0.0376
481,-0.61,1070.4,521.7087,0.4698,1.7909,-0.0026,2.7006,710.5778,-0.0348
482,-0.58,1071.2,521.5458,0.47,1.7916,-0.0022,2.703,710.6464,-0.032
483,-0.54,1072.0,521.3732,0.4701,1.7922,-0.0017,2.7053,710.8184,-0.0292
484,-0.51,1072.9,521.2101,0.4703,1.7929,-0.0012,2.7077,710.6087,-0.0264
485,-0.48,1073.7,521.0374,0.4705,1.7935,-0.0008,2.71,710.773,-0.0236
486,-0.45,1074.5,520.8743,0.4706,1.7942,-0.0003,2.7124,710.8262,-0.0208
487,-0.42,1075.3,520.7014,0.4708,1.7949,0.0002,2.7148,710.8756,-0.018
488,-0.38,1076.2,520.5382,0.471,1.7955,0.0006,2.7171,710.757,-0.0153
489,-0.35,1077.0,520.3749,0.4711,1.7962,0.0011,2.7195,710.7985,-0.0125
490,-0.32,1077.8,520.2019,0.4713,1.7968,0.0016,2.7218,710.944,-0.0097
491,-0.29,1078.7,520.0385,0.4715,1.7975,0.002,2.7242,710.7055,-0.0069
492,-0.26,1079.5,519.8654,0.4716,1.7981,0.0025,2.7265,710.8432,-0.0041
493,-0.22,1080.3,519.7018,0.4718,1.7988,0.003,2.7289,710.8693,-0.0013
494,-0.19,1081.1,519.5286,0.472,1.7994,0.0034,2.7313,710.8916,0.0015
495,-0.16,1082.0,519.365,0.4721,1.8001,0.0039,2.7336,710.7448,0.0043
496,-0.13,1082.8,519.1917,0.4723,1.8007,0.0044,2.736,710.7592,0.0071
497,-0.1,1083.6,519.0279,0.4725,1.8014,0.0049,2.7383,710.8781,0.0098
498,-0.06,1084.4,518.8641,0.4726,1.802,0.0053,2.7407,710.8849,0.0126
499,-0.03,1085.3,518.6907,0.4728,1.8027,0.0058,2.7431,710.6136,0.0154
500,0.0,1086.1,518.5268,0.4729,1.8033,0.0063,2.7454,710.7211,0.0182
501,0.03,1085.0,518.4496,0.4729,1.8022,0.0064,2.7418,710.147,0.0206
502,0.06,1083.9,518.3725,0.4729,1.8011,0.0066,2.7382,709.565,0.0231
503,0.1,1082.8,518.2953,0.4729,1.7999,0.0068,2.7345,709.1834,0.0255
504,0.13,1081.7,518.2181,0.4729,1.7988,0.007,2.7309,708.5855,0.0279
505,0.16,1080.6,518.1409,0.4729,1.7977,0.0072,2.7273,707.9796,0.0303
506,0.19,1079.5,518.0637,0.4729,1.7966,0.0074,2.7237,707.3658,0.0327
507,0.22,1078.4,517.9865,0.4729,1.7954,0.0075,2.7201,706.7442,0.0352
508,0.26,1077.3,517.9093,0.4729,1.7943,0.0077,2.7164,706.2223,0.0376
509,0.29,1076.3,517.832,0.4729,1.7931,0.0079,2.7128,705.3134,0.04
510,0.32,1075.2,517.7548,0.4729,1.792,0.0081,2.7092,704.6682,0.0424
511,0.35,1074.1,517.6775,0.4729,1.7909,0.0083,2.7056,704.015,0.0448
512,0.38,1073.0,517.6002,0.4728,1.7897,0.0084,2.7019,703.5613,0.0473
513,0.42,1071.9,517.5229,0.4728,1.7886,0.0086,2.6983,702.8922,0.0497
514,0.45,1070.8,517.4456,0.4728,1.7875,0.0088,2.6947,702.2152,0.0521
515,0.48,1069.7,517.3683,0.4728,1.7863,0.009,2.6911,701.5303,0.0545
516,0.51,1068.6,517.3007,0.4728,1.7852,0.0092,2.6874,700.9444,0.057
517,0.54,1067.5,517.2234,0.4728,1.784,0.0094,2.6838,700.2435,0.0594
518,0.58,1066.4,517.146,0.4728,1.7829,0.0095,2.6802,699.5347,0.0618
519,0.61,1065.3,517.0687,0.4728,1.7817,0.0097,2.6766,698.818,0.0642
520,0.64,1064.2,516.9913,0.4728,1.7806,0.0099,2.673,698.0934,0.0666
521,0.67,1063.1,516.9139,0.4728,1.7795,0.0101,2.6693,697.5672,0.0691
522,0.7,1062.0,516.8365,0.4727,1.7783,0.0103,2.6657,696.8266,0.0715
523,0.74,1061.0,516.7591,0.4727,1.7772,0.0105,2.6621,695.8119,0.0739
524,0.77,1059.9,516.6817,0.4727,1.776,0.0106,2.6585,695.0558,0.0763
525,0.8,1058.8,516.6043,0.4727,1.7749,0.0108,2.6548,694.3978,0.0787
526,0.83,1057.7,516.5269,0.4727,1.7737,0.011,2.6512,693.6258,0.0812
527,0.86,1056.6,516.4494,0.4727,1.7726,0.0112,2.6476,692.8458,0.0836
528,0.9,1055.5,516.372,0.4727,1.7714,0.0114,2.644,692.058,0.086
529,0.93,1054.4,516.2945,0.4727,1.7703,0.0116,2.6404,691.2622,0.0884
530,0.96,1053.3,516.217,0.4727,1.7691,0.0117,2.6367,690.6639,0.0908
531,0.99,1052.2,516.1395,0.4727,1.768,0.0119,2.6331,689.8522,0.0933
532,1.02,1049.7,516.0717,0.4728,1.7651,0.0123,2.6261,688.6828,0.0957
533,1.06,1046.7,515.9942,0.4729,1.7617,0.0127,2.6179,687.5441,0.0981
534,1.09,1043.7,515.9264,0.4731,1.7583,0.0131,2.6097,686.3561,0.1006
535,1.12,1040.6,515.8488,0.4733,1.7549,0.0135,2.6015,685.2791,0.103
536,1.15,1037.6,515.781,0.4734,1.7515,0.0139,2.5932,684.0957,0.1055
537,1.18,1034.6,515.7034,0.4736,1.748,0.0143,2.585,682.759,0.1079
538,1.22,1031.6,515.6355,0.4738,1.7446,0.0147,2.5768,681.3731,0.1104
539,1.25,1028.6,515.558,0.4739,1.7411,0.015,2.5686,679.938,0.1128
540,1.28,1025.6,515.4901,0.4741,1.7376,0.0154,2.5604,678.4538,0.1152
541,1.31,1022.6,515.4125,0.4742,1.7342,0.0158,2.5522,676.8203,0.1177
542,1.34,1019.6,515.3445,0.4744,1.7307,0.0162,2.544,675.2376,0.1201
543,1.38,1016.6,515.2669,0.4746,1.7272,0.0166,2.5358,673.6057,0.1226
544,1.41,1013.5,515.1893,0.4747,1.7237,0.017,2.5276,672.1774,0.125
545,1.44,1010.5,515.1213,0.4749,1.7202,0.0174,2.5194,670.4463,0.1274
546,1.47,1007.5,515.0437,0.475,1.7167,0.0178,2.5112,668.666,0.1299
547,1.5,1004.5,514.9757,0.4752,1.7132,0.0182,2.503,666.7365,0.1323
548,1.54,1001.5,514.898,0.4754,1.7097,0.0186,2.4948,664.8578,0.1348
549,1.57,998.48,514.8301,0.4755,1.7062,0.019,2.4866,662.9796,0.1372
550,1.6,995.47,514.7524,0.4757,1.7026,0.0194,2.4784,661.0272,0.1397
551,1.63,992.46,514.6844,0.4758,1.6991,0.0198,2.4702,659.0253,0.1421
552,1.66,989.45,514.6066,0.476,1.6956,0.0202,2.462,656.9741,0.1446
553,1.7,986.44,514.5386,0.4762,1.692,0.0206,2.4538,654.7735,0.147
554,1.73,983.43,514.4609,0.4763,1.6885,0.021,2.4456,652.6236,0.1494
555,1.76,980.41,514.3928,0.4765,1.6849,0.0214,2.4374,650.4487,0.1519
556,1.79,977.4,514.3151,0.4766,1.6813,0.0218,2.4292,648.1999,0.1543
557,1.82,974.39,514.247,0.4768,1.6777,0.0222,2.421,645.9018,0.1568
558,1.86,971.38,514.1692,0.477,1.6741,0.0226,2.4128,643.5543,0.1592
559,1.89,968.37,514.1012,0.4771,1.6705,0.023,2.4046,641.0575,0.1616
560,1.92,965.36,514.0233,0.4773,1.6669,0.0234,2.3964,638.6113,0.1641
561,1.95,962.34,513.9553,0.4775,1.6633,0.0238,2.3882,636.1396,0.1665
562,1.98,959.33,513.8774,0.4776,1.6597,0.0242,2.38,633.5946,0.169
563,2.02,955.98,513.6049,0.4779,1.6557,0.0246,2.3716,631.1978,0.1712
564,2.05,952.3,513.1277,0.4784,1.6513,0.025,2.3631,628.8199,0.1732
565,2.08,948.61,512.6597,0.4788,1.647,0.0254,2.3545,626.4978,0.1752
566,2.11,944.92,512.1816,0.4793,1.6426,0.0257,2.3459,624.1122,0.1773
567,2.14,941.24,511.7128,0.4797,1.6382,0.0261,2.3373,621.7397,0.1793
568,2.18,937.55,511.2338,0.4802,1.6338,0.0265,2.3287,619.2273,0.1813
569,2.21,933.86,510.7641,0.4807,1.6294,0.0269,2.3201,616.6514,0.1833
570,2.24,930.18,510.2842,0.4811,1.6249,0.0273,2.3116,613.8959,0.1854
571,2.27,926.49,509.8137,0.4816,1.6205,0.0276,2.303,611.1935,0.1874
572,2.3,922.8,509.3329,0.482,1.616,0.028,2.2944,608.4277,0.1894
573,2.34,919.12,508.8516,0.4825,1.6116,0.0284,2.2858,605.6755,0.1914
574,2.37,915.43,508.3798,0.4829,1.607,0.0288,2.2772,602.7828,0.1934
575,2.4,911.74,507.8976,0.4834,1.6026,0.0292,2.2686,599.8266,0.1955
576,2.43,908.06,507.4249,0.4838,1.5981,0.0296,2.2601,596.6936,0.1975
577,2.46,904.37,506.9418,0.4843,1.5935,0.0299,2.2515,593.6109,0.1995
578,2.5,900.68,506.4682,0.4847,1.589,0.0303,2.2429,590.4648,0.2015
579,2.53,897.0,505.9842,0.4852,1.5845,0.0307,2.2343,587.3329,0.2036
580,2.56,893.31,505.5096,0.4856,1.5799,0.0311,2.2257,584.0599,0.2056
581,2.59,889.62,505.0248,0.4861,1.5753,0.0315,2.2171,580.7235,0.2076
582,2.62,885.94,504.5394,0.4865,1.5707,0.0318,2.2086,577.2129,0.2096
583,2.66,882.25,504.0635,0.487,1.5661,0.0322,2.2,573.75,0.2116
584,2.69,878.56,503.5772,0.4874,1.5615,0.0326,2.1914,570.2236,0.2137
585,2.72,874.88,503.1004,0.4879,1.5569,0.033,2.1828,566.7119,0.2157
586,2.75,871.19,502.6132,0.4883,1.5523,0.0334,2.1742,563.0587,0.2177
587,2.78,867.5,502.1354,0.4888,1.5476,0.0337,2.1656,559.342,0.2197
588,2.82,863.82,501.6473,0.4892,1.5429,0.0341,2.1571,555.4539,0.2217
589,2.85,860.13,501.1686,0.4897,1.5382,0.0345,2.1485,551.6107,0.2238
590,2.88,856.45,500.6795,0.4901,1.5336,0.0349,2.1399,547.6826,0.2258
591,2.91,852.76,500.19,0.4906,1.5288,0.0353,2.1313,543.8126,0.2278
592,2.94,849.07,499.7099,0.491,1.5241,0.0356,2.1227,539.7791,0.2298
593,2.98,845.39,499.2194,0.4914,1.5194,0.036,2.1141,535.661,0.2318
594,3.01,841.86,498.6783,0.4919,1.5147,0.0363,2.106,531.8428,0.2335
595,3.04,838.81,497.9759,0.4924,1.5102,0.0364,2.0992,529.07,0.234
