,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
299,-6.43,781.16,515.1213,0.2877,0.7551,0.1615,0.8235,270.7435,-0.0186
300,-6.4,781.07,514.6649,0.2873,0.7575,0.1608,0.8237,271.8739,-0.0179
301,-6.37,780.97,514.2179,0.287,0.7599,0.16,0.8238,273.0203,-0.0172
302,-6.34,780.93,513.7801,0.2866,0.7624,0.1593,0.824,274.1549,-0.0165
303,-6.3,782.13,513.6438,0.2864,0.765,0.1584,0.8258,275.5749,-0.016
304,-6.27,783.32,513.5075,0.2862,0.7677,0.1575,0.8276,276.9987,-0.0155
305,-6.24,784.52,513.3712,0.2861,0.7703,0.1567,0.8294,278.4077,-0.015
306,-6.21,785.72,513.2348,0.2859,0.773,0.1558,0.8313,279.8145,-0.0144
307,-6.18,786.92,513.0984,0.2857,0.7756,0.1549,0.8331,281.2169,-0.0139
308,-6.14,788.12,512.962,0.2855,0.7782,0.154,0.8349,282.615,-0.0134
309,-6.11,789.32,512.8255,0.2853,0.7809,0.1532,0.8368,284.0086,-0.0129
310,-6.08,790.52,512.689,0.2852,0.7835,0.1523,0.8386,285.3878,-0.0124
311,-6.05,791.72,512.5524,0.285,0.7861,0.1514,0.8404,286.7727,-0.0119
312,-6.02,792.92,512.4158,0.2848,0.7886,0.1505,0.8422,288.1531,-0.0114
313,-5.98,794.12,512.2792,0.2846,0.7912,0.1496,0.8441,289.5292,-0.0109
314,-5.95,795.32,512.1426,0.2844,0.7938,0.1488,0.8459,290.9009,-0.0104
315,-5.92,796.52,512.0059,0.2843,0.7964,0.1479,0.8477,292.2581,-0.0099
316,-5.89,797.71,511.8691,0.2841,0.7989,0.147,0.8496,293.6295,-0.0093
317,-5.86,798.91,511.7324,0.2839,0.8015,0.1462,0.8514,294.988,-0.0088
318,-5.82,800.11,511.5955,0.2837,0.804,0.1453,0.8532,296.3501,-0.0083
319,-5.79,801.31,511.4587,0.2835,0.8065,0.1444,0.855,297.6899,-0.0078
320,-5.76,802.51,511.3218,0.2834,0.8091,0.1435,0.8569,299.0352,-0.0073
321,-5.73,803.71,511.1849,0.2832,0.8116,0.1427,0.8587,300.3762,-0.0068
322,-5.7,804.91,511.0479,0.283,0.8141,0.1418,0.8605,301.7127,-0.0063
323,-5.66,806.35,510.9599,0.2828,0.8166,0.1409,0.8626,303.0667,-0.0058
324,-5.63,809.21,511.1849,0.2828,0.8189,0.14,0.8658,304.5941,-0.0053
325,-5.6,812.07,511.4,0.2829,0.8213,0.1391,0.869,306.103,-0.0048
326,-5.57,814.94,511.6151,0.2829,0.8237,0.1382,0.8722,307.493,-0.0043
327,-5.54,817.8,511.8398,0.2829,0.826,0.1372,0.8754,308.9652,-0.0038
328,-5.5,820.66,512.0547,0.2829,0.8283,0.1363,0.8787,310.4189,-0.0033
329,-5.47,823.52,512.2695,0.2829,0.8307,0.1354,0.8819,311.8542,-0.0028
330,-5.44,826.39,512.4939,0.2829,0.833,0.1345,0.8851,313.1705,-0.0023
331,-5.41,829.25,512.7085,0.2829,0.8353,0.1336,0.8883,314.5689,-0.0018
332,-5.38,832.11,512.923,0.2829,0.8376,0.1326,0.8915,315.949,-0.0013
333,-5.34,834.97,513.1472,0.2829,0.84,0.1317,0.8948,317.3106,-0.0008
334,-5.31,837.84,513.3615,0.2829,0.8423,0.1308,0.898,318.6448,-0.0004
335,-5.28,840.7,513.5854,0.2829,0.8446,0.1299,0.9012,319.878,0.0001
336,-5.25,843.56,513.7996,0.2829,0.8468,0.129,0.9044,321.1843,0.0006
337,-5.22,846.42,514.0136,0.2829,0.8491,0.128,0.9076,322.4723,0.0011
338,-5.18,849.28,514.2373,0.2829,0.8514,0.1271,0.9108,323.7418,0.0016
339,-5.15,852.15,514.4512,0.2829,0.8537,0.1262,0.914,324.8923,0.0021
340,-5.12,855.01,514.6649,0.2829,0.8559,0.1253,0.9173,326.125,0.0026
341,-5.09,857.87,514.8883,0.2829,0.8582,0.1244,0.9205,327.3392,0.0031
342,-5.06,860.73,515.1019,0.2829,0.8605,0.1235,0.9237,328.5351,0.0036
343,-5.02,863.6,515.3154,0.2829,0.8627,0.1225,0.9269,329.7119,0.0041
344,-4.99,866.74,515.5095,0.2829,0.8648,0.1216,0.9304,330.8024,0.0046
345,-4.96,870.75,515.6355,0.2828,0.8665,0.1207,0.9346,331.7406,0.0051
346,-4.93,874.75,515.7616,0.2828,0.8681,0.1198,0.9387,332.6459,0.0055
347,-4.9,878.75,515.8876,0.2827,0.8698,0.1188,0.9429,333.5266,0.006
348,-4.86,882.76,516.0136,0.2826,0.8714,0.1179,0.9471,334.3557,0.0065
349,-4.83,886.76,516.1298,0.2825,0.8731,0.117,0.9512,335.1696,0.007
350,-4.8,890.76,516.2558,0.2824,0.8747,0.1161,0.9554,335.9412,0.0075
351,-4.77,894.77,516.3816,0.2824,0.8764,0.1152,0.9596,336.6787,0.008
352,-4.74,898.77,516.5075,0.2823,0.878,0.1142,0.9638,337.3834,0.0085
353,-4.7,902.77,516.6333,0.2822,0.8796,0.1133,0.968,338.0638,0.0089
354,-4.67,906.77,516.7591,0.2821,0.8813,0.1124,0.9721,338.7017,0.0094
355,-4.64,910.78,516.8752,0.2821,0.8829,0.1114,0.9763,339.3055,0.0099
356,-4.61,914.78,517.001,0.282,0.8845,0.1105,0.9805,339.8765,0.0104
357,-4.58,918.78,517.1267,0.2819,0.8861,0.1096,0.9846,340.4233,0.0109
358,-4.54,922.79,517.2524,0.2818,0.8877,0.1087,0.9888,340.9176,0.0114
359,-4.51,926.79,517.378,0.2817,0.8894,0.1078,0.993,341.3975,0.0119
360,-4.48,930.79,517.5036,0.2817,0.891,0.1068,0.9972,341.8348,0.0124
361,-4.45,934.79,517.6196,0.2816,0.8926,0.1059,1.0014,342.2013,0.0128
362,-4.42,938.8,517.7451,0.2815,0.8942,0.105,1.0055,342.7366,0.0133
363,-4.38,942.8,517.8706,0.2814,0.8958,0.104,1.0097,343.0548,0.0138
364,-4.35,946.8,517.9961,0.2813,0.8974,0.1031,1.0139,343.3395,0.0143
365,-4.32,951.1,517.8899,0.2812,0.8985,0.1022,1.0185,343.4046,0.0147
366,-4.29,955.81,517.465,0.281,0.8989,0.1014,1.0236,343.2329,0.0149
367,-4.26,960.52,517.0397,0.2807,0.8992,0.1005,1.0287,343.0131,0.0152
368,-4.22,965.23,516.6237,0.2805,0.8996,0.0997,1.0339,342.6487,0.0155
369,-4.19,969.94,516.1976,0.2802,0.9,0.0989,1.039,342.3323,0.0157
370,-4.16,974.65,515.7713,0.28,0.9004,0.098,1.0442,341.8705,0.016
371,-4.13,979.36,515.3445,0.2797,0.9007,0.0972,1.0493,341.4576,0.0162
372,-4.1,984.07,514.9175,0.2795,0.9011,0.0963,1.0544,341.0966,0.0165
373,-4.06,988.77,514.49,0.2792,0.9015,0.0955,1.0596,340.4993,0.0168
374,-4.03,993.48,514.072,0.279,0.9019,0.0946,1.0647,339.9418,0.017
375,-4.0,998.19,513.6438,0.2788,0.9023,0.0938,1.0699,339.2365,0.0173
376,-3.97,1002.9,513.2154,0.2785,0.9026,0.0929,1.075,338.5825,0.0175
377,-3.94,1007.6,512.7865,0.2783,0.903,0.0921,1.0801,337.8912,0.0178
378,-3.9,1012.3,512.3573,0.278,0.9034,0.0912,1.0853,337.0508,0.018
379,-3.87,1017.0,511.9277,0.2778,0.9038,0.0904,1.0904,336.2632,0.0183
380,-3.84,1021.7,511.5076,0.2775,0.9041,0.0896,1.0956,335.4255,0.0186
381,-3.81,1026.4,511.0773,0.2773,0.9045,0.0887,1.1007,334.5415,0.0188
382,-3.78,1031.2,510.6466,0.277,0.9049,0.0879,1.1058,333.499,0.0191
383,-3.74,1035.9,510.2156,0.2768,0.9053,0.087,1.111,332.4151,0.0193
384,-3.71,1040.6,509.7843,0.2765,0.9056,0.0862,1.1161,331.3863,0.0196
385,-3.68,1045.3,509.3525,0.2763,0.906,0.0853,1.1213,330.2051,0.0199
386,-3.65,1049.6,508.4585,0.2759,0.9058,0.0845,1.1261,329.0454,0.02
387,-3.62,1053.6,507.2376,0.2753,0.9051,0.0837,1.1308,327.6891,0.0201
388,-3.58,1057.6,506.004,0.2748,0.9044,0.083,1.1355,326.2952,0.0202
389,-3.55,1061.7,504.7673,0.2743,0.9037,0.0822,1.1401,324.8558,0.0203
390,-3.52,1065.7,503.5276,0.2737,0.903,0.0814,1.1448,323.3866,0.0204
391,-3.49,1069.7,502.2947,0.2732,0.9023,0.0806,1.1495,321.8799,0.0205
392,-3.46,1073.7,501.0489,0.2726,0.9016,0.0798,1.1542,320.3355,0.0206
393,-3.42,1077.8,499.8,0.2721,0.9009,0.079,1.1588,318.7454,0.0207
394,-3.39,1081.8,498.5479,0.2716,0.9002,0.0783,1.1635,317.1257,0.0208
395,-3.36,1085.8,497.3027,0.271,0.8995,0.0775,1.1682,315.4684,0.0209
396,-3.33,1089.8,496.0444,0.2705,0.8988,0.0767,1.1728,313.8826,0.021
397,-3.3,1093.8,494.7828,0.2699,0.8981,0.0759,1.1775,312.1505,0.0211
398,-3.26,1097.9,493.5281,0.2694,0.8974,0.0751,1.1822,310.2626,0.0212
399,-3.23,1101.9,492.2601,0.2688,0.8967,0.0744,1.1868,308.5651,0.0212
400,-3.2,1105.9,490.9888,0.2683,0.896,0.0736,1.1915,306.7201,0.0213
401,-3.17,1109.9,489.7142,0.2677,0.8953,0.0728,1.1962,304.8376,0.0214
402,-3.14,1114.0,488.4465,0.2672,0.8946,0.072,1.2009,302.7974,0.0215
403,-3.1,1118.0,487.1653,0.2666,0.8939,0.0712,1.2055,300.951,0.0216
404,-3.07,1122.0,485.8806,0.2661,0.8932,0.0704,1.2102,298.9556,0.0217
405,-3.04,1126.0,484.5926,0.2655,0.8925,0.0697,1.2149,296.9226,0.0218
406,-3.01,1130.1,483.3115,0.265,0.8918,0.0689,1.2195,294.8431,0.0219
407,-2.98,1132.9,482.0477,0.2642,0.8908,0.0682,1.223,292.8633,0.0219
408,-2.94,1135.4,480.791,0.2634,0.8896,0.0675,1.226,290.9996,0.0218
409,-2.91,1137.9,479.531,0.2627,0.8884,0.0669,1.229,289.0209,0.0217
410,-2.88,1140.3,478.2677,0.2619,0.8872,0.0663,1.232,287.2504,0.0216
411,-2.85,1142.8,477.0115,0.2611,0.8861,0.0656,1.2351,285.1277,0.0216
412,-2.82,1145.3,475.7415,0.2603,0.8849,0.065,1.2381,283.2041,0.0215
413,-2.78,1147.7,474.4681,0.2595,0.8837,0.0643,1.2411,281.2895,0.0214
414,-2.75,1150.2,473.1913,0.2587,0.8825,0.0637,1.2441,279.3362,0.0213
415,-2.72,1152.7,471.911,0.2579,0.8813,0.063,1.2471,277.2678,0.0212
416,-2.69,1155.1,470.6379,0.2571,0.8801,0.0624,1.2502,275.294,0.0212
417,-2.66,1157.6,469.3506,0.2563,0.879,0.0617,1.2532,273.1957,0.0211
418,-2.62,1160.1,468.0598,0.2555,0.8778,0.0611,1.2562,271.1824,0.021
419,-2.59,1162.6,466.7655,0.2547,0.8766,0.0604,1.2592,269.0541,0.0209
420,-2.56,1165.0,465.4675,0.2539,0.8754,0.0598,1.2623,267.0205,0.0208
421,-2.53,1167.5,464.1767,0.253,0.8742,0.0591,1.2653,264.8622,0.0208
422,-2.5,1170.0,462.8715,0.2522,0.873,0.0585,1.2683,262.789,0.0207
423,-2.46,1172.4,461.5626,0.2514,0.8718,0.0578,1.2713,260.7279,0.0206
424,-2.43,1174.9,460.2499,0.2506,0.8706,0.0572,1.2743,258.6249,0.0205
425,-2.4,1177.4,458.9335,0.2498,0.8694,0.0566,1.2774,256.2892,0.0205
426,-2.37,1179.8,457.6134,0.2489,0.8682,0.0559,1.2804,254.2841,0.0204
427,-2.34,1182.3,456.3003,0.2481,0.867,0.0553,1.2834,252.0362,0.0203
428,-2.3,1183.6,454.9945,0.2475,0.8653,0.0548,1.2855,249.7822,0.0201
429,-2.27,1184.9,453.6959,0.247,0.8636,0.0544,1.2876,247.2228,0.0198
430,-2.24,1186.1,452.3826,0.2464,0.8619,0.054,1.2897,244.8868,0.0195
431,-2.21,1187.3,451.0765,0.2459,0.8601,0.0536,1.2917,242.5646,0.0193
432,-2.18,1188.5,449.7555,0.2453,0.8584,0.0532,1.2938,240.1187,0.019
433,-2.14,1189.7,448.4417,0.2448,0.8567,0.0528,1.2958,237.8867,0.0187
434,-2.11,1190.9,447.113,0.2442,0.8549,0.0524,1.2979,235.4309,0.0185
435,-2.08,1192.2,445.7914,0.2437,0.8532,0.0519,1.3,232.84,0.0182
436,-2.05,1193.4,444.4547,0.2431,0.8514,0.0515,1.302,230.5932,0.018
437,-2.02,1194.6,443.1253,0.2425,0.8497,0.0511,1.3041,228.1221,0.0177
438,-1.98,1195.8,441.7805,0.242,0.8479,0.0507,1.3061,225.7656,0.0174
439,-1.95,1197.0,440.443,0.2414,0.8462,0.0503,1.3082,223.3846,0.0172
440,-1.92,1198.3,439.1014,0.2409,0.8444,0.0499,1.3103,220.7675,0.0169
441,-1.89,1199.5,437.7442,0.2403,0.8426,0.0495,1.3123,218.3962,0.0167
442,-1.86,1200.7,436.3943,0.2397,0.8409,0.0491,1.3144,215.9999,0.0164
443,-1.82,1201.9,435.0287,0.2392,0.8391,0.0486,1.3164,213.6188,0.0161
444,-1.79,1203.1,433.6704,0.2386,0.8373,0.0482,1.3185,211.1127,0.0159
445,-1.76,1204.3,432.2962,0.238,0.8355,0.0478,1.3206,208.7014,0.0156
446,-1.73,1205.6,430.9292,0.2374,0.8337,0.0474,1.3226,206.1734,0.0154
447,-1.7,1206.8,429.5463,0.2369,0.8319,0.047,1.3247,203.652,0.0151
448,-1.66,1207.9,428.1822,0.2363,0.8301,0.0466,1.3267,201.4791,0.0148
449,-1.63,1208.6,427.0012,0.2361,0.8283,0.046,1.3289,199.3915,0.0147
450,-1.6,1209.2,425.8051,0.2358,0.8265,0.0453,1.3311,197.4339,0.0145
451,-1.57,1209.9,424.6175,0.2355,0.8246,0.0447,1.3332,195.4613,0.0144
452,-1.54,1210.5,423.4147,0.2352,0.8227,0.0441,1.3354,193.4983,0.0142
453,-1.5,1211.2,422.2203,0.235,0.8209,0.0435,1.3375,191.62,0.014
454,-1.47,1211.8,421.0107,0.2347,0.819,0.0429,1.3397,189.6515,0.0139
455,-1.44,1212.5,419.7976,0.2344,0.8171,0.0422,1.3418,187.6675,0.0137
456,-1.41,1213.1,418.5929,0.2342,0.8153,0.0416,1.344,185.6936,0.0135
457,-1.38,1213.8,417.3727,0.2339,0.8134,0.041,1.3461,183.7038,0.0134
458,-1.34,1214.4,416.161,0.2336,0.8115,0.0404,1.3483,181.7245,0.0132
459,-1.31,1215.0,414.9337,0.2334,0.8096,0.0398,1.3504,179.964,0.013
460,-1.28,1215.7,413.7149,0.2331,0.8077,0.0392,1.3526,177.8442,0.0129
461,-1.25,1216.3,412.4803,0.2328,0.8058,0.0385,1.3547,175.9784,0.0127
462,-1.22,1217.0,411.2542,0.2325,0.8039,0.0379,1.3569,173.8527,0.0126
463,-1.18,1217.6,410.0122,0.2323,0.802,0.0373,1.3591,171.8598,0.0124
464,-1.15,1218.3,408.7664,0.232,0.8001,0.0367,1.3612,169.85,0.0122
465,-1.12,1218.9,407.5291,0.2317,0.7982,0.0361,1.3634,167.9517,0.0121
466,-1.09,1219.6,406.2758,0.2315,0.7963,0.0355,1.3655,165.9362,0.0119
467,-1.06,1220.2,405.0309,0.2312,0.7943,0.0348,1.3677,163.9325,0.0117
468,-1.02,1220.9,403.7697,0.2309,0.7924,0.0342,1.3698,161.9112,0.0116
469,-0.99,1221.5,402.6909,0.2307,0.7906,0.0334,1.3719,160.2242,0.0114
470,-0.96,1222.0,402.1318,0.2305,0.7893,0.0319,1.3738,159.3164,0.0114
471,-0.93,1222.6,401.5719,0.2304,0.788,0.0305,1.3757,158.2692,0.0113
472,-0.9,1223.1,401.0112,0.2303,0.7866,0.029,1.3776,157.3574,0.0112
473,-0.86,1223.6,400.4622,0.2301,0.7853,0.0276,1.3795,156.4438,0.0111
474,-0.83,1224.2,399.9,0.23,0.784,0.0261,1.3814,155.3901,0.0111
475,-0.8,1224.7,399.337,0.2298,0.7826,0.0246,1.3834,154.35,0.011
476,-0.77,1225.2,398.7731,0.2297,0.7813,0.0232,1.3853,153.5304,0.0109
477,-0.74,1225.8,398.221,0.2295,0.78,0.0217,1.3872,152.4702,0.0108
478,-0.7,1226.3,397.6556,0.2294,0.7786,0.0202,1.3891,151.5467,0.0107
479,-0.67,1226.9,397.0894,0.2293,0.7773,0.0188,1.391,150.4821,0.0107
480,-0.64,1227.4,396.5224,0.2291,0.7759,0.0173,1.3929,149.5545,0.0106
481,-0.61,1227.9,395.9545,0.229,0.7746,0.0159,1.3948,148.6251,0.0105
482,-0.58,1228.5,395.3985,0.2288,0.7732,0.0144,1.3967,147.554,0.0104
483,-0.54,1229.0,394.8291,0.2287,0.7718,0.0129,1.3986,146.6206,0.0104
484,-0.51,1229.6,394.2588,0.2286,0.7705,0.0115,1.4005,145.5452,0.0103
485,-0.48,1230.1,393.6877,0.2284,0.7691,0.01,1.4024,144.6078,0.0102
486,-0.45,1230.6,393.1158,0.2283,0.7678,0.0086,1.4043,143.6684,0.0101
487,-0.42,1231.2,392.5557,0.2281,0.7664,0.0071,1.4062,142.6866,0.0101
488,-0.38,1231.7,391.9821,0.228,0.765,0.0056,1.4081,141.7432,0.01
489,-0.35,1232.3,391.4077,0.2278,0.7637,0.0042,1.41,140.657,0.0099
490,-0.32,1232.8,390.9731,0.2278,0.7628,0.0026,1.4114,140.0261,0.0098
491,-0.29,1233.5,390.7429,0.2278,0.7626,0.0008,1.412,139.798,0.0096
492,-0.26,1234.2,390.5125,0.2279,0.7625,-0.0009,1.4127,139.3457,0.0095
493,-0.22,1234.8,390.2819,0.228,0.7623,-0.0027,1.4133,139.2572,0.0093
494,-0.19,1235.5,390.0513,0.228,0.7622,-0.0044,1.4139,138.9266,0.0091
495,-0.16,1236.1,389.8205,0.2281,0.762,-0.0062,1.4145,138.8366,0.0089
496,-0.13,1236.8,389.5895,0.2282,0.7619,-0.0079,1.4151,138.5043,0.0088
497,-0.1,1237.5,389.3584,0.2282,0.7617,-0.0097,1.4158,138.1475,0.0086
498,-0.06,1238.1,389.1272,0.2283,0.7616,-0.0114,1.4164,137.9552,0.0084
499,-0.03,1238.8,388.8959,0.2283,0.7614,-0.0132,1.417,137.7204,0.0082
500,0.0,1239.4,388.6644,0.2284,0.7613,-0.015,1.4176,137.5266,0.0081
501,0.03,1240.1,388.4199,0.2285,0.7611,-0.0167,1.4183,137.1662,0.0079
502,0.06,1240.8,388.1881,0.2285,0.761,-0.0185,1.4189,136.8289,0.0077
503,0.1,1241.4,387.9562,0.2286,0.7608,-0.0202,1.4195,136.7327,0.0076
504,0.13,1242.1,387.7241,0.2286,0.7607,-0.022,1.4201,136.4938,0.0074
505,0.16,1242.7,387.4919,0.2287,0.7605,-0.0237,1.4207,136.2961,0.0072
506,0.19,1243.4,387.2596,0.2288,0.7603,-0.0255,1.4214,135.9312,0.007
507,0.22,1244.1,387.0271,0.2288,0.7602,-0.0272,1.422,135.5898,0.0069
508,0.26,1244.7,386.7945,0.2289,0.76,-0.029,1.4226,135.4898,0.0067
509,0.29,1245.4,386.5618,0.2289,0.7599,-0.0308,1.4232,135.1467,0.0065
510,0.32,1246.0,386.3289,0.229,0.7597,-0.0325,1.4238,135.0452,0.0064
511,0.35,1246.2,386.5876,0.2291,0.7607,-0.0339,1.4231,135.6328,0.0062
512,0.38,1246.1,387.208,0.2293,0.7623,-0.035,1.4215,136.6689,0.006
513,0.42,1245.9,387.8273,0.2295,0.764,-0.0361,1.4198,137.9712,0.0058
514,0.45,1245.8,388.4456,0.2296,0.7657,-0.0372,1.4182,139.0064,0.0056
515,0.48,1245.6,389.063,0.2298,0.7673,-0.0383,1.4165,140.4076,0.0054
516,0.51,1245.5,389.6794,0.23,0.769,-0.0394,1.4148,141.5666,0.0052
517,0.54,1245.4,390.2819,0.2301,0.7706,-0.0405,1.4132,142.6007,0.005
518,0.58,1245.2,390.8964,0.2303,0.7723,-0.0416,1.4115,143.9002,0.0048
519,0.61,1245.1,391.5099,0.2305,0.7739,-0.0427,1.4099,145.0335,0.0046
520,0.64,1244.9,392.1224,0.2306,0.7756,-0.0438,1.4082,146.3318,0.0044
521,0.67,1244.8,392.734,0.2308,0.7772,-0.0449,1.4065,147.4888,0.0043
522,0.7,1244.6,393.3446,0.231,0.7789,-0.0461,1.4049,148.6615,0.0041
523,0.74,1244.5,393.9543,0.2311,0.7805,-0.0472,1.4032,149.9176,0.0039
524,0.77,1244.3,394.563,0.2313,0.7821,-0.0483,1.4016,151.0891,0.0037
525,0.8,1244.2,395.1708,0.2315,0.7838,-0.0494,1.3999,152.2444,0.0035
526,0.83,1244.1,395.7777,0.2316,0.7854,-0.0505,1.3982,153.3994,0.0033
527,0.86,1243.9,396.371,0.2318,0.787,-0.0516,1.3966,154.6693,0.0031
528,0.9,1243.8,396.9761,0.232,0.7886,-0.0527,1.3949,155.8234,0.0029
529,0.93,1243.6,397.5802,0.2321,0.7902,-0.0538,1.3933,156.9921,0.0027
530,0.96,1243.5,398.1834,0.2323,0.7919,-0.0549,1.3916,158.1454,0.0025
531,0.99,1243.3,398.7857,0.2325,0.7935,-0.056,1.39,159.413,0.0023
532,1.02,1242.4,400.1,0.2328,0.7949,-0.0567,1.3875,161.07,0.0022
533,1.06,1241.1,401.6342,0.2332,0.7964,-0.0572,1.3848,163.0247,0.002
534,1.09,1239.9,403.1749,0.2336,0.7978,-0.0577,1.3821,164.8342,0.0018
535,1.12,1238.7,404.6974,0.2339,0.7992,-0.0582,1.3793,166.7611,0.0017
536,1.15,1237.4,406.2265,0.2343,0.8007,-0.0587,1.3766,168.6952,0.0015
537,1.18,1236.2,407.7499,0.2347,0.8021,-0.0592,1.3739,170.4848,0.0014
538,1.22,1235.0,409.2554,0.2351,0.8035,-0.0597,1.3712,172.268,0.0012
539,1.25,1233.7,410.7676,0.2355,0.805,-0.0602,1.3685,174.1815,0.0011
540,1.28,1232.5,412.2621,0.2358,0.8064,-0.0607,1.3658,175.9515,0.0009
541,1.31,1231.3,413.7632,0.2362,0.8078,-0.0612,1.363,177.7381,0.0007
542,1.34,1230.1,415.259,0.2366,0.8092,-0.0617,1.3603,179.495,0.0006
543,1.38,1228.8,416.7373,0.237,0.8106,-0.0622,1.3576,181.3811,0.0004
544,1.41,1227.6,418.2224,0.2373,0.812,-0.0627,1.3549,183.1248,0.0003
545,1.44,1226.4,419.6904,0.2377,0.8134,-0.0632,1.3522,184.8619,0.0001
546,1.47,1225.1,421.1651,0.2381,0.8148,-0.0637,1.3494,186.8501,-0.0001
547,1.5,1223.9,422.6228,0.2385,0.8162,-0.0643,1.3467,188.5739,-0.0002
548,1.54,1222.7,424.0873,0.2388,0.8176,-0.0648,1.344,190.2912,-0.0004
549,1.57,1221.4,425.5467,0.2392,0.819,-0.0653,1.3413,192.1362,-0.0005
550,1.6,1220.2,426.9895,0.2396,0.8204,-0.0658,1.3386,193.8403,-0.0007
551,1.63,1219.0,428.439,0.24,0.8218,-0.0663,1.3359,195.5379,-0.0008
552,1.66,1217.7,429.8721,0.2403,0.8232,-0.0668,1.3331,197.4841,-0.001
553,1.7,1215.7,431.5669,0.2408,0.8245,-0.0672,1.3306,199.7896,-0.001
554,1.73,1213.6,433.2782,0.2413,0.8257,-0.0676,1.3281,202.2178,-0.0011
555,1.76,1211.5,434.9828,0.2418,0.827,-0.068,1.3256,204.6356,-0.0011
556,1.79,1209.4,436.6807,0.2424,0.8283,-0.0684,1.3231,207.0429,-0.0011
557,1.82,1207.3,438.372,0.2429,0.8295,-0.0688,1.3206,209.4396,-0.0011
558,1.86,1205.2,440.0568,0.2434,0.8308,-0.0693,1.3181,211.7259,-0.0012
559,1.89,1203.1,441.7352,0.2439,0.832,-0.0697,1.3156,214.1016,-0.0012
560,1.92,1201.0,443.396,0.2444,0.8333,-0.0701,1.3131,216.4669,-0.0012
561,1.95,1198.9,445.0618,0.2449,0.8345,-0.0705,1.3106,218.8217,-0.0012
562,1.98,1196.7,446.7214,0.2454,0.8358,-0.0709,1.3081,221.2967,-0.0013
563,2.02,1194.6,448.3748,0.2459,0.837,-0.0713,1.3056,223.6302,-0.0013
564,2.05,1192.5,450.0222,0.2464,0.8382,-0.0717,1.3031,225.9533,-0.0013
565,2.08,1190.4,451.6636,0.2469,0.8395,-0.0721,1.3006,228.1658,-0.0014
566,2.11,1188.3,453.299,0.2474,0.8407,-0.0725,1.2981,230.4678,-0.0014
567,2.14,1186.2,454.9286,0.2479,0.8419,-0.0729,1.2956,232.7593,-0.0014
568,2.18,1184.1,456.5413,0.2483,0.8432,-0.0734,1.2931,235.0403,-0.0014
569,2.21,1182.0,458.1594,0.2488,0.8444,-0.0738,1.2906,237.3108,-0.0015
570,2.24,1179.9,459.7717,0.2493,0.8456,-0.0742,1.2881,239.5708,-0.0015
571,2.27,1177.8,461.3784,0.2498,0.8469,-0.0746,1.2856,241.8203,-0.0015
572,2.3,1175.7,462.9795,0.2503,0.8481,-0.075,1.2831,244.0593,-0.0015
573,2.34,1173.5,464.5751,0.2508,0.8494,-0.0754,1.2806,246.3159,-0.0016
574,2.37,1170.3,466.1867,0.2513,0.8515,-0.076,1.2775,249.5417,-0.0017
575,2.4,1167.1,467.7927,0.2518,0.8535,-0.0767,1.2744,252.8478,-0.0018
576,2.43,1164.0,469.3932,0.2523,0.8556,-0.0773,1.2713,256.0068,-0.0019
577,2.46,1160.8,470.9883,0.2528,0.8576,-0.0779,1.2683,259.1574,-0.0019
578,2.5,1157.6,472.578,0.2533,0.8597,-0.0785,1.2652,262.4045,-0.002
579,2.53,1154.4,474.1624,0.2538,0.8617,-0.0792,1.2621,265.5318,-0.0021
580,2.56,1151.2,475.7415,0.2543,0.8637,-0.0798,1.259,268.7392,-0.0022
581,2.59,1148.1,477.3154,0.2548,0.8658,-0.0804,1.2559,271.8012,-0.0023
582,2.62,1144.9,478.8841,0.2553,0.8678,-0.081,1.2528,274.9693,-0.0024
583,2.66,1141.7,480.4477,0.2558,0.8698,-0.0816,1.2498,278.0033,-0.0025
584,2.69,1138.5,482.0062,0.2563,0.8718,-0.0823,1.2467,281.0321,-0.0026
585,2.72,1135.3,483.5597,0.2568,0.8738,-0.0829,1.2436,284.1409,-0.0027
586,2.75,1132.2,485.1082,0.2573,0.8758,-0.0835,1.2405,287.1059,-0.0028
587,2.78,1129.0,486.6518,0.2578,0.8778,-0.0841,1.2374,290.1754,-0.0029
588,2.82,1125.8,488.1905,0.2583,0.8798,-0.0847,1.2344,293.1125,-0.003
589,2.85,1122.6,489.7346,0.2588,0.8818,-0.0854,1.2313,296.0426,-0.0031
590,2.88,1119.4,491.2637,0.2593,0.8838,-0.086,1.2282,299.0529,-0.0032
591,2.91,1116.3,492.788,0.2598,0.8858,-0.0866,1.2251,301.9209,-0.0033
592,2.94,1113.1,494.3076,0.2602,0.8878,-0.0872,1.222,304.8918,-0.0034
593,2.98,1109.9,495.8225,0.2607,0.8897,-0.0879,1.219,307.6319,-0.0034
594,3.01,1106.5,497.2625,0.2612,0.8915,-0.0885,1.2156,310.6386,-0.0036
595,3.04,1102.7,498.4977,0.2616,0.8929,-0.0893,1.2114,313.0892,-0.0039
596,3.07,1098.8,499.7299,0.262,0.8942,-0.09,1.2073,315.6188,-0.0041
597,3.1,1094.9,500.9491,0.2624,0.8955,-0.0908,1.2031,318.2258,-0.0044
598,3.14,1091.1,502.1753,0.2628,0.8968,-0.0916,1.1989,320.6802,-0.0047
