,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
78,-13.5,484.4,374.3127,0.1701,0.3468,0.3314,0.3552,114.5463,-0.0027
79,-13.47,489.34,379.3943,0.1699,0.3514,0.333,0.3599,117.7963,-0.0028
80,-13.44,494.27,384.4216,0.1697,0.356,0.3345,0.3646,120.9939,-0.0028
81,-13.41,499.21,389.3841,0.1696,0.3605,0.3361,0.3692,124.1567,-0.0028
82,-13.38,504.14,394.2715,0.1694,0.365,0.3376,0.3739,127.2721,-0.0029
83,-13.34,509.08,399.1115,0.1692,0.3694,0.3392,0.3786,130.3278,-0.0029
84,-13.31,514.01,403.8812,0.1691,0.3738,0.3408,0.3832,133.3562,-0.0029
85,-13.28,518.95,408.6074,0.1689,0.3781,0.3423,0.3879,136.3197,-0.003
86,-13.25,523.88,413.2675,0.1687,0.3824,0.3439,0.3926,139.2509,-0.003
87,-13.22,528.82,417.8875,0.1685,0.3866,0.3454,0.3972,142.1321,-0.003
88,-13.18,533.75,422.4453,0.1684,0.3908,0.347,0.4019,144.9666,-0.0031
89,-13.15,538.69,426.966,0.1682,0.3949,0.3485,0.4066,147.7556,-0.0031
90,-13.12,543.62,431.4395,0.168,0.399,0.3501,0.4112,150.4926,-0.0031
91,-13.09,548.56,435.8555,0.1679,0.403,0.3516,0.4159,153.1949,-0.0032
92,-13.06,553.49,440.2386,0.1677,0.407,0.3532,0.4206,155.8498,-0.0032
93,-13.02,558.8,444.5447,0.1676,0.4109,0.3547,0.4253,159.0047,-0.0032
94,-12.99,564.48,448.7984,0.1676,0.4148,0.356,0.43,162.6636,-0.0031
95,-12.96,570.15,453.0121,0.1675,0.4185,0.3573,0.4348,166.2773,-0.003
96,-12.93,575.83,457.1871,0.1675,0.4223,0.3587,0.4395,169.8285,-0.0029
97,-12.9,581.5,461.3242,0.1674,0.426,0.36,0.4442,173.3344,-0.0028
98,-12.86,587.18,465.4138,0.1674,0.4297,0.3614,0.449,176.7821,-0.0028
99,-12.83,592.85,469.4784,0.1673,0.4333,0.3627,0.4537,180.1762,-0.0027
100,-12.8,598.53,473.5082,0.1673,0.437,0.364,0.4585,183.516,-0.0026
101,-12.77,604.21,477.5039,0.1673,0.4406,0.3654,0.4632,186.8078,-0.0025
102,-12.74,609.88,481.4665,0.1672,0.4441,0.3667,0.468,190.0345,-0.0024
103,-12.7,615.56,485.3864,0.1672,0.4477,0.3681,0.4727,193.2125,-0.0024
104,-12.67,621.23,489.2852,0.1671,0.4512,0.3694,0.4775,196.3375,-0.0023
105,-12.64,626.91,493.1531,0.1671,0.4547,0.3707,0.4822,199.4077,-0.0022
106,-12.61,632.58,496.9909,0.167,0.4581,0.3721,0.487,202.4352,-0.0021
107,-12.58,638.26,500.7994,0.167,0.4615,0.3734,0.4917,205.3876,-0.002
108,-12.54,643.94,504.579,0.167,0.465,0.3748,0.4964,208.3024,-0.002
109,-12.51,649.61,508.3208,0.1669,0.4683,0.3761,0.5012,211.152,-0.0019
110,-12.48,655.29,512.0449,0.1669,0.4717,0.3774,0.5059,213.9526,-0.0018
111,-12.45,660.96,515.7422,0.1668,0.475,0.3788,0.5107,216.7109,-0.0017
112,-12.42,666.64,519.4131,0.1668,0.4783,0.3801,0.5154,219.3937,-0.0016
113,-12.38,672.31,523.0583,0.1667,0.4816,0.3815,0.5202,222.0445,-0.0016
114,-12.35,677.99,526.6688,0.1667,0.4849,0.3828,0.5249,224.6295,-0.0015
115,-12.32,683.67,530.2641,0.1667,0.4881,0.3841,0.5297,227.1505,-0.0014
116,-12.29,689.34,533.8352,0.1666,0.4913,0.3855,0.5344,229.6398,-0.0013
117,-12.26,695.02,537.3825,0.1666,0.4945,0.3868,0.5392,232.053,-0.0012
118,-12.22,700.69,540.9066,0.1665,0.4977,0.3882,0.5439,234.4347,-0.0012
119,-12.19,706.37,544.4079,0.1665,0.5009,0.3895,0.5486,236.7501,-0.0011
120,-12.16,712.04,547.8777,0.1664,0.504,0.3908,0.5534,239.0071,-0.001
121,-12.13,717.72,551.3347,0.1664,0.5071,0.3922,0.5581,241.2218,-0.0009
122,-12.1,723.4,554.7702,0.1664,0.5102,0.3935,0.5629,243.3654,-0.0008
123,-12.06,729.07,558.1846,0.1663,0.5133,0.3949,0.5676,245.478,-0.0008
124,-12.03,734.55,561.3733,0.1663,0.5162,0.3961,0.5721,247.3939,-0.0007
125,-12.0,738.06,562.6455,0.1668,0.5172,0.3964,0.5738,248.079,-0.0007
126,-11.97,741.58,563.9149,0.1672,0.5181,0.3966,0.5756,248.7562,-0.0008
127,-11.94,745.1,565.1814,0.1677,0.5191,0.3968,0.5773,249.4112,-0.0008
128,-11.9,748.62,566.4451,0.1681,0.5201,0.3971,0.579,250.064,-0.0008
129,-11.87,752.14,567.7059,0.1686,0.5211,0.3973,0.5808,250.6947,-0.0008
130,-11.84,755.66,568.9552,0.169,0.522,0.3976,0.5825,251.3232,-0.0009
131,-11.81,759.17,570.2105,0.1695,0.523,0.3978,0.5842,251.9453,-0.0009
132,-11.78,762.69,571.463,0.1699,0.524,0.3981,0.5859,252.5394,-0.0009
133,-11.74,766.21,572.7128,0.1704,0.5249,0.3983,0.5877,253.1314,-0.001
134,-11.71,769.73,573.9599,0.1708,0.5259,0.3986,0.5894,253.7011,-0.001
135,-11.68,773.25,575.1956,0.1713,0.5269,0.3988,0.5911,254.2687,-0.001
136,-11.65,776.76,576.4373,0.1717,0.5278,0.399,0.5929,254.8201,-0.001
137,-11.62,780.28,577.6764,0.1721,0.5288,0.3993,0.5946,255.3633,-0.0011
138,-11.58,783.8,578.9128,0.1726,0.5298,0.3995,0.5963,255.8844,-0.0011
139,-11.55,787.32,580.1465,0.173,0.5307,0.3998,0.598,256.4033,-0.0011
140,-11.52,790.84,581.3691,0.1735,0.5317,0.4,0.5998,256.9,-0.0012
141,-11.49,794.36,582.5976,0.1739,0.5326,0.4003,0.6015,257.3945,-0.0012
142,-11.46,797.87,583.8236,0.1743,0.5336,0.4005,0.6032,257.8729,-0.0012
143,-11.42,801.39,585.047,0.1748,0.5345,0.4008,0.605,258.3431,-0.0012
144,-11.39,804.91,586.2679,0.1752,0.5355,0.401,0.6067,258.7911,-0.0013
145,-11.36,808.43,587.4777,0.1756,0.5364,0.4012,0.6084,259.2369,-0.0013
146,-11.33,811.95,588.6935,0.1761,0.5374,0.4015,0.6102,259.6606,-0.0013
147,-11.3,815.46,589.9068,0.1765,0.5383,0.4017,0.6119,260.0882,-0.0014
148,-11.26,818.98,591.1176,0.1769,0.5392,0.402,0.6136,260.4875,-0.0014
149,-11.23,822.5,592.3259,0.1774,0.5402,0.4022,0.6153,260.8846,-0.0014
150,-11.2,826.02,593.5234,0.1778,0.5411,0.4025,0.6171,261.2596,-0.0014
151,-11.17,829.54,594.7268,0.1782,0.5421,0.4027,0.6188,261.6324,-0.0015
152,-11.14,833.06,595.9278,0.1786,0.543,0.403,0.6205,261.9929,-0.0015
153,-11.1,836.57,597.1265,0.1791,0.5439,0.4032,0.6223,262.3376,-0.0015
154,-11.07,840.09,598.3227,0.1795,0.5449,0.4034,0.624,262.6738,-0.0015
155,-11.04,843.61,599.5165,0.1799,0.5458,0.4037,0.6257,262.9879,-0.0016
156,-11.01,845.49,599.6249,0.1806,0.546,0.4033,0.6256,262.4092,-0.0016
157,-10.98,846.63,599.2495,0.1814,0.546,0.4025,0.6248,261.4194,-0.0016
158,-10.94,847.77,598.8656,0.1822,0.5459,0.4018,0.6239,260.4217,-0.0016
159,-10.91,848.9,598.4898,0.183,0.5459,0.4011,0.623,259.4423,-0.0016
160,-10.88,850.04,598.1053,0.1838,0.5458,0.4004,0.6221,258.4571,-0.0016
161,-10.85,851.18,597.729,0.1845,0.5458,0.3996,0.6212,257.4755,-0.0016
162,-10.82,852.31,597.3525,0.1853,0.5457,0.3989,0.6203,256.4921,-0.0016
163,-10.78,853.45,596.9673,0.1861,0.5457,0.3982,0.6194,255.5145,-0.0016
164,-10.75,854.59,596.5903,0.1869,0.5456,0.3974,0.6185,254.539,-0.0016
165,-10.72,855.73,596.213,0.1876,0.5456,0.3967,0.6176,253.564,-0.0016
166,-10.69,856.86,595.8272,0.1884,0.5455,0.396,0.6167,252.5987,-0.0016
167,-10.66,858.0,595.4494,0.1892,0.5455,0.3952,0.6158,251.6193,-0.0016
168,-10.62,859.14,595.063,0.1899,0.5454,0.3945,0.615,250.6519,-0.0016
169,-10.59,860.27,594.6848,0.1907,0.5454,0.3938,0.614,249.6912,-0.0015
170,-10.56,861.41,594.3063,0.1914,0.5453,0.3931,0.6132,248.7278,-0.0015
171,-10.53,862.55,593.9192,0.1922,0.5453,0.3923,0.6123,247.7565,-0.0015
172,-10.5,863.69,593.5402,0.1929,0.5452,0.3916,0.6114,246.7972,-0.0015
173,-10.46,864.82,593.161,0.1937,0.5452,0.3909,0.6105,245.8447,-0.0015
174,-10.43,865.96,592.7731,0.1944,0.5451,0.3901,0.6096,244.8894,-0.0015
175,-10.4,867.1,592.3935,0.1952,0.5451,0.3894,0.6087,243.9262,-0.0015
176,-10.37,868.23,592.0051,0.1959,0.545,0.3887,0.6078,242.9811,-0.0015
177,-10.34,869.37,591.6249,0.1966,0.545,0.388,0.6069,242.0307,-0.0015
178,-10.3,870.51,591.2445,0.1974,0.5449,0.3872,0.606,241.0835,-0.0015
179,-10.27,871.64,590.8553,0.1981,0.5448,0.3865,0.6051,240.1445,-0.0015
180,-10.24,872.78,590.4744,0.1988,0.5448,0.3858,0.6042,239.1914,-0.0015
181,-10.21,873.92,590.0932,0.1995,0.5447,0.385,0.6034,238.2504,-0.0015
182,-10.18,875.06,589.7033,0.2003,0.5447,0.3843,0.6024,237.3101,-0.0015
183,-10.14,876.19,589.3216,0.201,0.5446,0.3836,0.6016,236.3791,-0.0015
184,-10.11,877.33,588.9312,0.2017,0.5446,0.3828,0.6007,235.4342,-0.0015
185,-10.08,878.47,588.5491,0.2024,0.5445,0.3821,0.5998,234.5013,-0.0015
186,-10.05,879.6,588.1666,0.2031,0.5445,0.3814,0.5989,233.5752,-0.0015
187,-10.02,880.34,587.6393,0.2039,0.5446,0.3805,0.5977,232.6796,-0.0014
188,-9.98,880.04,586.7793,0.2047,0.5449,0.3792,0.5957,231.855,-0.001
189,-9.95,879.74,585.9095,0.2055,0.5453,0.3779,0.5938,231.0304,-0.0006
190,-9.92,879.44,585.047,0.2063,0.5457,0.3766,0.5918,230.2034,-0.0002
191,-9.89,879.14,584.1746,0.2072,0.5461,0.3753,0.5899,229.3853,0.0002
192,-9.86,878.84,583.3095,0.208,0.5465,0.374,0.588,228.556,0.0006
193,-9.82,878.54,582.4345,0.2088,0.5469,0.3728,0.586,227.7356,0.001
194,-9.79,878.24,581.5583,0.2096,0.5473,0.3715,0.584,226.9139,0.0013
195,-9.76,877.94,580.6892,0.2104,0.5477,0.3702,0.5821,226.0811,0.0017
196,-9.73,877.64,579.8103,0.2112,0.5481,0.3689,0.5802,225.2572,0.0021
197,-9.7,877.34,578.9387,0.212,0.5484,0.3676,0.5782,224.422,0.0025
198,-9.66,877.04,578.0571,0.2128,0.5488,0.3663,0.5762,223.5957,0.0029
199,-9.63,876.74,577.1828,0.2136,0.5492,0.365,0.5743,222.7582,0.0033
200,-9.6,876.44,576.2985,0.2144,0.5496,0.3637,0.5724,221.9296,0.0037
201,-9.57,876.14,575.4129,0.2152,0.55,0.3624,0.5704,221.0897,0.0041
202,-9.54,875.84,574.5346,0.216,0.5504,0.3612,0.5684,220.2588,0.0045
203,-9.5,875.54,573.6462,0.2168,0.5508,0.3599,0.5665,219.4178,0.0049
204,-9.47,875.24,572.7652,0.2176,0.5511,0.3586,0.5646,218.5745,0.0053
205,-9.44,874.94,571.8741,0.2184,0.5515,0.3573,0.5626,217.74,0.0057
206,-9.41,874.64,570.9904,0.2192,0.5519,0.356,0.5607,216.8943,0.006
207,-9.38,874.34,570.0965,0.2199,0.5523,0.3547,0.5587,216.0575,0.0064
208,-9.34,874.05,569.21,0.2207,0.5527,0.3534,0.5568,215.2039,0.0068
209,-9.31,873.75,568.3133,0.2215,0.5531,0.3521,0.5548,214.3648,0.0072
210,-9.28,873.45,567.4152,0.2222,0.5534,0.3508,0.5529,213.5244,0.0076
211,-9.25,873.15,566.5245,0.223,0.5538,0.3496,0.5509,212.6729,0.008
212,-9.22,872.85,565.6235,0.2238,0.5542,0.3483,0.549,211.8303,0.0084
213,-9.18,872.55,564.73,0.2245,0.5546,0.347,0.547,210.9764,0.0088
214,-9.15,872.25,563.8262,0.2253,0.555,0.3457,0.5451,210.1314,0.0092
215,-9.12,871.95,562.921,0.226,0.5554,0.3444,0.5431,209.2752,0.0096
216,-9.09,871.65,562.0231,0.2268,0.5557,0.3431,0.5412,208.4279,0.01
217,-9.06,871.35,561.115,0.2275,0.5561,0.3418,0.5392,207.5707,0.0103
218,-9.02,871.05,560.2142,0.2283,0.5565,0.3405,0.5373,206.711,0.0107
219,-8.99,870.25,559.3568,0.229,0.5575,0.3392,0.5354,206.6846,0.0115
220,-8.96,869.37,558.5069,0.2297,0.5587,0.3378,0.5336,206.7707,0.0123
221,-8.93,868.5,557.6468,0.2304,0.5598,0.3365,0.5318,206.8583,0.0131
222,-8.9,867.62,556.7944,0.2311,0.561,0.3352,0.5301,206.9293,0.0139
223,-8.86,866.75,555.9406,0.2318,0.5621,0.3338,0.5283,207.0006,0.0147
224,-8.83,865.88,555.0856,0.2325,0.5632,0.3325,0.5265,207.0788,0.0155
225,-8.8,865.0,554.2292,0.2332,0.5644,0.3312,0.5247,207.1491,0.0164
226,-8.77,864.13,553.3715,0.2338,0.5655,0.3298,0.5229,207.211,0.0172
227,-8.74,863.25,552.5034,0.2345,0.5666,0.3285,0.5211,207.2763,0.018
228,-8.7,862.38,551.643,0.2352,0.5678,0.3272,0.5193,207.3319,0.0188
229,-8.67,861.5,550.7813,0.2359,0.5689,0.3258,0.5175,207.3896,0.0196
230,-8.64,860.63,549.9182,0.2366,0.57,0.3245,0.5157,207.4489,0.0204
231,-8.61,859.76,549.0537,0.2372,0.5711,0.3232,0.5139,207.4865,0.0212
232,-8.58,858.88,548.1879,0.2379,0.5723,0.3218,0.5121,207.5347,0.022
233,-8.54,858.01,547.3116,0.2386,0.5734,0.3205,0.5103,207.5847,0.0228
234,-8.51,857.13,546.443,0.2392,0.5745,0.3191,0.5085,207.6265,0.0236
235,-8.48,856.26,545.5731,0.2399,0.5756,0.3178,0.5067,207.6602,0.0244
236,-8.45,855.38,544.7018,0.2406,0.5767,0.3165,0.5049,207.6972,0.0253
237,-8.42,854.51,543.829,0.2412,0.5778,0.3151,0.5031,207.7246,0.0261
238,-8.38,853.64,542.9457,0.2419,0.5789,0.3138,0.5013,207.7488,0.0269
239,-8.35,852.76,542.0701,0.2426,0.58,0.3125,0.4995,207.7849,0.0277
240,-8.32,851.89,541.1931,0.2432,0.5811,0.3111,0.4977,207.7943,0.0285
241,-8.29,851.01,540.3147,0.2439,0.5822,0.3098,0.4959,207.8141,0.0293
242,-8.26,850.14,539.4349,0.2445,0.5833,0.3084,0.4941,207.8358,0.0301
243,-8.22,849.26,538.5536,0.2452,0.5844,0.3071,0.4923,207.8493,0.0309
244,-8.19,848.39,537.6616,0.2458,0.5855,0.3058,0.4905,207.8547,0.0317
245,-8.16,847.52,536.7774,0.2465,0.5866,0.3044,0.4887,207.8585,0.0325
246,-8.13,846.64,535.8918,0.2471,0.5877,0.3031,0.4869,207.8625,0.0333
247,-8.1,845.77,535.0047,0.2478,0.5888,0.3018,0.4851,207.8585,0.0342
248,-8.06,844.89,534.1161,0.2484,0.5898,0.3004,0.4833,207.8662,0.035
249,-8.03,844.02,533.226,0.2491,0.5909,0.2991,0.4815,207.8559,0.0358
250,-8.0,843.36,532.6068,0.2496,0.5923,0.2978,0.4801,208.3276,0.0366
251,-7.97,842.95,532.3063,0.2501,0.5939,0.2966,0.4792,209.3431,0.0373
252,-7.94,842.54,532.0056,0.2506,0.5955,0.2954,0.4783,210.3563,0.038
253,-7.9,842.13,531.6954,0.2511,0.5972,0.2942,0.4774,211.3603,0.0388
254,-7.87,841.72,531.3944,0.2516,0.5988,0.2931,0.4765,212.382,0.0395
255,-7.84,841.31,531.0932,0.2521,0.6004,0.2919,0.4756,213.393,0.0402
256,-7.81,840.89,530.7919,0.2526,0.602,0.2907,0.4747,214.3995,0.041
257,-7.78,840.48,530.4903,0.253,0.6036,0.2895,0.4738,215.419,0.0417
258,-7.74,840.07,530.1792,0.2535,0.6052,0.2883,0.4729,216.4277,0.0424
259,-7.71,839.66,529.8773,0.254,0.6068,0.2871,0.472,217.4373,0.0432
260,-7.68,839.25,529.5753,0.2545,0.6084,0.2859,0.4711,218.4445,0.0439
261,-7.65,838.84,529.2731,0.255,0.61,0.2847,0.4702,219.4426,0.0446
262,-7.62,838.43,528.9707,0.2555,0.6116,0.2835,0.4693,220.4583,0.0454
263,-7.58,838.02,528.6681,0.2559,0.6132,0.2823,0.4684,221.4633,0.0461
264,-7.55,837.6,528.3559,0.2564,0.6148,0.2812,0.4674,222.4639,0.0468
265,-7.52,837.19,528.053,0.2569,0.6163,0.28,0.4665,223.4774,0.0476
266,-7.49,836.78,527.7499,0.2574,0.6179,0.2788,0.4656,224.4801,0.0483
267,-7.46,836.37,527.4467,0.2578,0.6195,0.2776,0.4647,225.4738,0.049
268,-7.42,835.96,527.1432,0.2583,0.621,0.2764,0.4638,226.485,0.0498
269,-7.39,835.55,526.8396,0.2588,0.6226,0.2752,0.4629,227.4855,0.0505
270,-7.36,835.14,526.5264,0.2593,0.6242,0.274,0.462,228.487,0.0512
271,-7.33,834.73,526.2224,0.2597,0.6257,0.2728,0.4611,229.486,0.052
272,-7.3,834.31,525.9182,0.2602,0.6273,0.2716,0.4602,230.4805,0.0527
273,-7.26,833.9,525.6139,0.2607,0.6288,0.2704,0.4593,231.4881,0.0534
274,-7.23,833.49,525.3094,0.2611,0.6303,0.2692,0.4584,232.4849,0.0542
275,-7.2,833.08,524.9952,0.2616,0.6319,0.268,0.4575,233.4726,0.0549
276,-7.17,832.67,524.6904,0.2621,0.6334,0.2669,0.4566,234.4779,0.0556
277,-7.14,832.26,524.3854,0.2626,0.6349,0.2657,0.4557,235.4724,0.0564
278,-7.1,831.85,524.0801,0.263,0.6365,0.2645,0.4548,236.4579,0.0571
279,-7.07,831.44,523.7748,0.2635,0.638,0.2633,0.4538,237.461,0.0578
280,-7.04,831.02,523.4692,0.2639,0.6395,0.2621,0.453,238.4495,0.0586
281,-7.01,830.73,523.1921,0.2644,0.641,0.2609,0.4522,239.4454,0.0593
282,-6.98,832.11,523.4501,0.2649,0.6425,0.2601,0.453,240.4958,0.0596
283,-6.94,833.5,523.7175,0.2654,0.6441,0.2593,0.4538,241.5494,0.06
284,-6.91,834.88,523.9752,0.2658,0.6456,0.2584,0.4546,242.5969,0.0604
285,-6.88,836.27,524.2328,0.2663,0.6471,0.2576,0.4554,243.6361,0.0608
286,-6.85,837.66,524.4998,0.2668,0.6486,0.2568,0.4562,244.683,0.0612
287,-6.82,839.04,524.7571,0.2673,0.6502,0.2559,0.457,245.7223,0.0615
288,-6.78,840.43,525.0143,0.2677,0.6517,0.2551,0.4578,246.7564,0.0619
289,-6.75,841.81,525.2809,0.2682,0.6532,0.2543,0.4586,247.8012,0.0623
290,-6.72,843.2,525.5378,0.2687,0.6547,0.2534,0.4594,248.8292,0.0627
291,-6.69,844.58,525.7946,0.2691,0.6562,0.2526,0.4602,249.8612,0.063
292,-6.66,845.97,526.0513,0.2696,0.6577,0.2518,0.461,250.8847,0.0634
293,-6.62,847.36,526.3174,0.2701,0.6592,0.2509,0.4618,251.9161,0.0638
294,-6.59,848.74,526.5738,0.2705,0.6607,0.2501,0.4626,252.9314,0.0642
295,-6.56,850.13,526.8301,0.271,0.6622,0.2493,0.4634,253.9583,0.0646
296,-6.53,851.51,527.0958,0.2714,0.6636,0.2484,0.4642,254.9876,0.0649
297,-6.5,852.9,527.3519,0.2719,0.6651,0.2476,0.465,255.9915,0.0653
298,-6.46,854.29,527.6078,0.2724,0.6666,0.2468,0.4658,257.0117,0.0657
299,-6.43,855.67,527.8636,0.2728,0.6681,0.2459,0.4666,258.0244,0.0661
300,-6.4,857.06,528.1288,0.2733,0.6695,0.2451,0.4674,259.0316,0.0664
