,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
298,-6.46,635.36,438.7254,0.5193,0.9152,-0.0001,1.4971,188.3025,-0.1401
299,-6.43,635.7,438.8622,0.5189,0.9181,-0.0005,1.4999,189.5136,-0.141
300,-6.4,636.04,438.9875,0.5186,0.921,-0.0009,1.5027,190.7227,-0.1419
301,-6.37,636.38,439.1127,0.5182,0.9239,-0.0013,1.5056,191.8663,-0.1427
302,-6.34,636.73,439.238,0.5179,0.9267,-0.0017,1.5084,193.1565,-0.1436
303,-6.3,637.37,439.2949,0.5176,0.9304,-0.0022,1.512,194.4966,-0.1444
304,-6.27,638.01,439.3404,0.5172,0.934,-0.0026,1.5155,195.8958,-0.1452
305,-6.24,638.65,439.3859,0.5169,0.9375,-0.0031,1.5191,197.2268,-0.146
306,-6.21,639.29,439.4315,0.5165,0.9411,-0.0035,1.5227,198.5531,-0.1468
307,-6.18,639.93,439.4883,0.5162,0.9447,-0.004,1.5262,199.9388,-0.1476
308,-6.14,640.57,439.5338,0.5159,0.9482,-0.0044,1.5298,201.256,-0.1484
309,-6.11,641.2,439.5793,0.5155,0.9518,-0.0048,1.5334,202.5839,-0.1492
310,-6.08,641.84,439.6248,0.5152,0.9553,-0.0053,1.5369,203.9561,-0.1501
311,-6.05,642.48,439.6817,0.5148,0.9588,-0.0057,1.5405,205.2596,-0.1509
312,-6.02,643.12,439.7272,0.5145,0.9623,-0.0062,1.544,206.6227,-0.1517
313,-5.98,643.76,439.7727,0.5141,0.9658,-0.0066,1.5476,207.917,-0.1525
314,-5.95,644.4,439.8181,0.5138,0.9692,-0.0071,1.5512,209.2067,-0.1533
315,-5.92,645.04,439.875,0.5135,0.9727,-0.0075,1.5547,210.5563,-0.1541
316,-5.89,645.68,439.9204,0.5131,0.9761,-0.008,1.5583,211.9369,-0.1549
317,-5.86,646.32,439.9659,0.5128,0.9796,-0.0084,1.5619,213.2128,-0.1557
318,-5.82,646.96,440.0114,0.5124,0.983,-0.0088,1.5654,214.5488,-0.1565
319,-5.79,647.6,440.0682,0.5121,0.9864,-0.0093,1.569,215.8156,-0.1573
320,-5.76,648.24,440.1136,0.5117,0.9898,-0.0097,1.5726,217.0778,-0.1582
321,-5.73,648.88,440.1591,0.5114,0.9932,-0.0102,1.5761,218.4002,-0.159
322,-5.7,649.52,440.2045,0.511,0.9965,-0.0106,1.5797,219.6533,-0.1598
323,-5.66,650.23,440.2613,0.5107,0.9999,-0.011,1.5834,220.9258,-0.1605
324,-5.63,651.34,440.3748,0.5102,1.0036,-0.0113,1.5881,222.3069,-0.161
325,-5.6,652.45,440.4884,0.5097,1.0073,-0.0115,1.5928,223.6776,-0.1614
326,-5.57,653.56,440.6019,0.5092,1.0109,-0.0118,1.5974,225.1033,-0.1619
327,-5.54,654.67,440.704,0.5087,1.0145,-0.012,1.6021,226.4532,-0.1623
328,-5.5,655.79,440.8174,0.5082,1.0181,-0.0123,1.6068,227.7766,-0.1628
329,-5.47,656.9,440.9308,0.5077,1.0217,-0.0126,1.6115,229.1057,-0.1632
330,-5.44,658.01,441.0442,0.5072,1.0253,-0.0128,1.6161,230.49,-0.1636
331,-5.41,659.12,441.1576,0.5067,1.0289,-0.0131,1.6208,231.7983,-0.1641
332,-5.38,660.23,441.2596,0.5063,1.0324,-0.0133,1.6255,233.0961,-0.1645
333,-5.34,661.35,441.3729,0.5057,1.036,-0.0136,1.6302,234.3672,-0.165
334,-5.31,662.46,441.4861,0.5053,1.0395,-0.0138,1.6348,235.7104,-0.1654
335,-5.28,663.57,441.5994,0.5048,1.0431,-0.0141,1.6395,236.977,-0.1659
336,-5.25,664.68,441.7013,0.5043,1.0466,-0.0143,1.6442,238.2331,-0.1663
337,-5.22,665.79,441.8144,0.5038,1.05,-0.0146,1.6489,239.4789,-0.1668
338,-5.18,666.91,441.9276,0.5033,1.0536,-0.0148,1.6535,240.7643,-0.1672
339,-5.15,668.02,442.0407,0.5028,1.057,-0.0151,1.6582,241.9892,-0.1676
340,-5.12,669.13,442.1538,0.5023,1.0605,-0.0153,1.6629,243.2037,-0.1681
341,-5.09,670.24,442.2556,0.5018,1.064,-0.0156,1.6675,244.4748,-0.1685
342,-5.06,671.35,442.3686,0.5013,1.0674,-0.0158,1.6722,245.6685,-0.169
343,-5.02,672.47,442.4816,0.5008,1.0708,-0.0161,1.6769,246.8351,-0.1694
344,-4.99,673.69,442.6511,0.5002,1.0743,-0.0163,1.6817,248.1555,-0.1698
345,-4.96,675.24,443.0237,0.4995,1.0779,-0.0166,1.6866,250.1402,-0.1699
346,-4.93,676.78,443.396,0.4989,1.0814,-0.0168,1.6916,252.059,-0.17
347,-4.9,678.33,443.7567,0.4982,1.085,-0.0171,1.6966,253.9453,-0.1701
348,-4.86,679.88,444.1284,0.4975,1.0885,-0.0173,1.7016,255.8162,-0.1702
349,-4.83,681.43,444.4997,0.4968,1.0921,-0.0175,1.7066,257.7716,-0.1703
350,-4.8,682.98,444.8595,0.4961,1.0956,-0.0178,1.7116,259.6114,-0.1704
351,-4.77,684.52,445.2303,0.4954,1.0991,-0.018,1.7166,261.453,-0.1705
352,-4.74,686.07,445.6007,0.4947,1.1026,-0.0182,1.7216,263.2619,-0.1706
353,-4.7,687.62,445.9596,0.494,1.1061,-0.0185,1.7266,265.0553,-0.1707
354,-4.67,689.17,446.3295,0.4934,1.1095,-0.0187,1.7316,266.8332,-0.1708
355,-4.64,690.72,446.699,0.4927,1.113,-0.019,1.7366,268.6956,-0.1709
356,-4.61,692.27,447.057,0.492,1.1165,-0.0192,1.7416,270.4426,-0.171
357,-4.58,693.81,447.426,0.4913,1.1199,-0.0194,1.7466,272.1915,-0.1711
358,-4.54,695.36,447.7946,0.4906,1.1233,-0.0197,1.7516,273.9074,-0.1712
359,-4.51,696.91,448.1518,0.4899,1.1268,-0.0199,1.7566,275.6079,-0.1713
360,-4.48,698.46,448.5198,0.4892,1.1302,-0.0201,1.7616,277.3929,-0.1714
361,-4.45,700.01,448.8875,0.4885,1.1336,-0.0204,1.7666,279.0623,-0.1715
362,-4.42,701.55,449.2549,0.4878,1.137,-0.0206,1.7716,280.734,-0.1716
363,-4.38,703.1,449.6109,0.4871,1.1404,-0.0209,1.7766,282.3725,-0.1717
364,-4.35,704.65,449.9778,0.4864,1.1437,-0.0211,1.7816,283.9956,-0.1718
365,-4.32,706.44,450.3776,0.4857,1.1474,-0.0213,1.787,286.0917,-0.1719
366,-4.29,708.56,450.8437,0.4851,1.1516,-0.0215,1.7931,288.5811,-0.1719
367,-4.26,710.69,451.3092,0.4845,1.1557,-0.0217,1.7991,291.1976,-0.1719
368,-4.22,712.81,451.7743,0.4839,1.1598,-0.0219,1.8052,293.6354,-0.1719
369,-4.19,714.93,452.2389,0.4833,1.1639,-0.0221,1.8113,296.0473,-0.172
370,-4.16,717.06,452.703,0.4827,1.168,-0.0223,1.8173,298.5869,-0.172
371,-4.13,719.18,453.1666,0.4821,1.1721,-0.0225,1.8234,300.9472,-0.172
372,-4.1,721.3,453.6298,0.4815,1.1761,-0.0227,1.8294,303.4538,-0.172
373,-4.06,723.43,454.0925,0.4809,1.1802,-0.0229,1.8355,305.7442,-0.172
374,-4.03,725.55,454.5547,0.4803,1.1842,-0.0231,1.8416,308.1271,-0.172
375,-4.0,727.67,455.0165,0.4797,1.1883,-0.0233,1.8476,310.4569,-0.172
376,-3.97,729.8,455.4778,0.4791,1.1923,-0.0236,1.8537,312.7697,-0.172
377,-3.94,731.92,455.9386,0.4785,1.1962,-0.0238,1.8598,314.9752,-0.172
378,-3.9,734.04,456.3989,0.4779,1.2002,-0.024,1.8658,317.2282,-0.1721
379,-3.87,736.17,456.8588,0.4773,1.2042,-0.0242,1.8719,319.4634,-0.1721
380,-3.84,738.29,457.3183,0.4766,1.2081,-0.0244,1.8779,321.6652,-0.1721
381,-3.81,740.41,457.7772,0.476,1.2121,-0.0246,1.884,323.8676,-0.1721
382,-3.78,742.54,458.2357,0.4754,1.216,-0.0248,1.8901,325.9251,-0.1721
383,-3.74,744.66,458.6938,0.4748,1.2199,-0.025,1.8961,328.1502,-0.1721
384,-3.71,746.78,459.1514,0.4742,1.2238,-0.0252,1.9022,330.1751,-0.1721
385,-3.68,748.91,459.6085,0.4736,1.2277,-0.0254,1.9082,332.3299,-0.1721
386,-3.65,751.37,460.1195,0.473,1.2324,-0.0256,1.915,335.0265,-0.172
387,-3.62,754.08,460.6626,0.4724,1.2376,-0.0257,1.9224,338.2566,-0.1719
388,-3.58,756.78,461.2158,0.4718,1.2429,-0.0259,1.9297,341.5416,-0.1717
389,-3.55,759.49,461.7575,0.4711,1.248,-0.0261,1.9371,344.6919,-0.1715
390,-3.52,762.19,462.3094,0.4705,1.2532,-0.0262,1.9444,347.8978,-0.1713
391,-3.49,764.9,462.8499,0.4699,1.2583,-0.0264,1.9518,350.9682,-0.1712
392,-3.46,767.6,463.4005,0.4693,1.2634,-0.0266,1.9591,354.0948,-0.171
393,-3.42,770.31,463.9397,0.4687,1.2686,-0.0267,1.9664,357.1624,-0.1708
394,-3.39,773.01,464.489,0.4681,1.2737,-0.0269,1.9738,360.1329,-0.1706
395,-3.36,775.72,465.0269,0.4675,1.2787,-0.0271,1.9811,363.1211,-0.1704
396,-3.33,778.42,465.5642,0.4669,1.2837,-0.0272,1.9885,366.0118,-0.1703
397,-3.3,781.13,466.1116,0.4663,1.2888,-0.0274,1.9958,368.9207,-0.1701
398,-3.26,783.83,466.6476,0.4657,1.2938,-0.0276,2.0031,371.8101,-0.1699
399,-3.23,786.54,467.1937,0.465,1.2988,-0.0277,2.0105,374.4613,-0.1697
400,-3.2,789.24,467.7286,0.4644,1.3037,-0.0279,2.0178,377.2715,-0.1696
401,-3.17,791.95,468.2734,0.4638,1.3087,-0.0281,2.0252,379.9429,-0.1694
402,-3.14,794.65,468.807,0.4632,1.3136,-0.0282,2.0325,382.6739,-0.1692
403,-3.1,797.36,469.3506,0.4626,1.3185,-0.0284,2.0399,385.2653,-0.169
404,-3.07,800.06,469.883,0.4619,1.3234,-0.0286,2.0472,387.9172,-0.1688
405,-3.04,802.77,470.4253,0.4613,1.3283,-0.0288,2.0545,390.509,-0.1687
406,-3.01,805.48,470.9565,0.4607,1.3331,-0.0289,2.0619,392.9808,-0.1685
407,-2.98,808.0,471.3809,0.46,1.3379,-0.029,2.0684,395.9328,-0.1678
408,-2.94,810.46,471.7521,0.4593,1.3426,-0.0291,2.0747,398.9386,-0.1669
409,-2.91,812.92,472.1229,0.4586,1.3473,-0.0292,2.081,401.9135,-0.166
410,-2.88,815.38,472.504,0.4578,1.352,-0.0293,2.0873,404.9573,-0.1652
411,-2.85,817.84,472.8742,0.4571,1.3567,-0.0293,2.0936,407.8702,-0.1643
412,-2.82,820.3,473.2547,0.4564,1.3613,-0.0294,2.0999,410.752,-0.1634
413,-2.78,822.76,473.6243,0.4557,1.366,-0.0295,2.1063,413.5206,-0.1626
414,-2.75,825.22,473.9937,0.4549,1.3706,-0.0296,2.1126,416.3402,-0.1617
415,-2.72,827.68,474.3733,0.4542,1.3752,-0.0297,2.1189,419.2288,-0.1608
416,-2.69,830.14,474.742,0.4535,1.3798,-0.0297,2.1252,421.9865,-0.1599
417,-2.66,832.6,475.121,0.4527,1.3844,-0.0298,2.1315,424.7131,-0.1591
418,-2.62,835.06,475.4892,0.452,1.3889,-0.0299,2.1378,427.4087,-0.1582
419,-2.59,837.52,475.8676,0.4513,1.3935,-0.03,2.1441,430.0734,-0.1573
420,-2.56,839.98,476.2352,0.4505,1.398,-0.03,2.1504,432.807,-0.1564
421,-2.53,842.44,476.6026,0.4498,1.4025,-0.0301,2.1567,435.4097,-0.1556
422,-2.5,844.9,476.9801,0.4491,1.407,-0.0302,2.163,437.9813,-0.1547
423,-2.46,847.36,477.3468,0.4483,1.4115,-0.0303,2.1693,440.522,-0.1538
424,-2.43,849.82,477.7238,0.4476,1.416,-0.0304,2.1756,443.0316,-0.153
425,-2.4,852.28,478.0899,0.4469,1.4205,-0.0304,2.1819,445.6103,-0.1521
426,-2.37,854.74,478.4558,0.4461,1.4249,-0.0305,2.1882,448.0579,-0.1512
427,-2.34,857.2,478.8319,0.4454,1.4293,-0.0306,2.1945,450.4746,-0.1503
428,-2.3,859.24,479.0511,0.4448,1.4329,-0.0305,2.1999,453.0579,-0.149
429,-2.27,861.25,479.2494,0.4443,1.4364,-0.0303,2.2053,455.5854,-0.1476
430,-2.24,863.26,479.458,0.4437,1.4399,-0.0302,2.2106,458.1774,-0.1462
431,-2.21,865.27,479.6666,0.4432,1.4434,-0.0301,2.2159,460.7482,-0.1448
432,-2.18,867.27,479.8646,0.4427,1.4469,-0.0299,2.2213,463.3331,-0.1434
433,-2.14,869.28,480.0729,0.4421,1.4504,-0.0298,2.2266,465.8612,-0.1421
434,-2.11,871.29,480.2812,0.4416,1.4539,-0.0296,2.232,468.2807,-0.1407
435,-2.08,873.3,480.4789,0.441,1.4573,-0.0295,2.2373,470.7659,-0.1393
436,-2.05,875.31,480.687,0.4405,1.4608,-0.0293,2.2427,473.1423,-0.1379
437,-2.02,877.31,480.8846,0.44,1.4642,-0.0292,2.248,475.6071,-0.1365
438,-1.98,879.32,481.0925,0.4394,1.4676,-0.0291,2.2534,477.9403,-0.1351
439,-1.95,881.33,481.3003,0.4389,1.4711,-0.0289,2.2587,480.3399,-0.1337
440,-1.92,883.34,481.4977,0.4383,1.4745,-0.0288,2.2641,482.6299,-0.1324
441,-1.89,885.35,481.7053,0.4378,1.4779,-0.0286,2.2694,484.9867,-0.131
442,-1.86,887.35,481.9129,0.4373,1.4813,-0.0285,2.2748,487.2562,-0.1296
443,-1.82,889.36,482.1099,0.4367,1.4847,-0.0284,2.2801,489.5703,-0.1282
444,-1.79,891.37,482.3173,0.4362,1.4881,-0.0282,2.2854,491.863,-0.1268
445,-1.76,893.38,482.5246,0.4356,1.4914,-0.0281,2.2908,494.0451,-0.1254
446,-1.73,895.39,482.7215,0.4351,1.4948,-0.0279,2.2961,496.295,-0.124
447,-1.7,897.4,482.9286,0.4345,1.4982,-0.0278,2.3015,498.4339,-0.1226
448,-1.66,899.38,483.1459,0.434,1.5015,-0.0276,2.3068,500.7102,-0.1212
449,-1.63,901.17,483.5597,0.4336,1.5045,-0.0273,2.3115,503.3455,-0.1194
450,-1.6,902.96,483.9731,0.4333,1.5075,-0.027,2.3162,506.064,-0.1176
451,-1.57,904.75,484.3862,0.433,1.5105,-0.0267,2.3209,508.7657,-0.1159
452,-1.54,906.54,484.8092,0.4326,1.5135,-0.0264,2.3256,511.4506,-0.1141
453,-1.5,908.33,485.2216,0.4323,1.5164,-0.026,2.3303,514.0186,-0.1123
454,-1.47,910.12,485.6336,0.4319,1.5194,-0.0257,2.335,516.6698,-0.1105
455,-1.44,911.91,486.0453,0.4316,1.5224,-0.0254,2.3397,519.3042,-0.1087
456,-1.41,913.7,486.4566,0.4313,1.5254,-0.0251,2.3444,521.9217,-0.107
457,-1.38,915.49,486.8675,0.4309,1.5283,-0.0248,2.3491,524.4224,-0.1052
458,-1.34,917.28,487.2782,0.4306,1.5312,-0.0244,2.3538,527.0063,-0.1034
459,-1.31,919.07,487.6884,0.4303,1.5342,-0.0241,2.3585,529.5734,-0.1016
460,-1.28,920.85,488.0984,0.4299,1.5371,-0.0238,2.3632,532.1473,-0.0998
461,-1.25,922.64,488.5182,0.4296,1.5401,-0.0235,2.3679,534.5807,-0.0981
462,-1.22,924.43,488.9274,0.4292,1.543,-0.0232,2.3726,537.0974,-0.0963
463,-1.18,926.22,489.3363,0.4289,1.5459,-0.0228,2.3773,539.5972,-0.0945
464,-1.15,928.01,489.7448,0.4285,1.5488,-0.0225,2.382,542.0802,-0.0927
465,-1.12,929.8,490.153,0.4282,1.5517,-0.0222,2.3867,544.4463,-0.0909
466,-1.09,931.59,490.5609,0.4279,1.5546,-0.0219,2.3914,546.8957,-0.0892
467,-1.06,933.38,490.9684,0.4275,1.5575,-0.0216,2.3961,549.3282,-0.0874
468,-1.02,935.17,491.3756,0.4272,1.5604,-0.0212,2.4009,551.6503,-0.0856
469,-0.99,936.73,491.752,0.4268,1.563,-0.021,2.405,553.7643,-0.0837
470,-0.96,937.61,492.0061,0.4265,1.5646,-0.0208,2.4075,555.2039,-0.0815
471,-0.93,938.49,492.2601,0.4262,1.5663,-0.0206,2.41,556.5391,-0.0792
472,-0.9,939.37,492.5241,0.4259,1.5679,-0.0204,2.4125,557.9699,-0.077
473,-0.86,940.25,492.7778,0.4256,1.5695,-0.0202,2.415,559.2962,-0.0748
474,-0.83,941.13,493.0314,0.4253,1.5711,-0.02,2.4175,560.7182,-0.0725
475,-0.8,942.01,493.295,0.425,1.5728,-0.0198,2.42,562.0358,-0.0703
476,-0.77,942.89,493.5484,0.4247,1.5744,-0.0196,2.4225,563.349,-0.0681
477,-0.74,943.77,493.8016,0.4244,1.576,-0.0194,2.425,564.7578,-0.0658
478,-0.7,944.65,494.0648,0.4241,1.5777,-0.0192,2.4275,566.0621,-0.0636
479,-0.67,945.53,494.3177,0.4238,1.5793,-0.0191,2.43,567.4621,-0.0614
480,-0.64,946.4,494.5705,0.4235,1.5809,-0.0189,2.4325,568.782,-0.0591
481,-0.61,947.28,494.8333,0.4232,1.5825,-0.0187,2.435,570.1732,-0.0569
482,-0.58,948.16,495.0859,0.4229,1.5841,-0.0185,2.4375,571.46,-0.0547
483,-0.54,949.04,495.3383,0.4226,1.5857,-0.0183,2.44,572.8424,-0.0524
484,-0.51,949.92,495.6006,0.4223,1.5874,-0.0181,2.4425,574.1204,-0.0502
485,-0.48,950.8,495.8528,0.422,1.589,-0.0179,2.445,575.394,-0.048
486,-0.45,951.68,496.1048,0.4217,1.5906,-0.0177,2.4475,576.7632,-0.0457
487,-0.42,952.56,496.3668,0.4214,1.5922,-0.0175,2.45,578.028,-0.0435
488,-0.38,953.44,496.6186,0.4211,1.5938,-0.0173,2.4525,579.3884,-0.0413
489,-0.35,954.32,496.8702,0.4208,1.5954,-0.0172,2.455,580.6444,-0.039
490,-0.32,954.69,497.001,0.4205,1.5964,-0.0169,2.4562,581.3904,-0.0367
491,-0.29,954.36,496.9406,0.4204,1.5965,-0.0166,2.4555,581.269,-0.0341
492,-0.26,954.02,496.8803,0.4203,1.5966,-0.0163,2.4548,581.1717,-0.0316
493,-0.22,953.68,496.8199,0.4202,1.5967,-0.016,2.4542,580.9785,-0.0291
494,-0.19,953.34,496.7595,0.4201,1.5968,-0.0157,2.4535,580.8803,-0.0266
495,-0.16,953.0,496.6991,0.4199,1.5969,-0.0154,2.4528,580.7816,-0.024
496,-0.13,952.67,496.6387,0.4198,1.597,-0.0151,2.4521,580.6579,-0.0215
497,-0.1,952.33,496.5783,0.4197,1.5971,-0.0148,2.4514,580.5582,-0.019
498,-0.06,951.99,496.5078,0.4196,1.5972,-0.0145,2.4508,580.3629,-0.0165
499,-0.03,951.65,496.4474,0.4194,1.5973,-0.0142,2.4501,580.1623,-0.0139
500,0.0,951.31,496.3869,0.4193,1.5974,-0.0139,2.4494,580.0613,-0.0114
501,0.03,950.98,496.3265,0.4192,1.5975,-0.0136,2.4487,579.9353,-0.0089
502,0.06,950.64,496.2661,0.4191,1.5976,-0.0133,2.448,579.8333,-0.0064
503,0.1,950.3,496.2056,0.419,1.5977,-0.013,2.4474,579.6358,-0.0038
504,0.13,949.96,496.1451,0.4188,1.5978,-0.0127,2.4467,579.5329,-0.0013
505,0.16,949.62,496.0847,0.4187,1.5979,-0.0124,2.446,579.4295,0.0012
506,0.19,949.29,496.0242,0.4186,1.598,-0.0121,2.4453,579.3012,0.0037
507,0.22,948.95,495.9637,0.4184,1.5981,-0.0118,2.4447,579.1019,0.0063
508,0.26,948.61,495.9032,0.4183,1.5982,-0.0115,2.444,578.9972,0.0088
509,0.29,948.27,495.8427,0.4182,1.5983,-0.0112,2.4433,578.8919,0.0113
510,0.32,947.93,495.7822,0.4181,1.5984,-0.0109,2.4426,578.7862,0.0138
511,0.35,947.23,495.7318,0.4182,1.5981,-0.0106,2.4408,578.501,0.0162
512,0.38,946.28,495.6914,0.4184,1.5975,-0.0102,2.4381,578.1747,0.0183
513,0.42,945.32,495.641,0.4187,1.5969,-0.0098,2.4354,577.8677,0.0205
514,0.45,944.36,495.6006,0.419,1.5964,-0.0095,2.4327,577.5554,0.0226
515,0.48,943.41,495.5502,0.4192,1.5958,-0.0091,2.43,577.2137,0.0248
516,0.51,942.45,495.4997,0.4195,1.5952,-0.0087,2.4274,576.7969,0.027
517,0.54,941.49,495.4594,0.4197,1.5946,-0.0083,2.4247,576.4692,0.0291
518,0.58,940.53,495.4089,0.42,1.5941,-0.008,2.422,576.1363,0.0313
519,0.61,939.58,495.3685,0.4203,1.5935,-0.0076,2.4193,575.7741,0.0334
520,0.64,938.62,495.3181,0.4205,1.5929,-0.0072,2.4166,575.4309,0.0356
521,0.67,937.66,495.2777,0.4208,1.5923,-0.0068,2.414,574.9888,0.0378
522,0.7,936.71,495.2272,0.4211,1.5918,-0.0065,2.4113,574.6112,0.0399
523,0.74,935.75,495.1868,0.4213,1.5912,-0.0061,2.4086,574.2526,0.0421
524,0.77,934.79,495.1363,0.4216,1.5906,-0.0057,2.4059,573.8887,0.0442
525,0.8,933.83,495.096,0.4218,1.59,-0.0053,2.4032,573.5197,0.0464
526,0.83,932.88,495.0455,0.4221,1.5894,-0.005,2.4005,573.1216,0.0486
527,0.86,931.92,495.0051,0.4224,1.5889,-0.0046,2.3979,572.649,0.0507
528,0.9,930.96,494.9545,0.4226,1.5883,-0.0042,2.3952,572.2646,0.0529
529,0.93,930.01,494.904,0.4229,1.5877,-0.0039,2.3925,571.8511,0.055
530,0.96,929.05,494.8636,0.4231,1.5871,-0.0035,2.3898,571.4563,0.0572
531,0.99,928.09,494.8131,0.4234,1.5865,-0.0031,2.3871,571.0564,0.0594
532,1.02,926.93,494.8131,0.424,1.5856,-0.0029,2.3839,570.5916,0.0612
533,1.06,925.7,494.8131,0.4247,1.5845,-0.0029,2.3805,570.1712,0.0628
534,1.09,924.48,494.8232,0.4254,1.5834,-0.0028,2.3771,569.8186,0.0645
535,1.12,923.25,494.8232,0.4261,1.5822,-0.0027,2.3736,569.4738,0.0662
536,1.15,922.02,494.8333,0.4267,1.5811,-0.0026,2.3702,569.0282,0.0679
537,1.18,920.79,494.8434,0.4274,1.58,-0.0025,2.3668,568.6742,0.0696
538,1.22,919.56,494.8434,0.4281,1.5789,-0.0024,2.3634,568.2119,0.0713
539,1.25,918.34,494.8535,0.4288,1.5778,-0.0023,2.3599,567.8094,0.073
540,1.28,917.11,494.8535,0.4295,1.5767,-0.0022,2.3565,567.3303,0.0746
541,1.31,915.88,494.8636,0.4302,1.5756,-0.0021,2.3531,566.9428,0.0763
542,1.34,914.65,494.8636,0.4308,1.5745,-0.002,2.3497,566.4469,0.078
543,1.38,913.42,494.8737,0.4315,1.5733,-0.0019,2.3462,566.034,0.0797
544,1.41,912.2,494.8838,0.4322,1.5722,-0.0018,2.3428,565.4978,0.0814
545,1.44,910.97,494.8838,0.4329,1.5711,-0.0018,2.3394,565.0768,0.0831
546,1.47,909.74,494.8939,0.4336,1.57,-0.0017,2.336,564.5474,0.0848
547,1.5,908.51,494.8939,0.4342,1.5689,-0.0016,2.3325,564.1004,0.0864
548,1.54,907.28,494.904,0.4349,1.5677,-0.0015,2.3291,563.5542,0.0881
549,1.57,906.05,494.9141,0.4356,1.5666,-0.0014,2.3257,563.0995,0.0898
550,1.6,904.83,494.9141,0.4363,1.5655,-0.0013,2.3223,562.5133,0.0915
551,1.63,903.6,494.9242,0.4369,1.5644,-0.0012,2.3189,561.942,0.0932
552,1.66,902.37,494.9242,0.4376,1.5632,-0.0011,2.3154,561.5525,0.0949
553,1.7,900.65,494.712,0.4385,1.5608,-0.001,2.3104,559.9382,0.0964
554,1.73,898.88,494.4694,0.4394,1.5581,-0.001,2.3053,558.3119,0.0979
555,1.76,897.12,494.2368,0.4402,1.5555,-0.0009,2.3002,556.5446,0.0994
556,1.79,895.35,493.9939,0.4411,1.5529,-0.0009,2.295,554.8717,0.1009
557,1.82,893.58,493.7509,0.442,1.5503,-0.0008,2.2899,553.1912,0.1024
558,1.86,891.82,493.518,0.4429,1.5477,-0.0007,2.2847,551.4588,0.1039
559,1.89,890.05,493.2748,0.4438,1.545,-0.0007,2.2796,549.742,0.1054
560,1.92,888.28,493.0416,0.4447,1.5424,-0.0006,2.2744,547.996,0.1069
561,1.95,886.52,492.7981,0.4456,1.5397,-0.0005,2.2693,546.1202,0.1084
562,1.98,884.75,492.5647,0.4464,1.5371,-0.0005,2.2642,544.349,0.1099
563,2.02,882.99,492.321,0.4473,1.5345,-0.0004,2.259,542.5256,0.1114
564,2.05,881.22,492.0772,0.4482,1.5318,-0.0004,2.2539,540.6182,0.1129
565,2.08,879.45,491.8435,0.4491,1.5292,-0.0003,2.2487,538.8808,0.1144
566,2.11,877.69,491.5994,0.4499,1.5265,-0.0002,2.2436,536.9147,0.1159
567,2.14,875.92,491.3654,0.4508,1.5238,-0.0002,2.2385,535.0531,0.1174
568,2.18,874.15,491.1212,0.4517,1.5212,-0.0001,2.2333,533.1608,0.1189
569,2.21,872.39,490.887,0.4525,1.5185,-0.0,2.2282,531.1406,0.1204
570,2.24,870.62,490.6424,0.4534,1.5158,0.0,2.223,529.3117,0.1219
571,2.27,868.86,490.408,0.4543,1.5131,0.0001,2.2179,527.2554,0.1234
572,2.3,867.09,490.1632,0.4551,1.5104,0.0002,2.2128,525.3032,0.1249
573,2.34,865.26,489.8979,0.456,1.5075,0.0002,2.2075,523.1385,0.1264
574,2.37,862.79,489.3567,0.4567,1.5025,0.0002,2.2005,519.6306,0.1276
575,2.4,860.32,488.8149,0.4573,1.4974,0.0002,2.1935,515.9881,0.1289
576,2.43,857.86,488.2827,0.458,1.4924,0.0003,2.1866,512.3033,0.1301
577,2.46,855.39,487.7397,0.4587,1.4873,0.0003,2.1796,508.592,0.1314
578,2.5,852.92,487.1961,0.4594,1.4822,0.0003,2.1727,504.8607,0.1326
579,2.53,850.45,486.6621,0.4601,1.4771,0.0003,2.1657,501.0804,0.1338
580,2.56,847.98,486.1173,0.4607,1.4719,0.0003,2.1587,497.3656,0.1351
581,2.59,845.51,485.5718,0.4614,1.4668,0.0003,2.1518,493.4316,0.1363
582,2.62,843.04,485.0258,0.4621,1.4616,0.0003,2.1448,489.6478,0.1376
583,2.66,840.57,484.4894,0.4628,1.4564,0.0003,2.1379,485.6454,0.1388
584,2.69,838.1,483.9421,0.4634,1.4512,0.0003,2.1309,481.7927,0.14
585,2.72,835.63,483.3942,0.4641,1.446,0.0004,2.1239,477.9054,0.1413
586,2.75,833.16,482.8457,0.4648,1.4408,0.0004,2.117,473.8003,0.1425
587,2.78,830.69,482.307,0.4655,1.4355,0.0004,2.11,469.8441,0.1438
588,2.82,828.22,481.7572,0.4661,1.4302,0.0004,2.1031,465.6705,0.145
589,2.85,825.75,481.2068,0.4668,1.4249,0.0004,2.0961,461.6454,0.1462
590,2.88,823.28,480.6558,0.4675,1.4196,0.0004,2.0891,457.4858,0.1475
591,2.91,820.81,480.1146,0.4681,1.4142,0.0004,2.0822,453.3094,0.1487
592,2.94,818.34,479.5623,0.4688,1.4089,0.0004,2.0752,449.0808,0.15
593,2.98,815.87,479.0094,0.4695,1.4035,0.0004,2.0683,444.8361,0.1512
594,3.01,813.31,478.4349,0.4701,1.3979,0.0004,2.061,440.6681,0.1523
595,3.04,810.46,477.797,0.4706,1.3917,0.0004,2.053,436.7256,0.1531
