,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
298,-6.46,788.27,526.4789,0.2739,0.8314,0.1724,0.8357,325.5312,-0.0107
299,-6.43,788.67,526.0798,0.2738,0.8338,0.1718,0.8363,326.6074,-0.0099
300,-6.4,789.06,525.671,0.2737,0.8361,0.1713,0.8369,327.6836,-0.0092
301,-6.37,789.46,525.2714,0.2736,0.8385,0.1707,0.8375,328.7409,-0.0084
302,-6.34,789.86,524.8619,0.2735,0.8408,0.1701,0.838,329.8157,-0.0077
303,-6.3,790.26,524.4616,0.2734,0.8431,0.1695,0.8386,330.8822,-0.0069
304,-6.27,790.65,524.0515,0.2733,0.8455,0.1689,0.8392,331.9644,-0.0061
305,-6.24,791.05,523.6411,0.2733,0.8478,0.1684,0.8398,333.0299,-0.0054
306,-6.21,791.45,523.2399,0.2732,0.8501,0.1678,0.8403,334.1029,-0.0046
307,-6.18,791.84,522.8288,0.2731,0.8524,0.1672,0.8409,335.1259,-0.0038
308,-6.14,792.24,522.427,0.273,0.8547,0.1666,0.8415,336.238,-0.0031
309,-6.11,792.64,522.0153,0.2729,0.857,0.166,0.8421,337.3416,-0.0023
310,-6.08,793.04,521.6129,0.2728,0.8593,0.1655,0.8426,338.3528,-0.0015
311,-6.05,793.43,521.2005,0.2727,0.8616,0.1649,0.8432,339.464,-0.0008
312,-6.02,793.83,520.7879,0.2726,0.8639,0.1643,0.8438,340.4662,-0.0
313,-5.98,795.36,520.8455,0.2725,0.8662,0.1639,0.8458,342.0243,0.0007
314,-5.95,797.49,521.1526,0.2725,0.8685,0.1636,0.8484,343.8856,0.0013
315,-5.92,799.61,521.4595,0.2724,0.8708,0.1633,0.8511,345.6439,0.0019
316,-5.89,801.74,521.7566,0.2723,0.8731,0.163,0.8538,347.3904,0.0025
317,-5.86,803.86,522.0632,0.2723,0.8754,0.1628,0.8565,349.1261,0.0032
318,-5.82,805.99,522.3696,0.2722,0.8777,0.1625,0.8591,350.9418,0.0038
319,-5.79,808.11,522.6662,0.2721,0.8799,0.1622,0.8618,352.6546,0.0044
320,-5.76,810.24,522.9723,0.2721,0.8822,0.1619,0.8645,354.3556,0.005
321,-5.73,812.36,523.2686,0.272,0.8845,0.1616,0.8672,356.0458,0.0057
322,-5.7,814.49,523.5743,0.2719,0.8867,0.1613,0.8698,357.8159,0.0063
323,-5.66,816.61,523.8798,0.2719,0.889,0.161,0.8725,359.4833,0.0069
324,-5.63,818.74,524.1755,0.2718,0.8912,0.1607,0.8752,361.1388,0.0075
325,-5.6,820.86,524.4807,0.2717,0.8934,0.1604,0.8779,362.8834,0.0082
326,-5.57,822.99,524.7761,0.2716,0.8957,0.1601,0.8806,364.5079,0.0088
327,-5.54,825.12,525.0809,0.2716,0.8979,0.1599,0.8832,366.121,0.0094
328,-5.5,827.24,525.3856,0.2715,0.9001,0.1596,0.8859,367.7315,0.01
329,-5.47,829.37,525.6805,0.2714,0.9024,0.1593,0.8886,369.4301,0.0107
330,-5.44,831.49,525.9848,0.2714,0.9046,0.159,0.8913,371.0179,0.0113
331,-5.41,833.62,526.2794,0.2713,0.9068,0.1587,0.894,372.5854,0.0119
332,-5.38,835.74,526.5833,0.2712,0.909,0.1584,0.8966,374.2504,0.0126
333,-5.34,837.87,526.8871,0.2712,0.9112,0.1581,0.8993,375.8035,0.0132
334,-5.31,839.99,527.1812,0.2711,0.9134,0.1578,0.902,377.3458,0.0138
335,-5.28,842.12,527.4846,0.271,0.9155,0.1576,0.9047,378.8677,0.0144
336,-5.25,844.24,527.7878,0.2709,0.9177,0.1573,0.9073,380.4873,0.0151
337,-5.22,846.37,528.0814,0.2709,0.9199,0.157,0.91,381.9948,0.0157
338,-5.18,848.49,528.3843,0.2708,0.9221,0.1567,0.9127,383.4917,0.0163
339,-5.15,850.62,528.6776,0.2707,0.9242,0.1564,0.9154,384.968,0.0169
340,-5.12,852.74,528.9802,0.2707,0.9264,0.1561,0.918,386.542,0.0176
341,-5.09,854.87,529.2825,0.2706,0.9285,0.1558,0.9207,388.0041,0.0182
342,-5.06,856.99,529.5753,0.2705,0.9307,0.1555,0.9234,389.4554,0.0188
343,-5.02,859.12,529.8773,0.2705,0.9328,0.1552,0.9261,390.9862,0.0194
344,-4.99,861.69,530.1132,0.2704,0.9347,0.1549,0.9292,392.3177,0.02
345,-4.96,865.6,530.1509,0.2702,0.9355,0.1545,0.9336,393.2412,0.0201
346,-4.93,869.51,530.1886,0.27,0.9364,0.1541,0.9381,394.1301,0.0203
347,-4.9,873.42,530.2358,0.2698,0.9373,0.1537,0.9425,395.0842,0.0205
348,-4.86,877.33,530.2735,0.2696,0.9381,0.1533,0.947,395.9036,0.0207
349,-4.83,881.24,530.3112,0.2694,0.939,0.153,0.9514,396.7883,0.0208
350,-4.8,885.15,530.3584,0.2692,0.9399,0.1526,0.9558,397.5382,0.021
351,-4.77,889.06,530.3961,0.269,0.9408,0.1522,0.9603,398.2535,0.0212
352,-4.74,892.97,530.4432,0.2688,0.9416,0.1518,0.9647,399.0429,0.0213
353,-4.7,896.88,530.4809,0.2686,0.9425,0.1514,0.9692,399.6887,0.0215
354,-4.67,900.79,530.5186,0.2684,0.9434,0.151,0.9736,400.3999,0.0217
355,-4.64,904.7,530.5657,0.2682,0.9442,0.1506,0.978,400.9763,0.0219
356,-4.61,908.61,530.6034,0.268,0.9451,0.1502,0.9825,401.5179,0.022
357,-4.58,912.52,530.6411,0.2678,0.946,0.1498,0.9869,402.1249,0.0222
358,-4.54,916.43,530.6882,0.2676,0.9468,0.1494,0.9914,402.5971,0.0224
359,-4.51,920.34,530.7259,0.2674,0.9477,0.149,0.9958,403.1346,0.0226
360,-4.48,924.25,530.7636,0.2672,0.9485,0.1486,1.0002,403.5652,0.0227
361,-4.45,928.16,530.8107,0.267,0.9494,0.1482,1.0047,403.8776,0.0229
362,-4.42,932.07,530.8484,0.2668,0.9503,0.1478,1.0091,404.3482,0.0231
363,-4.38,935.98,530.8955,0.2666,0.9511,0.1474,1.0136,404.5907,0.0233
364,-4.35,939.89,530.9331,0.2664,0.952,0.147,1.018,404.992,0.0234
365,-4.32,943.8,530.9708,0.2662,0.9528,0.1467,1.0224,405.2589,0.0236
366,-4.29,947.71,531.0179,0.266,0.9537,0.1463,1.0269,405.3966,0.0238
367,-4.26,951.62,531.0556,0.2658,0.9546,0.1459,1.0313,405.6943,0.024
368,-4.22,955.53,531.0932,0.2656,0.9554,0.1455,1.0357,405.8576,0.0241
369,-4.19,959.44,531.1403,0.2654,0.9563,0.1451,1.0402,405.9905,0.0243
370,-4.16,963.35,531.1779,0.2652,0.9571,0.1447,1.0446,406.0846,0.0245
371,-4.13,967.26,531.2156,0.265,0.958,0.1443,1.0491,406.0475,0.0246
372,-4.1,971.17,531.2626,0.2647,0.9588,0.1439,1.0535,406.1724,0.0248
373,-4.06,975.08,531.3003,0.2645,0.9597,0.1435,1.0579,406.1629,0.025
374,-4.03,978.99,531.3473,0.2643,0.9605,0.1431,1.0624,406.121,0.0252
375,-4.0,982.9,531.385,0.2641,0.9614,0.1427,1.0668,406.0423,0.0253
376,-3.97,987.48,530.0755,0.264,0.9601,0.1421,1.0723,404.5252,0.0251
377,-3.94,992.06,528.7627,0.2639,0.9588,0.1414,1.0777,402.9569,0.0248
378,-3.9,996.64,527.4467,0.2638,0.9576,0.1407,1.0832,401.3396,0.0246
379,-3.87,1001.2,526.1179,0.2637,0.9563,0.1401,1.0886,399.6937,0.0243
380,-3.84,1005.8,524.7952,0.2636,0.955,0.1394,1.0941,397.9542,0.0241
381,-3.81,1010.4,523.4692,0.2635,0.9538,0.1388,1.0995,396.2652,0.0238
382,-3.78,1015.0,522.1398,0.2634,0.9525,0.1381,1.105,394.325,0.0236
383,-3.74,1019.5,520.8071,0.2633,0.9512,0.1374,1.1105,392.5452,0.0233
384,-3.71,1024.1,519.4709,0.2631,0.9499,0.1368,1.1159,390.7068,0.0231
385,-3.68,1028.7,518.1313,0.263,0.9486,0.1361,1.1214,388.6158,0.0228
386,-3.65,1033.3,516.7882,0.2629,0.9474,0.1354,1.1268,386.6776,0.0226
387,-3.62,1037.9,515.4416,0.2628,0.9461,0.1348,1.1323,384.5858,0.0223
388,-3.58,1042.4,514.0914,0.2627,0.9448,0.1341,1.1377,382.5615,0.0221
389,-3.55,1047.0,512.728,0.2626,0.9435,0.1335,1.1432,380.3696,0.0218
390,-3.52,1051.6,511.3707,0.2625,0.9422,0.1328,1.1486,378.1322,0.0216
391,-3.49,1056.2,510.0098,0.2624,0.9409,0.1321,1.1541,375.8396,0.0213
392,-3.46,1060.8,508.6453,0.2623,0.9396,0.1315,1.1595,373.6024,0.0211
393,-3.42,1065.3,507.277,0.2622,0.9383,0.1308,1.165,371.2255,0.0208
394,-3.39,1069.9,505.9051,0.262,0.937,0.1301,1.1704,368.889,0.0206
395,-3.36,1074.5,504.5295,0.2619,0.9357,0.1295,1.1759,366.3955,0.0203
396,-3.33,1079.1,503.1501,0.2618,0.9344,0.1288,1.1814,363.7513,0.0201
397,-3.3,1083.7,501.7669,0.2617,0.9331,0.1282,1.1868,361.2648,0.0198
398,-3.26,1088.2,500.3799,0.2616,0.9318,0.1275,1.1923,358.6391,0.0196
399,-3.23,1092.8,498.979,0.2615,0.9305,0.1268,1.1977,356.0534,0.0193
400,-3.2,1097.4,497.5842,0.2614,0.9292,0.1262,1.2032,353.3083,0.0191
401,-3.17,1102.0,496.1854,0.2613,0.9279,0.1255,1.2086,350.5228,0.0188
402,-3.14,1106.6,494.7828,0.2612,0.9266,0.1248,1.2141,347.6769,0.0186
403,-3.1,1111.1,493.3761,0.261,0.9253,0.1242,1.2195,345.0136,0.0183
404,-3.07,1115.7,491.9654,0.2609,0.924,0.1235,1.225,341.9675,0.0181
405,-3.04,1120.3,490.5507,0.2608,0.9227,0.1229,1.2304,339.0829,0.0178
406,-3.01,1124.9,489.1319,0.2607,0.9213,0.1222,1.2359,336.0361,0.0176
407,-2.98,1128.6,487.4013,0.2606,0.919,0.1214,1.2411,332.8945,0.0173
408,-2.94,1132.1,485.5615,0.2605,0.9164,0.1206,1.2463,329.5638,0.0171
409,-2.91,1135.6,483.7148,0.2605,0.9138,0.1197,1.2514,326.3102,0.0168
410,-2.88,1139.0,481.861,0.2604,0.9111,0.1189,1.2566,323.1326,0.0166
411,-2.85,1142.5,480.0,0.2603,0.9084,0.118,1.2617,319.8077,0.0164
412,-2.82,1145.9,478.1318,0.2602,0.9058,0.1172,1.2669,316.4593,0.0161
413,-2.78,1149.4,476.2667,0.2601,0.9031,0.1163,1.272,313.0632,0.0159
414,-2.75,1152.9,474.3838,0.2601,0.9004,0.1155,1.2772,309.5161,0.0156
415,-2.72,1156.3,472.4934,0.26,0.8977,0.1147,1.2823,306.1765,0.0154
416,-2.69,1159.8,470.5954,0.2599,0.895,0.1138,1.2875,302.5575,0.0151
417,-2.66,1163.2,468.6897,0.2598,0.8923,0.113,1.2926,299.1477,0.0149
418,-2.62,1166.7,466.7762,0.2597,0.8896,0.1121,1.2978,295.4567,0.0146
419,-2.59,1170.2,464.8548,0.2597,0.8869,0.1113,1.3029,291.9464,0.0144
420,-2.56,1173.6,462.9255,0.2596,0.8842,0.1104,1.3081,288.3138,0.0141
421,-2.53,1177.1,460.9881,0.2595,0.8814,0.1096,1.3132,284.6323,0.0139
422,-2.5,1180.6,459.0534,0.2594,0.8787,0.1088,1.3184,280.797,0.0136
423,-2.46,1184.0,457.0996,0.2593,0.8759,0.1079,1.3235,277.176,0.0134
424,-2.43,1187.5,455.1373,0.2593,0.8732,0.1071,1.3287,273.2687,0.0132
425,-2.4,1190.9,453.1666,0.2592,0.8704,0.1062,1.3338,269.5776,0.0129
426,-2.37,1194.4,451.1873,0.2591,0.8676,0.1054,1.339,265.5984,0.0127
427,-2.34,1197.9,449.1993,0.259,0.8648,0.1045,1.3441,261.7026,0.0124
428,-2.3,1201.3,447.2024,0.2589,0.862,0.1037,1.3493,257.7859,0.0122
429,-2.27,1204.8,445.1966,0.2588,0.8592,0.1028,1.3544,253.9189,0.0119
430,-2.24,1208.3,443.193,0.2588,0.8564,0.102,1.3596,249.7953,0.0117
431,-2.21,1211.7,441.1689,0.2587,0.8536,0.1012,1.3647,245.893,0.0114
432,-2.18,1215.2,439.1355,0.2586,0.8507,0.1003,1.3699,241.6975,0.0112
433,-2.14,1218.6,437.0927,0.2585,0.8479,0.0995,1.375,237.725,0.0109
434,-2.11,1222.1,435.0402,0.2584,0.845,0.0986,1.3802,233.4576,0.0107
435,-2.08,1225.6,432.9781,0.2584,0.8422,0.0978,1.3853,229.2763,0.0104
436,-2.05,1229.0,430.906,0.2583,0.8393,0.0969,1.3904,225.1984,0.0102
437,-2.02,1232.5,428.824,0.2582,0.8364,0.0961,1.3956,220.823,0.01
438,-1.98,1234.4,427.1065,0.2581,0.8337,0.095,1.3993,217.4041,0.0097
439,-1.95,1234.9,425.7464,0.258,0.8312,0.0937,1.4015,214.6877,0.0096
440,-1.92,1235.3,424.3819,0.2579,0.8286,0.0924,1.4037,212.1094,0.0094
441,-1.89,1235.7,423.013,0.2579,0.826,0.0911,1.406,209.4058,0.0092
442,-1.86,1236.2,421.6515,0.2578,0.8235,0.0897,1.4082,206.5832,0.0091
443,-1.82,1236.6,420.2737,0.2577,0.8209,0.0884,1.4104,203.9994,0.0089
444,-1.79,1237.0,418.8914,0.2576,0.8183,0.0871,1.4127,201.2901,0.0087
445,-1.76,1237.5,417.5045,0.2575,0.8157,0.0858,1.4149,198.5612,0.0085
446,-1.73,1237.9,416.113,0.2574,0.8131,0.0844,1.4171,195.8719,0.0084
447,-1.7,1238.3,414.7168,0.2573,0.8105,0.0831,1.4193,193.2808,0.0082
448,-1.66,1238.8,413.3159,0.2573,0.8079,0.0818,1.4216,190.4219,0.008
449,-1.63,1239.2,411.9102,0.2572,0.8053,0.0805,1.4238,187.827,0.0078
450,-1.6,1239.6,410.5119,0.2571,0.8026,0.0792,1.426,185.1304,0.0077
451,-1.57,1240.1,409.0966,0.257,0.8,0.0778,1.4282,182.3892,0.0075
452,-1.54,1240.5,407.6763,0.2569,0.7973,0.0765,1.4305,179.6647,0.0073
453,-1.5,1240.9,406.2512,0.2568,0.7947,0.0752,1.4327,177.0626,0.0071
454,-1.47,1241.4,404.8209,0.2567,0.792,0.0739,1.4349,174.2151,0.007
455,-1.44,1241.8,403.3857,0.2566,0.7893,0.0725,1.4372,171.485,0.0068
456,-1.41,1242.3,401.9453,0.2566,0.7866,0.0712,1.4394,168.7334,0.0066
457,-1.38,1242.7,400.4997,0.2565,0.7839,0.0699,1.4416,166.1237,0.0064
458,-1.34,1243.1,399.0614,0.2564,0.7812,0.0686,1.4438,163.4122,0.0063
459,-1.31,1243.6,397.6053,0.2563,0.7785,0.0673,1.4461,160.53,0.0061
460,-1.28,1244.0,396.1439,0.2562,0.7758,0.0659,1.4483,157.9148,0.0059
461,-1.25,1244.4,394.6771,0.2561,0.773,0.0646,1.4505,155.2978,0.0057
462,-1.22,1244.9,393.2048,0.256,0.7703,0.0633,1.4527,152.4338,0.0056
463,-1.18,1245.3,391.7269,0.256,0.7675,0.062,1.455,149.6885,0.0054
464,-1.15,1245.7,390.2435,0.2559,0.7647,0.0606,1.4572,147.066,0.0052
465,-1.12,1246.2,388.7544,0.2558,0.762,0.0593,1.4594,144.2957,0.005
466,-1.09,1246.6,387.2725,0.2557,0.7592,0.058,1.4617,141.4448,0.0049
467,-1.06,1247.0,385.772,0.2556,0.7564,0.0567,1.4639,138.8167,0.0047
468,-1.02,1247.5,384.2655,0.2555,0.7536,0.0554,1.4661,136.0403,0.0045
469,-0.99,1247.6,383.0405,0.2555,0.7512,0.0539,1.4677,133.7975,0.0043
470,-0.96,1246.9,382.714,0.2555,0.7503,0.052,1.4672,133.1483,0.0041
471,-0.93,1246.1,382.3742,0.2556,0.7494,0.0502,1.4668,132.6205,0.0039
472,-0.9,1245.4,382.034,0.2557,0.7485,0.0483,1.4664,131.8454,0.0037
473,-0.86,1244.7,381.6936,0.2557,0.7475,0.0465,1.4659,131.1943,0.0034
474,-0.83,1243.9,381.3529,0.2558,0.7466,0.0446,1.4655,130.6645,0.0032
475,-0.8,1243.2,381.0249,0.2559,0.7457,0.0427,1.465,130.012,0.003
476,-0.77,1242.5,380.6836,0.2559,0.7448,0.0409,1.4646,129.2345,0.0028
477,-0.74,1241.8,380.342,0.256,0.7438,0.039,1.4642,128.4564,0.0026
478,-0.7,1241.0,380.0,0.2561,0.7429,0.0372,1.4637,128.0483,0.0023
479,-0.67,1240.3,379.6577,0.2561,0.742,0.0353,1.4633,127.269,0.0021
480,-0.64,1239.6,379.3284,0.2562,0.741,0.0334,1.4629,126.4892,0.0019
481,-0.61,1238.8,378.9855,0.2563,0.7401,0.0316,1.4624,126.0789,0.0017
482,-0.58,1238.1,378.6423,0.2563,0.7392,0.0297,1.462,125.2978,0.0015
483,-0.54,1237.4,378.2988,0.2564,0.7382,0.0278,1.4616,124.5162,0.0012
484,-0.51,1236.6,377.955,0.2564,0.7373,0.026,1.4611,124.0037,0.001
485,-0.48,1235.9,377.6242,0.2565,0.7363,0.0241,1.4607,123.3209,0.0008
486,-0.45,1235.2,377.2797,0.2566,0.7354,0.0223,1.4602,122.661,0.0006
487,-0.42,1234.4,376.935,0.2566,0.7345,0.0204,1.4598,122.0229,0.0003
488,-0.38,1233.7,376.59,0.2567,0.7335,0.0185,1.4594,121.3382,0.0001
489,-0.35,1233.0,376.2446,0.2568,0.7326,0.0167,1.4589,120.6763,-0.0001
490,-0.32,1232.3,375.9122,0.2568,0.7316,0.0148,1.4585,119.8905,-0.0003
491,-0.29,1231.5,375.5662,0.2569,0.7307,0.013,1.4581,119.2499,-0.0005
492,-0.26,1230.8,375.2199,0.257,0.7297,0.0111,1.4576,118.6859,-0.0008
493,-0.22,1230.1,374.8733,0.257,0.7288,0.0092,1.4572,117.8983,-0.001
494,-0.19,1229.3,374.5264,0.2571,0.7278,0.0074,1.4567,117.3787,-0.0012
495,-0.16,1228.6,374.1925,0.2572,0.7269,0.0055,1.4563,116.6898,-0.0014
496,-0.13,1227.9,373.8449,0.2572,0.7259,0.0037,1.4559,115.9004,-0.0017
497,-0.1,1227.1,373.497,0.2573,0.725,0.0018,1.4554,115.3787,-0.0019
498,-0.06,1226.4,373.1488,0.2574,0.724,-0.0001,1.455,114.688,-0.0021
499,-0.03,1225.7,372.8002,0.2574,0.7231,-0.0019,1.4546,113.8968,-0.0023
500,0.0,1224.9,372.4513,0.2575,0.7221,-0.0038,1.4541,113.3729,-0.0025
501,0.03,1224.8,373.2024,0.2577,0.7232,-0.0055,1.4527,114.233,-0.0028
502,0.06,1224.6,373.9385,0.2579,0.7244,-0.0071,1.4512,115.2605,-0.003
503,0.1,1224.4,374.6732,0.2581,0.7255,-0.0088,1.4497,116.3873,-0.0032
504,0.13,1224.2,375.4064,0.2583,0.7266,-0.0105,1.4482,117.5136,-0.0034
505,0.16,1224.0,376.1383,0.2586,0.7278,-0.0122,1.4468,118.4168,-0.0037
506,0.19,1223.8,376.8687,0.2588,0.7289,-0.0139,1.4453,119.5419,-0.0039
507,0.22,1223.6,377.5977,0.259,0.73,-0.0155,1.4438,120.6663,-0.0041
508,0.26,1223.4,378.3253,0.2592,0.7311,-0.0172,1.4424,121.5678,-0.0043
509,0.29,1223.2,379.0514,0.2594,0.7323,-0.0189,1.4409,122.6911,-0.0046
510,0.32,1223.0,379.7762,0.2596,0.7334,-0.0206,1.4394,123.8138,-0.0048
511,0.35,1222.8,380.4997,0.2598,0.7345,-0.0223,1.438,124.7136,-0.005
512,0.38,1222.6,381.2217,0.26,0.7356,-0.0239,1.4365,125.8351,-0.0052
513,0.42,1222.5,381.9424,0.2603,0.7367,-0.0256,1.435,126.8125,-0.0055
514,0.45,1222.3,382.6617,0.2605,0.7378,-0.0273,1.4335,127.9329,-0.0057
515,0.48,1222.1,383.3927,0.2607,0.739,-0.029,1.4321,128.8306,-0.0059
516,0.51,1221.9,384.1094,0.2609,0.7401,-0.0307,1.4306,129.9499,-0.0061
517,0.54,1221.7,384.8246,0.2611,0.7412,-0.0323,1.4291,131.0685,-0.0064
518,0.58,1221.5,385.5386,0.2613,0.7423,-0.034,1.4277,131.9645,-0.0066
519,0.61,1221.3,386.2512,0.2615,0.7434,-0.0357,1.4262,133.0819,-0.0068
520,0.64,1221.1,386.9625,0.2617,0.7445,-0.0374,1.4247,134.1988,-0.007
521,0.67,1220.9,387.6725,0.2619,0.7456,-0.039,1.4233,135.093,-0.0073
522,0.7,1220.7,388.3813,0.2621,0.7467,-0.0407,1.4218,136.2087,-0.0075
523,0.74,1220.5,389.0887,0.2624,0.7478,-0.0424,1.4203,137.3238,-0.0077
524,0.77,1220.4,389.7948,0.2626,0.7489,-0.0441,1.4188,138.1965,-0.0079
525,0.8,1220.2,390.4997,0.2628,0.75,-0.0458,1.4174,139.1885,-0.0082
526,0.83,1220.0,391.2033,0.263,0.7511,-0.0474,1.4159,140.302,-0.0084
527,0.86,1219.8,391.9056,0.2632,0.7522,-0.0491,1.4144,141.3149,-0.0086
528,0.9,1219.6,392.6067,0.2634,0.7533,-0.0508,1.413,142.3052,-0.0088
529,0.93,1219.4,393.3192,0.2636,0.7543,-0.0525,1.4115,143.4169,-0.0091
530,0.96,1219.2,394.0178,0.2638,0.7554,-0.0542,1.41,144.428,-0.0093
531,0.99,1219.0,394.7151,0.264,0.7565,-0.0558,1.4086,145.4166,-0.0095
532,1.02,1218.0,396.0429,0.2642,0.759,-0.0568,1.4061,147.8702,-0.0096
533,1.06,1216.7,397.5928,0.2644,0.762,-0.0576,1.4033,150.7049,-0.0097
534,1.09,1215.4,399.1366,0.2646,0.7649,-0.0584,1.4005,153.6323,-0.0098
535,1.12,1214.2,400.662,0.2648,0.7679,-0.0591,1.3976,156.4341,-0.0098
536,1.15,1212.9,402.194,0.265,0.7708,-0.0599,1.3948,159.2471,-0.0099
537,1.18,1211.6,403.7202,0.2651,0.7738,-0.0606,1.392,162.1528,-0.01
538,1.22,1210.3,405.2283,0.2653,0.7767,-0.0614,1.3892,164.9512,-0.0101
539,1.25,1209.0,406.7432,0.2655,0.7796,-0.0622,1.3864,167.8424,-0.0101
540,1.28,1207.7,408.2524,0.2657,0.7825,-0.0629,1.3836,170.6263,-0.0102
541,1.31,1206.5,409.7438,0.2659,0.7853,-0.0637,1.3808,173.3648,-0.0103
542,1.34,1205.2,411.242,0.2661,0.7882,-0.0644,1.378,176.1344,-0.0103
543,1.38,1203.9,412.7348,0.2662,0.7911,-0.0652,1.3752,178.9967,-0.0104
544,1.41,1202.6,414.2101,0.2664,0.7939,-0.066,1.3724,181.7518,-0.0105
545,1.44,1201.3,415.6922,0.2666,0.7968,-0.0667,1.3696,184.4995,-0.0106
546,1.47,1200.0,417.169,0.2668,0.7996,-0.0675,1.3667,187.46,-0.0106
547,1.5,1198.8,418.6287,0.267,0.8024,-0.0682,1.3639,190.0567,-0.0107
548,1.54,1197.5,420.0952,0.2672,0.8052,-0.069,1.3611,192.8827,-0.0108
549,1.57,1196.2,421.5566,0.2673,0.808,-0.0698,1.3583,195.6015,-0.0108
550,1.6,1194.9,423.0012,0.2675,0.8108,-0.0705,1.3555,198.413,-0.0109
551,1.63,1193.6,424.4526,0.2677,0.8136,-0.0713,1.3527,201.1173,-0.011
552,1.66,1192.3,425.899,0.2679,0.8164,-0.072,1.3499,203.8142,-0.0111
553,1.7,1191.1,427.3289,0.2681,0.8191,-0.0728,1.3471,206.4692,-0.0111
554,1.73,1189.8,428.7657,0.2683,0.8219,-0.0735,1.3443,209.1519,-0.0112
555,1.76,1188.5,430.1976,0.2684,0.8246,-0.0743,1.3415,211.9272,-0.0113
556,1.79,1187.2,431.6133,0.2686,0.8274,-0.0751,1.3387,214.5954,-0.0113
557,1.82,1185.9,433.0358,0.2688,0.8301,-0.0758,1.3358,217.4748,-0.0114
558,1.86,1184.6,434.4537,0.269,0.8328,-0.0766,1.333,220.1282,-0.0115
559,1.89,1183.4,435.8555,0.2692,0.8355,-0.0773,1.3302,222.7413,-0.0116
560,1.92,1182.1,437.2642,0.2693,0.8382,-0.0781,1.3274,225.3805,-0.0116
561,1.95,1180.8,438.6684,0.2695,0.8409,-0.0789,1.3246,228.0123,-0.0117
562,1.98,1179.5,440.0568,0.2697,0.8436,-0.0796,1.3218,230.7369,-0.0118
563,2.02,1177.6,441.7465,0.2699,0.8463,-0.0802,1.3187,233.7989,-0.0118
564,2.05,1175.2,443.7229,0.2702,0.8489,-0.0806,1.3152,237.277,-0.0117
565,2.08,1172.8,445.6905,0.2705,0.8516,-0.081,1.3117,240.6382,-0.0116
566,2.11,1170.3,447.6494,0.2708,0.8542,-0.0815,1.3083,244.0965,-0.0116
567,2.14,1167.9,449.5998,0.2711,0.8569,-0.0819,1.3048,247.5241,-0.0115
568,2.18,1165.4,451.5418,0.2713,0.8595,-0.0823,1.3013,250.965,-0.0114
569,2.21,1163.0,453.4755,0.2716,0.8621,-0.0827,1.2979,254.2423,-0.0114
570,2.24,1160.6,455.3899,0.2719,0.8647,-0.0831,1.2944,257.5194,-0.0113
571,2.27,1158.1,457.3073,0.2722,0.8673,-0.0835,1.2909,261.0087,-0.0112
572,2.3,1155.7,459.2167,0.2725,0.8699,-0.084,1.2875,264.2362,-0.0112
573,2.34,1153.2,461.1182,0.2727,0.8725,-0.0844,1.284,267.5912,-0.0111
574,2.37,1150.8,463.0119,0.273,0.8751,-0.0848,1.2805,270.9006,-0.011
575,2.4,1148.3,464.8978,0.2733,0.8777,-0.0852,1.2771,274.2061,-0.0109
576,2.43,1145.9,466.7762,0.2736,0.8803,-0.0856,1.2736,277.3818,-0.0109
577,2.46,1143.5,468.647,0.2739,0.8828,-0.086,1.2701,280.6407,-0.0108
578,2.5,1141.0,470.5104,0.2741,0.8854,-0.0864,1.2667,283.8953,-0.0107
579,2.53,1138.6,472.3664,0.2744,0.8879,-0.0869,1.2632,287.0205,-0.0107
580,2.56,1136.1,474.2046,0.2747,0.8905,-0.0873,1.2597,290.3548,-0.0106
581,2.59,1133.7,476.0462,0.275,0.893,-0.0877,1.2563,293.4327,-0.0105
582,2.62,1131.2,477.8807,0.2752,0.8955,-0.0881,1.2528,296.6326,-0.0105
583,2.66,1128.8,479.7082,0.2755,0.898,-0.0885,1.2493,299.7902,-0.0104
584,2.69,1126.4,481.5288,0.2758,0.9006,-0.0889,1.2459,302.7182,-0.0103
585,2.72,1123.9,483.3425,0.2761,0.9031,-0.0893,1.2424,305.9666,-0.0103
586,2.75,1121.5,485.1495,0.2763,0.9056,-0.0898,1.2389,309.0737,-0.0102
587,2.78,1119.0,486.9497,0.2766,0.9081,-0.0902,1.2355,312.0755,-0.0101
588,2.82,1116.6,488.7433,0.2769,0.9105,-0.0906,1.232,315.1488,-0.0101
589,2.85,1114.1,490.5303,0.2772,0.913,-0.091,1.2285,318.3282,-0.01
590,2.88,1111.7,492.3109,0.2774,0.9155,-0.0914,1.2251,321.1563,-0.0099
591,2.91,1109.3,494.0749,0.2777,0.9179,-0.0918,1.2216,324.1791,-0.0099
592,2.94,1106.8,495.8427,0.278,0.9204,-0.0923,1.2182,327.1962,-0.0098
593,2.98,1104.4,497.6043,0.2783,0.9229,-0.0927,1.2147,330.0853,-0.0097
594,3.01,1101.9,499.2695,0.2785,0.9249,-0.0932,1.2113,332.8685,-0.0097
595,3.04,1099.1,500.6696,0.2788,0.9257,-0.0939,1.2081,335.0773,-0.0098
596,3.07,1096.4,502.0657,0.2791,0.9266,-0.0947,1.2049,337.1476,-0.0098
