,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
298,-6.46,648.75,471.7627,0.4563,0.9939,0.008,1.2277,320.1296,-0.1971
299,-6.43,649.8,472.1546,0.4555,0.9972,0.0075,1.2304,321.4861,-0.1969
300,-6.4,650.85,472.5463,0.4547,1.0004,0.007,1.2331,322.9369,-0.1966
301,-6.37,651.9,472.9376,0.4538,1.0037,0.0065,1.2357,324.4472,-0.1964
302,-6.34,652.96,473.3181,0.453,1.0069,0.0059,1.2384,325.8743,-0.1962
303,-6.3,654.01,473.7088,0.4522,1.0101,0.0054,1.2411,327.3082,-0.196
304,-6.27,655.06,474.0991,0.4514,1.0134,0.0049,1.2438,328.6364,-0.1957
305,-6.24,656.11,474.4892,0.4506,1.0166,0.0044,1.2465,330.0589,-0.1955
306,-6.21,657.17,474.8789,0.4497,1.0198,0.0039,1.2491,331.529,-0.1953
307,-6.18,658.22,475.2578,0.4489,1.023,0.0034,1.2518,332.9402,-0.1951
308,-6.14,659.27,475.6469,0.4481,1.0262,0.0028,1.2545,334.3458,-0.1948
309,-6.11,660.32,476.0357,0.4472,1.0294,0.0023,1.2572,335.6457,-0.1946
310,-6.08,661.38,476.4242,0.4464,1.0325,0.0018,1.2599,337.0273,-0.1944
311,-6.05,662.43,476.8123,0.4456,1.0357,0.0013,1.2625,338.4821,-0.1942
312,-6.02,663.48,477.1897,0.4448,1.0388,0.0008,1.2652,339.8651,-0.1939
313,-5.98,665.31,477.7133,0.4439,1.0433,0.0003,1.2695,342.189,-0.1937
314,-5.95,667.54,478.2991,0.4431,1.0485,-0.0002,1.2746,345.1535,-0.1934
315,-5.92,669.78,478.8946,0.4423,1.0536,-0.0007,1.2796,348.1495,-0.1932
316,-5.89,672.01,479.4789,0.4415,1.0587,-0.0013,1.2847,351.0688,-0.193
317,-5.86,674.25,480.0625,0.4407,1.0638,-0.0018,1.2898,353.8524,-0.1927
318,-5.82,676.48,480.6454,0.4399,1.0688,-0.0023,1.2949,356.726,-0.1925
319,-5.79,678.72,481.238,0.439,1.0739,-0.0028,1.3,359.564,-0.1922
320,-5.76,680.95,481.8195,0.4382,1.0788,-0.0033,1.305,362.4602,-0.192
321,-5.73,683.19,482.4002,0.4374,1.0838,-0.0038,1.3101,365.1528,-0.1917
322,-5.7,685.42,482.9907,0.4366,1.0888,-0.0043,1.3152,367.9356,-0.1915
323,-5.66,687.65,483.5701,0.4357,1.0938,-0.0048,1.3203,370.6957,-0.1912
324,-5.63,689.89,484.1487,0.4349,1.0987,-0.0053,1.3254,373.4198,-0.191
325,-5.6,692.12,484.7267,0.4341,1.1035,-0.0058,1.3304,376.1036,-0.1907
326,-5.57,694.36,485.3143,0.4332,1.1084,-0.0063,1.3355,378.7822,-0.1905
327,-5.54,696.59,485.8909,0.4324,1.1133,-0.0068,1.3406,381.4514,-0.1902
328,-5.5,698.83,486.4669,0.4316,1.1181,-0.0074,1.3457,384.0845,-0.19
329,-5.47,701.06,487.0524,0.4307,1.1229,-0.0079,1.3507,386.6783,-0.1898
330,-5.44,703.3,487.6269,0.4299,1.1277,-0.0084,1.3558,389.2659,-0.1895
331,-5.41,705.53,488.2008,0.429,1.1325,-0.0089,1.3609,391.8442,-0.1893
332,-5.38,707.76,488.7842,0.4282,1.1372,-0.0094,1.366,394.3998,-0.189
333,-5.34,710.0,489.3567,0.4274,1.142,-0.0099,1.3711,396.819,-0.1888
334,-5.31,712.23,489.9286,0.4265,1.1466,-0.0104,1.3761,399.4003,-0.1885
335,-5.28,714.47,490.4997,0.4257,1.1513,-0.0109,1.3812,401.874,-0.1883
336,-5.25,716.7,491.0804,0.4248,1.156,-0.0114,1.3863,404.3388,-0.188
337,-5.22,718.94,491.6503,0.424,1.1607,-0.0119,1.3914,406.6669,-0.1878
338,-5.18,721.17,492.2195,0.4231,1.1653,-0.0124,1.3965,409.0861,-0.1875
339,-5.15,723.41,492.7981,0.4223,1.1699,-0.0129,1.4015,411.5409,-0.1873
340,-5.12,725.64,493.366,0.4214,1.1745,-0.0135,1.4066,413.9148,-0.187
341,-5.09,727.88,493.9332,0.4206,1.1791,-0.014,1.4117,416.1518,-0.1868
342,-5.06,730.11,494.5099,0.4197,1.1837,-0.0145,1.4168,418.4802,-0.1866
343,-5.02,732.34,495.0758,0.4188,1.1882,-0.015,1.4219,420.7858,-0.1863
344,-4.99,735.05,495.6914,0.418,1.1929,-0.0154,1.4278,423.5956,-0.1859
345,-4.96,739.15,496.4776,0.4173,1.1981,-0.0157,1.4362,428.1328,-0.185
346,-4.93,743.25,497.2625,0.4165,1.2033,-0.0159,1.4447,432.6267,-0.1841
347,-4.9,747.35,498.0462,0.4158,1.2085,-0.0162,1.4531,437.0257,-0.1832
348,-4.86,751.45,498.8186,0.4151,1.2137,-0.0164,1.4616,441.2807,-0.1824
349,-4.83,755.55,499.5998,0.4143,1.2188,-0.0167,1.4701,445.4659,-0.1815
350,-4.8,759.65,500.3799,0.4136,1.2239,-0.017,1.4785,449.6575,-0.1806
351,-4.77,763.75,501.1487,0.4129,1.229,-0.0172,1.487,453.8038,-0.1797
352,-4.74,767.85,501.9263,0.4121,1.2341,-0.0175,1.4954,457.8571,-0.1788
353,-4.7,771.95,502.7027,0.4114,1.2391,-0.0177,1.5039,461.7644,-0.178
354,-4.67,776.06,503.4779,0.4106,1.2441,-0.018,1.5123,465.6645,-0.1771
355,-4.64,780.16,504.242,0.4099,1.2491,-0.0182,1.5208,469.4327,-0.1762
356,-4.61,784.26,505.0149,0.4091,1.2541,-0.0185,1.5292,473.2096,-0.1753
357,-4.58,788.36,505.7865,0.4084,1.2591,-0.0188,1.5377,476.9388,-0.1744
358,-4.54,792.46,506.5471,0.4076,1.264,-0.019,1.5461,480.5776,-0.1735
359,-4.51,796.56,507.3165,0.4069,1.2689,-0.0193,1.5546,484.0678,-0.1726
360,-4.48,800.66,508.0846,0.4061,1.2739,-0.0195,1.563,487.5684,-0.1718
361,-4.45,804.76,508.8516,0.4054,1.2787,-0.0198,1.5715,490.9197,-0.1709
362,-4.42,808.86,509.6077,0.4046,1.2836,-0.02,1.5799,494.2821,-0.17
363,-4.38,812.96,510.3724,0.4039,1.2884,-0.0203,1.5884,497.5943,-0.1691
364,-4.35,817.07,511.136,0.4031,1.2933,-0.0206,1.5969,500.7209,-0.1682
365,-4.32,821.17,511.8887,0.4024,1.2981,-0.0208,1.6053,503.8758,-0.1673
366,-4.29,825.27,512.65,0.4016,1.3029,-0.0211,1.6138,506.8793,-0.1665
367,-4.26,829.37,513.4102,0.4008,1.3077,-0.0213,1.6222,509.896,-0.1656
368,-4.22,833.47,514.1595,0.4001,1.3124,-0.0216,1.6307,512.8605,-0.1647
369,-4.19,837.57,514.9175,0.3993,1.3172,-0.0218,1.6391,515.739,-0.1638
370,-4.16,841.67,515.6743,0.3985,1.3219,-0.0221,1.6476,518.4645,-0.1629
371,-4.13,845.77,516.4301,0.3978,1.3266,-0.0223,1.656,521.2049,-0.162
372,-4.1,849.87,517.175,0.397,1.3313,-0.0226,1.6645,523.7914,-0.1611
373,-4.06,853.98,517.9286,0.3962,1.336,-0.0229,1.6729,526.3769,-0.1603
374,-4.03,858.08,518.681,0.3955,1.3407,-0.0231,1.6814,528.9243,-0.1594
375,-4.0,862.18,519.4228,0.3947,1.3453,-0.0234,1.6898,531.3882,-0.1585
376,-3.97,867.19,519.6922,0.394,1.3487,-0.0234,1.6997,534.6372,-0.1569
377,-3.94,872.21,519.9519,0.3933,1.352,-0.0234,1.7096,537.6698,-0.1553
378,-3.9,877.22,520.2211,0.3927,1.3554,-0.0234,1.7195,540.7202,-0.1537
379,-3.87,882.23,520.4805,0.392,1.3587,-0.0234,1.7294,543.6714,-0.1521
380,-3.84,887.25,520.7495,0.3913,1.362,-0.0234,1.7392,546.4948,-0.1505
381,-3.81,892.26,521.0086,0.3906,1.3653,-0.0234,1.7491,549.248,-0.1489
382,-3.78,897.28,521.2773,0.3899,1.3686,-0.0234,1.759,551.8845,-0.1473
383,-3.74,902.29,521.5362,0.3893,1.3719,-0.0233,1.7689,554.4392,-0.1457
384,-3.71,907.31,521.8046,0.3886,1.3752,-0.0233,1.7788,556.777,-0.1441
385,-3.68,912.32,522.0632,0.3879,1.3785,-0.0233,1.7886,559.2244,-0.1425
386,-3.65,917.33,522.3313,0.3872,1.3818,-0.0233,1.7985,561.482,-0.1409
387,-3.62,922.35,522.5897,0.3865,1.385,-0.0233,1.8084,563.5223,-0.1393
388,-3.58,927.36,522.8575,0.3858,1.3883,-0.0233,1.8183,565.5813,-0.1376
389,-3.55,932.38,523.1157,0.3851,1.3915,-0.0233,1.8282,567.5229,-0.136
390,-3.52,937.39,523.3832,0.3844,1.3948,-0.0233,1.8381,569.3834,-0.1344
391,-3.49,942.41,523.6411,0.3837,1.398,-0.0233,1.8479,571.1206,-0.1328
392,-3.46,947.42,523.9084,0.3831,1.4012,-0.0233,1.8578,572.7831,-0.1312
393,-3.42,952.43,524.166,0.3824,1.4045,-0.0233,1.8677,574.3465,-0.1296
394,-3.39,957.45,524.433,0.3817,1.4077,-0.0233,1.8776,575.6919,-0.128
395,-3.36,962.46,524.6904,0.381,1.4109,-0.0233,1.8875,577.0567,-0.1264
396,-3.33,967.48,524.9571,0.3803,1.4141,-0.0233,1.8973,578.4002,-0.1248
397,-3.3,972.49,525.2142,0.3796,1.4173,-0.0233,1.9072,579.5671,-0.1232
398,-3.26,977.5,525.4712,0.3789,1.4205,-0.0233,1.9171,580.5348,-0.1216
399,-3.23,982.52,525.7376,0.3782,1.4236,-0.0233,1.927,581.484,-0.12
400,-3.2,987.53,525.9943,0.3775,1.4268,-0.0233,1.9369,582.3531,-0.1184
401,-3.17,992.55,526.2604,0.3767,1.43,-0.0233,1.9467,583.1029,-0.1168
402,-3.14,997.56,526.5169,0.376,1.4331,-0.0233,1.9566,583.7741,-0.1152
403,-3.1,1002.6,526.7827,0.3753,1.4363,-0.0233,1.9665,584.2871,-0.1136
404,-3.07,1007.6,527.0389,0.3746,1.4394,-0.0233,1.9764,584.7794,-0.112
405,-3.04,1012.6,527.3045,0.3739,1.4425,-0.0233,1.9863,585.0726,-0.1104
406,-3.01,1017.6,527.5604,0.3732,1.4457,-0.0233,1.9962,585.3669,-0.1088
407,-2.98,1022.0,527.0199,0.3727,1.4472,-0.023,2.0048,585.0944,-0.1072
408,-2.94,1026.1,526.2129,0.3722,1.4481,-0.0226,2.0129,584.8633,-0.1056
409,-2.91,1030.3,525.3951,0.3718,1.4491,-0.0222,2.0211,584.2607,-0.104
410,-2.88,1034.4,524.5856,0.3713,1.45,-0.0218,2.0293,583.7921,-0.1024
411,-2.85,1038.6,523.7652,0.3708,1.4509,-0.0214,2.0375,583.0525,-0.1008
412,-2.82,1042.7,522.9532,0.3704,1.4519,-0.0211,2.0457,582.4486,-0.0991
413,-2.78,1046.8,522.1303,0.3699,1.4528,-0.0207,2.0538,581.8822,-0.0975
414,-2.75,1051.0,521.3156,0.3694,1.4538,-0.0203,2.062,580.938,-0.0959
415,-2.72,1055.1,520.4998,0.369,1.4547,-0.0199,2.0702,580.132,-0.0943
416,-2.69,1059.3,519.673,0.3685,1.4556,-0.0195,2.0784,579.0509,-0.0927
417,-2.66,1063.4,518.8545,0.368,1.4566,-0.0191,2.0866,578.1096,-0.0911
418,-2.62,1067.6,518.0251,0.3676,1.4575,-0.0187,2.0948,576.8915,-0.0895
419,-2.59,1071.7,517.204,0.3671,1.4585,-0.0184,2.1029,575.9221,-0.0879
420,-2.56,1075.8,516.372,0.3666,1.4594,-0.018,2.1111,574.7786,-0.0863
421,-2.53,1080.0,515.5483,0.3662,1.4603,-0.0176,2.1193,573.356,-0.0847
422,-2.5,1084.1,514.7135,0.3657,1.4613,-0.0172,2.1275,572.0773,-0.0831
423,-2.46,1088.3,513.8871,0.3653,1.4622,-0.0168,2.1357,570.5177,-0.0815
424,-2.43,1092.4,513.0595,0.3648,1.4631,-0.0164,2.1438,569.2129,-0.0799
425,-2.4,1096.6,512.2207,0.3643,1.4641,-0.016,2.152,567.5168,-0.0783
426,-2.37,1100.7,511.3903,0.3638,1.465,-0.0157,2.1602,565.9679,-0.0767
427,-2.34,1104.9,510.5487,0.3634,1.466,-0.0153,2.1684,564.1348,-0.0751
428,-2.3,1109.0,509.7156,0.3629,1.4669,-0.0149,2.1766,562.4506,-0.0735
429,-2.27,1113.1,508.8713,0.3624,1.4678,-0.0145,2.1847,560.8104,-0.0719
430,-2.24,1117.3,508.0354,0.362,1.4688,-0.0141,2.1929,558.7728,-0.0703
431,-2.21,1121.4,507.1883,0.3615,1.4697,-0.0137,2.2011,556.8865,-0.0687
432,-2.18,1125.6,506.3497,0.361,1.4706,-0.0133,2.2093,554.7119,-0.067
433,-2.14,1129.7,505.5096,0.3605,1.4716,-0.013,2.2175,552.6903,-0.0654
434,-2.11,1133.9,504.6583,0.3601,1.4725,-0.0126,2.2257,550.3788,-0.0638
435,-2.08,1138.0,503.8154,0.3596,1.4734,-0.0122,2.2338,548.3356,-0.0622
436,-2.05,1142.2,502.9612,0.3591,1.4743,-0.0118,2.242,545.7876,-0.0606
437,-2.02,1146.3,502.1155,0.3586,1.4753,-0.0114,2.2502,543.4957,-0.059
438,-1.98,1149.5,501.0988,0.3583,1.4752,-0.011,2.2569,540.8934,-0.0576
439,-1.95,1151.9,499.91,0.3582,1.4742,-0.0106,2.2621,537.787,-0.0564
440,-1.92,1154.2,498.7184,0.3581,1.4732,-0.0101,2.2672,534.9978,-0.0552
441,-1.89,1156.6,497.5239,0.3581,1.4722,-0.0097,2.2724,531.8422,-0.054
442,-1.86,1159.0,496.3265,0.358,1.4712,-0.0092,2.2776,528.6616,-0.0527
443,-1.82,1161.3,495.1262,0.3579,1.4701,-0.0088,2.2828,525.6844,-0.0515
444,-1.79,1163.7,493.9231,0.3578,1.4691,-0.0084,2.288,522.4544,-0.0503
445,-1.76,1166.0,492.717,0.3577,1.4681,-0.0079,2.2931,519.4454,-0.0491
446,-1.73,1168.4,491.5079,0.3576,1.4671,-0.0075,2.2983,516.1663,-0.0479
447,-1.7,1170.7,490.2958,0.3575,1.466,-0.007,2.3035,513.0925,-0.0467
448,-1.66,1173.1,489.0808,0.3574,1.465,-0.0066,2.3087,509.764,-0.0454
449,-1.63,1175.4,487.8627,0.3573,1.464,-0.0062,2.3139,506.6419,-0.0442
450,-1.6,1177.8,486.6416,0.3572,1.463,-0.0057,2.319,503.3818,-0.043
451,-1.57,1180.1,485.4173,0.3571,1.462,-0.0053,2.3242,500.2116,-0.0418
452,-1.54,1182.5,484.2004,0.357,1.4609,-0.0048,2.3294,496.6845,-0.0406
453,-1.5,1184.8,482.97,0.3569,1.4599,-0.0044,2.3346,493.4659,-0.0394
454,-1.47,1187.2,481.7364,0.3568,1.4589,-0.004,2.3398,489.9894,-0.0382
455,-1.44,1189.5,480.4997,0.3567,1.4578,-0.0035,2.3449,486.8414,-0.0369
456,-1.41,1191.9,479.2598,0.3566,1.4568,-0.0031,2.3501,483.3158,-0.0357
457,-1.38,1194.2,478.0167,0.3565,1.4558,-0.0026,2.3553,480.0007,-0.0345
458,-1.34,1196.6,476.7704,0.3564,1.4548,-0.0022,2.3605,476.4257,-0.0333
459,-1.31,1198.9,475.5208,0.3563,1.4537,-0.0018,2.3657,472.9623,-0.0321
460,-1.28,1201.3,474.2679,0.3562,1.4527,-0.0013,2.3708,469.458,-0.0309
461,-1.25,1203.6,473.0116,0.3561,1.4517,-0.0009,2.376,466.0464,-0.0296
462,-1.22,1206.0,471.7521,0.356,1.4506,-0.0004,2.3812,462.3728,-0.0284
463,-1.18,1208.3,470.4891,0.3559,1.4496,0.0,2.3864,458.9129,-0.0272
464,-1.15,1210.7,469.2228,0.3558,1.4486,0.0004,2.3916,455.1899,-0.026
465,-1.12,1213.1,467.953,0.3557,1.4475,0.0009,2.3967,451.5632,-0.0248
466,-1.09,1215.4,466.6798,0.3556,1.4465,0.0013,2.4019,447.9307,-0.0236
467,-1.06,1217.8,465.4138,0.3555,1.4454,0.0018,2.4071,444.1336,-0.0223
468,-1.02,1220.1,464.1336,0.3555,1.4444,0.0022,2.4123,440.5528,-0.0211
469,-0.99,1222.0,463.0659,0.3554,1.4434,0.0025,2.4164,437.3592,-0.02
470,-0.96,1222.5,462.6446,0.3555,1.4422,0.0024,2.4172,435.773,-0.019
471,-0.93,1223.1,462.2337,0.3555,1.4411,0.0024,2.4181,433.8219,-0.0181
472,-0.9,1223.6,461.8225,0.3556,1.44,0.0023,2.4189,432.334,-0.0172
473,-0.86,1224.2,461.4,0.3557,1.4389,0.0022,2.4198,430.3808,-0.0162
474,-0.83,1224.7,460.9881,0.3557,1.4377,0.0021,2.4206,428.7912,-0.0153
475,-0.8,1225.2,460.5649,0.3558,1.4366,0.0021,2.4215,427.1782,-0.0143
476,-0.77,1225.8,460.1521,0.3559,1.4355,0.002,2.4224,425.2221,-0.0134
477,-0.74,1226.3,459.7282,0.3559,1.4343,0.0019,2.4232,423.6298,-0.0124
478,-0.7,1226.9,459.3147,0.356,1.4332,0.0018,2.4241,421.7717,-0.0115
479,-0.67,1227.4,458.9009,0.3561,1.4321,0.0017,2.4249,420.1777,-0.0106
480,-0.64,1227.9,458.4757,0.3561,1.4309,0.0017,2.4258,418.4602,-0.0096
481,-0.61,1228.5,458.0611,0.3562,1.4298,0.0016,2.4266,416.7219,-0.0087
482,-0.58,1229.0,457.6352,0.3563,1.4287,0.0015,2.4275,415.0025,-0.0077
483,-0.54,1229.5,457.2199,0.3563,1.4275,0.0014,2.4283,413.4052,-0.0068
484,-0.51,1230.1,456.8041,0.3564,1.4264,0.0014,2.4292,411.5411,-0.0059
485,-0.48,1230.6,456.377,0.3565,1.4252,0.0013,2.4301,409.8189,-0.0049
486,-0.45,1231.2,455.9605,0.3565,1.4241,0.0012,2.4309,407.9759,-0.004
487,-0.42,1231.7,455.5327,0.3566,1.423,0.0011,2.4318,406.3519,-0.003
488,-0.38,1232.2,455.1154,0.3567,1.4218,0.001,2.4326,404.7503,-0.0021
489,-0.35,1232.8,454.6867,0.3567,1.4207,0.001,2.4335,402.7812,-0.0012
490,-0.32,1233.3,454.2686,0.3568,1.4195,0.0009,2.4343,401.1778,-0.0002
491,-0.29,1233.9,453.8502,0.3568,1.4184,0.0008,2.4352,399.3067,0.0007
492,-0.26,1234.4,453.4203,0.3569,1.4173,0.0007,2.436,397.7016,0.0017
493,-0.22,1234.9,453.0011,0.357,1.4161,0.0007,2.4369,395.9722,0.0026
494,-0.19,1235.5,452.5704,0.357,1.415,0.0006,2.4377,394.2216,0.0036
495,-0.16,1236.0,452.1504,0.3571,1.4138,0.0005,2.4386,392.4904,0.0045
496,-0.13,1236.5,451.7189,0.3572,1.4127,0.0004,2.4395,390.7583,0.0054
497,-0.1,1237.1,451.2981,0.3572,1.4115,0.0004,2.4403,389.0049,0.0064
498,-0.06,1237.6,450.8769,0.3573,1.4104,0.0003,2.4412,387.2709,0.0073
499,-0.03,1238.2,450.4442,0.3574,1.4092,0.0002,2.442,385.4156,0.0083
500,0.0,1238.7,450.0222,0.3574,1.4081,0.0001,2.4429,383.7798,0.0092
501,0.03,1237.3,450.7438,0.3575,1.4082,-0.0002,2.4393,385.7541,0.0101
502,0.06,1235.9,451.4754,0.3577,1.4083,-0.0005,2.4358,387.6948,0.011
503,0.1,1234.5,452.1946,0.3578,1.4084,-0.0008,2.4323,389.5256,0.0119
504,0.13,1233.1,452.9128,0.3579,1.4085,-0.0011,2.4287,391.57,0.0128
505,0.16,1231.7,453.6408,0.358,1.4086,-0.0014,2.4252,393.3812,0.0137
506,0.19,1230.2,454.3567,0.3581,1.4087,-0.0017,2.4216,395.6477,0.0146
507,0.22,1228.8,455.0824,0.3582,1.4088,-0.002,2.4181,397.4387,0.0156
508,0.26,1227.4,455.796,0.3583,1.4089,-0.0023,2.4146,399.32,0.0165
509,0.29,1226.0,456.5085,0.3584,1.409,-0.0026,2.411,401.214,0.0174
510,0.32,1224.6,457.2308,0.3585,1.4091,-0.0029,2.4075,403.0755,0.0183
511,0.35,1223.2,457.941,0.3587,1.4092,-0.0032,2.4039,404.9495,0.0192
512,0.38,1221.8,458.6611,0.3588,1.4093,-0.0035,2.4004,406.7913,0.0201
513,0.42,1220.4,459.3691,0.3589,1.4094,-0.0038,2.3969,408.5232,0.021
514,0.45,1219.0,460.0869,0.359,1.4095,-0.0041,2.3933,410.4673,0.0219
515,0.48,1217.5,460.7928,0.3591,1.4096,-0.0044,2.3898,412.4185,0.0228
516,0.51,1216.1,461.4976,0.3592,1.4098,-0.0047,2.3862,414.3422,0.0237
517,0.54,1214.7,462.2121,0.3593,1.4099,-0.005,2.3827,416.0343,0.0246
518,0.58,1213.3,462.9147,0.3594,1.41,-0.0053,2.3792,417.8166,0.0256
519,0.61,1211.9,463.627,0.3595,1.41,-0.0056,2.3756,419.6104,0.0265
520,0.64,1210.5,464.3275,0.3596,1.4101,-0.0059,2.3721,421.3729,0.0274
521,0.67,1209.1,465.0269,0.3597,1.4102,-0.0062,2.3685,423.1467,0.0283
522,0.7,1207.7,465.736,0.3598,1.4104,-0.0065,2.365,424.8895,0.0292
523,0.74,1206.3,466.4333,0.36,1.4105,-0.0068,2.3614,426.7432,0.0301
524,0.77,1204.8,467.1402,0.3601,1.4106,-0.0071,2.3579,428.6021,0.031
525,0.8,1203.4,467.8354,0.3602,1.4107,-0.0074,2.3544,430.315,0.0319
526,0.83,1202.0,468.5296,0.3603,1.4108,-0.0077,2.3508,432.0384,0.0328
527,0.86,1200.6,469.2334,0.3604,1.4109,-0.008,2.3473,433.7316,0.0337
528,0.9,1199.2,469.9255,0.3605,1.411,-0.0083,2.3437,435.435,0.0346
529,0.93,1197.8,470.6272,0.3606,1.4111,-0.0086,2.3402,437.1084,0.0355
530,0.96,1196.4,471.3173,0.3607,1.4112,-0.0089,2.3367,438.6721,0.0365
531,0.99,1195.0,472.0064,0.3608,1.4113,-0.0092,2.3331,440.4455,0.0374
532,1.02,1192.2,473.0645,0.361,1.4117,-0.0092,2.3274,443.3737,0.0386
533,1.06,1188.9,474.2362,0.3612,1.4122,-0.0091,2.321,446.7631,0.0401
534,1.09,1185.6,475.4051,0.3614,1.4127,-0.009,2.3145,450.3288,0.0415
535,1.12,1182.3,476.5606,0.3616,1.4133,-0.0089,2.3081,453.6334,0.0429
536,1.15,1179.1,477.7238,0.3618,1.4138,-0.0087,2.3017,456.6655,0.0443
537,1.18,1175.8,478.8841,0.362,1.4143,-0.0086,2.2952,460.1038,0.0457
538,1.22,1172.5,480.0417,0.3623,1.4148,-0.0085,2.2888,463.282,0.0471
539,1.25,1169.2,481.186,0.3625,1.4153,-0.0084,2.2824,466.4179,0.0485
540,1.28,1165.9,482.3381,0.3627,1.4158,-0.0083,2.2759,469.7282,0.0499
541,1.31,1162.7,483.4873,0.3629,1.4163,-0.0082,2.2695,472.5524,0.0514
542,1.34,1159.4,484.6339,0.3631,1.4168,-0.0081,2.2631,475.5619,0.0528
543,1.38,1156.1,485.7777,0.3633,1.4173,-0.008,2.2566,478.6447,0.0542
544,1.41,1152.8,486.9086,0.3635,1.4179,-0.0079,2.2502,481.6694,0.0556
545,1.44,1149.5,488.0471,0.3637,1.4183,-0.0078,2.2438,484.5519,0.057
546,1.47,1146.3,489.183,0.3639,1.4189,-0.0077,2.2373,487.283,0.0584
547,1.5,1143.0,490.3162,0.3641,1.4194,-0.0076,2.2309,490.1813,0.0598
548,1.54,1139.7,491.4468,0.3643,1.4199,-0.0075,2.2245,492.9373,0.0612
549,1.57,1136.4,492.5647,0.3645,1.4204,-0.0074,2.218,495.7648,0.0627
550,1.6,1133.2,493.6902,0.3647,1.4209,-0.0072,2.2116,498.3149,0.0641
551,1.63,1129.9,494.8131,0.365,1.4214,-0.0071,2.2052,500.9445,0.0655
552,1.66,1126.6,495.9335,0.3652,1.4219,-0.007,2.1987,503.6446,0.0669
553,1.7,1123.3,497.0412,0.3654,1.4224,-0.0069,2.1923,506.2894,0.0683
554,1.73,1120.0,498.1566,0.3656,1.4229,-0.0068,2.1859,508.792,0.0697
555,1.76,1116.8,499.2695,0.3658,1.4234,-0.0067,2.1794,511.1461,0.0711
556,1.79,1113.5,500.3799,0.366,1.4239,-0.0066,2.173,513.6645,0.0725
557,1.82,1110.2,501.4878,0.3662,1.4245,-0.0065,2.1666,516.0407,0.0739
558,1.86,1106.9,502.5833,0.3664,1.425,-0.0064,2.1601,518.4853,0.0754
559,1.89,1103.7,503.6864,0.3666,1.4255,-0.0063,2.1537,520.5613,0.0768
560,1.92,1100.4,504.7871,0.3668,1.426,-0.0062,2.1473,522.9111,0.0782
561,1.95,1097.1,505.8854,0.367,1.4265,-0.0061,2.1408,525.2283,0.0796
562,1.98,1093.8,506.9813,0.3672,1.427,-0.006,2.1344,527.3933,0.081
563,2.02,1090.3,507.9173,0.3675,1.4268,-0.0058,2.1276,529.3777,0.0825
564,2.05,1086.5,508.6944,0.3678,1.426,-0.0056,2.1205,531.1768,0.084
565,2.08,1082.8,509.4801,0.3682,1.4251,-0.0053,2.1133,532.7188,0.0854
566,2.11,1079.0,510.2646,0.3685,1.4243,-0.0051,2.1061,534.5181,0.0869
567,2.14,1075.3,511.0382,0.3689,1.4234,-0.0048,2.099,535.9453,0.0884
568,2.18,1071.5,511.8203,0.3692,1.4226,-0.0046,2.0918,537.5363,0.0899
569,2.21,1067.7,512.5915,0.3696,1.4218,-0.0044,2.0847,539.0658,0.0914
570,2.24,1064.0,513.3712,0.3699,1.4209,-0.0041,2.0775,540.44,0.0929
571,2.27,1060.2,514.1498,0.3702,1.4201,-0.0039,2.0703,541.8679,0.0944
572,2.3,1056.5,514.9175,0.3706,1.4192,-0.0037,2.0632,543.0292,0.0959
573,2.34,1052.7,515.6937,0.3709,1.4184,-0.0034,2.056,544.4488,0.0974
574,2.37,1049.0,516.4591,0.3713,1.4175,-0.0032,2.0489,545.4039,0.0989
575,2.4,1045.2,517.233,0.3716,1.4167,-0.0029,2.0417,546.7152,0.1004
576,2.43,1041.4,518.0058,0.3719,1.4158,-0.0027,2.0346,547.8676,0.1019
577,2.46,1037.7,518.7678,0.3723,1.415,-0.0025,2.0274,548.767,0.1034
578,2.5,1033.9,519.5383,0.3726,1.4141,-0.0022,2.0202,549.9152,0.1048
579,2.53,1030.2,520.3076,0.373,1.4133,-0.002,2.0131,550.7044,0.1064
580,2.56,1026.4,521.0662,0.3733,1.4124,-0.0018,2.0059,551.6442,0.1078
581,2.59,1022.6,521.8333,0.3736,1.4116,-0.0015,1.9988,552.5271,0.1093
582,2.62,1018.9,522.5897,0.374,1.4107,-0.0013,1.9916,553.2588,0.1108
583,2.66,1015.1,523.3546,0.3743,1.4099,-0.001,1.9845,553.9341,0.1123
584,2.69,1011.4,524.1183,0.3747,1.409,-0.0008,1.9773,554.5588,0.1138
585,2.72,1007.6,524.8714,0.375,1.4082,-0.0006,1.9701,555.3272,0.1153
586,2.75,1003.9,525.633,0.3753,1.4073,-0.0003,1.963,555.7443,0.1168
587,2.78,1000.1,526.3839,0.3757,1.4064,-0.0001,1.9558,556.3044,0.1183
588,2.82,996.33,527.1432,0.376,1.4056,0.0001,1.9487,556.7517,0.1198
589,2.85,992.58,527.9015,0.3763,1.4047,0.0004,1.9415,557.2059,0.1213
590,2.88,988.82,528.6492,0.3767,1.4039,0.0006,1.9344,557.4266,0.1228
591,2.91,985.06,529.4053,0.377,1.403,0.0008,1.9272,557.7924,0.1243
592,2.94,981.3,530.1509,0.3773,1.4021,0.0011,1.92,558.104,0.1258
