,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
292,-6.66,715.26,488.2417,0.4716,0.8033,0.03,1.2915,221.8417,-0.1522
293,-6.62,715.78,488.1188,0.4713,0.8065,0.0299,1.2942,223.2375,-0.1526
294,-6.59,716.3,488.0061,0.4709,0.8097,0.0298,1.2969,224.7305,-0.1529
295,-6.56,716.82,487.8832,0.4706,0.8129,0.0297,1.2996,226.1207,-0.1532
296,-6.53,717.34,487.7602,0.4702,0.816,0.0296,1.3023,227.5081,-0.1535
297,-6.5,718.07,487.6987,0.4699,0.8196,0.0295,1.3055,229.1596,-0.1538
298,-6.46,719.16,487.7294,0.4695,0.8238,0.0293,1.3096,231.0881,-0.154
299,-6.43,720.26,487.7602,0.4691,0.8281,0.0291,1.3136,233.0665,-0.1543
300,-6.4,721.35,487.7909,0.4688,0.8323,0.0289,1.3176,235.0492,-0.1545
301,-6.37,722.44,487.8217,0.4684,0.8364,0.0287,1.3217,236.9511,-0.1547
302,-6.34,723.54,487.8524,0.468,0.8406,0.0285,1.3257,238.903,-0.1549
303,-6.3,724.63,487.8729,0.4676,0.8447,0.0283,1.3297,240.8595,-0.1552
304,-6.27,725.73,487.9037,0.4673,0.8489,0.0281,1.3338,242.7213,-0.1554
305,-6.24,726.82,487.9344,0.4669,0.853,0.0279,1.3378,244.6602,-0.1556
306,-6.21,727.91,487.9652,0.4665,0.857,0.0277,1.3418,246.5904,-0.1558
307,-6.18,729.01,487.9959,0.4661,0.8611,0.0275,1.3459,248.5254,-0.156
308,-6.14,730.1,488.0266,0.4657,0.8651,0.0273,1.3499,250.438,-0.1563
309,-6.11,731.2,488.0574,0.4654,0.8691,0.0271,1.3539,252.3283,-0.1565
310,-6.08,732.29,488.0881,0.465,0.8731,0.0269,1.358,254.1502,-0.1567
311,-6.05,733.38,488.1188,0.4646,0.8771,0.0267,1.362,256.0364,-0.1569
312,-6.02,734.48,488.1496,0.4642,0.8811,0.0265,1.366,257.9003,-0.1572
313,-5.98,736.08,488.2827,0.4638,0.8856,0.0263,1.3711,260.0607,-0.1572
314,-5.95,737.94,488.4875,0.4634,0.8903,0.026,1.3768,262.3042,-0.1571
315,-5.92,739.8,488.6819,0.463,0.8949,0.0258,1.3825,264.4265,-0.157
316,-5.89,741.67,488.8865,0.4626,0.8996,0.0255,1.3882,266.6137,-0.1569
317,-5.86,743.53,489.0808,0.4622,0.9042,0.0252,1.3939,268.7935,-0.1568
318,-5.82,745.4,489.2852,0.4618,0.9088,0.025,1.3996,270.9382,-0.1567
319,-5.79,747.26,489.4895,0.4614,0.9134,0.0247,1.4052,273.1502,-0.1566
320,-5.76,749.12,489.6836,0.461,0.9179,0.0244,1.4109,275.2666,-0.1566
321,-5.73,750.99,489.8877,0.4606,0.9225,0.0242,1.4166,277.3476,-0.1565
322,-5.7,752.85,490.0816,0.4602,0.927,0.0239,1.4223,279.4214,-0.1564
323,-5.66,754.72,490.2856,0.4598,0.9315,0.0236,1.428,281.4598,-0.1563
324,-5.63,756.58,490.4794,0.4594,0.9359,0.0234,1.4336,283.5669,-0.1562
325,-5.6,758.44,490.6832,0.459,0.9404,0.0231,1.4393,285.5773,-0.1561
326,-5.57,760.31,490.8768,0.4586,0.9448,0.0228,1.445,287.552,-0.156
327,-5.54,762.17,491.0804,0.4582,0.9492,0.0226,1.4507,289.52,-0.1559
328,-5.5,764.04,491.2739,0.4578,0.9536,0.0223,1.4564,291.4521,-0.1558
329,-5.47,766.2,491.6299,0.4573,0.9587,0.022,1.4626,294.0559,-0.1556
330,-5.44,768.38,491.9858,0.4568,0.9639,0.0217,1.4689,296.7266,-0.1553
331,-5.41,770.56,492.3413,0.4562,0.969,0.0214,1.4752,299.3699,-0.155
332,-5.38,772.74,492.6967,0.4557,0.9741,0.0212,1.4814,301.963,-0.1547
333,-5.34,774.92,493.0517,0.4552,0.9792,0.0209,1.4877,304.5515,-0.1544
334,-5.31,777.1,493.4065,0.4546,0.9842,0.0206,1.494,307.0126,-0.1541
335,-5.28,779.27,493.7509,0.4541,0.9892,0.0203,1.5003,309.5612,-0.1538
336,-5.25,781.45,494.1053,0.4536,0.9942,0.02,1.5065,312.0456,-0.1535
337,-5.22,783.63,494.4593,0.4531,0.9992,0.0197,1.5128,314.5245,-0.1532
338,-5.18,785.81,494.8131,0.4525,1.0041,0.0194,1.5191,316.976,-0.1529
339,-5.15,787.99,495.1666,0.452,1.009,0.0192,1.5254,319.3001,-0.1526
340,-5.12,790.17,495.5199,0.4515,1.0139,0.0189,1.5317,321.6966,-0.1523
341,-5.09,792.35,495.873,0.4509,1.0188,0.0186,1.5379,324.0449,-0.152
342,-5.06,794.53,496.2258,0.4504,1.0236,0.0183,1.5442,326.3868,-0.1517
343,-5.02,796.71,496.5783,0.4499,1.0284,0.018,1.5505,328.6011,-0.1514
344,-4.99,798.91,497.001,0.4493,1.0333,0.0177,1.5567,331.1368,-0.1511
345,-4.96,801.2,497.6344,0.4485,1.0381,0.0173,1.5627,334.1648,-0.1509
346,-4.93,803.49,498.267,0.4477,1.043,0.0168,1.5686,337.2456,-0.1506
347,-4.9,805.78,498.8988,0.4469,1.0478,0.0164,1.5746,340.2188,-0.1504
348,-4.86,808.07,499.5298,0.4461,1.0526,0.016,1.5806,343.1646,-0.1501
349,-4.83,810.36,500.16,0.4453,1.0573,0.0156,1.5866,346.0828,-0.1498
350,-4.8,812.64,500.7894,0.4446,1.0621,0.0151,1.5925,349.0708,-0.1496
351,-4.77,814.93,501.418,0.4438,1.0668,0.0147,1.5985,351.9344,-0.1493
352,-4.74,817.22,502.0458,0.443,1.0715,0.0143,1.6045,354.7705,-0.149
353,-4.7,819.51,502.6729,0.4422,1.0762,0.0139,1.6105,357.4791,-0.1488
354,-4.67,821.8,503.2991,0.4414,1.0808,0.0134,1.6164,360.3425,-0.1485
355,-4.64,824.08,503.9246,0.4406,1.0855,0.013,1.6224,363.1126,-0.1483
356,-4.61,826.37,504.5493,0.4398,1.0901,0.0126,1.6284,365.8391,-0.148
357,-4.58,828.66,505.1732,0.439,1.0947,0.0122,1.6344,368.5381,-0.1478
358,-4.54,830.95,505.7964,0.4382,1.0993,0.0117,1.6404,371.2096,-0.1475
359,-4.51,833.24,506.4188,0.4374,1.1039,0.0113,1.6463,373.937,-0.1472
360,-4.48,835.66,506.9122,0.4366,1.1077,0.0109,1.6524,376.3554,-0.1468
361,-4.45,838.16,507.3362,0.4359,1.111,0.0105,1.6586,378.6278,-0.1463
362,-4.42,840.66,507.7598,0.4351,1.1144,0.0102,1.6648,380.7692,-0.1458
363,-4.38,843.15,508.1732,0.4343,1.1177,0.0098,1.671,382.9964,-0.1453
364,-4.35,845.65,508.5961,0.4335,1.121,0.0094,1.6772,385.0758,-0.1448
365,-4.32,848.15,509.0187,0.4328,1.1243,0.009,1.6833,387.2091,-0.1443
366,-4.29,850.65,509.4311,0.432,1.1277,0.0087,1.6895,389.3268,-0.1438
367,-4.26,853.15,509.8529,0.4312,1.1309,0.0083,1.6957,391.3135,-0.1433
368,-4.22,855.65,510.2744,0.4304,1.1342,0.0079,1.7019,393.3693,-0.1428
369,-4.19,858.15,510.6858,0.4297,1.1375,0.0075,1.7081,395.294,-0.1423
370,-4.16,860.65,511.1066,0.4289,1.1408,0.0072,1.7143,397.2877,-0.1418
371,-4.13,863.14,511.5271,0.4281,1.144,0.0068,1.7204,399.2539,-0.1412
372,-4.1,865.64,511.9375,0.4273,1.1473,0.0064,1.7266,401.186,-0.1407
373,-4.06,868.14,512.3573,0.4265,1.1505,0.006,1.7328,402.987,-0.1402
374,-4.03,870.64,512.7768,0.4257,1.1537,0.0056,1.739,404.857,-0.1397
375,-4.0,873.14,513.1959,0.425,1.157,0.0053,1.7452,406.5961,-0.1392
376,-3.97,876.12,513.342,0.4242,1.1598,0.0052,1.7518,408.313,-0.1383
377,-3.94,879.1,513.4978,0.4234,1.1627,0.0052,1.7585,409.9026,-0.1373
378,-3.9,882.07,513.6536,0.4226,1.1656,0.0052,1.7652,411.47,-0.1363
379,-3.87,885.05,513.8093,0.4218,1.1684,0.0052,1.7719,412.9799,-0.1354
380,-3.84,888.03,513.9553,0.421,1.1713,0.0051,1.7786,414.3498,-0.1344
381,-3.81,891.01,514.1109,0.4202,1.1741,0.0051,1.7852,415.8689,-0.1335
382,-3.78,893.99,514.2665,0.4194,1.177,0.0051,1.7919,417.2593,-0.1325
383,-3.74,896.97,514.422,0.4186,1.1798,0.005,1.7986,418.6098,-0.1315
384,-3.71,899.94,514.5775,0.4178,1.1826,0.005,1.8053,419.9383,-0.1306
385,-3.68,902.92,514.7232,0.417,1.1855,0.005,1.812,421.109,-0.1296
386,-3.65,905.9,514.8786,0.4162,1.1882,0.005,1.8186,422.4303,-0.1286
387,-3.62,908.88,515.034,0.4154,1.191,0.0049,1.8253,423.6213,-0.1277
388,-3.58,911.86,515.1893,0.4146,1.1939,0.0049,1.832,424.7725,-0.1267
389,-3.55,914.84,515.3348,0.4138,1.1966,0.0049,1.8387,425.8837,-0.1258
390,-3.52,917.81,515.4901,0.4129,1.1994,0.0048,1.8453,427.0652,-0.1248
391,-3.49,920.96,515.6258,0.4122,1.2022,0.0049,1.8519,428.2742,-0.1239
392,-3.46,924.37,515.7228,0.4114,1.2051,0.0051,1.8584,429.8508,-0.123
393,-3.42,927.79,515.81,0.4107,1.2079,0.0053,1.8648,431.3572,-0.1222
394,-3.39,931.21,515.907,0.4099,1.2107,0.0055,1.8713,432.8267,-0.1213
395,-3.36,934.62,516.0039,0.4092,1.2135,0.0057,1.8777,434.364,-0.1204
396,-3.33,938.04,516.1008,0.4084,1.2163,0.0059,1.8842,435.645,-0.1196
397,-3.3,941.46,516.188,0.4077,1.2191,0.006,1.8906,437.0757,-0.1187
398,-3.26,944.88,516.2848,0.4069,1.2219,0.0062,1.8971,438.3682,-0.1178
399,-3.23,948.29,516.3816,0.4062,1.2247,0.0064,1.9035,439.63,-0.117
400,-3.2,951.71,516.4688,0.4054,1.2275,0.0066,1.91,440.8339,-0.1161
401,-3.17,955.13,516.5656,0.4047,1.2303,0.0068,1.9164,442.0889,-0.1153
402,-3.14,958.54,516.6624,0.4039,1.233,0.007,1.9229,443.1234,-0.1144
403,-3.1,961.96,516.7591,0.4031,1.2358,0.0072,1.9293,444.2906,-0.1136
404,-3.07,965.38,516.8462,0.4024,1.2385,0.0074,1.9358,445.3174,-0.1127
405,-3.04,968.8,516.9429,0.4016,1.2413,0.0076,1.9423,446.1998,-0.1118
406,-3.01,972.21,517.0397,0.4009,1.2441,0.0078,1.9487,447.2544,-0.111
407,-2.98,975.83,516.7882,0.4004,1.246,0.008,1.9551,447.9548,-0.1101
408,-2.94,979.51,516.4204,0.4001,1.2476,0.0081,1.9614,448.5891,-0.1092
409,-2.91,983.2,516.0523,0.3998,1.2493,0.0083,1.9678,449.159,-0.1083
410,-2.88,986.88,515.6937,0.3995,1.2509,0.0085,1.9741,449.8002,-0.1074
411,-2.85,990.56,515.3251,0.3992,1.2526,0.0087,1.9805,450.1959,-0.1065
412,-2.82,994.25,514.9563,0.3989,1.2542,0.0089,1.9869,450.6247,-0.1056
413,-2.78,997.93,514.5872,0.3986,1.2558,0.0091,1.9932,451.0259,-0.1047
414,-2.75,1001.6,514.2179,0.3983,1.2575,0.0093,1.9996,451.4006,-0.1038
415,-2.72,1005.3,513.8482,0.398,1.2591,0.0094,2.0059,451.6687,-0.1029
416,-2.69,1009.0,513.4881,0.3977,1.2608,0.0096,2.0123,451.8893,-0.102
417,-2.66,1012.7,513.1179,0.3974,1.2624,0.0098,2.0186,452.0638,-0.1011
418,-2.62,1016.3,512.7475,0.397,1.264,0.01,2.025,452.3925,-0.1002
419,-2.59,1020.0,512.3768,0.3967,1.2656,0.0102,2.0313,452.474,-0.0993
420,-2.56,1023.7,512.0059,0.3964,1.2672,0.0104,2.0377,452.5065,-0.0985
421,-2.53,1027.4,511.6444,0.3961,1.2689,0.0106,2.0441,452.4917,-0.0976
422,-2.5,1031.0,511.2045,0.3958,1.2704,0.0108,2.0502,452.4438,-0.0966
423,-2.46,1034.1,510.343,0.3956,1.2711,0.011,2.0553,451.9143,-0.0952
424,-2.43,1037.1,509.4801,0.3954,1.2717,0.0112,2.0604,451.5592,-0.0938
425,-2.4,1040.2,508.6158,0.3952,1.2724,0.0114,2.0655,450.9669,-0.0923
426,-2.37,1043.2,507.7499,0.395,1.2731,0.0117,2.0706,450.4501,-0.0909
427,-2.34,1046.3,506.8826,0.3948,1.2737,0.0119,2.0756,449.8997,-0.0895
428,-2.3,1049.3,506.0138,0.3946,1.2744,0.0121,2.0807,449.4215,-0.0881
429,-2.27,1052.4,505.1435,0.3943,1.2751,0.0124,2.0858,448.7041,-0.0866
430,-2.24,1055.5,504.2718,0.3941,1.2757,0.0126,2.0909,447.955,-0.0852
431,-2.21,1058.5,503.3985,0.3939,1.2764,0.0128,2.096,447.284,-0.0838
432,-2.18,1061.6,502.5137,0.3937,1.2771,0.0131,2.101,446.5784,-0.0824
433,-2.14,1064.6,501.6373,0.3935,1.2777,0.0133,2.1061,445.9459,-0.081
434,-2.11,1067.7,500.7594,0.3933,1.2784,0.0135,2.1112,445.0718,-0.0795
435,-2.08,1070.7,499.88,0.3931,1.2791,0.0138,2.1163,444.3776,-0.0781
436,-2.05,1073.8,498.999,0.3929,1.2797,0.014,2.1214,443.3407,-0.0767
437,-2.02,1076.9,498.1165,0.3927,1.2804,0.0142,2.1264,442.4798,-0.0753
438,-1.98,1079.2,497.2625,0.3923,1.2809,0.0146,2.1303,441.6802,-0.0738
439,-1.95,1080.7,496.4474,0.3918,1.2812,0.015,2.1329,440.975,-0.0723
440,-1.92,1082.3,495.6309,0.3914,1.2815,0.0154,2.1355,440.1484,-0.0707
441,-1.89,1083.8,494.8131,0.3909,1.2818,0.0158,2.1382,439.4188,-0.0692
442,-1.86,1085.4,493.9939,0.3904,1.2821,0.0163,2.1408,438.5757,-0.0677
443,-1.82,1087.0,493.1734,0.3899,1.2825,0.0167,2.1434,437.7242,-0.0662
444,-1.79,1088.5,492.3617,0.3894,1.2828,0.0171,2.146,437.079,-0.0646
445,-1.76,1090.1,491.5384,0.3889,1.2831,0.0176,2.1486,436.2111,-0.0631
446,-1.73,1091.6,490.7138,0.3885,1.2834,0.018,2.1513,435.4409,-0.0616
447,-1.7,1093.2,489.8877,0.388,1.2837,0.0184,2.1539,434.5565,-0.06
448,-1.66,1094.8,489.0603,0.3875,1.284,0.0188,2.1565,433.5638,-0.0585
449,-1.63,1096.3,488.2315,0.387,1.2844,0.0193,2.1591,432.8787,-0.057
450,-1.6,1097.9,487.4013,0.3865,1.2847,0.0197,2.1618,431.8598,-0.0554
451,-1.57,1099.4,486.5696,0.386,1.285,0.0201,2.1644,431.1586,-0.0539
452,-1.54,1101.0,485.7366,0.3856,1.2853,0.0205,2.167,430.233,-0.0524
453,-1.5,1102.6,484.9021,0.3851,1.2856,0.021,2.1696,429.299,-0.0509
454,-1.47,1103.5,484.4481,0.3844,1.286,0.0214,2.1714,428.6601,-0.0497
455,-1.44,1104.3,484.0558,0.3837,1.2864,0.0217,2.173,428.0561,-0.0487
456,-1.41,1105.2,483.6631,0.3831,1.2869,0.0221,2.1746,427.3321,-0.0477
457,-1.38,1106.0,483.2701,0.3824,1.2873,0.0225,2.1763,426.7122,-0.0466
458,-1.34,1106.9,482.8768,0.3817,1.2877,0.0229,2.1779,425.9825,-0.0456
459,-1.31,1107.7,482.4832,0.3811,1.2881,0.0233,2.1795,425.3678,-0.0445
460,-1.28,1108.5,482.0892,0.3804,1.2885,0.0236,2.1812,424.7398,-0.0435
461,-1.25,1109.4,481.6949,0.3797,1.2889,0.024,2.1828,424.0017,-0.0424
462,-1.22,1110.2,481.2899,0.3791,1.2893,0.0244,2.1844,423.4791,-0.0414
463,-1.18,1111.1,480.895,0.3784,1.2898,0.0248,2.186,422.6354,-0.0403
464,-1.15,1111.9,480.4997,0.3777,1.2902,0.0252,2.1877,421.9964,-0.0393
465,-1.12,1112.7,480.1042,0.377,1.2906,0.0255,2.1893,421.4659,-0.0383
466,-1.09,1113.6,479.7082,0.3763,1.291,0.0259,2.1909,420.6138,-0.0372
467,-1.06,1114.4,479.312,0.3757,1.2914,0.0263,2.1926,419.9666,-0.0362
468,-1.02,1115.2,478.9154,0.375,1.2918,0.0267,2.1942,419.4282,-0.0351
469,-0.99,1116.1,478.6126,0.3744,1.2924,0.027,2.1958,418.9676,-0.0341
470,-0.96,1117.1,478.6021,0.374,1.2933,0.027,2.1975,418.9728,-0.0334
471,-0.93,1118.0,478.5917,0.3736,1.2942,0.0271,2.1991,419.4062,-0.0326
472,-0.9,1118.9,478.5812,0.3732,1.2951,0.0271,2.2008,419.7249,-0.0318
473,-0.86,1119.9,478.5708,0.3728,1.296,0.0272,2.2025,419.7202,-0.0311
474,-0.83,1120.8,478.5603,0.3724,1.2969,0.0272,2.2041,420.1447,-0.0303
475,-0.8,1121.8,478.5499,0.372,1.2978,0.0273,2.2058,420.2336,-0.0295
476,-0.77,1122.7,478.5394,0.3716,1.2987,0.0273,2.2074,420.552,-0.0288
477,-0.74,1123.7,478.529,0.3712,1.2996,0.0274,2.2091,420.6343,-0.028
478,-0.7,1124.6,478.5185,0.3708,1.3005,0.0275,2.2108,420.9343,-0.0272
479,-0.67,1125.5,478.5081,0.3704,1.3014,0.0275,2.2124,421.2438,-0.0265
480,-0.64,1126.5,478.4976,0.37,1.3023,0.0276,2.2141,421.3163,-0.0257
481,-0.61,1127.4,478.4872,0.3696,1.3032,0.0276,2.2157,421.7198,-0.0249
482,-0.58,1128.4,478.4767,0.3693,1.3041,0.0277,2.2174,421.6858,-0.0241
483,-0.54,1129.3,478.4663,0.3688,1.305,0.0277,2.2191,421.9704,-0.0234
484,-0.51,1130.2,478.4558,0.3685,1.3059,0.0278,2.2207,422.3649,-0.0226
485,-0.48,1131.1,478.4454,0.3684,1.3068,0.0276,2.2221,422.6827,-0.0217
486,-0.45,1131.9,478.4454,0.3685,1.3076,0.0274,2.2234,423.1335,-0.0207
487,-0.42,1132.7,478.4349,0.3686,1.3084,0.0271,2.2247,423.5823,-0.0197
488,-0.38,1133.4,478.4349,0.3686,1.3092,0.0269,2.2259,424.3649,-0.0187
489,-0.35,1134.2,478.4349,0.3687,1.31,0.0266,2.2272,424.9098,-0.0176
490,-0.32,1135.0,478.4245,0.3688,1.3108,0.0264,2.2285,425.3525,-0.0166
491,-0.29,1135.8,478.4245,0.3689,1.3116,0.0261,2.2297,425.9067,-0.0156
492,-0.26,1136.6,478.4245,0.369,1.3125,0.0259,2.231,426.4454,-0.0146
493,-0.22,1137.4,478.414,0.3691,1.3133,0.0256,2.2323,426.882,-0.0136
494,-0.19,1138.2,478.414,0.3692,1.3141,0.0254,2.2335,427.4303,-0.0126
495,-0.16,1139.0,478.414,0.3693,1.3149,0.0251,2.2348,427.9628,-0.0116
496,-0.13,1139.7,478.4036,0.3694,1.3157,0.0249,2.236,428.7308,-0.0106
497,-0.1,1140.5,478.4036,0.3695,1.3165,0.0246,2.2373,429.1594,-0.0096
498,-0.06,1141.3,478.4036,0.3696,1.3173,0.0244,2.2386,429.5858,-0.0086
499,-0.03,1142.1,478.3931,0.3697,1.3181,0.0241,2.2398,430.2244,-0.0075
500,0.0,1142.9,478.3931,0.3698,1.3189,0.0239,2.2411,430.6468,-0.0065
501,0.03,1143.2,478.32,0.3702,1.3187,0.0235,2.2415,430.4172,-0.0054
502,0.06,1143.5,478.2363,0.3706,1.3185,0.0231,2.2419,430.2874,-0.0043
503,0.1,1143.8,478.1632,0.3709,1.3183,0.0227,2.2423,430.0573,-0.0032
504,0.13,1144.1,478.0899,0.3713,1.318,0.0223,2.2426,429.9413,-0.0021
505,0.16,1144.4,478.0167,0.3717,1.3178,0.0219,2.243,429.8108,-0.001
506,0.19,1144.7,477.9435,0.3721,1.3176,0.0215,2.2434,429.58,0.0001
507,0.22,1145.0,477.8598,0.3725,1.3173,0.0211,2.2438,429.349,0.0013
508,0.26,1145.3,477.7866,0.3728,1.3171,0.0207,2.2442,429.1177,0.0024
509,0.29,1145.6,477.7133,0.3732,1.3169,0.0203,2.2446,428.9862,0.0035
510,0.32,1145.9,477.64,0.3736,1.3166,0.0199,2.2449,428.8691,0.0046
511,0.35,1146.3,477.5667,0.374,1.3164,0.0196,2.2453,428.4126,0.0057
512,0.38,1146.6,477.483,0.3744,1.3162,0.0192,2.2457,428.2804,0.0068
513,0.42,1146.9,477.4097,0.3747,1.3159,0.0188,2.2461,428.0479,0.0079
514,0.45,1147.2,477.3364,0.3751,1.3157,0.0184,2.2465,427.8152,0.0091
515,0.48,1147.5,477.263,0.3755,1.3155,0.018,2.2469,427.6822,0.0102
516,0.51,1147.5,477.3573,0.3759,1.315,0.0176,2.2467,427.6117,0.0112
517,0.54,1147.0,477.7342,0.3765,1.3141,0.0172,2.2456,427.6968,0.0123
518,0.58,1146.6,478.1109,0.377,1.3132,0.0168,2.2446,427.4416,0.0133
519,0.61,1146.1,478.4872,0.3776,1.3123,0.0163,2.2435,427.5247,0.0143
520,0.64,1145.6,478.8632,0.3781,1.3114,0.0159,2.2424,427.5066,0.0153
521,0.67,1145.2,479.2494,0.3787,1.3105,0.0155,2.2413,427.3632,0.0164
522,0.7,1144.7,479.6249,0.3792,1.3095,0.0151,2.2403,427.3286,0.0174
523,0.74,1144.2,480.0,0.3797,1.3087,0.0147,2.2392,427.4074,0.0184
524,0.77,1143.8,480.3749,0.3803,1.3077,0.0143,2.2381,427.2612,0.0194
525,0.8,1143.3,480.7494,0.3808,1.3068,0.0138,2.237,427.3379,0.0205
526,0.83,1142.8,481.1237,0.3814,1.3059,0.0134,2.236,427.2992,0.0215
527,0.86,1142.4,481.4977,0.3819,1.305,0.013,2.2349,427.1502,0.0225
528,0.9,1141.9,481.8817,0.3825,1.3041,0.0126,2.2338,427.2238,0.0235
529,0.93,1141.4,482.2551,0.383,1.3032,0.0122,2.2327,427.2962,0.0245
530,0.96,1141.0,482.6282,0.3835,1.3023,0.0118,2.2317,426.9303,0.0256
531,0.99,1140.5,483.001,0.3841,1.3013,0.0113,2.2306,427.0007,0.0266
532,1.02,1139.2,483.5494,0.3846,1.3003,0.0109,2.228,427.4624,0.028
533,1.06,1137.7,484.1591,0.3851,1.2993,0.0105,2.2249,427.9313,0.0296
534,1.09,1136.2,484.768,0.3855,1.2982,0.01,2.2218,428.3908,0.0311
535,1.12,1134.7,485.3761,0.386,1.2971,0.0096,2.2187,428.8411,0.0326
536,1.15,1133.2,485.9835,0.3865,1.296,0.0092,2.2156,429.1821,0.0342
537,1.18,1131.6,486.5902,0.387,1.295,0.0087,2.2125,429.835,0.0357
538,1.22,1130.1,487.1961,0.3875,1.2939,0.0083,2.2094,430.2571,0.0373
539,1.25,1128.6,487.8012,0.3879,1.2928,0.0079,2.2063,430.5698,0.0388
540,1.28,1127.1,488.4056,0.3884,1.2917,0.0074,2.2032,430.9733,0.0404
541,1.31,1125.6,489.0092,0.3889,1.2907,0.007,2.2002,431.2549,0.0419
542,1.34,1124.1,489.6121,0.3894,1.2896,0.0065,2.1971,431.6399,0.0434
543,1.38,1122.5,490.2142,0.3899,1.2885,0.0061,2.194,432.135,0.045
544,1.41,1121.0,490.8156,0.3903,1.2874,0.0057,2.1909,432.5011,0.0465
545,1.44,1119.5,491.4163,0.3908,1.2864,0.0052,2.1878,432.8579,0.0481
546,1.47,1118.0,492.0163,0.3913,1.2853,0.0048,2.1847,433.1054,0.0496
547,1.5,1116.4,492.6155,0.3918,1.2842,0.0044,2.1814,433.485,0.0512
548,1.54,1114.1,493.2241,0.3921,1.2832,0.0041,2.1763,434.3842,0.0529
549,1.57,1111.7,493.8421,0.3925,1.2823,0.0039,2.1713,435.4658,0.0547
550,1.6,1109.4,494.4593,0.3928,1.2814,0.0037,2.1663,436.2068,0.0564
551,1.63,1107.1,495.0657,0.3932,1.2804,0.0035,2.1613,436.9248,0.0582
552,1.66,1104.8,495.6813,0.3935,1.2795,0.0032,2.1563,437.7198,0.0599
553,1.7,1102.5,496.2963,0.3939,1.2785,0.003,2.1512,438.502,0.0617
554,1.73,1100.2,496.9105,0.3942,1.2776,0.0028,2.1462,439.1508,0.0634
555,1.76,1097.9,497.5138,0.3946,1.2766,0.0025,2.1412,439.8765,0.0652
556,1.79,1095.6,498.1265,0.3949,1.2757,0.0023,2.1362,440.4793,0.0669
557,1.82,1093.3,498.7384,0.3953,1.2747,0.0021,2.1312,441.059,0.0687
558,1.86,1091.0,499.3396,0.3956,1.2738,0.0018,2.1262,441.7158,0.0704
559,1.89,1088.7,499.95,0.396,1.2728,0.0016,2.1211,442.3584,0.0722
560,1.92,1086.4,500.5597,0.3963,1.2718,0.0014,2.1161,442.869,0.0739
561,1.95,1084.1,501.1587,0.3967,1.2709,0.0011,2.1111,443.4565,0.0757
562,1.98,1081.7,501.7669,0.397,1.27,0.0009,2.1061,444.1316,0.0774
563,2.02,1079.1,502.3545,0.3974,1.2688,0.0008,2.1004,444.6584,0.0788
564,2.05,1076.1,502.9314,0.3977,1.2676,0.0007,2.0941,445.239,0.0799
565,2.08,1073.1,503.4978,0.398,1.2663,0.0006,2.0878,445.7818,0.0809
566,2.11,1070.1,504.0734,0.3983,1.2651,0.0006,2.0815,446.2868,0.082
567,2.14,1067.1,504.6385,0.3986,1.2638,0.0005,2.0752,446.7541,0.083
568,2.18,1064.1,505.2128,0.3989,1.2625,0.0004,2.069,447.0771,0.0841
569,2.21,1061.1,505.7766,0.3992,1.2613,0.0004,2.0627,447.469,0.0851
570,2.24,1058.1,506.3497,0.3995,1.26,0.0003,2.0564,447.7232,0.0862
571,2.27,1055.1,506.9122,0.3998,1.2587,0.0003,2.0501,448.0395,0.0873
572,2.3,1052.1,507.484,0.4002,1.2575,0.0002,2.0438,448.318,0.0883
573,2.34,1049.1,508.0453,0.4005,1.2562,0.0001,2.0375,448.5588,0.0894
574,2.37,1046.0,508.6158,0.4008,1.2549,0.0001,2.0312,448.9648,0.0904
575,2.4,1043.0,509.1758,0.4011,1.2536,-0.0,2.0249,449.1293,0.0915
576,2.43,1040.0,509.745,0.4014,1.2524,-0.0001,2.0186,449.256,0.0925
577,2.46,1037.0,510.3038,0.4017,1.2511,-0.0001,2.0123,449.3449,0.0936
578,2.5,1034.0,510.8718,0.402,1.2498,-0.0002,2.006,449.396,0.0946
579,2.53,1030.8,511.0088,0.4024,1.247,-0.0004,1.9995,448.3154,0.095
580,2.56,1027.6,511.0773,0.4029,1.2439,-0.0005,1.9929,446.896,0.0952
581,2.59,1024.3,511.1458,0.4033,1.2409,-0.0007,1.9863,445.7329,0.0954
582,2.62,1021.1,511.224,0.4038,1.2379,-0.0009,1.9797,444.3283,0.0956
583,2.66,1017.8,511.2925,0.4042,1.2348,-0.0011,1.9731,443.0788,0.0958
584,2.69,1014.6,511.3707,0.4046,1.2317,-0.0013,1.9665,441.5891,0.096
585,2.72,1011.4,511.4391,0.4051,1.2286,-0.0014,1.9599,440.0571,0.0962
586,2.75,1008.1,511.5076,0.4055,1.2255,-0.0016,1.9533,438.6783,0.0964
587,2.78,1004.9,511.5858,0.4059,1.2225,-0.0018,1.9467,436.9612,0.0966
588,2.82,1001.6,511.6542,0.4064,1.2193,-0.002,1.9401,435.4958,0.0968
589,2.85,998.38,511.7226,0.4068,1.2162,-0.0022,1.9335,433.8323,0.097
590,2.88,995.13,511.8007,0.4073,1.2131,-0.0023,1.9269,432.184,0.0972
591,2.91,991.89,511.8691,0.4077,1.21,-0.0025,1.9203,430.4736,0.0974
