,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
300,-6.4,968.38,510.0392,0.2739,0.5485,0.2407,0.5674,182.1802,0.0375
301,-6.37,970.45,509.6273,0.2741,0.5498,0.2397,0.569,182.6754,0.0377
302,-6.34,972.51,509.2249,0.2743,0.5511,0.2387,0.5707,183.1691,0.038
303,-6.3,974.57,508.8123,0.2745,0.5523,0.2378,0.5724,183.6561,0.0382
304,-6.27,976.63,508.4093,0.2747,0.5536,0.2368,0.5741,184.146,0.0384
305,-6.24,978.7,508.0059,0.2749,0.5549,0.2358,0.5758,184.6035,0.0387
306,-6.21,980.76,507.5924,0.2751,0.5561,0.2348,0.5774,185.0796,0.0389
307,-6.18,982.82,507.1883,0.2753,0.5574,0.2339,0.5791,185.5289,0.0392
308,-6.14,984.88,506.7741,0.2755,0.5586,0.2329,0.5808,185.9912,0.0394
309,-6.11,986.95,506.3694,0.2757,0.5599,0.2319,0.5824,186.421,0.0396
310,-6.08,989.01,505.9545,0.2759,0.5611,0.231,0.5841,186.8695,0.0399
311,-6.05,991.07,505.5492,0.2761,0.5624,0.23,0.5858,187.2912,0.0401
312,-6.02,993.14,505.1336,0.2763,0.5636,0.229,0.5875,187.72,0.0403
313,-5.98,995.26,504.7177,0.2766,0.5646,0.2279,0.5891,188.0523,0.0404
314,-5.95,997.43,504.2916,0.2769,0.5656,0.2267,0.5907,188.328,0.0405
315,-5.92,999.59,503.8651,0.2771,0.5665,0.2255,0.5922,188.6028,0.0405
316,-5.89,1001.7,503.4282,0.2774,0.5675,0.2243,0.5938,188.9005,0.0405
317,-5.86,1003.9,503.001,0.2777,0.5684,0.2231,0.5954,189.1279,0.0405
318,-5.82,1006.1,502.5734,0.278,0.5693,0.2219,0.597,189.3584,0.0406
319,-5.79,1008.2,502.1454,0.2783,0.5703,0.2207,0.5986,189.6519,0.0406
320,-5.76,1010.4,501.7171,0.2786,0.5712,0.2195,0.6001,189.8686,0.0406
321,-5.73,1012.6,501.2784,0.2789,0.5721,0.2183,0.6017,190.0685,0.0406
322,-5.7,1014.7,500.8493,0.2792,0.573,0.2171,0.6033,190.3316,0.0407
323,-5.66,1016.9,500.4198,0.2794,0.574,0.2159,0.6049,190.5277,0.0407
324,-5.63,1019.0,499.99,0.2797,0.5749,0.2147,0.6064,190.7674,0.0407
325,-5.6,1021.2,499.5598,0.28,0.5758,0.2135,0.608,190.96,0.0407
326,-5.57,1023.4,499.1292,0.2803,0.5767,0.2123,0.6096,191.1354,0.0408
327,-5.54,1025.5,498.6883,0.2806,0.5777,0.2112,0.6112,191.3649,0.0408
328,-5.5,1027.7,498.257,0.2809,0.5786,0.21,0.6128,191.5165,0.0408
329,-5.47,1029.9,497.6746,0.2812,0.5786,0.2088,0.6143,191.2515,0.0406
330,-5.44,1032.2,497.0714,0.2814,0.5785,0.2076,0.6159,190.8877,0.0404
331,-5.41,1034.4,496.4776,0.2817,0.5785,0.2065,0.6175,190.5887,0.0401
332,-5.38,1036.7,495.8831,0.282,0.5784,0.2053,0.6191,190.2105,0.0399
333,-5.34,1039.0,495.2878,0.2822,0.5784,0.2041,0.6206,189.825,0.0396
334,-5.31,1041.2,494.6817,0.2825,0.5783,0.203,0.6222,189.5049,0.0394
335,-5.28,1043.5,494.085,0.2828,0.5783,0.2018,0.6238,189.1051,0.0391
336,-5.25,1045.7,493.4876,0.2831,0.5782,0.2006,0.6254,188.771,0.0389
337,-5.22,1048.0,492.8793,0.2833,0.5782,0.1995,0.6269,188.3569,0.0387
338,-5.18,1050.2,492.2804,0.2836,0.5782,0.1983,0.6285,188.0088,0.0384
339,-5.15,1052.5,491.6808,0.2839,0.5781,0.1972,0.6301,187.5803,0.0382
340,-5.12,1054.7,491.0804,0.2841,0.5781,0.196,0.6317,187.2182,0.0379
341,-5.09,1057.0,490.4692,0.2844,0.578,0.1948,0.6332,186.7753,0.0377
342,-5.06,1059.2,489.8673,0.2847,0.578,0.1936,0.6348,186.3992,0.0374
343,-5.02,1061.5,489.2648,0.2849,0.5779,0.1925,0.6364,185.942,0.0372
344,-4.99,1063.6,488.6103,0.2851,0.5777,0.1913,0.6379,185.4996,0.037
345,-4.96,1065.4,487.8114,0.2851,0.5772,0.1901,0.6392,184.937,0.0367
346,-4.93,1067.2,487.001,0.2851,0.5767,0.1889,0.6405,184.3597,0.0364
347,-4.9,1069.0,486.1995,0.2851,0.5761,0.1877,0.6418,183.7672,0.0361
348,-4.86,1070.8,485.3967,0.2851,0.5756,0.1865,0.6431,183.1906,0.0358
349,-4.83,1072.5,484.5926,0.2851,0.5751,0.1853,0.6444,182.6532,0.0355
350,-4.8,1074.3,483.7768,0.2851,0.5745,0.1841,0.6457,182.0675,0.0352
351,-4.77,1076.1,482.97,0.2851,0.574,0.183,0.647,181.4563,0.035
352,-4.74,1077.9,482.1618,0.285,0.5734,0.1818,0.6482,180.8613,0.0347
353,-4.7,1079.7,481.3523,0.285,0.5729,0.1805,0.6496,180.2409,0.0344
354,-4.67,1081.5,480.5414,0.285,0.5724,0.1794,0.6508,179.6365,0.0341
355,-4.64,1083.2,479.7187,0.285,0.5718,0.1782,0.6521,179.072,0.0338
356,-4.61,1085.0,478.905,0.285,0.5713,0.177,0.6534,178.4484,0.0335
357,-4.58,1086.8,478.0899,0.285,0.5707,0.1758,0.6547,177.8194,0.0332
358,-4.54,1088.6,477.2735,0.285,0.5702,0.1746,0.656,177.1866,0.0329
359,-4.51,1090.4,476.4452,0.285,0.5697,0.1734,0.6573,176.5483,0.0327
360,-4.48,1091.9,475.4577,0.2848,0.569,0.1722,0.6584,175.7949,0.0324
361,-4.45,1093.2,474.3733,0.2844,0.5683,0.171,0.6593,174.9614,0.032
362,-4.42,1094.6,473.2864,0.2841,0.5676,0.1699,0.6602,174.0704,0.0317
363,-4.38,1095.9,472.1864,0.2838,0.5669,0.1687,0.6612,173.2428,0.0314
364,-4.35,1097.2,471.0945,0.2835,0.5662,0.1676,0.6621,172.4019,0.0311
365,-4.32,1098.6,470.0,0.2832,0.5654,0.1664,0.663,171.5033,0.0307
366,-4.29,1099.9,468.8923,0.2829,0.5647,0.1653,0.664,170.6684,0.0304
367,-4.26,1101.3,467.7927,0.2825,0.564,0.1641,0.6649,169.7536,0.0301
368,-4.22,1102.6,466.6905,0.2822,0.5633,0.163,0.6659,168.9138,0.0298
369,-4.19,1104.0,465.5749,0.2819,0.5626,0.1618,0.6668,168.0049,0.0294
370,-4.16,1105.3,464.4674,0.2816,0.5618,0.1607,0.6677,167.1491,0.0291
371,-4.13,1106.7,463.3573,0.2813,0.5611,0.1595,0.6686,166.245,0.0288
372,-4.1,1108.0,462.2337,0.281,0.5604,0.1584,0.6696,165.3954,0.0285
373,-4.06,1109.3,461.1182,0.2806,0.5597,0.1572,0.6705,164.5322,0.0281
374,-4.03,1110.7,460.0,0.2803,0.5589,0.156,0.6714,163.6105,0.0278
375,-4.0,1112.0,458.8682,0.28,0.5582,0.1549,0.6724,162.7534,0.0275
376,-3.97,1113.0,457.9083,0.2795,0.5575,0.154,0.6729,161.87,0.0271
377,-3.94,1114.0,456.9464,0.2791,0.5568,0.1532,0.6734,160.9967,0.0268
378,-3.9,1115.0,455.9825,0.2786,0.556,0.1523,0.674,160.1323,0.0264
379,-3.87,1116.0,455.0165,0.2782,0.5553,0.1514,0.6745,159.2568,0.0261
380,-3.84,1117.0,454.0485,0.2777,0.5546,0.1505,0.675,158.3692,0.0257
381,-3.81,1118.0,453.0784,0.2773,0.5539,0.1497,0.6756,157.4916,0.0254
382,-3.78,1119.0,452.0951,0.2768,0.5531,0.1488,0.6761,156.6129,0.025
383,-3.74,1120.0,451.1208,0.2764,0.5524,0.1479,0.6766,155.732,0.0247
384,-3.71,1121.0,450.1444,0.2759,0.5517,0.1471,0.6772,154.8512,0.0243
385,-3.68,1122.0,449.1659,0.2755,0.551,0.1462,0.6777,153.9694,0.024
386,-3.65,1123.0,448.1852,0.275,0.5502,0.1453,0.6782,153.0865,0.0236
387,-3.62,1124.0,447.2024,0.2746,0.5495,0.1444,0.6788,152.2013,0.0233
388,-3.58,1125.0,446.2174,0.2741,0.5488,0.1436,0.6793,151.3162,0.0229
389,-3.55,1126.0,445.2303,0.2737,0.548,0.1427,0.6798,150.4302,0.0226
390,-3.52,1127.0,444.2297,0.2732,0.5473,0.1418,0.6804,149.543,0.0222
391,-3.49,1127.9,443.2719,0.2727,0.5466,0.141,0.6808,148.6357,0.0219
392,-3.46,1128.5,442.3686,0.2723,0.5458,0.1404,0.681,147.7851,0.0217
393,-3.42,1129.2,441.4521,0.2719,0.5451,0.1398,0.6813,146.8547,0.0214
394,-3.39,1129.8,440.5451,0.2715,0.5443,0.1391,0.6816,146.0035,0.0211
395,-3.36,1130.4,439.6248,0.2711,0.5436,0.1385,0.6818,145.152,0.0209
396,-3.33,1131.1,438.714,0.2706,0.5429,0.1379,0.6821,144.2206,0.0206
397,-3.3,1131.7,437.8013,0.2702,0.5421,0.1372,0.6823,143.3685,0.0204
398,-3.26,1132.4,436.8753,0.2698,0.5414,0.1366,0.6826,142.4477,0.0201
399,-3.23,1133.0,435.9587,0.2694,0.5406,0.1359,0.6828,141.5836,0.0199
400,-3.2,1133.6,435.0287,0.2689,0.5399,0.1353,0.6831,140.7305,0.0196
401,-3.17,1134.3,434.1083,0.2685,0.5391,0.1347,0.6833,139.8088,0.0193
402,-3.14,1134.9,433.1743,0.2681,0.5384,0.134,0.6836,138.9437,0.0191
403,-3.1,1135.6,432.2499,0.2677,0.5376,0.1334,0.6838,138.0213,0.0188
404,-3.07,1136.2,431.3235,0.2672,0.5369,0.1328,0.6841,137.1669,0.0186
405,-3.04,1136.8,430.3835,0.2668,0.5361,0.1321,0.6844,136.3009,0.0183
406,-3.01,1137.5,429.4531,0.2664,0.5354,0.1315,0.6846,135.3775,0.0181
407,-2.98,1138.1,428.7307,0.2661,0.5347,0.1308,0.685,134.6987,0.0179
408,-2.94,1138.7,428.0888,0.2658,0.534,0.1301,0.6855,134.0825,0.0177
409,-2.91,1139.3,427.4459,0.2655,0.5334,0.1294,0.686,133.4658,0.0175
410,-2.88,1139.9,426.8021,0.2652,0.5327,0.1287,0.6864,132.8584,0.0173
411,-2.85,1140.5,426.1572,0.265,0.5321,0.128,0.6869,132.2405,0.0171
412,-2.82,1141.1,425.4997,0.2647,0.5314,0.1273,0.6874,131.6321,0.017
413,-2.78,1141.7,424.8529,0.2644,0.5308,0.1266,0.6878,131.0131,0.0168
414,-2.75,1142.4,424.2051,0.2641,0.5301,0.126,0.6883,130.3247,0.0166
415,-2.72,1143.0,423.5564,0.2639,0.5295,0.1253,0.6888,129.7145,0.0164
416,-2.69,1143.6,422.9066,0.2636,0.5288,0.1246,0.6892,129.0937,0.0162
417,-2.66,1144.2,422.2558,0.2633,0.5282,0.1239,0.6897,128.4724,0.0161
418,-2.62,1144.8,421.6041,0.263,0.5275,0.1232,0.6902,127.8605,0.0159
419,-2.59,1145.4,420.9394,0.2628,0.5268,0.1225,0.6907,127.238,0.0157
420,-2.56,1146.0,420.2856,0.2625,0.5262,0.1218,0.6911,126.615,0.0155
421,-2.53,1146.6,419.6308,0.2622,0.5255,0.1211,0.6916,126.0014,0.0153
422,-2.5,1147.3,419.0465,0.2619,0.5249,0.1204,0.6921,125.4022,0.0152
423,-2.46,1148.3,418.9511,0.2616,0.5246,0.1195,0.6929,125.2974,0.0149
424,-2.43,1149.4,418.8556,0.2614,0.5242,0.1186,0.6936,125.1332,0.0147
425,-2.4,1150.4,418.7601,0.2611,0.5239,0.1177,0.6944,125.0368,0.0144
426,-2.37,1151.5,418.6645,0.2608,0.5235,0.1168,0.6951,124.8578,0.0142
427,-2.34,1152.5,418.569,0.2605,0.5232,0.1159,0.6959,124.7583,0.0139
428,-2.3,1153.6,418.4734,0.2602,0.5228,0.115,0.6966,124.5761,0.0137
429,-2.27,1154.6,418.3898,0.2599,0.5225,0.1141,0.6974,124.4735,0.0134
430,-2.24,1155.7,418.2942,0.2596,0.5221,0.1132,0.6982,124.288,0.0132
431,-2.21,1156.7,418.1985,0.2593,0.5218,0.1123,0.6989,124.1824,0.0129
432,-2.18,1157.8,418.1029,0.2591,0.5215,0.1114,0.6997,123.9937,0.0127
433,-2.14,1158.8,418.0072,0.2588,0.5211,0.1105,0.7004,123.8849,0.0124
434,-2.11,1159.9,417.9115,0.2585,0.5208,0.1096,0.7012,123.6929,0.0122
435,-2.08,1160.9,417.8157,0.2582,0.5204,0.1087,0.7019,123.5811,0.0119
436,-2.05,1162.0,417.72,0.2579,0.5201,0.1078,0.7027,123.3858,0.0117
437,-2.02,1163.0,417.6242,0.2576,0.5197,0.107,0.7034,123.2709,0.0115
438,-1.98,1164.3,417.4446,0.2574,0.5192,0.1059,0.7043,122.8502,0.0112
439,-1.95,1165.8,417.181,0.2572,0.5184,0.1047,0.7053,122.2046,0.0109
440,-1.92,1167.3,416.9053,0.2569,0.5177,0.1036,0.7064,121.5443,0.0106
441,-1.89,1168.8,416.6413,0.2567,0.5169,0.1024,0.7074,120.9026,0.0102
442,-1.86,1170.3,416.3652,0.2565,0.5162,0.1012,0.7084,120.2478,0.0099
443,-1.82,1171.8,416.1009,0.2563,0.5154,0.1,0.7094,119.5782,0.0096
444,-1.79,1173.2,415.8245,0.2561,0.5147,0.0988,0.7105,118.9983,0.0093
445,-1.76,1174.7,415.5478,0.2559,0.5139,0.0976,0.7115,118.3344,0.009
446,-1.73,1176.2,415.283,0.2557,0.5132,0.0965,0.7125,117.6557,0.0087
447,-1.7,1177.7,415.006,0.2555,0.5124,0.0953,0.7135,116.9957,0.0084
448,-1.66,1179.2,414.7409,0.2553,0.5117,0.0941,0.7146,116.3226,0.0081
449,-1.63,1180.7,414.4635,0.2551,0.5109,0.0929,0.7156,115.6465,0.0078
450,-1.6,1182.2,414.198,0.2549,0.5101,0.0917,0.7166,114.9655,0.0075
451,-1.57,1183.7,413.9203,0.2547,0.5094,0.0906,0.7176,114.2832,0.0072
452,-1.54,1185.2,413.6544,0.2545,0.5086,0.0894,0.7186,113.5979,0.0068
453,-1.5,1186.7,413.3763,0.2542,0.5078,0.0882,0.7197,112.8976,0.0065
454,-1.47,1187.6,412.9043,0.2542,0.5069,0.0866,0.7205,111.9242,0.0062
455,-1.44,1188.5,412.4076,0.2542,0.5058,0.0849,0.7213,110.8331,0.006
456,-1.41,1189.4,411.9102,0.2543,0.5048,0.0833,0.7221,109.7505,0.0057
457,-1.38,1190.2,411.4122,0.2543,0.5038,0.0816,0.7229,108.7287,0.0054
458,-1.34,1191.1,410.9014,0.2543,0.5028,0.0799,0.7237,107.6452,0.0051
459,-1.31,1192.0,410.4022,0.2543,0.5017,0.0783,0.7245,106.5483,0.0048
460,-1.28,1192.9,409.9024,0.2543,0.5007,0.0766,0.7254,105.46,0.0045
461,-1.25,1193.7,409.402,0.2543,0.4996,0.075,0.7262,104.4328,0.0042
462,-1.22,1194.6,408.901,0.2543,0.4986,0.0733,0.727,103.3316,0.0039
463,-1.18,1195.5,408.3871,0.2544,0.4976,0.0716,0.7278,102.241,0.0037
464,-1.15,1196.3,407.8848,0.2544,0.4965,0.07,0.7286,101.2197,0.0034
465,-1.12,1197.2,407.3819,0.2544,0.4955,0.0683,0.7294,100.1143,0.0031
466,-1.09,1198.1,406.8784,0.2544,0.4944,0.0666,0.7302,99.0074,0.0028
467,-1.06,1199.0,406.3742,0.2544,0.4934,0.065,0.731,97.911,0.0025
468,-1.02,1199.8,405.8571,0.2544,0.4923,0.0633,0.7318,96.8744,0.0022
469,-0.99,1200.5,405.327,0.2545,0.4913,0.0616,0.7326,95.8737,0.0019
470,-0.96,1200.7,404.6851,0.2549,0.4905,0.0595,0.7331,95.1229,0.0016
471,-0.93,1200.8,404.0545,0.2552,0.4897,0.0575,0.7336,94.4331,0.0014
472,-0.9,1201.0,403.4229,0.2556,0.4888,0.0554,0.7341,93.6819,0.0011
473,-0.86,1201.2,402.7903,0.2559,0.488,0.0533,0.7346,92.9304,0.0008
474,-0.83,1201.3,402.1443,0.2563,0.4872,0.0513,0.7352,92.2403,0.0005
475,-0.8,1201.5,401.5097,0.2566,0.4863,0.0492,0.7357,91.4785,0.0003
476,-0.77,1201.7,400.874,0.257,0.4855,0.0472,0.7362,90.7144,-0.0
477,-0.74,1201.8,400.2249,0.2573,0.4846,0.0451,0.7367,90.0359,-0.0003
478,-0.7,1202.0,399.5873,0.2577,0.4838,0.0431,0.7373,89.2835,-0.0006
479,-0.67,1202.1,398.9486,0.258,0.4829,0.041,0.7378,88.5926,-0.0008
480,-0.64,1202.3,398.3089,0.2584,0.4821,0.039,0.7383,87.8399,-0.0011
481,-0.61,1202.5,397.6556,0.2587,0.4813,0.0369,0.7388,87.0869,-0.0014
482,-0.58,1202.6,397.0139,0.2591,0.4804,0.0348,0.7394,86.3957,-0.0017
483,-0.54,1202.8,396.371,0.2594,0.4796,0.0328,0.7399,85.6323,-0.002
484,-0.51,1202.9,395.7272,0.2598,0.4787,0.0307,0.7404,84.9528,-0.0022
485,-0.48,1203.4,395.0696,0.2602,0.4778,0.0285,0.7413,84.3457,-0.0025
486,-0.45,1203.9,394.4236,0.2606,0.4769,0.0262,0.7423,83.9669,-0.0026
487,-0.42,1204.5,393.7766,0.2611,0.476,0.0239,0.7434,83.5127,-0.0028
488,-0.38,1205.1,393.1285,0.2616,0.4752,0.0216,0.7445,83.0351,-0.003
489,-0.35,1205.6,392.4793,0.262,0.4742,0.0193,0.7456,82.6529,-0.0032
490,-0.32,1206.2,391.829,0.2625,0.4733,0.017,0.7466,82.1949,-0.0034
491,-0.29,1206.8,391.1777,0.2629,0.4725,0.0148,0.7477,81.7356,-0.0036
492,-0.26,1207.3,390.5253,0.2634,0.4716,0.0125,0.7488,81.35,-0.0038
493,-0.22,1207.9,389.8718,0.2638,0.4706,0.0102,0.7498,80.8783,-0.0039
494,-0.19,1208.5,389.2172,0.2643,0.4697,0.0079,0.7509,80.4032,-0.0041
495,-0.16,1209.0,388.5614,0.2647,0.4688,0.0056,0.752,80.0141,-0.0043
496,-0.13,1209.6,387.9046,0.2652,0.4679,0.0033,0.7531,79.5486,-0.0045
497,-0.1,1210.2,387.2467,0.2656,0.467,0.001,0.7541,79.0819,-0.0047
498,-0.06,1210.7,386.5876,0.2661,0.4661,-0.0013,0.7552,78.6794,-0.0049
499,-0.03,1211.3,385.9275,0.2665,0.4652,-0.0036,0.7563,78.198,-0.0051
500,0.0,1211.9,385.2661,0.267,0.4643,-0.0059,0.7574,77.7275,-0.0052
501,0.03,1212.4,384.9026,0.2672,0.464,-0.0083,0.7582,77.6598,-0.0053
502,0.06,1212.9,384.5387,0.2673,0.4638,-0.0107,0.7591,77.5891,-0.0054
503,0.1,1213.4,384.1875,0.2675,0.4635,-0.0131,0.76,77.5075,-0.0055
504,0.13,1213.9,383.8229,0.2677,0.4632,-0.0155,0.7609,77.4071,-0.0056
505,0.16,1214.4,383.458,0.2679,0.463,-0.0179,0.7618,77.3336,-0.0057
506,0.19,1214.9,383.0927,0.2681,0.4627,-0.0202,0.7627,77.2593,-0.0058
507,0.22,1215.5,382.7401,0.2683,0.4625,-0.0226,0.7636,77.1077,-0.0059
508,0.26,1216.0,382.3742,0.2685,0.4622,-0.025,0.7645,77.0437,-0.006
509,0.29,1216.5,382.0079,0.2687,0.462,-0.0274,0.7654,76.9666,-0.0061
510,0.32,1217.0,381.6412,0.2689,0.4617,-0.0298,0.7663,76.8886,-0.0062
511,0.35,1217.5,381.2742,0.269,0.4615,-0.0322,0.7672,76.8218,-0.0063
512,0.38,1218.0,380.9199,0.2692,0.4612,-0.0346,0.7681,76.742,-0.0064
513,0.42,1218.5,380.5522,0.2694,0.461,-0.037,0.769,76.6613,-0.0065
514,0.45,1219.1,380.1842,0.2696,0.4607,-0.0393,0.7699,76.5149,-0.0066
515,0.48,1219.6,379.8157,0.2698,0.4604,-0.0417,0.7708,76.4323,-0.0067
516,0.51,1219.9,379.526,0.2699,0.4605,-0.0439,0.7713,76.3423,-0.0068
517,0.54,1219.8,379.3547,0.2699,0.461,-0.0459,0.7713,76.2927,-0.0069
518,0.58,1219.7,379.1833,0.27,0.4615,-0.0478,0.7712,76.3552,-0.007
519,0.61,1219.6,379.0119,0.27,0.462,-0.0497,0.7712,76.3055,-0.0071
520,0.64,1219.5,378.8403,0.27,0.4625,-0.0517,0.7711,76.3557,-0.0072
521,0.67,1219.4,378.6687,0.27,0.463,-0.0536,0.771,76.306,-0.0073
522,0.7,1219.3,378.497,0.27,0.4636,-0.0555,0.771,76.3685,-0.0074
523,0.74,1219.3,378.3253,0.2701,0.4641,-0.0574,0.7709,76.3416,-0.0075
524,0.77,1219.2,378.1534,0.2701,0.4646,-0.0594,0.7708,76.2919,-0.0076
525,0.8,1219.1,377.9815,0.2701,0.4651,-0.0613,0.7708,76.3421,-0.0077
526,0.83,1219.0,377.8095,0.2701,0.4656,-0.0632,0.7707,76.2923,-0.0078
527,0.86,1218.9,377.6374,0.2702,0.4661,-0.0652,0.7706,76.3547,-0.0079
528,0.9,1218.8,377.4652,0.2702,0.4666,-0.0671,0.7706,76.3049,-0.008
529,0.93,1218.7,377.293,0.2702,0.4671,-0.069,0.7705,76.3551,-0.0081
530,0.96,1218.6,377.1207,0.2702,0.4677,-0.0709,0.7705,76.3053,-0.0082
531,0.99,1218.6,376.935,0.2702,0.4682,-0.0729,0.7704,76.2906,-0.0084
532,1.02,1218.3,376.9615,0.2702,0.4688,-0.0743,0.7699,76.3821,-0.0085
533,1.06,1218.1,377.0544,0.2702,0.4694,-0.0756,0.7693,76.3669,-0.0086
534,1.09,1217.8,377.1472,0.2702,0.4701,-0.0769,0.7688,76.4162,-0.0087
535,1.12,1217.6,377.2267,0.2701,0.4707,-0.0782,0.7682,76.4006,-0.0088
536,1.15,1217.3,377.3195,0.2701,0.4713,-0.0796,0.7676,76.4614,-0.0089
537,1.18,1217.1,377.4122,0.2701,0.472,-0.0809,0.767,76.4452,-0.009
538,1.22,1216.8,377.505,0.27,0.4726,-0.0822,0.7664,76.4932,-0.0091
539,1.25,1216.5,377.5844,0.27,0.4732,-0.0835,0.7658,76.553,-0.0092
540,1.28,1216.3,377.6771,0.27,0.4739,-0.0848,0.7652,76.5359,-0.0093
541,1.31,1216.0,377.7698,0.27,0.4745,-0.0861,0.7646,76.595,-0.0095
542,1.34,1215.8,377.8624,0.2699,0.4752,-0.0874,0.764,76.5653,-0.0096
543,1.38,1215.5,377.9418,0.2699,0.4758,-0.0887,0.7634,76.7238,-0.0097
544,1.41,1215.3,378.0344,0.2699,0.4764,-0.09,0.7628,76.7056,-0.0098
545,1.44,1215.0,378.127,0.2698,0.4771,-0.0913,0.7622,76.7634,-0.0099
546,1.47,1214.7,378.2063,0.2698,0.4777,-0.0926,0.7616,76.8088,-0.01
547,1.5,1214.5,378.3913,0.2698,0.4783,-0.0939,0.761,76.8262,-0.0101
548,1.54,1214.1,379.1833,0.2699,0.479,-0.0951,0.7602,77.3897,-0.0101
549,1.57,1213.7,379.9737,0.2699,0.4796,-0.0964,0.7594,77.9326,-0.0101
550,1.6,1213.4,380.7624,0.27,0.4802,-0.0976,0.7586,78.399,-0.0101
551,1.63,1213.0,381.5495,0.2701,0.4809,-0.0988,0.7578,78.9507,-0.0101
552,1.66,1212.6,382.348,0.2702,0.4815,-0.1001,0.757,79.4918,-0.01
553,1.7,1212.2,383.1318,0.2702,0.4822,-0.1013,0.7562,80.0422,-0.01
554,1.73,1211.9,383.9141,0.2703,0.4828,-0.1025,0.7554,80.5065,-0.01
555,1.76,1211.5,384.6947,0.2704,0.4834,-0.1038,0.7546,81.0558,-0.01
556,1.79,1211.1,385.4737,0.2704,0.4841,-0.105,0.7538,81.6065,-0.01
557,1.82,1210.8,386.2512,0.2705,0.4847,-0.1062,0.753,82.0792,-0.01
558,1.86,1210.4,387.04,0.2706,0.4853,-0.1075,0.7522,82.6166,-0.01
559,1.89,1210.0,387.8144,0.2707,0.486,-0.1087,0.7515,83.1634,-0.01
560,1.92,1209.6,388.5872,0.2707,0.4866,-0.11,0.7507,83.6996,-0.01
561,1.95,1209.3,389.3584,0.2708,0.4872,-0.1112,0.7499,84.1701,-0.0099
562,1.98,1208.9,390.1282,0.2709,0.4878,-0.1124,0.7491,84.7051,-0.0099
563,2.02,1208.4,391.1777,0.271,0.4886,-0.1137,0.7481,85.5097,-0.0098
564,2.05,1207.8,392.492,0.2711,0.4894,-0.1151,0.747,86.5734,-0.0097
565,2.08,1207.3,393.8147,0.2712,0.4902,-0.1164,0.7459,87.5511,-0.0095
566,2.11,1206.7,395.1202,0.2713,0.4911,-0.1178,0.7447,88.6122,-0.0094
567,2.14,1206.1,396.4341,0.2714,0.4919,-0.1192,0.7436,89.6599,-0.0092
568,2.18,1205.5,397.7311,0.2716,0.4927,-0.1205,0.7425,90.7083,-0.0091
569,2.21,1204.9,399.0238,0.2717,0.4936,-0.1219,0.7414,91.7653,-0.0089
570,2.24,1204.3,400.3249,0.2718,0.4944,-0.1232,0.7402,92.821,-0.0088
571,2.27,1203.7,401.6093,0.2719,0.4952,-0.1246,0.7391,93.8753,-0.0086
572,2.3,1203.2,402.902,0.272,0.496,-0.1259,0.738,94.8325,-0.0084
573,2.34,1202.6,404.1782,0.2722,0.4969,-0.1273,0.7368,95.8842,-0.0083
574,2.37,1202.0,405.4504,0.2723,0.4977,-0.1287,0.7357,96.9346,-0.0081
575,2.4,1201.4,406.7309,0.2724,0.4985,-0.13,0.7346,97.9736,-0.008
576,2.43,1200.8,407.9951,0.2725,0.4993,-0.1314,0.7335,99.0212,-0.0078
577,2.46,1200.2,409.2676,0.2726,0.5001,-0.1327,0.7323,100.0675,-0.0077
578,2.5,1199.7,410.5241,0.2727,0.501,-0.1341,0.7312,101.0174,-0.0075
579,2.53,1198.9,411.7888,0.273,0.5019,-0.1352,0.7298,102.1928,-0.0075
580,2.56,1198.1,413.0617,0.2732,0.5029,-0.1363,0.7285,103.3521,-0.0075
581,2.59,1197.3,414.3187,0.2735,0.5039,-0.1374,0.7271,104.5191,-0.0076
582,2.62,1196.5,415.5719,0.2737,0.5049,-0.1385,0.7257,105.6739,-0.0076
583,2.66,1195.7,416.8333,0.274,0.5058,-0.1396,0.7243,106.8364,-0.0076
584,2.69,1194.9,418.0789,0.2742,0.5068,-0.1407,0.7229,107.9968,-0.0076
585,2.72,1194.1,419.3328,0.2745,0.5078,-0.1418,0.7215,109.1449,-0.0076
586,2.75,1193.3,420.571,0.2747,0.5088,-0.1429,0.7201,110.2889,-0.0077
587,2.78,1192.5,421.8175,0.275,0.5097,-0.144,0.7187,111.4326,-0.0077
588,2.82,1191.7,423.0485,0.2752,0.5107,-0.1451,0.7174,112.584,-0.0077
589,2.85,1190.9,424.2759,0.2755,0.5117,-0.1462,0.716,113.7232,-0.0077
590,2.88,1190.1,425.5115,0.2757,0.5126,-0.1473,0.7146,114.8702,-0.0077
591,2.91,1189.3,426.7318,0.276,0.5136,-0.1484,0.7132,116.005,-0.0078
592,2.94,1188.5,427.9603,0.2762,0.5145,-0.1495,0.7118,117.1476,-0.0078
593,2.98,1187.7,429.1736,0.2765,0.5155,-0.1506,0.7104,118.2779,-0.0078
594,3.01,1186.8,430.43,0.2768,0.5165,-0.1517,0.709,119.4651,-0.0079
595,3.04,1185.7,431.7986,0.2772,0.5175,-0.1528,0.7077,120.7238,-0.0081
596,3.07,1184.6,433.1743,0.2775,0.5186,-0.1539,0.7063,121.9915,-0.0083
597,3.1,1183.5,434.5342,0.2779,0.5196,-0.155,0.705,123.2662,-0.0086
