,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
37,-14.82,579.38,442.5381,0.496,0.4731,0.0845,0.6825,116.42,-0.0808
38,-14.78,579.95,442.7866,0.4964,0.4745,0.0839,0.6859,117.1681,-0.0816
39,-14.75,580.53,443.035,0.4969,0.4759,0.0834,0.6892,117.8997,-0.0824
40,-14.72,581.11,443.2945,0.4973,0.4773,0.0829,0.6926,118.6274,-0.0832
41,-14.69,581.69,443.5426,0.4978,0.4787,0.0824,0.696,119.3512,-0.084
42,-14.66,582.26,443.7905,0.4983,0.4802,0.0818,0.6993,120.0781,-0.0848
43,-14.62,582.84,444.0383,0.4987,0.4816,0.0813,0.7027,120.8,-0.0855
44,-14.59,583.42,444.2972,0.4992,0.483,0.0808,0.706,121.5121,-0.0863
45,-14.56,583.99,444.5447,0.4996,0.4844,0.0802,0.7094,122.2275,-0.0871
46,-14.53,584.57,444.7921,0.5001,0.4857,0.0797,0.7128,122.9319,-0.0879
47,-14.5,585.15,445.0393,0.5006,0.4871,0.0792,0.7161,123.6324,-0.0887
48,-14.46,585.73,445.2977,0.501,0.4885,0.0787,0.7195,124.3348,-0.0895
49,-14.43,586.3,445.5446,0.5015,0.4899,0.0781,0.7228,125.0348,-0.0902
50,-14.4,586.88,445.7914,0.5019,0.4913,0.0776,0.7262,125.7236,-0.091
51,-14.37,587.46,446.0381,0.5024,0.4926,0.0771,0.7296,126.4086,-0.0918
52,-14.34,587.94,446.2511,0.5027,0.494,0.0766,0.7329,127.0747,-0.0925
53,-14.3,588.39,446.4527,0.503,0.4952,0.0761,0.7362,127.7255,-0.0933
54,-14.27,588.85,446.6542,0.5033,0.4965,0.0757,0.7396,128.366,-0.094
55,-14.24,589.3,446.8557,0.5036,0.4978,0.0752,0.7429,129.0049,-0.0947
56,-14.21,589.75,447.057,0.5039,0.4991,0.0748,0.7462,129.6568,-0.0954
57,-14.18,590.2,447.2583,0.5042,0.5004,0.0743,0.7496,130.2956,-0.0962
58,-14.14,590.66,447.4595,0.5045,0.5017,0.0739,0.7529,130.918,-0.0969
59,-14.11,591.11,447.6494,0.5048,0.503,0.0734,0.7562,131.5508,-0.0976
60,-14.08,591.56,447.8504,0.5051,0.5042,0.073,0.7596,132.1847,-0.0983
61,-14.05,592.01,448.0513,0.5054,0.5055,0.0725,0.7629,132.8115,-0.099
62,-14.02,592.47,448.2522,0.5057,0.5068,0.072,0.7662,133.4276,-0.0998
63,-13.98,592.92,448.4529,0.506,0.508,0.0716,0.7696,134.0425,-0.1005
64,-13.95,593.37,448.6535,0.5063,0.5093,0.0711,0.7729,134.6703,-0.1012
65,-13.92,593.82,448.8541,0.5066,0.5105,0.0707,0.7762,135.2791,-0.1019
66,-13.89,594.28,449.0546,0.5069,0.5118,0.0702,0.7796,135.8831,-0.1027
67,-13.86,594.73,449.2549,0.5071,0.513,0.0698,0.7829,136.4918,-0.1034
68,-13.82,595.18,449.4552,0.5074,0.5143,0.0693,0.7862,137.1016,-0.1041
69,-13.79,595.63,449.6443,0.5077,0.5155,0.0689,0.7896,137.7044,-0.1048
70,-13.76,596.09,449.8444,0.508,0.5168,0.0684,0.7929,138.2902,-0.1056
71,-13.73,596.54,450.0444,0.5083,0.518,0.0679,0.7962,138.887,-0.1063
72,-13.7,596.99,450.2444,0.5086,0.5192,0.0675,0.7996,139.4907,-0.107
73,-13.66,597.41,450.4442,0.5088,0.5205,0.0671,0.8026,139.9608,-0.1076
74,-13.63,597.83,450.644,0.5089,0.5217,0.0667,0.8057,140.4223,-0.1083
75,-13.6,598.24,450.8326,0.509,0.523,0.0663,0.8087,140.8893,-0.1089
76,-13.57,598.66,451.0321,0.5092,0.5242,0.0659,0.8117,141.3357,-0.1096
77,-13.54,599.08,451.2316,0.5093,0.5254,0.0655,0.8148,141.7896,-0.1102
78,-13.5,599.49,451.42,0.5094,0.5267,0.0651,0.8178,142.2491,-0.1108
79,-13.47,599.91,451.6193,0.5096,0.5279,0.0647,0.8208,142.6879,-0.1115
80,-13.44,600.32,451.8185,0.5097,0.5291,0.0643,0.8238,143.1424,-0.1121
81,-13.41,600.74,452.0066,0.5099,0.5303,0.064,0.8269,143.5761,-0.1128
82,-13.38,601.16,452.2057,0.51,0.5315,0.0636,0.8299,144.0173,-0.1134
83,-13.34,601.57,452.4047,0.5101,0.5328,0.0632,0.8329,144.4643,-0.114
84,-13.31,601.99,452.6036,0.5103,0.534,0.0628,0.836,144.8904,-0.1147
85,-13.28,602.4,452.7913,0.5104,0.5352,0.0624,0.839,145.3324,-0.1153
86,-13.25,602.82,452.9901,0.5105,0.5364,0.062,0.842,145.7635,-0.116
87,-13.22,603.24,453.1887,0.5107,0.5376,0.0616,0.845,146.182,-0.1166
88,-13.18,603.65,453.3762,0.5108,0.5388,0.0612,0.8481,146.6165,-0.1173
89,-13.15,604.07,453.5747,0.5109,0.54,0.0608,0.8511,147.03,-0.1179
90,-13.12,604.48,453.7731,0.5111,0.5412,0.0604,0.8541,147.4595,-0.1185
91,-13.09,604.9,453.9604,0.5112,0.5424,0.06,0.8572,147.8779,-0.1192
92,-13.06,605.31,454.1586,0.5113,0.5436,0.0597,0.8602,148.2923,-0.1198
93,-13.02,605.73,454.3567,0.5115,0.5447,0.0593,0.8632,148.7057,-0.1205
94,-12.99,606.24,454.6647,0.5115,0.5462,0.0589,0.8661,149.1855,-0.121
95,-12.96,606.74,454.9835,0.5116,0.5477,0.0586,0.869,149.6772,-0.1216
96,-12.93,607.25,455.2911,0.5117,0.5492,0.0582,0.8718,150.1512,-0.1222
97,-12.9,607.76,455.6095,0.5117,0.5507,0.0579,0.8747,150.6284,-0.1228
98,-12.86,608.27,455.9167,0.5118,0.5522,0.0575,0.8776,151.1027,-0.1234
99,-12.83,608.78,456.2346,0.5119,0.5536,0.0572,0.8804,151.5779,-0.124
100,-12.8,609.28,456.5413,0.5119,0.5551,0.0568,0.8833,152.0552,-0.1246
101,-12.77,609.79,456.8588,0.512,0.5566,0.0565,0.8862,152.5146,-0.1252
102,-12.74,610.3,457.1652,0.512,0.558,0.0561,0.889,152.9772,-0.1258
103,-12.7,610.81,457.4822,0.5121,0.5595,0.0558,0.8919,153.4369,-0.1264
104,-12.67,611.31,457.7882,0.5122,0.561,0.0555,0.8947,153.8965,-0.127
105,-12.64,611.82,458.1048,0.5122,0.5624,0.0551,0.8976,154.3504,-0.1276
106,-12.61,612.33,458.4212,0.5123,0.5639,0.0548,0.9005,154.8013,-0.1282
107,-12.58,612.84,458.7265,0.5124,0.5653,0.0544,0.9033,155.2532,-0.1288
108,-12.54,613.34,459.0425,0.5124,0.5667,0.0541,0.9062,155.7074,-0.1293
109,-12.51,613.85,459.3474,0.5125,0.5682,0.0537,0.909,156.1497,-0.1299
110,-12.48,614.36,459.6629,0.5126,0.5696,0.0534,0.9119,156.5828,-0.1305
111,-12.45,614.87,459.9674,0.5126,0.571,0.053,0.9148,157.0192,-0.1311
112,-12.42,615.38,460.2825,0.5127,0.5725,0.0527,0.9176,157.4527,-0.1317
113,-12.38,615.88,460.5866,0.5127,0.5739,0.0523,0.9205,157.8863,-0.1323
114,-12.35,616.4,460.9121,0.5128,0.5753,0.052,0.9234,158.3347,-0.1329
115,-12.32,617.0,461.3242,0.5128,0.5771,0.0517,0.9262,159.0393,-0.1334
116,-12.29,617.59,461.7359,0.5129,0.579,0.0515,0.929,159.7498,-0.1339
117,-12.26,618.19,462.1472,0.5129,0.5808,0.0512,0.9318,160.4415,-0.1345
118,-12.22,618.79,462.5581,0.5129,0.5826,0.0509,0.9345,161.136,-0.135
119,-12.19,619.39,462.9687,0.513,0.5844,0.0506,0.9373,161.811,-0.1355
120,-12.16,619.98,463.3897,0.513,0.5862,0.0503,0.9401,162.5082,-0.136
121,-12.13,620.58,463.7995,0.513,0.588,0.0501,0.9429,163.1927,-0.1366
122,-12.1,621.18,464.209,0.513,0.5897,0.0498,0.9457,163.8677,-0.1371
123,-12.06,621.78,464.6181,0.5131,0.5915,0.0495,0.9485,164.5455,-0.1376
124,-12.03,622.37,465.0269,0.5131,0.5933,0.0492,0.9513,165.2132,-0.1381
125,-12.0,622.97,465.4353,0.5131,0.5951,0.049,0.9541,165.8843,-0.1386
126,-11.97,623.57,465.8541,0.5132,0.5968,0.0487,0.9569,166.5521,-0.1392
127,-11.94,624.17,466.2617,0.5132,0.5986,0.0484,0.9597,167.2103,-0.1397
128,-11.9,624.76,466.669,0.5132,0.6003,0.0481,0.9625,167.881,-0.1402
129,-11.87,625.36,467.076,0.5133,0.6021,0.0478,0.9653,168.5325,-0.1407
130,-11.84,625.96,467.4826,0.5133,0.6038,0.0476,0.9681,169.1769,-0.1413
131,-11.81,626.56,467.8889,0.5133,0.6055,0.0473,0.9709,169.828,-0.1418
132,-11.78,627.15,468.3055,0.5134,0.6073,0.047,0.9737,170.4791,-0.1423
133,-11.74,627.75,468.711,0.5134,0.609,0.0467,0.9764,171.1235,-0.1428
134,-11.71,628.35,469.1162,0.5134,0.6107,0.0465,0.9792,171.7583,-0.1434
135,-11.68,628.95,469.521,0.5135,0.6124,0.0462,0.982,172.41,-0.1439
136,-11.65,629.54,469.9042,0.5135,0.6141,0.0459,0.9844,173.1571,-0.1443
137,-11.62,630.14,470.2978,0.5136,0.6157,0.0456,0.9868,173.8915,-0.1447
138,-11.58,630.73,470.691,0.5136,0.6173,0.0453,0.9892,174.633,-0.1451
139,-11.55,631.33,471.0732,0.5137,0.619,0.0449,0.9917,175.3553,-0.1456
140,-11.52,631.92,471.4658,0.5137,0.6206,0.0446,0.9941,176.091,-0.146
141,-11.49,632.52,471.8474,0.5138,0.6222,0.0443,0.9965,176.8038,-0.1464
142,-11.46,633.12,472.2393,0.5138,0.6238,0.044,0.9989,177.5238,-0.1468
143,-11.42,633.71,472.6309,0.5139,0.6254,0.0437,1.0013,178.2762,-0.1472
144,-11.39,634.31,473.0116,0.5139,0.627,0.0434,1.0038,178.9396,-0.1477
145,-11.36,634.9,473.4026,0.514,0.6286,0.0431,1.0062,179.6736,-0.1481
146,-11.33,635.5,473.7827,0.5141,0.6302,0.0428,1.0086,180.3947,-0.1485
147,-11.3,636.09,474.173,0.5141,0.6318,0.0425,1.011,181.123,-0.1489
148,-11.26,636.69,474.563,0.5142,0.6334,0.0422,1.0135,181.7747,-0.1494
149,-11.23,637.29,474.9421,0.5142,0.635,0.0419,1.0159,182.4871,-0.1498
150,-11.2,637.88,475.3315,0.5143,0.6366,0.0416,1.0183,183.2068,-0.1502
151,-11.17,638.48,475.71,0.5143,0.6382,0.0413,1.0207,183.9135,-0.1506
152,-11.14,639.07,476.0987,0.5144,0.6397,0.041,1.0231,184.6275,-0.1511
153,-11.1,639.67,476.4871,0.5144,0.6413,0.0407,1.0256,185.2544,-0.1515
154,-11.07,640.26,476.8648,0.5145,0.6429,0.0403,1.028,185.9627,-0.1519
155,-11.04,640.86,477.2526,0.5145,0.6444,0.04,1.0304,186.6579,-0.1523
156,-11.01,641.44,477.5982,0.5146,0.6459,0.0398,1.0327,187.2749,-0.1527
157,-10.98,641.99,477.8389,0.5145,0.6472,0.0395,1.0346,187.7771,-0.1529
158,-10.94,642.53,478.0899,0.5145,0.6486,0.0393,1.0366,188.2334,-0.1531
159,-10.91,643.07,478.3409,0.5144,0.6499,0.0391,1.0386,188.6875,-0.1533
160,-10.88,643.62,478.5917,0.5144,0.6512,0.0389,1.0405,189.1834,-0.1535
161,-10.85,644.16,478.8424,0.5144,0.6525,0.0387,1.0425,189.6332,-0.1536
162,-10.82,644.71,479.0825,0.5143,0.6538,0.0385,1.0444,190.1249,-0.1538
163,-10.78,645.25,479.3329,0.5143,0.6551,0.0382,1.0464,190.5704,-0.154
164,-10.75,645.8,479.5832,0.5142,0.6564,0.038,1.0483,191.0679,-0.1542
165,-10.72,646.34,479.8333,0.5142,0.6577,0.0378,1.0503,191.4991,-0.1544
166,-10.69,646.89,480.0833,0.5141,0.659,0.0376,1.0522,191.9923,-0.1546
167,-10.66,647.43,480.3332,0.5141,0.6603,0.0374,1.0542,192.4293,-0.1548
168,-10.62,647.98,480.5726,0.5141,0.6616,0.0372,1.0561,192.9083,-0.155
169,-10.59,648.52,480.8222,0.514,0.6629,0.0369,1.0581,193.341,-0.1552
170,-10.56,649.07,481.0717,0.514,0.6642,0.0367,1.0601,193.7609,-0.1554
171,-10.53,649.61,481.3211,0.5139,0.6655,0.0365,1.062,194.2442,-0.1556
172,-10.5,650.16,481.5703,0.5139,0.6667,0.0363,1.064,194.6598,-0.1558
173,-10.46,650.7,481.8091,0.5138,0.668,0.0361,1.0659,195.1389,-0.156
174,-10.43,651.25,482.0581,0.5138,0.6693,0.0358,1.0679,195.5501,-0.1562
175,-10.4,651.79,482.307,0.5138,0.6706,0.0356,1.0698,196.0351,-0.1564
176,-10.37,652.33,482.5557,0.5137,0.6718,0.0354,1.0718,196.4427,-0.1566
177,-10.34,652.88,482.7422,0.5136,0.6731,0.0352,1.0737,196.8027,-0.1566
178,-10.3,653.41,482.825,0.5133,0.6744,0.0352,1.0756,197.0222,-0.1565
179,-10.27,653.95,482.9182,0.5131,0.6756,0.0351,1.0774,197.2843,-0.1564
180,-10.24,654.48,483.0114,0.5128,0.6769,0.035,1.0793,197.4997,-0.1563
181,-10.21,655.02,483.1045,0.5125,0.6781,0.0349,1.0812,197.7024,-0.1562
182,-10.18,655.55,483.1977,0.5123,0.6794,0.0348,1.083,197.9694,-0.156
183,-10.14,656.09,483.2908,0.512,0.6806,0.0347,1.0849,198.168,-0.1559
184,-10.11,656.62,483.3839,0.5117,0.6819,0.0346,1.0868,198.3754,-0.1558
185,-10.08,657.16,483.477,0.5115,0.6831,0.0346,1.0886,198.6356,-0.1557
186,-10.05,657.69,483.5701,0.5112,0.6843,0.0345,1.0905,198.8291,-0.1556
187,-10.02,658.23,483.6528,0.5109,0.6856,0.0344,1.0923,199.0854,-0.1554
188,-9.98,658.76,483.7458,0.5107,0.6868,0.0343,1.0942,199.2848,-0.1553
189,-9.95,659.3,483.8388,0.5104,0.688,0.0342,1.0961,199.4613,-0.1552
190,-9.92,659.83,483.9318,0.5101,0.6893,0.0341,1.0979,199.7226,-0.1551
191,-9.89,660.37,484.0248,0.5099,0.6905,0.034,1.0998,199.9051,-0.155
192,-9.86,660.9,484.1178,0.5096,0.6917,0.0339,1.1017,200.0865,-0.1549
193,-9.82,661.44,484.2107,0.5093,0.6929,0.0339,1.1035,200.331,-0.1547
194,-9.79,661.97,484.3036,0.5091,0.6942,0.0338,1.1054,200.5184,-0.1546
195,-9.76,662.51,484.3862,0.5088,0.6954,0.0337,1.1073,200.6827,-0.1545
196,-9.73,663.05,484.4791,0.5085,0.6966,0.0336,1.1091,200.9212,-0.1544
197,-9.7,663.58,484.572,0.5083,0.6978,0.0335,1.111,201.1026,-0.1543
198,-9.66,664.1,484.6545,0.5079,0.6993,0.0334,1.1128,201.4095,-0.1541
199,-9.63,664.6,484.737,0.5076,0.7009,0.0333,1.1147,201.7304,-0.154
200,-9.6,665.1,484.8092,0.5072,0.7026,0.0333,1.1165,202.1159,-0.1538
201,-9.57,665.6,484.8917,0.5068,0.7043,0.0332,1.1184,202.423,-0.1537
202,-9.54,666.1,484.9639,0.5064,0.706,0.0331,1.1202,202.8048,-0.1535
203,-9.5,666.6,485.0464,0.506,0.7076,0.033,1.1221,203.1181,-0.1534
204,-9.47,667.1,485.1185,0.5056,0.7093,0.0329,1.1239,203.4963,-0.1532
205,-9.44,667.6,485.201,0.5052,0.7109,0.0328,1.1258,203.8059,-0.1531
206,-9.41,668.1,485.2731,0.5048,0.7126,0.0328,1.1276,204.1704,-0.1529
207,-9.38,668.6,485.3555,0.5044,0.7142,0.0327,1.1294,204.5432,-0.1528
208,-9.34,669.1,485.4276,0.504,0.7159,0.0326,1.1313,204.8472,-0.1526
209,-9.31,669.6,485.51,0.5036,0.7175,0.0325,1.1331,205.2162,-0.1524
210,-9.28,670.1,485.5821,0.5032,0.7192,0.0324,1.135,205.5165,-0.1523
211,-9.25,670.6,485.6645,0.5028,0.7208,0.0323,1.1368,205.8719,-0.1521
212,-9.22,671.1,485.7366,0.5024,0.7224,0.0323,1.1387,206.1684,-0.152
213,-9.18,671.6,485.8189,0.502,0.724,0.0322,1.1405,206.5302,-0.1518
214,-9.15,672.1,485.8909,0.5016,0.7257,0.0321,1.1424,206.823,-0.1517
215,-9.12,672.6,485.9733,0.5012,0.7273,0.032,1.1442,207.1811,-0.1515
216,-9.09,673.11,486.0453,0.5008,0.7289,0.0319,1.146,207.5159,-0.1514
217,-9.06,673.61,486.1276,0.5004,0.7305,0.0318,1.1479,207.8031,-0.1512
218,-9.02,674.11,486.1995,0.5,0.7321,0.0318,1.1497,208.1557,-0.151
219,-8.99,674.53,486.2715,0.4995,0.7339,0.0317,1.1514,208.5462,-0.151
220,-8.96,674.91,486.3435,0.4991,0.7359,0.0316,1.153,208.9688,-0.151
221,-8.93,675.29,486.4155,0.4986,0.7378,0.0315,1.1545,209.4677,-0.151
222,-8.9,675.66,486.4874,0.4982,0.7397,0.0315,1.1561,209.9095,-0.151
223,-8.86,676.04,486.5593,0.4977,0.7416,0.0314,1.1577,210.3285,-0.151
224,-8.83,676.42,486.6313,0.4972,0.7436,0.0313,1.1592,210.8239,-0.151
225,-8.8,676.8,486.7032,0.4968,0.7455,0.0313,1.1608,211.2406,-0.151
226,-8.77,677.17,486.7648,0.4963,0.7474,0.0312,1.1624,211.6776,-0.151
227,-8.74,677.55,486.8367,0.4958,0.7493,0.0311,1.1639,212.1996,-0.151
228,-8.7,677.93,486.9086,0.4954,0.7512,0.0311,1.1655,212.5726,-0.151
229,-8.67,678.31,486.9805,0.4949,0.7531,0.031,1.1671,213.0444,-0.151
230,-8.64,678.68,487.0524,0.4944,0.7549,0.0309,1.1686,213.4946,-0.151
231,-8.61,679.06,487.1242,0.494,0.7568,0.0308,1.1702,213.864,-0.151
232,-8.58,679.44,487.1858,0.4935,0.7587,0.0308,1.1718,214.3322,-0.151
233,-8.54,679.82,487.2576,0.493,0.7606,0.0307,1.1733,214.7672,-0.151
234,-8.51,680.19,487.3295,0.4926,0.7624,0.0306,1.1749,215.2448,-0.151
235,-8.48,680.57,487.4013,0.4921,0.7643,0.0306,1.1764,215.6775,-0.151
236,-8.45,680.95,487.4731,0.4916,0.7662,0.0305,1.178,216.1409,-0.151
237,-8.42,681.32,487.5449,0.4911,0.768,0.0304,1.1796,216.5149,-0.151
238,-8.38,681.7,487.6064,0.4907,0.7699,0.0304,1.1811,217.0441,-0.151
239,-8.35,682.08,487.6782,0.4902,0.7717,0.0303,1.1827,217.404,-0.151
240,-8.32,682.39,487.6782,0.4897,0.7733,0.0302,1.1842,217.8138,-0.151
241,-8.29,682.66,487.6577,0.4892,0.7749,0.03,1.1857,218.27,-0.1509
242,-8.26,682.94,487.6372,0.4887,0.7764,0.0299,1.1872,218.7136,-0.1508
243,-8.22,683.22,487.6064,0.4882,0.7779,0.0298,1.1887,219.1564,-0.1507
244,-8.19,683.5,487.5859,0.4877,0.7795,0.0297,1.1902,219.5983,-0.1506
245,-8.16,683.77,487.5654,0.4872,0.781,0.0295,1.1917,220.0513,-0.1506
246,-8.13,684.05,487.5346,0.4867,0.7825,0.0294,1.1932,220.4915,-0.1505
247,-8.1,684.33,487.5141,0.4862,0.7841,0.0293,1.1947,220.8309,-0.1504
248,-8.06,684.61,487.4833,0.4857,0.7856,0.0291,1.1962,221.2695,-0.1503
249,-8.03,684.88,487.4628,0.4853,0.7871,0.029,1.1978,221.6507,-0.1502
250,-8.0,685.16,487.4423,0.4847,0.7886,0.0289,1.1993,222.0876,-0.1501
251,-7.97,685.44,487.4115,0.4843,0.7901,0.0287,1.2008,222.5236,-0.15
252,-7.94,685.72,487.391,0.4838,0.7916,0.0286,1.2023,222.9588,-0.15
253,-7.9,685.99,487.3705,0.4832,0.7931,0.0285,1.2038,223.4052,-0.1499
254,-7.87,686.27,487.3397,0.4828,0.7946,0.0283,1.2053,223.8388,-0.1498
255,-7.84,686.55,487.3192,0.4823,0.7961,0.0282,1.2068,224.1715,-0.1497
256,-7.81,686.83,487.2884,0.4817,0.7976,0.0281,1.2083,224.6033,-0.1496
257,-7.78,687.1,487.2679,0.4812,0.7991,0.0279,1.2098,225.0464,-0.1495
258,-7.74,687.38,487.2474,0.4807,0.8006,0.0278,1.2113,225.4766,-0.1495
259,-7.71,687.66,487.2166,0.4802,0.8021,0.0277,1.2128,225.906,-0.1494
260,-7.68,687.94,487.1961,0.4797,0.8036,0.0276,1.2143,226.3345,-0.1493
261,-7.65,688.13,487.1242,0.4792,0.8055,0.0273,1.2159,227.1027,-0.1491
262,-7.62,688.31,487.0524,0.4787,0.8076,0.0271,1.2175,227.8826,-0.149
263,-7.58,688.49,486.9702,0.4782,0.8096,0.0269,1.2191,228.7618,-0.1488
264,-7.55,688.67,486.8983,0.4776,0.8117,0.0266,1.2207,229.5405,-0.1486
265,-7.52,688.85,486.8162,0.4771,0.8137,0.0264,1.2223,230.4186,-0.1485
266,-7.49,689.03,486.734,0.4766,0.8157,0.0262,1.2239,231.1962,-0.1483
267,-7.46,689.21,486.6621,0.476,0.8178,0.0259,1.2255,232.0731,-0.1482
268,-7.42,689.39,486.5799,0.4755,0.8198,0.0257,1.2271,232.8495,-0.148
269,-7.39,689.57,486.508,0.4749,0.8218,0.0255,1.2287,233.7253,-0.1478
270,-7.36,689.75,486.4257,0.4744,0.8238,0.0252,1.2303,234.5006,-0.1477
271,-7.33,689.93,486.3435,0.4739,0.8258,0.025,1.2319,235.3752,-0.1475
272,-7.3,690.11,486.2715,0.4733,0.8278,0.0247,1.2335,236.1493,-0.1474
273,-7.26,690.29,486.1893,0.4728,0.8298,0.0245,1.2351,237.0228,-0.1472
274,-7.23,690.47,486.1173,0.4722,0.8318,0.0243,1.2367,237.7958,-0.147
275,-7.2,690.65,486.035,0.4717,0.8338,0.024,1.2383,238.6681,-0.1469
276,-7.17,690.83,485.9527,0.4712,0.8358,0.0238,1.2399,239.4399,-0.1467
277,-7.14,691.01,485.8806,0.4706,0.8377,0.0236,1.2415,240.3111,-0.1465
278,-7.1,691.19,485.7983,0.4701,0.8397,0.0233,1.2431,241.0817,-0.1464
279,-7.07,691.37,485.7263,0.4695,0.8417,0.0231,1.2447,241.9518,-0.1462
280,-7.04,691.55,485.6439,0.469,0.8436,0.0229,1.2463,242.7212,-0.1461
281,-7.01,691.73,485.5615,0.4685,0.8456,0.0226,1.2479,243.5901,-0.1459
282,-6.98,691.79,485.3452,0.4678,0.8483,0.0223,1.2494,244.6776,-0.1457
283,-6.94,691.85,485.1185,0.4671,0.8511,0.022,1.2509,245.7648,-0.1455
284,-6.91,691.9,484.8814,0.4664,0.8538,0.0217,1.2523,246.9336,-0.1453
285,-6.88,691.96,484.6545,0.4657,0.8566,0.0214,1.2538,248.0206,-0.1451
286,-6.85,692.01,484.4172,0.465,0.8593,0.021,1.2553,249.1198,-0.145
287,-6.82,692.07,484.19,0.4643,0.862,0.0207,1.2568,250.2064,-0.1448
288,-6.78,692.13,483.9628,0.4636,0.8648,0.0204,1.2583,251.2928,-0.1446
289,-6.75,692.18,483.7251,0.4629,0.8675,0.0201,1.2597,252.5609,-0.1444
290,-6.72,692.24,483.4977,0.4622,0.8702,0.0198,1.2612,253.6469,-0.1442
291,-6.69,692.29,483.2701,0.4615,0.8729,0.0195,1.2627,254.7454,-0.144
292,-6.66,692.35,483.0321,0.4607,0.8755,0.0191,1.2642,255.8311,-0.1438
293,-6.62,692.41,482.8043,0.46,0.8782,0.0188,1.2656,256.9859,-0.1436
294,-6.59,692.46,482.5764,0.4593,0.8809,0.0185,1.2671,258.0839,-0.1434
295,-6.56,692.52,482.3381,0.4586,0.8836,0.0182,1.2686,259.1691,-0.1432
296,-6.53,692.57,482.1099,0.4579,0.8862,0.0179,1.2701,260.2668,-0.1431
297,-6.5,692.63,481.8714,0.4572,0.8889,0.0176,1.2715,261.521,-0.1429
298,-6.46,692.69,481.643,0.4565,0.8915,0.0172,1.273,262.6056,-0.1427
