z,T_cen_avg,T_cen_rms,U_cen_avg,U_cen_rms,X_H2O_cen_avg,X_CO2_cen_avg,X_CH3OH_cen_avg,HF_vert_avg,
0.000000e+00,1.167675e+03,3.994624e+02,2.408076e-01,3.204431e-01,1.435898e-01,4.849559e-02,5.993814e-02,7.832050e-01
1.500000e+00,1.290682e+03,3.729554e+02,5.001533e-01,3.834470e-01,1.565568e-01,5.655388e-02,2.337186e-02,7.436050e-01
3.000000e+00,1.317109e+03,3.611130e+02,7.216335e-01,4.356260e-01,1.579195e-01,5.929435e-02,1.314969e-02,6.373575e-01
4.500000e+00,1.329940e+03,3.622288e+02,9.388306e-01,5.344878e-01,1.578230e-01,6.116636e-02,8.445335e-03,8.615100e-01
6.000000e+00,1.338472e+03,3.583231e+02,1.174563e+00,6.175509e-01,1.575829e-01,6.264406e-02,6.228528e-03,1.254650e+00
7.500000e+00,1.346538e+03,3.612671e+02,1.424103e+00,7.097694e-01,1.575124e-01,6.381353e-02,4.828888e-03,1.366575e+00
9.000000e+00,1.354447e+03,3.569230e+02,1.638173e+00,7.931695e-01,1.567865e-01,6.494381e-02,3.763566e-03,1.301550e+00
1.050000e+01,1.342283e+03,3.625215e+02,1.845811e+00,8.964454e-01,1.533219e-01,6.488893e-02,3.070551e-03,1.229050e+00
1.200000e+01,1.312281e+03,3.763717e+02,2.018448e+00,9.785770e-01,1.478333e-01,6.363358e-02,2.679485e-03,1.176600e+00
1.350000e+01,1.277616e+03,3.927131e+02,2.098433e+00,1.046033e+00,1.421093e-01,6.194467e-02,2.387540e-03,1.118750e+00
1.500000e+01,1.239330e+03,4.128552e+02,2.147246e+00,1.172465e+00,1.360727e-01,5.990345e-02,2.122471e-03,1.042250e+00
1.650000e+01,1.188654e+03,4.311109e+02,2.231635e+00,1.270282e+00,1.282724e-01,5.707857e-02,1.873571e-03,9.506775e-01
1.800000e+01,1.136966e+03,4.396013e+02,2.316939e+00,1.343469e+00,1.203716e-01,5.405401e-02,1.624301e-03,8.611450e-01
1.950000e+01,1.088786e+03,4.532355e+02,2.402345e+00,1.460022e+00,1.133111e-01,5.114721e-02,1.394722e-03,7.859950e-01
2.100000e+01,1.049836e+03,4.510983e+02,2.461251e+00,1.480708e+00,1.069442e-01,4.881614e-02,1.315846e-03,7.359400e-01
2.250000e+01,1.004764e+03,4.385399e+02,2.440530e+00,1.390660e+00,9.986523e-02,4.608932e-02,1.146654e-03,7.102075e-01
2.400000e+01,9.460383e+02,4.192748e+02,2.284685e+00,1.329688e+00,9.043262e-02,4.242638e-02,1.083092e-03,7.062300e-01
2.550000e+01,8.687400e+02,3.866859e+02,2.227418e+00,1.290328e+00,7.880217e-02,3.745261e-02,8.596849e-04,7.230975e-01
2.700000e+01,8.172064e+02,3.769550e+02,2.222607e+00,1.246228e+00,7.150007e-02,3.422161e-02,6.146623e-04,7.539025e-01
2.850000e+01,7.757500e+02,3.504912e+02,2.214773e+00,1.229931e+00,6.534629e-02,3.165657e-02,5.408187e-04,7.930275e-01
3.000000e+01,7.361003e+02,3.286893e+02,2.189221e+00,1.128788e+00,5.984212e-02,2.919558e-02,3.784941e-04,8.351550e-01
3.150000e+01,7.161368e+02,3.066503e+02,2.211467e+00,1.129830e+00,5.678628e-02,2.796501e-02,3.538599e-04,8.740525e-01
3.300000e+01,6.982000e+02,2.899346e+02,2.225932e+00,1.123628e+00,5.416436e-02,2.682481e-02,2.796109e-04,9.050925e-01
3.450000e+01,6.818778e+02,2.907156e+02,2.261179e+00,1.173224e+00,5.206177e-02,2.579457e-02,1.985543e-04,9.232250e-01
3.600000e+01,6.663883e+02,2.865883e+02,2.275918e+00,1.133004e+00,5.017257e-02,2.482579e-02,1.555474e-04,9.261200e-01
3.750000e+01,6.471600e+02,2.701165e+02,2.257315e+00,1.089012e+00,4.747859e-02,2.352969e-02,1.716373e-04,9.144400e-01
3.900000e+01,6.258257e+02,2.518579e+02,2.264674e+00,1.059969e+00,4.443143e-02,2.208914e-02,1.380717e-04,8.882300e-01
4.050000e+01,6.182434e+02,2.497721e+02,2.311694e+00,1.087822e+00,4.348115e-02,2.162700e-02,6.787273e-05,8.491025e-01
4.200000e+01,6.105709e+02,2.390889e+02,2.286481e+00,1.002791e+00,4.241464e-02,2.112596e-02,4.302020e-05,8.012775e-01
4.350000e+01,5.885548e+02,2.105774e+02,2.260550e+00,9.853718e-01,3.918822e-02,1.958413e-02,5.012682e-05,7.474575e-01
4.500000e+01,5.672979e+02,1.943259e+02,2.289395e+00,1.017890e+00,3.624858e-02,1.813320e-02,3.825835e-05,6.903325e-01
4.650000e+01,5.574868e+02,1.914852e+02,2.289832e+00,1.062451e+00,3.498177e-02,1.750219e-02,2.383990e-05,6.330600e-01
4.800000e+01,5.485539e+02,1.848273e+02,2.214522e+00,9.855406e-01,3.390252e-02,1.695544e-02,1.316010e-05,5.775025e-01
4.950000e+01,5.319592e+02,1.648802e+02,2.192950e+00,8.843537e-01,3.171032e-02,1.586667e-02,1.611279e-05,5.256600e-01
5.100000e+01,5.126147e+02,1.515207e+02,2.187708e+00,8.243880e-01,2.908880e-02,1.455085e-02,8.497264e-06,4.781675e-01
5.250000e+01,4.951417e+02,1.368158e+02,2.176504e+00,8.280017e-01,2.667589e-02,1.333935e-02,1.496527e-06,4.352475e-01
5.400000e+01,4.846743e+02,1.305727e+02,2.184107e+00,8.436214e-01,2.523836e-02,1.261929e-02,5.271464e-18,3.972875e-01
5.550000e+01,4.799780e+02,1.253750e+02,2.207397e+00,8.488221e-01,2.461050e-02,1.230532e-02,2.613809e-18,3.642300e-01
5.700000e+01,4.746444e+02,1.234962e+02,2.226493e+00,8.943374e-01,2.391415e-02,1.195773e-02,6.928856e-07,3.352600e-01
5.850000e+01,4.719333e+02,1.299607e+02,2.203602e+00,9.235208e-01,2.363009e-02,1.181494e-02,7.043592e-07,3.100150e-01
6.000000e+01,4.711013e+02,1.270188e+02,2.152818e+00,8.536870e-01,2.359587e-02,1.179747e-02,1.401474e-15,2.886275e-01
6.150000e+01,4.677269e+02,1.153185e+02,2.141828e+00,8.169794e-01,2.316513e-02,1.158311e-02,5.418905e-07,2.701125e-01
6.300000e+01,4.637961e+02,1.100177e+02,2.119676e+00,7.629831e-01,2.265792e-02,1.132914e-02,1.476468e-07,2.541300e-01
6.450000e+01,4.578394e+02,1.056836e+02,2.092457e+00,7.350791e-01,2.185554e-02,1.092784e-02,7.109950e-08,2.405500e-01
6.600000e+01,4.522334e+02,1.021981e+02,2.067792e+00,7.045373e-01,2.109957e-02,1.054998e-02,3.266318e-07,2.291050e-01
6.750000e+01,4.466597e+02,9.381193e+01,2.054950e+00,6.860908e-01,2.033623e-02,1.016815e-02,4.639452e-16,2.193700e-01
6.900000e+01,4.397169e+02,8.596786e+01,2.049768e+00,7.078915e-01,1.938951e-02,9.694769e-03,-1.618084e-20,2.111525e-01
7.050000e+01,4.333648e+02,8.055119e+01,2.011457e+00,6.937919e-01,1.855221e-02,9.276138e-03,-3.170311e-21,2.044725e-01
7.200000e+01,4.278901e+02,8.028349e+01,2.015751e+00,7.014229e-01,1.783730e-02,8.918696e-03,-5.189517e-21,1.990075e-01
7.350000e+01,4.244806e+02,8.086953e+01,2.021211e+00,7.052402e-01,1.739556e-02,8.697793e-03,-6.879572e-21,1.946075e-01
7.500000e+01,4.210015e+02,7.718430e+01,1.995316e+00,7.254468e-01,1.693231e-02,8.466174e-03,-3.257389e-21,1.912075e-01
7.650000e+01,4.154400e+02,7.075672e+01,2.023629e+00,7.636434e-01,1.616472e-02,8.082337e-03,-5.009287e-22,1.887850e-01
7.800000e+01,4.110626e+02,7.018820e+01,2.032055e+00,7.526536e-01,1.554580e-02,7.772903e-03,-3.795025e-22,1.871200e-01
7.950000e+01,4.093688e+02,7.223773e+01,2.026142e+00,7.407056e-01,1.531184e-02,7.655936e-03,-2.468514e-22,1.861275e-01
8.100000e+01,4.098448e+02,7.406759e+01,2.043586e+00,7.227973e-01,1.539560e-02,7.697810e-03,-2.829497e-21,1.857650e-01
8.250000e+01,4.116180e+02,7.334499e+01,2.054433e+00,7.239465e-01,1.565694e-02,7.828476e-03,-2.174380e-21,1.859325e-01
