m,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m,C,C,C
z-HF,HF_600,HF_750,HF_900,CHF_600,CHF_750,CHF_900,RHF_600,RHF_750,RHF_900,z-T,T_600_x=0.00_y=0.00,T_750_x=0.00_y=0.00,T_900_x=0.00_y=0.00
1.865000E+00,2.072155E+01,3.480382E+01,4.973468E+01,4.570000E+00,6.124113E+00,6.181845E+00,1.615156E+01,2.867971E+01,4.355284E+01,1.865000E+00,4.228628E+02,5.423837E+02,6.220562E+02
2.265000E+00,1.182111E+01,1.944203E+01,2.620307E+01,4.651035E+00,5.552977E+00,5.424413E+00,7.170077E+00,1.388905E+01,2.077867E+01,2.265000E+00,3.824984E+02,4.729799E+02,5.531137E+02
2.865000E+00,5.487819E+00,8.863690E+00,1.213545E+01,3.200442E+00,4.349019E+00,5.284052E+00,2.287365E+00,4.514677E+00,6.851381E+00,2.865000E+00,3.075649E+02,3.686660E+02,4.295836E+02
3.365000E+00,3.735226E+00,5.725290E+00,7.497106E+00,2.483887E+00,3.409732E+00,4.311119E+00,1.251361E+00,2.315552E+00,3.185990E+00,3.365000E+00,2.600804E+02,3.049683E+02,3.539554E+02
3.865000E+00,3.115390E+00,4.036716E+00,5.392542E+00,2.272923E+00,2.478977E+00,3.527287E+00,8.424710E-01,1.557742E+00,1.865255E+00,3.865000E+00,2.219148E+02,2.568864E+02,2.975438E+02
